Título;Extenso;Sessões;Usuários;Novos usuários;Data;Hora
Adversarios;2023112407;1;1;0;24/11/2023;07
Adversarios;2023112416;1;1;0;24/11/2023;16
Adversarios;2023112419;1;1;0;24/11/2023;19
Adversarios;2023112420;1;1;0;24/11/2023;20
Adversarios;2023112422;1;1;0;24/11/2023;22
Adversarios;2023112423;1;1;0;24/11/2023;23
Adversarios;2023112505;1;1;0;25/11/2023;05
Adversarios;2023112506;1;1;0;25/11/2023;06
Adversarios;2023112507;1;1;0;25/11/2023;07
Adversarios;2023112508;1;1;0;25/11/2023;08
Adversarios;2023112510;1;1;0;25/11/2023;10
Adversarios;2023112511;1;1;0;25/11/2023;11
Adversarios;2023112515;1;1;0;25/11/2023;15
Adversarios;2023112516;1;1;0;25/11/2023;16
Adversarios;2023112603;1;1;0;26/11/2023;03
Adversarios;2023112604;1;1;0;26/11/2023;04
Adversarios;2023112606;1;1;0;26/11/2023;06
Adversarios;2023112609;1;1;0;26/11/2023;09
Adversarios;2023112612;1;1;0;26/11/2023;12
Adversarios;2023112616;1;1;0;26/11/2023;16
Adversarios;2023112617;1;1;0;26/11/2023;17
Adversarios;2023112618;1;1;0;26/11/2023;18
Adversarios;2023112619;1;1;0;26/11/2023;19
Adversarios;2023112620;1;1;0;26/11/2023;20
Adversarios;2023112621;1;1;0;26/11/2023;21
Adversarios -;2023112101;1;1;0;21/11/2023;01
Adversarios -;2023112109;1;1;0;21/11/2023;09
Adversarios - Amarelo e Vermelho;2023112109;1;1;0;21/11/2023;09
Adversarios - Nao Definido;2023112101;1;1;0;21/11/2023;01
Adversarios - Preto e Branco;2023112101;1;1;0;21/11/2023;01
Adversarios - Verde e Preto;2023112101;1;1;0;21/11/2023;01
Adversarios - Verde e Vermelho e Branco;2023112101;1;1;0;21/11/2023;01
Adversarios - Vermelho e Branco;2023112101;1;1;0;21/11/2023;01
Adversarios - Vermelho e Branco e Preto;2023112101;1;1;0;21/11/2023;01
Adversarios - Vermelho e Preto;2023112101;1;1;0;21/11/2023;01
Adversarios - quadricolores;2023112109;1;1;0;21/11/2023;09
Adversarios - tricolores;2023112109;1;1;0;21/11/2023;09
Adversarios Arabia Saudita;2023112611;1;1;0;26/11/2023;11
Adversarios Egito;2023112611;1;1;0;26/11/2023;11
Adversarios Inglaterra;2023112611;1;1;0;26/11/2023;11
Adversarios Internacionais;2023112611;1;1;0;26/11/2023;11
Adversarios Japao;2023112611;1;1;0;26/11/2023;11
Adversarios Mexico;2023112611;1;1;0;26/11/2023;11
Adversarios da Argentina;2023112000;1;1;0;20/11/2023;00
Adversarios da Argentina;2023112507;1;1;0;25/11/2023;07
Adversarios da Argentina;2023112509;1;1;0;25/11/2023;09
Adversarios da Arabia Saudita;2023112000;1;1;0;20/11/2023;00
Adversarios da Egito;2023112000;1;1;0;20/11/2023;00
Adversarios da Inglaterra;2023112000;1;1;0;20/11/2023;00
Adversarios da Inglaterra;2023112507;1;1;0;25/11/2023;07
Adversarios em vantagem;2023112218;1;1;0;22/11/2023;18
Adversarios em vantagem;2023112518;1;1;0;25/11/2023;18
Aflitos;2023112116;1;1;0;21/11/2023;16
Agnaldo 2002;2023112614;1;1;0;26/11/2023;14
Ailton 1996;2023112607;1;1;0;26/11/2023;07
Ailton 1996;2023112623;1;1;0;26/11/2023;23
Ailton Cruz 1999;2023112016;1;1;1;20/11/2023;16
Ailton Cruz 1999;2023112604;1;1;1;26/11/2023;04
Alair Correia;2023112619;1;1;0;26/11/2023;19
Alan 2023;2023112301;1;1;0;23/11/2023;01
Alan 2023 - Gols por Ano;2023112215;1;1;0;22/11/2023;15
Alberto 1987;2023112610;1;1;0;26/11/2023;10
Aldo 1987;2023112115;1;1;0;21/11/2023;15
Alex Terra 2007;2023112021;1;1;0;20/11/2023;21
Alexandre Seixas 1996;2023112623;1;1;0;26/11/2023;23
Alexsander 2023;2023112211;1;1;0;22/11/2023;11
Alexsander 2023;2023112318;1;0;0;23/11/2023;18
Alfredo Santos Loebeling;2023112208;1;1;0;22/11/2023;08
Almeidao;2023112619;1;1;0;26/11/2023;19
Almir 1960;2023112511;1;1;0;25/11/2023;11
Alvimar Gaspar dos Reis;2023112621;1;1;0;26/11/2023;21
Amarelos do German Cano - 2023;2023112310;1;1;0;23/11/2023;10
Amarelos do Marcelo - 2023;2023112310;1;1;0;23/11/2023;10
Amarelos do Samuel Xavier - 2023;2023112200;1;1;0;22/11/2023;00
Amauri 1983;2023112622;1;1;0;26/11/2023;22
Amaury 1935;2023112116;1;1;0;21/11/2023;16
Americano - Carioca;2023112313;1;1;0;23/11/2023;13
Americano 0 X 4 Fluminense;2023112021;1;1;0;20/11/2023;21
Americano 1 X 2 Fluminense;2023112416;1;1;0;24/11/2023;16
Americano 1 X 2 Fluminense;2023112515;1;1;0;25/11/2023;15
Americano 2 X 0 Fluminense;2023112203;1;1;0;22/11/2023;03
Americano RJ 1 X 5 Fluminense;2023112000;1;1;0;20/11/2023;00
Amistoso 1923;2023112000;1;1;0;20/11/2023;00
Amistoso 2020;2023112023;1;1;0;20/11/2023;23
Amistoso Internacional 1952;2023112516;1;1;0;25/11/2023;16
Amistoso Internacional 1973;2023112516;1;1;0;25/11/2023;16
Amistoso Internacional 1975;2023112416;1;1;0;24/11/2023;16
Amistoso Internacional 1975;2023112516;1;1;0;25/11/2023;16
Amistoso Internacional 1976;2023112516;1;1;0;25/11/2023;16
Amistoso Internacional 1977;2023112516;1;1;0;25/11/2023;16
Amistoso Internacional 1984;2023112516;1;1;0;25/11/2023;16
Amistoso Internacional 1992;2023112516;1;1;0;25/11/2023;16
Amistoso Internacional 1998;2023112008;1;1;0;20/11/2023;08
Amistoso Internacional 1999;2023112008;1;1;0;20/11/2023;08
Amistoso Internacional 1999;2023112516;1;1;0;25/11/2023;16
Amistoso Internacional 2002;2023112008;1;1;0;20/11/2023;08
Amistoso Internacional 2002;2023112516;1;1;0;25/11/2023;16
Amistoso Internacional 2003;2023112008;1;1;0;20/11/2023;08
Amistoso Internacional 2003;2023112516;1;1;0;25/11/2023;16
Amistoso Internacional 2013;2023112008;1;1;0;20/11/2023;08
Amistoso Internacional 2013;2023112516;1;1;0;25/11/2023;16
Amistoso Internacional 2014;2023112008;1;1;0;20/11/2023;08
Amistoso Internacional 2014;2023112516;1;1;0;25/11/2023;16
Amoroso 1968;2023112608;1;1;0;26/11/2023;08
America 0 X 1 Fluminense;2023112218;1;1;0;22/11/2023;18
America 0 X 8 Fluminense;2023112300;1;1;0;23/11/2023;00
America 1 X 0 Fluminense;2023112021;1;1;0;20/11/2023;21
America 1 X 0 Fluminense;2023112022;1;1;0;20/11/2023;22
America 1 X 0 Fluminense;2023112221;1;1;0;22/11/2023;21
America 1 X 1 Fluminense;2023112100;1;1;0;21/11/2023;00
America 1 X 1 Fluminense;2023112515;1;1;0;25/11/2023;15
America 1 X 4 Fluminense;2023112115;1;1;0;21/11/2023;15
America 1 X 4 Fluminense;2023112416;1;1;0;24/11/2023;16
America 2 X 0 Fluminense;2023112219;1;1;0;22/11/2023;19
America 2 X 0 Fluminense;2023112516;1;1;0;25/11/2023;16
America 2 X 1 Fluminense;2023112221;1;1;0;22/11/2023;21
America 2 X 1 Fluminense;2023112223;1;1;0;22/11/2023;23
America 2 X 1 Fluminense;2023112418;1;1;0;24/11/2023;18
America 2 X 2 Fluminense;2023112220;1;1;0;22/11/2023;20
America 2 X 2 Fluminense;2023112221;1;1;0;22/11/2023;21
America 2 X 3 Fluminense;2023112115;1;1;0;21/11/2023;15
America 2 X 4 Fluminense;2023112115;1;1;0;21/11/2023;15
America 5 X 3 Fluminense;2023112020;1;1;0;20/11/2023;20
America MG - Maracana;2023112310;1;1;0;23/11/2023;10
America MG 0 X 0 Fluminense;2023112516;1;1;0;25/11/2023;16
America RN 2 X 1 Fluminense;2023112416;1;1;0;24/11/2023;16
America Tres Rios 3 X 2 Fluminense;2023112022;1;1;0;20/11/2023;22
Anderson Daronco;2023112311;1;1;0;23/11/2023;11
Anderson Ortega 1997;2023112623;1;1;0;26/11/2023;23
Andre 2023;2023112209;1;1;0;22/11/2023;09
Andre 2023;2023112220;1;1;0;22/11/2023;20
Andre 2023;2023112600;1;1;0;26/11/2023;00
Andre Luiz Bento;2023112018;1;1;0;20/11/2023;18
Andre Luiz Bento;2023112214;1;1;0;22/11/2023;14
Andre Luiz Bento;2023112306;1;1;0;23/11/2023;06
Andre Luiz Bento;2023112307;1;1;0;23/11/2023;07
Andre Luiz Bento;2023112311;1;1;0;23/11/2023;11
Andre Miquimba 1997;2023112008;1;1;0;20/11/2023;08
Andre Miquimba 1997;2023112020;1;1;1;20/11/2023;20
Andre Miquimba 1997;2023112116;1;1;0;21/11/2023;16
Anito 1943;2023112116;1;1;0;21/11/2023;16
Ano 2017;2023112612;1;1;0;26/11/2023;12
Ano 2022;2023112612;1;1;0;26/11/2023;12
Ano 2023;2023112017;1;1;0;20/11/2023;17
Ano 2023;2023112110;1;1;0;21/11/2023;10
Ano 2023;2023112311;1;1;0;23/11/2023;11
Ano 2023;2023112612;1;1;0;26/11/2023;12
Ano a ano;2023112016;1;1;0;20/11/2023;16
Ano a ano;2023112017;1;1;0;20/11/2023;17
Ano a ano;2023112110;1;1;0;21/11/2023;10
Ano a ano;2023112311;1;1;0;23/11/2023;11
Ano a ano;2023112612;1;1;0;26/11/2023;12
Antonio Carlos 2015;2023112610;1;1;0;26/11/2023;10
Antonio Carlos 2015 - Gols por Ano;2023112216;1;1;0;22/11/2023;16
Antonio William Gomes;2023112620;1;1;1;26/11/2023;20
Aproveitamento Tecnicos;2023112304;1;1;0;23/11/2023;04
Aproveitamento Tecnicos;2023112512;1;1;0;25/11/2023;12
Aproveitamento Tecnicos no;2023112512;1;1;0;25/11/2023;12
Aproveitamento Tecnicos no Brasileiro;2023112512;1;1;0;25/11/2023;12
Aproveitamento Tecnicos no Libertadores da America;2023112512;1;1;0;25/11/2023;12
Aproveitamento de Tecnico em Campeonato;2023112305;1;1;0;23/11/2023;05
Arena Pantanal;2023112300;1;1;0;23/11/2023;00
Arena Pantanal;2023112301;1;1;0;23/11/2023;01
Argentinos Juniors 1 X 1 Fluminense;2023112000;1;1;0;20/11/2023;00
Argentinos Juniors 1 X 1 Fluminense;2023112507;1;1;0;25/11/2023;07
Argentinos Juniors 1 X 1 Fluminense;2023112509;1;1;0;25/11/2023;09
Ari de Oliveira;2023112620;1;1;0;26/11/2023;20
Arinelson 1999;2023112420;1;1;1;24/11/2023;20
Armando Marques;2023112421;1;1;0;24/11/2023;21
Armando Marques;2023112621;1;1;0;26/11/2023;21
Arnaldo Cesar Coelho;2023112621;1;1;0;26/11/2023;21
Aroldo 1948;2023112013;1;1;1;20/11/2023;13
Aroldo 1948;2023112523;1;1;0;25/11/2023;23
Arouca 2008;2023112600;1;1;0;26/11/2023;00
Arrilaga 1935;2023112116;1;1;0;21/11/2023;16
Artilheiros Anuais;2023112522;1;1;0;25/11/2023;22
Artilheiros Anuais;2023112608;1;1;0;26/11/2023;08
Artilheiros Anuais;2023112612;1;1;0;26/11/2023;12
Artilheiros Anuais;2023112614;1;1;0;26/11/2023;14
Artilheiros Estrangeiros;2023112223;1;1;0;22/11/2023;23
Artilheiros Estrangeiros;2023112300;1;1;0;23/11/2023;00
Artilheiros Estrangeiros;2023112315;1;1;0;23/11/2023;15
Artilheiros Estrangeiros;2023112418;1;1;0;24/11/2023;18
Artilheiros Estrangeiros;2023112515;1;1;0;25/11/2023;15
Artilheiros Estrangeiros;2023112516;1;1;0;25/11/2023;16
Artilheiros Estrangeiros;2023112600;1;1;0;26/11/2023;00
Artilheiros Estrangeiros;2023112608;1;1;0;26/11/2023;08
Artilheiros ano a ano;2023112023;1;1;0;20/11/2023;23
Artilheiros contra Athletico PR;2023112313;1;1;0;23/11/2023;13
Artilheiros contra Athletico PR;2023112600;1;1;0;26/11/2023;00
Artilheiros contra Atletico MG;2023112313;1;1;0;23/11/2023;13
Artilheiros contra Bahia;2023112313;1;1;0;23/11/2023;13
Artilheiros contra Botafogo;2023112313;1;1;0;23/11/2023;13
Artilheiros contra Ceara;2023112313;1;1;0;23/11/2023;13
Artilheiros contra Chapecoense;2023112313;1;1;0;23/11/2023;13
Artilheiros contra Corinthians;2023112313;1;1;0;23/11/2023;13
Artilheiros contra Coritiba;2023112502;1;1;0;25/11/2023;02
Artilheiros contra Coritiba;2023112600;1;1;0;26/11/2023;00
Artilheiros contra Cruzeiro;2023112313;1;1;0;23/11/2023;13
Artilheiros contra Cuiaba;2023112313;1;1;0;23/11/2023;13
Artilheiros contra Flamengo;2023112312;1;1;0;23/11/2023;12
Artilheiros contra Goias;2023112313;1;1;0;23/11/2023;13
Artilheiros contra Gremio;2023112312;1;1;0;23/11/2023;12
Artilheiros contra Gremio;2023112313;1;1;0;23/11/2023;13
Artilheiros contra Internacional;2023112312;1;1;0;23/11/2023;12
Artilheiros contra Internacional;2023112600;1;1;0;26/11/2023;00
Artilheiros contra Joinville;2023112313;1;1;0;23/11/2023;13
Artilheiros contra Palmeiras;2023112312;1;1;0;23/11/2023;12
Artilheiros contra Palmeiras;2023112313;1;1;0;23/11/2023;13
Artilheiros contra River;2023112313;1;1;0;23/11/2023;13
Artilheiros contra Santos;2023112313;1;1;0;23/11/2023;13
Artilheiros contra Sao Paulo;2023112219;1;1;0;22/11/2023;19
Artilheiros contra Sao Paulo;2023112303;1;1;0;23/11/2023;03
Artilheiros contra Sao Paulo;2023112306;1;1;0;23/11/2023;06
Artilheiros contra Sao Paulo;2023112313;1;1;0;23/11/2023;13
Artilheiros contra Sao Paulo;2023112600;1;1;0;26/11/2023;00
Artilheiros contra Vasco;2023112313;1;1;0;23/11/2023;13
Artilheiros dos Seculos;2023112223;1;1;0;22/11/2023;23
Artilheiros dos Seculos;2023112303;1;1;0;23/11/2023;03
Artilheiros dos Seculos;2023112313;1;1;0;23/11/2023;13
Artilheiros dos Seculos;2023112315;1;1;0;23/11/2023;15
Artilheiros dos Seculos;2023112523;1;1;0;25/11/2023;23
Artilheiros dos Seculos;2023112608;1;1;0;26/11/2023;08
Artilheiros dos Seculos;2023112612;1;1;0;26/11/2023;12
Artilheiros em 1902;2023112614;1;1;0;26/11/2023;14
Artilheiros em 2018;2023112612;1;1;0;26/11/2023;12
Artilheiros em 2019;2023112612;1;1;0;26/11/2023;12
Artilheiros em 2020;2023112612;1;1;0;26/11/2023;12
Artilheiros em 2021;2023112612;1;1;0;26/11/2023;12
Artilheiros em 2022;2023112612;1;1;0;26/11/2023;12
Artilheiros em 2023;2023112523;1;1;0;25/11/2023;23
Artilheiros em 2023;2023112608;1;1;0;26/11/2023;08
Artilheiros em 2023;2023112612;1;1;0;26/11/2023;12
Artilheiros em jogos oficiais;2023112314;1;1;0;23/11/2023;14
Artilheiros na temporada 1975;2023112612;1;1;0;26/11/2023;12
Artilheiros na temporada 1976;2023112612;1;1;0;26/11/2023;12
Artilheiros na temporada 1984;2023112612;1;1;0;26/11/2023;12
Artilheiros na temporada 2022;2023112612;1;1;0;26/11/2023;12
Artilheiros na temporada 2023;2023112612;1;1;0;26/11/2023;12
Artilheiros no(a) Albertao;2023112320;1;1;0;23/11/2023;20
Artilheiros no(a) Baenao;2023112320;1;1;0;23/11/2023;20
Artilheiros no(a) Brasileiro;2023112018;1;1;0;20/11/2023;18
Artilheiros no(a) Brasileiro;2023112019;1;1;0;20/11/2023;19
Artilheiros no(a) Brasileiro;2023112223;1;1;0;22/11/2023;23
Artilheiros no(a) Brasileiro;2023112300;1;1;0;23/11/2023;00
Artilheiros no(a) Brasileiro;2023112313;1;1;0;23/11/2023;13
Artilheiros no(a) Brasileiro;2023112600;1;1;0;26/11/2023;00
Artilheiros no(a) Brasileiro 1983;2023112518;1;1;0;25/11/2023;18
Artilheiros no(a) Brasileiro 1984;2023112518;1;1;0;25/11/2023;18
Artilheiros no(a) Brasileiro 1985;2023112518;1;1;0;25/11/2023;18
Artilheiros no(a) Brasileiro 1986;2023112518;1;1;0;25/11/2023;18
Artilheiros no(a) Brasileiro 1987;2023112518;1;1;0;25/11/2023;18
Artilheiros no(a) Brasileiro 1988;2023112518;1;1;0;25/11/2023;18
Artilheiros no(a) Brasileiro 1989;2023112518;1;1;0;25/11/2023;18
Artilheiros no(a) Brasileiro 2001;2023112518;1;1;0;25/11/2023;18
Artilheiros no(a) Brasileiro 2002;2023112518;1;1;0;25/11/2023;18
Artilheiros no(a) Brasileiro 2003;2023112518;1;1;0;25/11/2023;18
Artilheiros no(a) Brasileiro 2004;2023112518;1;1;0;25/11/2023;18
Artilheiros no(a) Brasileiro 2005;2023112518;1;1;0;25/11/2023;18
Artilheiros no(a) Brasileiro 2022;2023112523;1;1;0;25/11/2023;23
Artilheiros no(a) Brasileiro 2023;2023112523;1;1;0;25/11/2023;23
Artilheiros no(a) Brasileiro 2023;2023112616;1;1;0;26/11/2023;16
Artilheiros no(a) Carioca;2023112600;1;1;0;26/11/2023;00
Artilheiros no(a) Copa do Brasil;2023112600;1;1;0;26/11/2023;00
Artilheiros no(a) Fonte Nova;2023112320;1;1;0;23/11/2023;20
Artilheiros no(a) Francisco Vasques;2023112320;1;1;0;23/11/2023;20
Artilheiros no(a) Giant Stadium;2023112320;1;1;0;23/11/2023;20
Artilheiros no(a) Leonidas de Castro;2023112320;1;1;0;23/11/2023;20
Artilheiros no(a) Libertadores da America;2023112600;1;1;0;26/11/2023;00
Artilheiros no(a) Maracana;2023112310;1;1;0;23/11/2023;10
Artilheiros no(a) Maracana;2023112320;1;1;0;23/11/2023;20
Artilheiros no(a) Maracana;2023112600;1;1;0;26/11/2023;00
Artilheiros no(a) Maracana;2023112613;1;1;0;26/11/2023;13
Artilheiros no(a) Mineirao;2023112320;1;1;0;23/11/2023;20
Artilheiros no(a) Morumbi;2023112320;1;1;0;23/11/2023;20
Artilheiros no(a) Sao Januario;2023112320;1;1;0;23/11/2023;20
Artilheiros por Adversario;2023112307;1;1;0;23/11/2023;07
Artilheiros por Adversario;2023112311;1;1;1;23/11/2023;11
Artilheiros por Adversario;2023112323;1;1;1;23/11/2023;23
Artilheiros por Adversario;2023112516;1;1;0;25/11/2023;16
Artime 1972;2023112219;1;1;0;22/11/2023;19
Artime 1972;2023112516;1;1;0;25/11/2023;16
Arturzinho 1979;2023112607;1;1;0;26/11/2023;07
Arturzinho 1979;2023112609;1;1;0;26/11/2023;09
Ary Ercilio 1972;2023112514;1;1;0;25/11/2023;14
Assis 1975;2023112523;1;1;0;25/11/2023;23
Assis 1987;2023112115;1;1;0;21/11/2023;15
Assis 1987;2023112119;1;1;0;21/11/2023;19
Assis 1987;2023112418;1;1;0;24/11/2023;18
Assis 1996;2023112021;1;1;0;20/11/2023;21
Assis 1996;2023112022;1;1;0;20/11/2023;22
Assis 1996;2023112623;1;1;0;26/11/2023;23
Assistencias do Agnaldo;2023112614;1;1;0;26/11/2023;14
Assistencias do Conca;2023112614;1;1;0;26/11/2023;14
Assistencias do Fred;2023112614;1;1;0;26/11/2023;14
Assistencias do Guga;2023112622;1;1;0;26/11/2023;22
Assistencias do Jhon Arias;2023112613;1;1;0;26/11/2023;13
Assistencias do Jhon Arias;2023112614;1;1;0;26/11/2023;14
Assistencias do Jhon Arias;2023112615;1;1;0;26/11/2023;15
Assistencias do Lele;2023112316;1;1;0;23/11/2023;16
Assistencias do Magno Alves;2023112614;1;1;0;26/11/2023;14
Assistencias do Mariano;2023112614;1;1;0;26/11/2023;14
Assistencias do Mateus Norton;2023112021;1;1;0;20/11/2023;21
Assistencias do Mauricio;2023112022;1;1;0;20/11/2023;22
Assistencias do Rafael Sobis;2023112614;1;1;0;26/11/2023;14
Assistencias do Thiago Neves;2023112614;1;1;0;26/11/2023;14
Assistencias em Ano;2023112103;1;1;0;21/11/2023;03
Assistencias em Ano;2023112522;1;1;0;25/11/2023;22
Assistencias em Ano;2023112600;1;1;0;26/11/2023;00
Ataque/Defesa no(a) Libertadores da America;2023112323;1;1;0;23/11/2023;23
Athletico PR - Maracana;2023112310;1;1;0;23/11/2023;10
Athletico PR 0 X 4 Fluminense;2023112100;1;1;0;21/11/2023;00
Athletico PR 3 X 2 Fluminense;2023112203;1;1;0;22/11/2023;03
Atletico GO 0 X 6 Fluminense;2023112221;1;1;0;22/11/2023;21
Atletico MG - Maracana;2023112310;1;1;0;23/11/2023;10
Atletico MG 0 X 0 Fluminense;2023112416;1;1;0;24/11/2023;16
Atletico MG 1 X 2 Fluminense;2023112203;1;1;0;22/11/2023;03
Atletico MG 1 X 2 Fluminense;2023112418;1;1;0;24/11/2023;18
Atletico MG 2 X 0 Fluminense;2023112118;1;1;0;21/11/2023;18
Atletico MG 2 X 0 Fluminense;2023112300;1;1;0;23/11/2023;00
Atletico MG 2 X 0 Fluminense;2023112315;1;1;0;23/11/2023;15
Atletico MG 3 X 1 Fluminense;2023112515;1;1;0;25/11/2023;15
Atletico MG 5 X 2 Fluminense;2023112322;1;1;0;23/11/2023;22
Atletico de Bilbao 0 X 0 Fluminense;2023112522;1;1;0;25/11/2023;22
Atletico de Madrid 4 X 2 Fluminense;2023112219;1;1;0;22/11/2023;19
Atletico de Madrid 4 X 2 Fluminense;2023112516;1;1;0;25/11/2023;16
Aymore Moreira 1941;2023112020;1;1;0;20/11/2023;20
Ayrton 1920;2023112020;1;1;0;20/11/2023;20
Azul 2019;2023112008;1;1;0;20/11/2023;08
Azul 2019;2023112300;1;1;0;23/11/2023;00
Bacchi 1922;2023112020;1;1;0;20/11/2023;20
Baena 1911;2023112522;1;1;0;25/11/2023;22
Bahia 0 X 0 Fluminense;2023112416;1;1;0;24/11/2023;16
Bahia 1 X 0 Fluminense;2023112116;1;1;0;21/11/2023;16
Bahia 1 X 0 Fluminense;2023112118;1;1;0;21/11/2023;18
Bahia 1 X 0 Fluminense;2023112119;1;1;0;21/11/2023;19
Bahia 1 X 0 Fluminense;2023112300;1;1;0;23/11/2023;00
Bahia 1 X 0 Fluminense;2023112315;1;1;0;23/11/2023;15
Bahia 1 X 0 Fluminense;2023112609;1;1;0;26/11/2023;09
Bahia 1 X 1 Fluminense;2023112115;1;1;0;21/11/2023;15
Bahia 1 X 1 Fluminense;2023112416;1;1;0;24/11/2023;16
Bahia 1 X 2 Fluminense;2023112007;1;1;0;20/11/2023;07
Bahia 1 X 4 Fluminense;2023112612;1;1;0;26/11/2023;12
Banfield 0 X 0 Fluminense;2023112203;1;1;0;22/11/2023;03
Bangu 0 X 0 Fluminense;2023112119;1;1;0;21/11/2023;19
Bangu 0 X 0 Fluminense;2023112218;1;1;0;22/11/2023;18
Bangu 0 X 0 Fluminense;2023112515;1;1;0;25/11/2023;15
Bangu 0 X 1 Fluminense;2023112020;1;1;0;20/11/2023;20
Bangu 0 X 1 Fluminense;2023112101;1;1;0;21/11/2023;01
Bangu 0 X 1 Fluminense;2023112220;1;1;0;22/11/2023;20
Bangu 0 X 1 Fluminense;2023112221;1;1;0;22/11/2023;21
Bangu 0 X 1 Fluminense;2023112301;1;1;0;23/11/2023;01
Bangu 0 X 2 Fluminense;2023112223;1;1;0;22/11/2023;23
Bangu 0 X 3 Fluminense;2023112100;1;1;0;21/11/2023;00
Bangu 0 X 3 Fluminense;2023112221;1;1;0;22/11/2023;21
Bangu 0 X 4 Fluminense;2023112515;1;1;0;25/11/2023;15
Bangu 0 X 5 Fluminense;2023112000;1;1;0;20/11/2023;00
Bangu 0 X 5 Fluminense;2023112411;1;1;0;24/11/2023;11
Bangu 0 X 5 Fluminense;2023112619;1;1;0;26/11/2023;19
Bangu 1 X 2 Fluminense;2023112220;1;1;0;22/11/2023;20
Bangu 1 X 3 Fluminense;2023112614;1;1;0;26/11/2023;14
Bangu 2 X 2 Fluminense;2023112418;1;1;0;24/11/2023;18
Bangu 3 X 6 Fluminense;2023112102;1;1;0;21/11/2023;02
Barata 1997;2023112623;1;1;0;26/11/2023;23
Barcelona Guaiaquil 0 X 3 Fluminense;2023112012;1;1;0;20/11/2023;12
Barcelona Guaiaquil 1 X 1 Fluminense;2023112100;1;1;0;21/11/2023;00
Batatais 1946;2023112022;1;1;0;20/11/2023;22
Batatais 1946;2023112418;1;1;0;24/11/2023;18
Batedores de Penalti;2023112413;1;1;0;24/11/2023;13
Batistao;2023112101;1;1;0;21/11/2023;01
Batistao;2023112109;1;1;0;21/11/2023;09
Batistao;2023112116;1;1;1;21/11/2023;16
Beletti 2010;2023112609;1;1;0;26/11/2023;09
Benfica Huambo 1 X 4 Fluminense;2023112220;1;1;0;22/11/2023;20
Benfica Luanda 0 X 7 Fluminense;2023112220;1;1;0;22/11/2023;20
Bioro 1944;2023112115;1;1;1;21/11/2023;15
Bismarck 2002;2023112021;1;1;0;20/11/2023;21
Bobo 1992;2023112609;1;1;0;26/11/2023;09
Boca Juniors 1 X 2 Fluminense;2023112000;1;1;0;20/11/2023;00
Boca Juniors 1 X 2 Fluminense;2023112016;1;1;0;20/11/2023;16
Boca Juniors 1 X 2 Fluminense;2023112017;1;1;0;20/11/2023;17
Boca Juniors 1 X 2 Fluminense;2023112020;1;1;0;20/11/2023;20
Boca Juniors 1 X 2 Fluminense;2023112119;1;1;0;21/11/2023;19
Boca Juniors 1 X 2 Fluminense;2023112120;1;1;0;21/11/2023;20
Boca Juniors 1 X 2 Fluminense;2023112400;1;1;0;24/11/2023;00
Boca Juniors 1 X 2 Fluminense;2023112401;1;1;0;24/11/2023;01
Boca Juniors 1 X 2 Fluminense;2023112513;1;1;0;25/11/2023;13
Boca Juniors 1 X 2 Fluminense;2023112523;1;1;0;25/11/2023;23
Boca Juniors 1 X 2 Fluminense;2023112600;1;0;0;26/11/2023;00
Boca Juniors 1 X 2 Fluminense;2023112608;1;1;0;26/11/2023;08
Boca Juniors 1 X 2 Fluminense;2023112610;1;1;0;26/11/2023;10
Boca Juniors 1 X 2 Fluminense;2023112613;1;1;0;26/11/2023;13
Boca Juniors 1 X 2 Fluminense;2023112614;1;1;0;26/11/2023;14
Boca Juniors 1 X 2 Fluminense;2023112620;1;1;0;26/11/2023;20
Boca do Jacare;2023112318;1;1;1;23/11/2023;18
Bonsucesso 0 X 0 Fluminense;2023112221;1;1;0;22/11/2023;21
Bonsucesso 0 X 1 Fluminense;2023112418;1;1;0;24/11/2023;18
Bonsucesso 0 X 2 Fluminense;2023112221;1;1;0;22/11/2023;21
Bonsucesso 0 X 4 Fluminense;2023112102;1;1;0;21/11/2023;02
Bonsucesso 0 X 4 Fluminense;2023112208;1;1;0;22/11/2023;08
Bonsucesso 0 X 4 Fluminense;2023112218;1;1;0;22/11/2023;18
Bonsucesso 1 X 0 Fluminense;2023112219;1;1;0;22/11/2023;19
Bonsucesso 1 X 0 Fluminense;2023112516;1;1;0;25/11/2023;16
Bonsucesso 1 X 1 Fluminense;2023112221;1;1;0;22/11/2023;21
Bonsucesso 1 X 3 Fluminense;2023112220;1;1;0;22/11/2023;20
Bonsucesso 2 X 4 Fluminense;2023112223;1;1;0;22/11/2023;23
Bordeaux 0 X 1 Fluminense;2023112119;1;1;0;21/11/2023;19
Borovo 2 X 5 Fluminense;2023112219;1;1;0;22/11/2023;19
Botafogo 0 X 0 Fluminense;2023112221;1;1;0;22/11/2023;21
Botafogo 0 X 0 Fluminense;2023112416;1;1;0;24/11/2023;16
Botafogo 0 X 1 Fluminense;2023112023;1;1;0;20/11/2023;23
Botafogo 0 X 1 Fluminense;2023112220;1;1;0;22/11/2023;20
Botafogo 0 X 1 Fluminense;2023112323;1;1;0;23/11/2023;23
Botafogo 0 X 2 Fluminense;2023112220;1;1;0;22/11/2023;20
Botafogo 1 X 0 Fluminense;2023112004;1;1;0;20/11/2023;04
Botafogo 1 X 0 Fluminense;2023112111;1;1;0;21/11/2023;11
