Data;Visualizacoes;Usuarios;Novos Usuarios;Endereco;Pagina;Codigo
13/09/2023;1;1;0;link_todos/521/100;link_todos;521/100
07/09/2023;1;1;0;link_todos/529/100;link_todos;529/100
11/09/2023;1;1;0;link_todos/55/200;link_todos;55/200
05/09/2023;1;1;0;link_todos/56/200;link_todos;56/200
12/09/2023;1;1;0;link_todos/62/100;link_todos;62/100
05/09/2023;1;1;0;link_todos/621/100;link_todos;621/100
13/09/2023;1;1;0;link_todos/64/100;link_todos;64/100
12/09/2023;1;1;0;link_todos/703/100;link_todos;703/100
11/09/2023;1;1;0;link_todos/72/200;link_todos;72/200
06/09/2023;1;1;0;link_todos/74/100;link_todos;74/100
05/09/2023;1;1;0;link_todos/75/100;link_todos;75/100
06/09/2023;1;1;0;link_todos/79/100;link_todos;79/100
05/09/2023;1;1;0;link_todos/80/100;link_todos;80/100
01/09/2023;1;1;0;link_todos/87/100;link_todos;87/100
12/09/2023;1;1;0;link_todos/87/100;link_todos;87/100
05/09/2023;1;1;0;link_todos/89/100;link_todos;89/100
10/09/2023;1;1;1;link_todos/94/200;link_todos;94/200
01/09/2023;1;1;0;link_video/7399;link_video;7399
07/09/2023;1;1;0;link_video/7613;link_video;7613
03/09/2023;1;1;0;link_video/8282;link_video;8282
04/09/2023;1;1;0;link_video/8282;link_video;8282
03/09/2023;1;1;0;link_video/8371;link_video;8371
03/09/2023;1;1;0;link_video/8391;link_video;8391
03/09/2023;1;1;0;link_video/8455;link_video;8455
07/09/2023;1;1;0;link_video/8473;link_video;8473
03/09/2023;1;1;0;link_video/8665;link_video;8665
02/09/2023;1;1;0;link_video/8686;link_video;8686
13/09/2023;1;1;0;link_video/8686;link_video;8686
03/09/2023;1;1;0;link_video/8688;link_video;8688
02/09/2023;1;1;0;lista_pais/104395000;lista_pais;104395000
07/09/2023;1;1;0;maiores_publicos2;maiores_publicos2;#N/D
09/09/2023;1;1;0;maiores_publicos2;maiores_publicos2;#N/D
07/09/2023;1;1;0;maiores_publicos3;maiores_publicos3;#N/D
11/09/2023;1;1;0;maiores_publicos3;maiores_publicos3;#N/D
04/09/2023;1;1;1;maiores_publicos_classicos;maiores_publicos_classicos;#N/D
12/09/2023;1;1;1;maiores_publicos_classicos;maiores_publicos_classicos;#N/D
13/09/2023;1;1;1;maiores_publicos_classicos;maiores_publicos_classicos;#N/D
05/09/2023;1;1;0;marcas_historicas;marcas_historicas;#N/D
12/09/2023;1;1;0;marcas_historicas;marcas_historicas;#N/D
01/09/2023;1;1;0;mascote;mascote;#N/D
03/09/2023;1;1;0;mascote;mascote;#N/D
04/09/2023;1;1;0;media_goleiro/270300000;media_goleiro;270300000
06/09/2023;1;1;0;media_publico;media_publico;#N/D
07/09/2023;1;1;0;media_publico;media_publico;#N/D
11/09/2023;1;1;0;melhores_jogadores/482000000000;melhores_jogadores;4,82E+11
01/09/2023;1;1;0;mostra_advmais;mostra_advmais;#N/D
11/09/2023;1;1;0;mostra_advmais;mostra_advmais;#N/D
01/09/2023;1;1;0;mostra_advtempo/;mostra_advtempo;
03/09/2023;1;1;0;mostra_aproveitamento;mostra_aproveitamento;#N/D
08/09/2023;1;1;0;mostra_arbapr;mostra_arbapr;#N/D
02/09/2023;1;1;0;mostra_arbitro;mostra_arbitro;#N/D
03/09/2023;1;1;0;mostra_arbitro;mostra_arbitro;#N/D
04/09/2023;1;1;0;mostra_arbitro;mostra_arbitro;#N/D
09/09/2023;1;1;0;mostra_arbitro;mostra_arbitro;#N/D
10/09/2023;1;1;0;mostra_arbitro;mostra_arbitro;#N/D
11/09/2023;1;1;0;mostra_arbitro;mostra_arbitro;#N/D
12/09/2023;1;1;0;mostra_arbitro;mostra_arbitro;#N/D
03/09/2023;1;1;0;mostra_arbitromais;mostra_arbitromais;#N/D
03/09/2023;1;1;0;mostra_art_tecnico;mostra_art_tecnico;#N/D
04/09/2023;1;1;0;mostra_art_tecnico;mostra_art_tecnico;#N/D
01/09/2023;1;1;0;mostra_camisa;mostra_camisa;#N/D
03/09/2023;1;1;0;mostra_camisa;mostra_camisa;#N/D
05/09/2023;1;1;0;mostra_camisa;mostra_camisa;#N/D
06/09/2023;1;1;0;mostra_camisa2/400600000;mostra_camisa2;400600000
10/09/2023;1;1;0;mostra_campeonato;mostra_campeonato;#N/D
13/09/2023;1;1;0;mostra_campeonato;mostra_campeonato;#N/D
05/09/2023;1;1;0;mostra_classico;mostra_classico;#N/D
01/09/2023;1;1;0;mostra_cor;mostra_cor;#N/D
03/09/2023;1;1;0;mostra_cor;mostra_cor;#N/D
01/09/2023;1;1;0;mostra_decada;mostra_decada;#N/D
03/09/2023;1;1;0;mostra_duelo_esp;mostra_duelo_esp;#N/D
01/09/2023;1;1;0;mostra_espadv/202000000;mostra_espadv;202000000
05/09/2023;1;1;0;mostra_espadv2;mostra_espadv2;#N/D
10/09/2023;1;1;0;mostra_espadv2;mostra_espadv2;#N/D
13/09/2023;1;1;0;mostra_espadv2;mostra_espadv2;#N/D
07/09/2023;1;1;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
10/09/2023;1;1;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
13/09/2023;1;1;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
02/09/2023;1;1;0;mostra_estadiomais;mostra_estadiomais;#N/D
11/09/2023;1;1;0;mostra_estadiomais;mostra_estadiomais;#N/D
03/09/2023;1;1;0;mostra_finais;mostra_finais;#N/D
04/09/2023;1;1;0;mostra_frequencia/600000000;mostra_frequencia;600000000
12/09/2023;1;1;0;mostra_goleada/610000000;mostra_goleada;610000000
02/09/2023;1;1;0;mostra_goleada/612000000;mostra_goleada;612000000
01/09/2023;1;1;0;mostra_gols_assist;mostra_gols_assist;#N/D
03/09/2023;1;1;0;mostra_gols_minuto;mostra_gols_minuto;#N/D
04/09/2023;1;1;0;mostra_gols_minuto;mostra_gols_minuto;#N/D
06/09/2023;1;1;0;mostra_jogador_gols;mostra_jogador_gols;#N/D
09/09/2023;1;1;0;mostra_jogador_gols;mostra_jogador_gols;#N/D
12/09/2023;1;1;0;mostra_jogador_gols;mostra_jogador_gols;#N/D
01/09/2023;1;1;0;mostra_mascote;mostra_mascote;#N/D
03/09/2023;1;1;0;mostra_mascote;mostra_mascote;#N/D
11/09/2023;1;1;0;mostra_media_cartao/104750000;mostra_media_cartao;104750000
01/09/2023;1;1;0;mostra_minutagem/;mostra_minutagem;
11/09/2023;1;1;0;mostra_numeracao;mostra_numeracao;#N/D
02/09/2023;1;1;0;mostra_pais;mostra_pais;#N/D
01/09/2023;1;1;0;mostra_patrocinio;mostra_patrocinio;#N/D
03/09/2023;1;1;0;mostra_penalti/211000000;mostra_penalti;211000000
03/09/2023;1;1;0;mostra_penalti/212000000;mostra_penalti;212000000
03/09/2023;1;1;0;mostra_penalti/213000000;mostra_penalti;213000000
06/09/2023;1;1;0;mostra_presidente;mostra_presidente;#N/D
12/09/2023;1;1;0;mostra_presidente;mostra_presidente;#N/D
03/09/2023;1;1;0;mostra_ranking/290000000;mostra_ranking;290000000
01/09/2023;1;1;0;mostra_ranking/291210000;mostra_ranking;291210000
05/09/2023;1;1;0;mostra_ranking/291210000;mostra_ranking;291210000
01/09/2023;1;1;0;mostra_ranking/292220000;mostra_ranking;292220000
05/09/2023;1;1;0;mostra_ranking/292220000;mostra_ranking;292220000
04/09/2023;1;1;0;mostra_ranking/800000000000;mostra_ranking;8E+11
05/09/2023;1;1;0;mostra_ranking/800000000000;mostra_ranking;8E+11
08/09/2023;1;1;0;mostra_ranking/800000000000;mostra_ranking;8E+11
11/09/2023;1;1;0;mostra_ranking/800000000000;mostra_ranking;8E+11
03/09/2023;1;1;0;mostra_ranking/800800000000;mostra_ranking;8,008E+11
05/09/2023;1;1;0;mostra_ranking/800800000000;mostra_ranking;8,008E+11
08/09/2023;1;1;0;mostra_ranking/800800000000;mostra_ranking;8,008E+11
10/09/2023;1;1;0;mostra_ranking/800800000000;mostra_ranking;8,008E+11
11/09/2023;1;1;0;mostra_ranking/800800000000;mostra_ranking;8,008E+11
02/09/2023;1;1;0;mostra_ranking/800801000000;mostra_ranking;8,00801E+11
04/09/2023;1;1;0;mostra_ranking/800801000000;mostra_ranking;8,00801E+11
05/09/2023;1;1;0;mostra_ranking/800801000000;mostra_ranking;8,00801E+11
08/09/2023;1;1;0;mostra_ranking/800801000000;mostra_ranking;8,00801E+11
10/09/2023;1;1;0;mostra_ranking/800801000000;mostra_ranking;8,00801E+11
02/09/2023;1;1;0;mostra_ranking/800805000000;mostra_ranking;8,00805E+11
05/09/2023;1;1;0;mostra_ranking/800805000000;mostra_ranking;8,00805E+11
04/09/2023;1;1;0;mostra_ranking/800900000000;mostra_ranking;8,009E+11
11/09/2023;1;1;0;mostra_ranking/800900000000;mostra_ranking;8,009E+11
13/09/2023;1;1;0;mostra_ranking/800900000000;mostra_ranking;8,009E+11
08/09/2023;1;1;0;mostra_ranking/801000000000;mostra_ranking;8,01E+11
12/09/2023;1;1;0;mostra_ranking/801000000000;mostra_ranking;8,01E+11
11/09/2023;1;1;0;mostra_ranking/803000000000;mostra_ranking;8,03E+11
13/09/2023;1;1;0;mostra_ranking/803000000000;mostra_ranking;8,03E+11
01/09/2023;1;1;0;mostra_ranking/804000000000;mostra_ranking;8,04E+11
13/09/2023;1;1;0;mostra_ranking/804000000000;mostra_ranking;8,04E+11
01/09/2023;1;1;0;mostra_ranking/812000000000;mostra_ranking;8,12E+11
05/09/2023;1;1;0;mostra_ranking/867000000000;mostra_ranking;8,67E+11
08/09/2023;1;1;0;mostra_ranking/867000000000;mostra_ranking;8,67E+11
10/09/2023;1;1;0;mostra_ranking/867000000000;mostra_ranking;8,67E+11
09/09/2023;1;1;0;mostra_ranking/900000000000;mostra_ranking;9E+11
03/09/2023;1;1;0;mostra_ranking/900910000000;mostra_ranking;9,0091E+11
04/09/2023;1;1;0;mostra_ranking/900910000000;mostra_ranking;9,0091E+11
05/09/2023;1;1;0;mostra_ranking/900910000000;mostra_ranking;9,0091E+11
02/09/2023;1;1;0;mostra_ranking/902000000000;mostra_ranking;9,02E+11
06/09/2023;1;1;0;mostra_ranking/902000000000;mostra_ranking;9,02E+11
09/09/2023;1;1;0;mostra_ranking/902000000000;mostra_ranking;9,02E+11
02/09/2023;1;1;0;mostra_ranking/903000000000;mostra_ranking;9,03E+11
01/09/2023;1;1;0;mostra_ranking/904000000000;mostra_ranking;9,04E+11
09/09/2023;1;1;0;mostra_ranking/904000000000;mostra_ranking;9,04E+11
12/09/2023;1;1;0;mostra_rankingpres/130000000;mostra_rankingpres;130000000
08/09/2023;1;1;0;mostra_rkg/;mostra_rkg;
10/09/2023;1;1;0;mostra_rkg/;mostra_rkg;
12/09/2023;1;1;0;mostra_rkg/;mostra_rkg;
08/09/2023;1;1;0;mostra_sequencia/500000000;mostra_sequencia;500000000
12/09/2023;1;1;0;mostra_sequencia/500000000;mostra_sequencia;500000000
04/09/2023;1;1;0;mostra_sequencia/500387000;mostra_sequencia;500387000
04/09/2023;1;1;0;mostra_sequencia2;mostra_sequencia2;#N/D
05/09/2023;1;1;0;mostra_sequencia2;mostra_sequencia2;#N/D
06/09/2023;1;1;0;mostra_sequencia2;mostra_sequencia2;#N/D
13/09/2023;1;1;0;mostra_sequencia2;mostra_sequencia2;#N/D
04/09/2023;1;1;0;mostra_sequencia_qtd;mostra_sequencia_qtd;#N/D
01/09/2023;1;1;0;mostra_tecjog;mostra_tecjog;#N/D
07/09/2023;1;1;0;mostra_tecnico;mostra_tecnico;#N/D
08/09/2023;1;1;0;mostra_tecnico;mostra_tecnico;#N/D
01/09/2023;1;1;0;mostra_temporada;mostra_temporada;#N/D
03/09/2023;1;1;0;mostra_temporada;mostra_temporada;#N/D
01/09/2023;1;1;0;mostra_todos;mostra_todos;#N/D
06/09/2023;1;1;0;mostra_todos;mostra_todos;#N/D
08/09/2023;1;1;0;mostra_todos;mostra_todos;#N/D
11/09/2023;1;1;0;mostra_todos;mostra_todos;#N/D
12/09/2023;1;1;0;mostra_todos;mostra_todos;#N/D
06/09/2023;1;0;0;mostra_todos_jogador;mostra_todos_jogador;#N/D
08/09/2023;1;1;0;mostra_todos_jogador;mostra_todos_jogador;#N/D
11/09/2023;1;1;0;mostra_todos_jogador;mostra_todos_jogador;#N/D
12/09/2023;1;1;0;mostra_todos_jogador;mostra_todos_jogador;#N/D
06/09/2023;1;1;0;mostra_todos_tecnico;mostra_todos_tecnico;#N/D
04/09/2023;1;1;0;mostra_turno;mostra_turno;#N/D
01/09/2023;1;1;0;numero_temporada/451000000;numero_temporada;451000000
03/09/2023;1;1;0;numero_temporada/451000000;numero_temporada;451000000
01/09/2023;1;1;0;ordem_gols/343000000;ordem_gols;343000000
03/09/2023;1;1;0;ordem_gols/343000000;ordem_gols;343000000
12/09/2023;1;1;0;ordem_gols/343000000;ordem_gols;343000000
05/09/2023;1;1;0;partgolsjogo/;partgolsjogo;
12/09/2023;1;1;0;partgolsjogo/;partgolsjogo;
06/09/2023;1;1;0;periodo_publico;periodo_publico;#N/D
04/09/2023;1;1;0;posicao_rodada;posicao_rodada;#N/D
03/09/2023;1;1;0;proximos_jogos;proximos_jogos;#N/D
06/09/2023;1;1;0;proximos_jogos;proximos_jogos;#N/D
12/09/2023;1;1;0;proximos_jogos;proximos_jogos;#N/D
01/09/2023;1;1;0;publico_ano;publico_ano;#N/D
07/09/2023;1;1;0;publico_ano;publico_ano;#N/D
11/09/2023;1;1;0;publico_ano;publico_ano;#N/D
01/09/2023;1;1;0;quantidade_gols/342000000;quantidade_gols;342000000
01/09/2023;1;1;0;ranking_distancia;ranking_distancia;#N/D
03/09/2023;1;1;0;ranking_distancia;ranking_distancia;#N/D
03/09/2023;1;1;0;ranking_posicao;ranking_posicao;#N/D
11/09/2023;1;1;0;ranking_turno;ranking_turno;#N/D
01/09/2023;1;1;0;resultado_camisa;resultado_camisa;#N/D
06/09/2023;1;1;0;resultado_camisa;resultado_camisa;#N/D
01/09/2023;1;1;0;saldo_placar;saldo_placar;#N/D
03/09/2023;1;1;0;saldo_placar;saldo_placar;#N/D
12/09/2023;1;1;0;saldo_placar;saldo_placar;#N/D
05/09/2023;1;1;0;saldo_placar_est;saldo_placar_est;#N/D
12/09/2023;1;1;0;sem_informacao/101000000;sem_informacao;101000000
03/09/2023;1;1;0;sem_informacao/102000000;sem_informacao;102000000
03/09/2023;1;1;0;sem_informacao/168000000;sem_informacao;168000000
08/09/2023;1;1;0;sem_informacao/168000000;sem_informacao;168000000
04/09/2023;1;1;0;sequencia_qtd/500487000;sequencia_qtd;500487000
04/09/2023;1;1;0;sequencia_qtd/500497000;sequencia_qtd;500497000
03/09/2023;1;1;0;time_base;time_base;#N/D
05/09/2023;1;1;0;time_base;time_base;#N/D
03/09/2023;1;1;0;timeline_tec;timeline_tec;#N/D
05/09/2023;1;1;0;todas_camisas/400000000;todas_camisas;400000000
06/09/2023;1;1;0;todas_camisas/400000000;todas_camisas;400000000
09/09/2023;1;1;0;todas_camisas/400000000;todas_camisas;400000000
10/09/2023;1;1;0;todas_camisas/400000000;todas_camisas;400000000
04/09/2023;1;1;0;trabalhos_longos/105490000;trabalhos_longos;105490000
06/09/2023;1;1;0;trabalhos_longos/105492000;trabalhos_longos;105492000
15/09/2023;126;101;44;inicial;inicial;#VALOR!
16/09/2023;92;76;44;inicial;inicial;#VALOR!
14/09/2023;84;64;27;inicial;inicial;#VALOR!
17/09/2023;48;40;17;inicial;inicial;#VALOR!
15/09/2023;46;36;0;jogador;jogador;#N/D
15/09/2023;41;36;0;adversario;adversario;#N/D
15/09/2023;41;32;0;mostra_jogador;mostra_jogador;#N/D
16/09/2023;36;33;2;adversario;adversario;#N/D
15/09/2023;35;24;0;especial;especial;#N/D
15/09/2023;35;32;0;mostra_adversario;mostra_adversario;#N/D
16/09/2023;31;26;0;mostra_adversario;mostra_adversario;#N/D
16/09/2023;30;24;1;jogador;jogador;#N/D
14/09/2023;28;25;0;jogador;jogador;#N/D
16/09/2023;28;22;0;mostra_jogador;mostra_jogador;#N/D
14/09/2023;27;20;0;mostra_jogador;mostra_jogador;#N/D
14/09/2023;26;23;0;especial;especial;#N/D
14/09/2023;24;20;3;adversario;adversario;#N/D
15/09/2023;23;20;0;jogo;jogo;#N/D
15/09/2023;21;17;13;link_jogador/718;link_jogador;718
16/09/2023;21;16;0;mostra_arbitro;mostra_arbitro;#N/D
16/09/2023;20;19;1;arbitro;arbitro;#N/D
14/09/2023;18;14;0;mostra_adversario;mostra_adversario;#N/D
15/09/2023;18;11;0;mostra_jogo;mostra_jogo;#N/D
14/09/2023;17;12;0;jogo;jogo;#N/D
17/09/2023;16;12;0;mostra_jogador;mostra_jogador;#N/D
14/09/2023;16;9;0;mostra_jogo;mostra_jogo;#N/D
15/09/2023;15;10;0;consulta_especial_jogador;consulta_especial_jogador;#N/D
17/09/2023;14;12;0;jogo;jogo;#N/D
17/09/2023;13;12;2;jogador;jogador;#N/D
15/09/2023;11;11;0;camisa;camisa;#N/D
14/09/2023;11;10;0;consulta_especial_jogador;consulta_especial_jogador;#N/D
17/09/2023;11;11;1;mostra_arbitro;mostra_arbitro;#N/D
17/09/2023;10;9;0;adversario;adversario;#N/D
17/09/2023;10;10;0;arbitro;arbitro;#N/D
17/09/2023;10;6;0;especial;especial;#N/D
17/09/2023;10;7;0;mostra_jogo;mostra_jogo;#N/D
15/09/2023;9;9;0;estadio;estadio;#N/D
15/09/2023;9;9;2;link_adversario/62;link_adversario;62
17/09/2023;9;8;0;mostra_adversario;mostra_adversario;#N/D
14/09/2023;9;9;0;mostra_especial/;mostra_especial;
15/09/2023;9;7;0;mostra_especial/;mostra_especial;
15/09/2023;8;5;0;consulta_especial_adversario;consulta_especial_adversario;#N/D
16/09/2023;8;7;0;especial;especial;#N/D
16/09/2023;7;7;0;campeonato;campeonato;#N/D
14/09/2023;7;7;0;consulta_especial_campeonato;consulta_especial_campeonato;#N/D
14/09/2023;7;7;0;consulta_especial_gerais;consulta_especial_gerais;#N/D
15/09/2023;7;7;1;curiosidade;curiosidade;#N/D
16/09/2023;7;6;0;jogo;jogo;#N/D
15/09/2023;7;6;0;link_todos/62/100;link_todos;62/100
14/09/2023;7;5;0;mostra_estadio;mostra_estadio;#N/D
15/09/2023;7;7;0;mostra_estadio;mostra_estadio;#N/D
16/09/2023;7;3;0;mostra_jogo;mostra_jogo;#N/D
15/09/2023;6;6;0;arbitro;arbitro;#N/D
15/09/2023;6;2;0;consulta_especial/100999000;consulta_especial;100999000
14/09/2023;6;6;0;estadio;estadio;#N/D
15/09/2023;6;6;0;geral;geral;#N/D
16/09/2023;6;6;0;geral;geral;#N/D
14/09/2023;6;6;0;grafico;grafico;#N/D
15/09/2023;6;5;0;mostra_arbitro;mostra_arbitro;#N/D
16/09/2023;6;4;0;tecnico;tecnico;#N/D
14/09/2023;5;4;0;campeonato;campeonato;#N/D
15/09/2023;5;5;0;campeonato;campeonato;#N/D
15/09/2023;5;3;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
14/09/2023;5;5;0;consulta_especial_jogos;consulta_especial_jogos;#N/D
14/09/2023;5;4;0;estadio_todos;estadio_todos;#N/D
16/09/2023;5;5;5;link_jogador/744;link_jogador;744
14/09/2023;5;3;0;link_todos/62/100;link_todos;62/100
16/09/2023;5;5;0;mostra_campeonato;mostra_campeonato;#N/D
16/09/2023;5;2;0;mostra_tecnico;mostra_tecnico;#N/D
15/09/2023;5;2;0;mostra_todos;mostra_todos;#N/D
15/09/2023;5;5;1;tecnico;tecnico;#N/D
15/09/2023;5;5;0;todas_camisas/400000000;todas_camisas;400000000
14/09/2023;4;4;0;consulta_especial_adversario;consulta_especial_adversario;#N/D
14/09/2023;4;4;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
14/09/2023;4;4;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
15/09/2023;4;4;0;consulta_numeracao;consulta_numeracao;#N/D
15/09/2023;4;4;0;defesa_penalti/888000000;defesa_penalti;888000000
16/09/2023;4;4;0;estadio;estadio;#N/D
15/09/2023;4;4;0;grafico;grafico;#N/D
15/09/2023;4;2;2;link_estadio/48;link_estadio;48
15/09/2023;4;2;0;link_estadio/741;link_estadio;741
15/09/2023;4;4;4;link_jogador/1036;link_jogador;1036
15/09/2023;4;4;4;link_jogador/580;link_jogador;580
16/09/2023;4;4;3;link_jogador/718;link_jogador;718
15/09/2023;4;4;3;link_jogador/744;link_jogador;744
14/09/2023;4;4;4;link_jogo/4990;link_jogo;4990
17/09/2023;4;3;3;link_jogo/4990;link_jogo;4990
15/09/2023;4;4;0;mostra_camisa;mostra_camisa;#N/D
14/09/2023;4;3;0;mostra_campeonato;mostra_campeonato;#N/D
16/09/2023;4;3;0;mostra_estadio;mostra_estadio;#N/D
15/09/2023;4;4;0;mostra_numeracao;mostra_numeracao;#N/D
16/09/2023;4;2;0;mostra_rkg/;mostra_rkg;
16/09/2023;3;3;0;camisa;camisa;#N/D
17/09/2023;3;3;0;campeonato;campeonato;#N/D
14/09/2023;3;3;0;consulta_campeonato/103999000;consulta_campeonato;103999000
15/09/2023;3;3;0;consulta_especial/100102000;consulta_especial;100102000
15/09/2023;3;2;0;consulta_especial/102100000;consulta_especial;102100000
14/09/2023;3;3;0;consulta_especial/104100000;consulta_especial;104100000
15/09/2023;3;2;0;consulta_especial_campeonato;consulta_especial_campeonato;#N/D
14/09/2023;3;3;0;consulta_especial_classico;consulta_especial_classico;#N/D
15/09/2023;3;2;0;consulta_especial_classico;consulta_especial_classico;#N/D
15/09/2023;3;2;0;consulta_especial_gerais;consulta_especial_gerais;#N/D
16/09/2023;3;2;0;consulta_especial_jogador;consulta_especial_jogador;#N/D
17/09/2023;3;3;0;consulta_especial_jogador;consulta_especial_jogador;#N/D
15/09/2023;3;2;0;consulta_especial_jogos;consulta_especial_jogos;#N/D
14/09/2023;3;3;0;consulta_especial_tecnico;consulta_especial_tecnico;#N/D
15/09/2023;3;2;0;consulta_especial_tecnico;consulta_especial_tecnico;#N/D
14/09/2023;3;3;0;consulta_numeracao;consulta_numeracao;#N/D
14/09/2023;3;3;0;curiosidade;curiosidade;#N/D
17/09/2023;3;3;1;curiosidade;curiosidade;#N/D
14/09/2023;3;3;0;duelo_eliminatorio/344000000;duelo_eliminatorio;344000000
14/09/2023;3;3;0;geral;geral;#N/D
15/09/2023;3;3;0;goleiro_gols/462000000;goleiro_gols;462000000
17/09/2023;3;2;0;link_camisa/112;link_camisa;112
14/09/2023;3;1;0;link_gol/1021;link_gol;1021
16/09/2023;3;3;2;link_jogador/1006;link_jogador;1006
14/09/2023;3;1;0;link_jogador/1021;link_jogador;1021
16/09/2023;3;3;2;link_jogador/1036;link_jogador;1036
14/09/2023;3;3;0;link_jogador/114;link_jogador;114
14/09/2023;3;1;0;link_jogo/3787;link_jogo;3787
14/09/2023;3;3;2;link_jogo/4997;link_jogo;4997
17/09/2023;3;1;0;link_jogo/7982;link_jogo;7982
15/09/2023;3;3;0;link_jogo/8272;link_jogo;8272
15/09/2023;3;3;0;link_jogo/8377;link_jogo;8377
16/09/2023;3;3;0;link_jogo/8733;link_jogo;8733
17/09/2023;3;2;0;link_todos/1209/300;link_todos;1209/300
15/09/2023;3;3;3;maiores_publicos_classicos;maiores_publicos_classicos;#N/D
15/09/2023;3;3;0;mostra_campeonato;mostra_campeonato;#N/D
17/09/2023;3;3;0;mostra_campeonato;mostra_campeonato;#N/D
14/09/2023;3;3;0;mostra_classico;mostra_classico;#N/D
14/09/2023;3;3;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
15/09/2023;3;2;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
16/09/2023;3;2;0;mostra_jogador_gols;mostra_jogador_gols;#N/D
14/09/2023;3;2;0;mostra_ranking/290000000;mostra_ranking;290000000
15/09/2023;3;2;0;mostra_ranking/900000000000;mostra_ranking;9E+11
15/09/2023;3;2;0;mostra_ranking/903000000000;mostra_ranking;9,03E+11
15/09/2023;3;3;0;mostra_rkg/;mostra_rkg;
15/09/2023;3;2;0;mostra_tecnico;mostra_tecnico;#N/D
17/09/2023;3;3;0;mostra_tecnico;mostra_tecnico;#N/D
17/09/2023;3;3;0;tecnico;tecnico;#N/D
14/09/2023;2;2;0;arbitro;arbitro;#N/D
14/09/2023;2;2;0;camisa;camisa;#N/D
17/09/2023;2;2;0;camisa;camisa;#N/D
15/09/2023;2;2;0;consulta_camisa/400001000;consulta_camisa;400001000
14/09/2023;2;2;0;consulta_especial/100102000;consulta_especial;100102000
14/09/2023;2;2;0;consulta_especial/102100000;consulta_especial;102100000
14/09/2023;2;2;0;consulta_especial/103102000;consulta_especial;103102000
17/09/2023;2;2;0;consulta_especial_adversario;consulta_especial_adversario;#N/D
14/09/2023;2;2;0;consulta_especial_arbitro;consulta_especial_arbitro;#N/D
16/09/2023;2;2;0;consulta_especial_arbitro;consulta_especial_arbitro;#N/D
15/09/2023;2;2;0;consulta_especial_brasileiro;consulta_especial_brasileiro;#N/D
16/09/2023;2;2;0;consulta_especial_campeonato;consulta_especial_campeonato;#N/D
17/09/2023;2;2;0;consulta_especial_campeonato;consulta_especial_campeonato;#N/D
17/09/2023;2;2;0;consulta_especial_gerais;consulta_especial_gerais;#N/D
17/09/2023;2;1;0;consulta_especial_jogos;consulta_especial_jogos;#N/D
15/09/2023;2;2;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
14/09/2023;2;2;0;consulta_especial_tecadv;consulta_especial_tecadv;#N/D
14/09/2023;2;2;0;consulta_jogador/104999000;consulta_jogador;104999000
15/09/2023;2;1;0;consulta_jogador/104999000;consulta_jogador;104999000
16/09/2023;2;2;0;consulta_jogador/268100000;consulta_jogador;268100000
15/09/2023;2;2;0;consulta_jogo/654000000;consulta_jogo;654000000
14/09/2023;2;2;0;consulta_jogo/658000000;consulta_jogo;658000000
16/09/2023;2;2;0;consulta_ranking/900100000000;consulta_ranking;9,001E+11
14/09/2023;2;2;0;consulta_tempo/102528000;consulta_tempo;102528000
14/09/2023;2;2;0;contato;contato;#N/D
14/09/2023;2;2;0;credito;credito;#N/D
16/09/2023;2;2;0;curiosidade;curiosidade;#N/D
16/09/2023;2;2;0;defesa_penalti/888000000;defesa_penalti;888000000
16/09/2023;2;1;0;estadio_todos;estadio_todos;#N/D
15/09/2023;2;2;0;generico_adversario/500100000;generico_adversario;500100000
14/09/2023;2;2;0;generico_ano/69310600;generico_ano;69310600
15/09/2023;2;1;0;generico_tecnico/105999000;generico_tecnico;105999000
17/09/2023;2;2;0;geral;geral;#N/D
17/09/2023;2;2;1;link_adversario/461;link_adversario;461
16/09/2023;2;2;2;link_adversario/48;link_adversario;48
14/09/2023;2;2;0;link_adversario/49;link_adversario;49
16/09/2023;2;2;2;link_adversario/511;link_adversario;511
16/09/2023;2;2;2;link_adversario/62;link_adversario;62
17/09/2023;2;1;0;link_assist/2404;link_assist;2404
17/09/2023;2;1;0;link_assist/2478;link_assist;2478
14/09/2023;2;1;0;link_batedor/7399;link_batedor;7399
16/09/2023;2;1;0;link_campeonato/406;link_campeonato;406
15/09/2023;2;2;0;link_campeonato/489;link_campeonato;489
15/09/2023;2;1;0;link_estadio/361;link_estadio;361
15/09/2023;2;1;0;link_estadio/414;link_estadio;414
16/09/2023;2;1;0;link_estadio/414;link_estadio;414
15/09/2023;2;2;0;link_estadio/55;link_estadio;55
16/09/2023;2;2;0;link_estadio/55;link_estadio;55
14/09/2023;2;2;0;link_gols/1;link_gols;1
14/09/2023;2;1;0;link_jogador/1023;link_jogador;1023
16/09/2023;2;1;0;link_jogador/1074;link_jogador;1074
16/09/2023;2;1;0;link_jogador/1310;link_jogador;1310
