Pagina;Extenso;Submit;Acessos;Data;Mes;Ano
/jogador;20240225;16;23;25/02/2024;2;2024
/jogador;20240226;15;19;26/02/2024;2;2024
/jogador;20240227;24;32;27/02/2024;2;2024
/jogador;20240228;3;8;28/02/2024;2;2024
/jogador;20240229;21;24;29/02/2024;2;2024
/jogador;20240301;33;46;01/03/2024;3;2024
/jogador;20240302;42;50;02/03/2024;3;2024
/jogador;20240303;23;27;03/03/2024;3;2024
/jogador;20240304;14;22;04/03/2024;3;2024
/jogador;20240305;15;19;05/03/2024;3;2024
/jogador;20240306;13;19;06/03/2024;3;2024
/jogador;20240307;13;16;07/03/2024;3;2024
/jogador;20240308;4;6;08/03/2024;3;2024
/jogador;20240309;11;19;09/03/2024;3;2024
/jogador;20240310;11;16;10/03/2024;3;2024
/jogador;20240311;18;19;11/03/2024;3;2024
/jogador;20240312;10;14;12/03/2024;3;2024
/jogador;20240313;13;14;13/03/2024;3;2024
/jogador;20240314;7;12;14/03/2024;3;2024
/jogador;20240315;15;17;15/03/2024;3;2024
/jogador;20240316;8;9;16/03/2024;3;2024
/jogador;20240317;6;7;17/03/2024;3;2024
/jogador;20240318;9;12;18/03/2024;3;2024
/jogador;20240319;24;32;19/03/2024;3;2024
/jogador;20240320;51;57;20/03/2024;3;2024
/jogador;20240321;33;38;21/03/2024;3;2024
/jogador;20240322;11;15;22/03/2024;3;2024
/jogador;20240323;17;19;23/03/2024;3;2024
/jogador;20240324;25;32;24/03/2024;3;2024
/tecnico;20230803;9;12;03/08/2023;8;2023
/tecnico;20230804;1;1;04/08/2023;8;2023
/tecnico;20230805;2;2;05/08/2023;8;2023
/tecnico;20230807;25;25;07/08/2023;8;2023
/tecnico;20230808;3;4;08/08/2023;8;2023
/tecnico;20230809;4;4;09/08/2023;8;2023
/tecnico;20230810;3;5;10/08/2023;8;2023
/tecnico;20230811;2;4;11/08/2023;8;2023
/tecnico;20230812;3;4;12/08/2023;8;2023
/tecnico;20230813;8;11;13/08/2023;8;2023
/tecnico;20230814;5;7;14/08/2023;8;2023
/tecnico;20230815;13;15;15/08/2023;8;2023
/tecnico;20230817;4;4;17/08/2023;8;2023
/tecnico;20230819;4;7;19/08/2023;8;2023
/tecnico;20230820;2;4;20/08/2023;8;2023
/tecnico;20230821;4;9;21/08/2023;8;2023
/tecnico;20230822;6;6;22/08/2023;8;2023
/tecnico;20230823;2;4;23/08/2023;8;2023
/tecnico;20230824;2;4;24/08/2023;8;2023
/tecnico;20230825;5;5;25/08/2023;8;2023
/tecnico;20230826;2;2;26/08/2023;8;2023
/tecnico;20230827;2;4;27/08/2023;8;2023
/tecnico;20230828;5;5;28/08/2023;8;2023
/tecnico;20230829;0;1;29/08/2023;8;2023
/tecnico;20230830;5;9;30/08/2023;8;2023
/tecnico;20230831;10;12;31/08/2023;8;2023
/tecnico;20230901;6;10;01/09/2023;9;2023
/tecnico;20230902;5;6;02/09/2023;9;2023
/tecnico;20230903;2;3;03/09/2023;9;2023
/tecnico;20230904;3;3;04/09/2023;9;2023
/tecnico;20230905;2;2;05/09/2023;9;2023
/tecnico;20230906;3;4;06/09/2023;9;2023
/tecnico;20230907;1;2;07/09/2023;9;2023
/tecnico;20230908;1;2;08/09/2023;9;2023
/tecnico;20230909;2;2;09/09/2023;9;2023
/tecnico;20230910;3;3;10/09/2023;9;2023
/tecnico;20230911;4;5;11/09/2023;9;2023
/tecnico;20230912;3;3;12/09/2023;9;2023
/tecnico;20230913;2;2;13/09/2023;9;2023
/tecnico;20230914;1;3;14/09/2023;9;2023
/tecnico;20230915;3;6;15/09/2023;9;2023
/tecnico;20230916;4;7;16/09/2023;9;2023
/tecnico;20230917;3;3;17/09/2023;9;2023
/tecnico;20230918;2;2;18/09/2023;9;2023
/tecnico;20230919;1;1;19/09/2023;9;2023
/tecnico;20230920;3;3;20/09/2023;9;2023
/tecnico;20230921;3;3;21/09/2023;9;2023
/tecnico;20230922;2;3;22/09/2023;9;2023
/tecnico;20230923;1;1;23/09/2023;9;2023
/tecnico;20230925;3;6;25/09/2023;9;2023
/tecnico;20230926;7;8;26/09/2023;9;2023
/tecnico;20230928;2;4;28/09/2023;9;2023
/tecnico;20230929;3;3;29/09/2023;9;2023
/tecnico;20230930;2;2;30/09/2023;9;2023
/tecnico;20231002;2;3;02/10/2023;10;2023
/tecnico;20231003;31;32;03/10/2023;10;2023
/tecnico;20231004;3;5;04/10/2023;10;2023
/tecnico;20231005;8;10;05/10/2023;10;2023
/tecnico;20231006;1;3;06/10/2023;10;2023
/tecnico;20231007;3;6;07/10/2023;10;2023
/tecnico;20231008;3;7;08/10/2023;10;2023
/tecnico;20231009;3;4;09/10/2023;10;2023
/tecnico;20231010;2;4;10/10/2023;10;2023
/tecnico;20231011;0;1;11/10/2023;10;2023
/tecnico;20231012;1;1;12/10/2023;10;2023
/tecnico;20231013;1;3;13/10/2023;10;2023
/tecnico;20231014;1;1;14/10/2023;10;2023
/tecnico;20231016;1;1;16/10/2023;10;2023
/tecnico;20231017;3;3;17/10/2023;10;2023
/tecnico;20231018;1;3;18/10/2023;10;2023
/tecnico;20231019;3;4;19/10/2023;10;2023
/tecnico;20231020;2;2;20/10/2023;10;2023
/tecnico;20231021;0;1;21/10/2023;10;2023
/tecnico;20231022;1;1;22/10/2023;10;2023
/tecnico;20231023;2;2;23/10/2023;10;2023
/tecnico;20231025;2;4;25/10/2023;10;2023
/tecnico;20231026;2;3;26/10/2023;10;2023
/tecnico;20231027;4;4;27/10/2023;10;2023
/tecnico;20231028;1;3;28/10/2023;10;2023
/tecnico;20231029;3;4;29/10/2023;10;2023
/tecnico;20231030;0;1;30/10/2023;10;2023
/tecnico;20231031;4;4;31/10/2023;10;2023
/tecnico;20231101;2;2;01/11/2023;11;2023
/tecnico;20231102;2;3;02/11/2023;11;2023
/tecnico;20231103;2;3;03/11/2023;11;2023
/tecnico;20231104;2;2;04/11/2023;11;2023
/tecnico;20231105;6;7;05/11/2023;11;2023
/tecnico;20231106;3;4;06/11/2023;11;2023
/tecnico;20231107;14;17;07/11/2023;11;2023
/tecnico;20231108;2;3;08/11/2023;11;2023
/tecnico;20231109;5;7;09/11/2023;11;2023
/tecnico;20231110;5;7;10/11/2023;11;2023
/tecnico;20231111;2;6;11/11/2023;11;2023
/tecnico;20231112;3;3;12/11/2023;11;2023
/tecnico;20231113;40;43;13/11/2023;11;2023
/tecnico;20231114;2;3;14/11/2023;11;2023
/tecnico;20231115;1;4;15/11/2023;11;2023
/tecnico;20231117;2;4;17/11/2023;11;2023
/tecnico;20231118;4;5;18/11/2023;11;2023
/tecnico;20231119;2;4;19/11/2023;11;2023
/tecnico;20231120;4;4;20/11/2023;11;2023
/tecnico;20231121;2;2;21/11/2023;11;2023
/tecnico;20231122;1;1;22/11/2023;11;2023
/tecnico;20231123;6;11;23/11/2023;11;2023
/tecnico;20231124;1;1;24/11/2023;11;2023
/tecnico;20231125;2;2;25/11/2023;11;2023
/tecnico;20231126;3;3;26/11/2023;11;2023
/tecnico;20231127;2;2;27/11/2023;11;2023
/tecnico;20231129;6;7;29/11/2023;11;2023
/tecnico;20231130;6;10;30/11/2023;11;2023
/tecnico;20231201;6;7;01/12/2023;12;2023
/tecnico;20231202;2;2;02/12/2023;12;2023
/tecnico;20231204;1;2;04/12/2023;12;2023
/tecnico;20231205;3;4;05/12/2023;12;2023
/tecnico;20231206;2;2;06/12/2023;12;2023
/tecnico;20231207;3;4;07/12/2023;12;2023
/tecnico;20231208;2;3;08/12/2023;12;2023
/tecnico;20231209;3;3;09/12/2023;12;2023
/tecnico;20231210;1;2;10/12/2023;12;2023
/tecnico;20231211;1;2;11/12/2023;12;2023
/tecnico;20231212;2;4;12/12/2023;12;2023
/tecnico;20231213;3;3;13/12/2023;12;2023
/tecnico;20231214;1;1;14/12/2023;12;2023
/tecnico;20231215;0;1;15/12/2023;12;2023
/tecnico;20231216;1;1;16/12/2023;12;2023
/tecnico;20231217;2;2;17/12/2023;12;2023
/tecnico;20231218;2;4;18/12/2023;12;2023
/tecnico;20231219;1;3;19/12/2023;12;2023
/tecnico;20231220;1;1;20/12/2023;12;2023
/tecnico;20231221;6;11;21/12/2023;12;2023
/tecnico;20231222;6;8;22/12/2023;12;2023
/tecnico;20231223;3;6;23/12/2023;12;2023
/tecnico;20231226;19;20;26/12/2023;12;2023
/tecnico;20231227;3;4;27/12/2023;12;2023
/tecnico;20231229;0;1;29/12/2023;12;2023
/tecnico;20240101;1;3;01/01/2024;1;2024
/tecnico;20240102;0;2;02/01/2024;1;2024
/tecnico;20240103;1;1;03/01/2024;1;2024
/tecnico;20240104;5;5;04/01/2024;1;2024
/tecnico;20240105;3;3;05/01/2024;1;2024
/tecnico;20240106;10;11;06/01/2024;1;2024
/tecnico;20240107;8;10;07/01/2024;1;2024
/tecnico;20240108;0;3;08/01/2024;1;2024
/tecnico;20240109;1;1;09/01/2024;1;2024
/tecnico;20240110;3;3;10/01/2024;1;2024
/tecnico;20240111;2;2;11/01/2024;1;2024
/tecnico;20240112;2;2;12/01/2024;1;2024
/tecnico;20240113;4;5;13/01/2024;1;2024
/tecnico;20240114;4;4;14/01/2024;1;2024
/tecnico;20240115;1;1;15/01/2024;1;2024
/tecnico;20240116;2;2;16/01/2024;1;2024
/tecnico;20240117;3;5;17/01/2024;1;2024
/tecnico;20240118;5;5;18/01/2024;1;2024
/tecnico;20240119;7;8;19/01/2024;1;2024
/tecnico;20240120;1;2;20/01/2024;1;2024
/tecnico;20240121;8;9;21/01/2024;1;2024
/tecnico;20240122;3;3;22/01/2024;1;2024
/tecnico;20240123;9;10;23/01/2024;1;2024
/tecnico;20240124;1;1;24/01/2024;1;2024
/tecnico;20240125;4;6;25/01/2024;1;2024
/tecnico;20240126;9;9;26/01/2024;1;2024
/tecnico;20240127;3;5;27/01/2024;1;2024
/tecnico;20240128;1;2;28/01/2024;1;2024
/tecnico;20240130;2;3;30/01/2024;1;2024
/tecnico;20240131;8;12;31/01/2024;1;2024
/tecnico;20240201;1;3;01/02/2024;2;2024
/tecnico;20240202;4;7;02/02/2024;2;2024
/tecnico;20240203;1;2;03/02/2024;2;2024
/tecnico;20240204;1;2;04/02/2024;2;2024
/tecnico;20240205;3;4;05/02/2024;2;2024
/tecnico;20240206;3;5;06/02/2024;2;2024
/tecnico;20240207;3;4;07/02/2024;2;2024
/tecnico;20240208;1;4;08/02/2024;2;2024
/tecnico;20240209;3;5;09/02/2024;2;2024
/tecnico;20240210;1;1;10/02/2024;2;2024
/tecnico;20240212;1;1;12/02/2024;2;2024
/tecnico;20240214;2;2;14/02/2024;2;2024
/tecnico;20240215;2;3;15/02/2024;2;2024
/tecnico;20240217;2;3;17/02/2024;2;2024
/tecnico;20240218;2;3;18/02/2024;2;2024
/tecnico;20240219;7;9;19/02/2024;2;2024
/tecnico;20240220;17;18;20/02/2024;2;2024
/tecnico;20240221;1;2;21/02/2024;2;2024
/tecnico;20240222;5;14;22/02/2024;2;2024
/tecnico;20240223;10;15;23/02/2024;2;2024
/tecnico;20240224;0;1;24/02/2024;2;2024
/tecnico;20240225;1;1;25/02/2024;2;2024
/tecnico;20240226;0;3;26/02/2024;2;2024
/tecnico;20240227;3;7;27/02/2024;2;2024
/tecnico;20240229;2;5;29/02/2024;2;2024
/tecnico;20240301;13;14;01/03/2024;3;2024
/tecnico;20240302;6;9;02/03/2024;3;2024
/tecnico;20240303;1;4;03/03/2024;3;2024
/tecnico;20240304;2;4;04/03/2024;3;2024
/tecnico;20240305;0;1;05/03/2024;3;2024
/tecnico;20240306;4;4;06/03/2024;3;2024
/tecnico;20240307;4;6;07/03/2024;3;2024
/tecnico;20240308;6;7;08/03/2024;3;2024
/tecnico;20240309;13;13;09/03/2024;3;2024
/tecnico;20240310;3;4;10/03/2024;3;2024
/tecnico;20240311;2;2;11/03/2024;3;2024
/tecnico;20240313;0;1;13/03/2024;3;2024
/tecnico;20240316;2;2;16/03/2024;3;2024
/tecnico;20240318;2;4;18/03/2024;3;2024
/tecnico;20240319;2;2;19/03/2024;3;2024
/tecnico;20240320;3;4;20/03/2024;3;2024
/tecnico;20240322;1;1;22/03/2024;3;2024
/tecnico;20240323;1;1;23/03/2024;3;2024
/jogador;20240325;144;30;25/03/2024;3;2024
/jogador;20240326;82;13;26/03/2024;3;2024
/jogador;20240327;200;25;27/03/2024;3;2024
/jogador;20240328;103;26;28/03/2024;3;2024
/jogador;20240329;429;48;29/03/2024;3;2024
/jogador;20240330;192;30;30/03/2024;3;2024
/jogador;20240331;160;27;31/03/2024;3;2024
/adversario;20240325;27;6;25/03/2024;3;2024
/adversario;20240326;70;20;26/03/2024;3;2024
/adversario;20240327;66;17;27/03/2024;3;2024
/adversario;20240328;64;17;28/03/2024;3;2024
/adversario;20240329;25;6;29/03/2024;3;2024
/adversario;20240330;64;16;30/03/2024;3;2024
/adversario;20240331;37;11;31/03/2024;3;2024
/arbitro;20240326;20;5;26/03/2024;3;2024
/arbitro;20240327;9;2;27/03/2024;3;2024
/arbitro;20240328;7;2;28/03/2024;3;2024
/arbitro;20240329;4;1;29/03/2024;3;2024
/arbitro;20240330;18;4;30/03/2024;3;2024
/arbitro;20240331;6;2;31/03/2024;3;2024
/campeonato;20240325;15;4;25/03/2024;3;2024
/campeonato;20240326;17;5;26/03/2024;3;2024
/campeonato;20240327;35;8;27/03/2024;3;2024
/campeonato;20240328;25;7;28/03/2024;3;2024
/campeonato;20240329;7;2;29/03/2024;3;2024
/campeonato;20240330;106;25;30/03/2024;3;2024
/campeonato;20240331;20;5;31/03/2024;3;2024
/estadio;20240325;12;3;25/03/2024;3;2024
/estadio;20240326;4;1;26/03/2024;3;2024
/estadio;20240327;17;4;27/03/2024;3;2024
/estadio;20240328;11;3;28/03/2024;3;2024
/estadio;20240329;6;2;29/03/2024;3;2024
/estadio;20240330;3;1;30/03/2024;3;2024
/tecnico;20240325;4;1;25/03/2024;3;2024
/tecnico;20240326;15;1;26/03/2024;3;2024
/tecnico;20240327;26;6;27/03/2024;3;2024
/tecnico;20240328;44;11;28/03/2024;3;2024
/tecnico;20240329;26;6;29/03/2024;3;2024
/tecnico;20240330;3;1;30/03/2024;3;2024
/tecnico;20240331;8;1;31/03/2024;3;2024
/adversario;20240407;62;14;07/04/2024;4;2024
/adversario;20240406;21;6;06/04/2024;4;2024
/adversario;20240405;48;11;05/04/2024;4;2024
/adversario;20240404;29;6;04/04/2024;4;2024
/adversario;20240403;83;22;03/04/2024;4;2024
/adversario;20240402;65;17;02/04/2024;4;2024
/adversario;20240401;31;6;01/04/2024;4;2024
/arbitro;20240407;11;2;07/04/2024;4;2024
/arbitro;20240406;47;12;06/04/2024;4;2024
/arbitro;20240405;3;1;05/04/2024;4;2024
/arbitro;20240403;11;3;03/04/2024;4;2024
/arbitro;20240402;22;6;02/04/2024;4;2024
/campeonato;20240407;52;10;07/04/2024;4;2024
/campeonato;20240406;13;3;06/04/2024;4;2024
/campeonato;20240405;76;18;05/04/2024;4;2024
/campeonato;20240404;43;9;04/04/2024;4;2024
/campeonato;20240403;56;14;03/04/2024;4;2024
/campeonato;20240402;49;14;02/04/2024;4;2024
/campeonato;20240401;21;5;01/04/2024;4;2024
/estadio;20240407;4;1;07/04/2024;4;2024
/estadio;20240405;8;2;05/04/2024;4;2024
/estadio;20240404;9;2;04/04/2024;4;2024
/estadio;20240403;21;4;03/04/2024;4;2024
/estadio;20240402;9;3;02/04/2024;4;2024
/estadio;20240401;17;2;01/04/2024;4;2024
/jogador;20240407;146;32;07/04/2024;4;2024
/jogador;20240406;218;39;06/04/2024;4;2024
/jogador;20240405;86;21;05/04/2024;4;2024
/jogador;20240404;93;21;04/04/2024;4;2024
/jogador;20240403;147;31;03/04/2024;4;2024
/jogador;20240402;143;28;02/04/2024;4;2024
/jogador;20240401;44;12;01/04/2024;4;2024
/tecnico;20240407;4;1;07/04/2024;4;2024
/tecnico;20240406;13;4;06/04/2024;4;2024
/tecnico;20240405;11;3;05/04/2024;4;2024
/tecnico;20240404;4;1;04/04/2024;4;2024
/tecnico;20240403;11;3;03/04/2024;4;2024
/tecnico;20240402;22;6;02/04/2024;4;2024
/tecnico;20240401;4;1;01/04/2024;4;2024
/adversario;20240408;59;9;08/04/2024;4;2024
/adversario;20240409;49;13;09/04/2024;4;2024
/adversario;20240410;89;17;10/04/2024;4;2024
/adversario;20240411;35;8;11/04/2024;4;2024
/adversario;20240412;52;11;12/04/2024;4;2024
/adversario;20240413;24;6;13/04/2024;4;2024
/adversario;20240414;64;13;14/04/2024;4;2024
/arbitro;20240408;47;9;08/04/2024;4;2024
/arbitro;20240409;19;5;09/04/2024;4;2024
/arbitro;20240410;35;10;10/04/2024;4;2024
/arbitro;20240411;20;8;11/04/2024;4;2024
/arbitro;20240412;5;1;12/04/2024;4;2024
/arbitro;20240413;32;8;13/04/2024;4;2024
/arbitro;20240414;17;4;14/04/2024;4;2024
/campeonato;20240408;54;12;08/04/2024;4;2024
/campeonato;20240409;38;10;09/04/2024;4;2024
/campeonato;20240410;67;17;10/04/2024;4;2024
/campeonato;20240411;41;8;11/04/2024;4;2024
/campeonato;20240412;110;25;12/04/2024;4;2024
/campeonato;20240413;23;5;13/04/2024;4;2024
/campeonato;20240414;4;1;14/04/2024;4;2024
/estadio;20240408;17;5;08/04/2024;4;2024
/estadio;20240409;8;3;09/04/2024;4;2024
/estadio;20240410;8;3;10/04/2024;4;2024
/estadio;20240411;20;5;11/04/2024;4;2024
/estadio;20240413;3;1;13/04/2024;4;2024
/jogador;20240408;179;35;08/04/2024;4;2024
/jogador;20240409;199;45;09/04/2024;4;2024
/jogador;20240410;180;41;10/04/2024;4;2024
/jogador;20240411;227;56;11/04/2024;4;2024
/jogador;20240412;110;28;12/04/2024;4;2024
/jogador;20240413;243;40;13/04/2024;4;2024
/jogador;20240414;337;42;14/04/2024;4;2024
/tecnico;20240408;3;1;08/04/2024;4;2024
/tecnico;20240409;4;1;09/04/2024;4;2024
/tecnico;20240410;28;7;10/04/2024;4;2024
/tecnico;20240411;11;3;11/04/2024;4;2024
/tecnico;20240412;20;5;12/04/2024;4;2024
/tecnico;20240413;6;2;13/04/2024;4;2024
/tecnico;20240414;24;6;14/04/2024;4;2024
/adversario;20240415;59;15;15/04/2024;4;2024
/adversario;20240416;73;16;16/04/2024;4;2024
/adversario;20240417;200;45;17/04/2024;4;2024
/adversario;20240418;85;19;18/04/2024;4;2024
/adversario;20240419;55;14;19/04/2024;4;2024
/adversario;20240420;102;28;20/04/2024;4;2024
/adversario;20240421;117;29;21/04/2024;4;2024
/arbitro;20240415;39;10;15/04/2024;4;2024
/arbitro;20240416;26;6;16/04/2024;4;2024
/arbitro;20240417;8;2;17/04/2024;4;2024
/arbitro;20240418;15;4;18/04/2024;4;2024
/arbitro;20240419;18;4;19/04/2024;4;2024
/arbitro;20240420;6;2;20/04/2024;4;2024
/arbitro;20240421;6;2;21/04/2024;4;2024
/campeonato;20240415;48;11;15/04/2024;4;2024
/campeonato;20240416;18;5;16/04/2024;4;2024
/campeonato;20240417;34;9;17/04/2024;4;2024
/campeonato;20240418;23;6;18/04/2024;4;2024
/campeonato;20240419;17;5;19/04/2024;4;2024
/campeonato;20240420;50;8;20/04/2024;4;2024
/campeonato;20240421;65;18;21/04/2024;4;2024
/estadio;20240416;13;3;16/04/2024;4;2024
/estadio;20240417;7;3;17/04/2024;4;2024
/estadio;20240418;6;2;18/04/2024;4;2024
/estadio;20240419;12;3;19/04/2024;4;2024
/estadio;20240420;20;5;20/04/2024;4;2024
/estadio;20240421;4;1;21/04/2024;4;2024
/jogador;20240415;122;22;15/04/2024;4;2024
/jogador;20240416;170;39;16/04/2024;4;2024
/jogador;20240417;37;9;17/04/2024;4;2024
/jogador;20240418;111;24;18/04/2024;4;2024
/jogador;20240419;108;26;19/04/2024;4;2024
/jogador;20240420;150;38;20/04/2024;4;2024
/jogador;20240421;385;93;21/04/2024;4;2024
/tecnico;20240415;4;1;15/04/2024;4;2024
/tecnico;20240416;22;6;16/04/2024;4;2024
/tecnico;20240417;4;1;17/04/2024;4;2024
/tecnico;20240419;15;3;19/04/2024;4;2024
/tecnico;20240420;7;2;20/04/2024;4;2024
/tecnico;20240421;20;5;21/04/2024;4;2024
/adversario;20240422;59;14;22/04/2024;4;2024
/adversario;20240423;67;19;23/04/2024;4;2024
/adversario;20240424;41;11;24/04/2024;4;2024
/adversario;20240425;157;35;25/04/2024;4;2024
/adversario;20240426;132;30;26/04/2024;4;2024
/adversario;20240427;60;17;27/04/2024;4;2024
/adversario;20240428;68;19;28/04/2024;4;2024
/arbitro;20240422;48;14;22/04/2024;4;2024
/arbitro;20240423;51;9;23/04/2024;4;2024
/arbitro;20240424;26;7;24/04/2024;4;2024
/arbitro;20240425;40;11;25/04/2024;4;2024
/arbitro;20240426;19;4;26/04/2024;4;2024
/arbitro;20240427;26;6;27/04/2024;4;2024
/arbitro;20240428;37;10;28/04/2024;4;2024
/campeonato;20240422;19;5;22/04/2024;4;2024
/campeonato;20240423;35;10;23/04/2024;4;2024
/campeonato;20240424;20;5;24/04/2024;4;2024
/campeonato;20240425;27;7;25/04/2024;4;2024
/campeonato;20240426;44;10;26/04/2024;4;2024
/campeonato;20240427;26;6;27/04/2024;4;2024
/campeonato;20240428;31;9;28/04/2024;4;2024
/estadio;20240422;3;1;22/04/2024;4;2024
/estadio;20240423;27;6;23/04/2024;4;2024
/estadio;20240424;14;3;24/04/2024;4;2024
/estadio;20240425;42;9;25/04/2024;4;2024
/estadio;20240426;12;3;26/04/2024;4;2024
/estadio;20240427;31;7;27/04/2024;4;2024
/estadio;20240428;114;33;28/04/2024;4;2024
/jogador;20240422;135;29;22/04/2024;4;2024
/jogador;20240423;145;35;23/04/2024;4;2024
/jogador;20240424;259;60;24/04/2024;4;2024
/jogador;20240425;138;32;25/04/2024;4;2024
/jogador;20240426;157;30;26/04/2024;4;2024
/jogador;20240427;148;24;27/04/2024;4;2024
/jogador;20240428;81;21;28/04/2024;4;2024
/tecnico;20240422;5;1;22/04/2024;4;2024
/tecnico;20240423;15;3;23/04/2024;4;2024
/tecnico;20240424;62;6;24/04/2024;4;2024
/tecnico;20240425;12;3;25/04/2024;4;2024
/tecnico;20240426;30;4;26/04/2024;4;2024
/tecnico;20240427;14;3;27/04/2024;4;2024
/tecnico;20240428;24;6;28/04/2024;4;2024
/adversario;20240430;60;63;30/04/2024;4;2024
/arbitro;20240504;53;60;04/05/2024;5;2024
/adversario;20240429;39;43;29/04/2024;4;2024
/jogador;20240501;29;37;01/05/2024;5;2024
/jogador;20240504;29;51;04/05/2024;5;2024
/adversario;20240504;26;31;04/05/2024;5;2024
/arbitro;20240501;22;22;01/05/2024;5;2024
/adversario;20240501;21;24;01/05/2024;5;2024
/estadio;20240501;18;18;01/05/2024;5;2024
/jogador;20240502;18;25;02/05/2024;5;2024
/adversario;20240503;17;22;03/05/2024;5;2024
/jogador;20240503;17;26;03/05/2024;5;2024
/jogador;20240429;16;27;29/04/2024;4;2024
/adversario;20240502;14;18;02/05/2024;5;2024
/jogador;20240430;14;17;30/04/2024;4;2024
/estadio;20240502;12;13;02/05/2024;5;2024
/arbitro;20240430;10;12;30/04/2024;4;2024
/adversario;20240505;9;11;05/05/2024;5;2024
/arbitro;20240503;9;13;03/05/2024;5;2024
/campeonato;20240503;8;12;03/05/2024;5;2024
/estadio;20240503;7;7;03/05/2024;5;2024
/estadio;20240504;7;11;04/05/2024;5;2024
/jogador;20240505;7;13;05/05/2024;5;2024
/tecnico;20240430;7;9;30/04/2024;4;2024
/campeonato;20240501;6;8;01/05/2024;5;2024
/campeonato;20240504;5;10;04/05/2024;5;2024
/campeonato;20240430;4;4;30/04/2024;4;2024
/estadio;20240430;4;5;30/04/2024;4;2024
/campeonato;20240429;3;7;29/04/2024;4;2024
/estadio;20240505;3;4;05/05/2024;5;2024
/tecnico;20240429;3;4;29/04/2024;4;2024
/arbitro;20240429;2;2;29/04/2024;4;2024
/arbitro;20240505;2;3;05/05/2024;5;2024
/campeonato;20240502;2;3;02/05/2024;5;2024
/campeonato;20240505;2;2;05/05/2024;5;2024
/estadio;20240429;2;3;29/04/2024;4;2024
/tecnico;20240501;2;7;01/05/2024;5;2024
/tecnico;20240502;2;3;02/05/2024;5;2024
/tecnico;20240503;2;3;03/05/2024;5;2024
/tecnico;20240504;2;7;04/05/2024;5;2024
/arbitro;20240502;1;1;02/05/2024;5;2024
/tecnico;20240505;0;1;05/05/2024;5;2024
/jogador;20240510;61;69;10/05/2024;5;2024
/jogador;20240509;36;54;09/05/2024;5;2024
/jogador;20240507;33;40;07/05/2024;5;2024
/jogador;20240511;32;39;11/05/2024;5;2024
/jogador;20240512;27;32;12/05/2024;5;2024
/adversario;20240510;24;27;10/05/2024;5;2024
/adversario;20240509;23;26;09/05/2024;5;2024
/adversario;20240512;23;28;12/05/2024;5;2024
/campeonato;20240510;21;25;10/05/2024;5;2024
/adversario;20240506;17;24;06/05/2024;5;2024
/jogador;20240506;14;18;06/05/2024;5;2024
/campeonato;20240506;13;14;06/05/2024;5;2024
/jogador;20240508;12;15;08/05/2024;5;2024
/arbitro;20240512;11;13;12/05/2024;5;2024
/campeonato;20240508;10;12;08/05/2024;5;2024
/campeonato;20240507;9;12;07/05/2024;5;2024
/campeonato;20240509;9;10;09/05/2024;5;2024
/adversario;20240508;8;8;08/05/2024;5;2024
/arbitro;20240509;8;10;09/05/2024;5;2024
/campeonato;20240511;8;8;11/05/2024;5;2024
/estadio;20240512;5;5;12/05/2024;5;2024
/tecnico;20240509;4;5;09/05/2024;5;2024
/tecnico;20240510;4;6;10/05/2024;5;2024
/tecnico;20240511;4;4;11/05/2024;5;2024
/adversario;20240511;3;5;11/05/2024;5;2024
/arbitro;20240507;3;4;07/05/2024;5;2024
/arbitro;20240508;3;4;08/05/2024;5;2024
/arbitro;20240510;3;6;10/05/2024;5;2024
/arbitro;20240511;3;3;11/05/2024;5;2024
/campeonato;20240512;3;6;12/05/2024;5;2024
/estadio;20240510;3;4;10/05/2024;5;2024
/tecnico;20240507;3;5;07/05/2024;5;2024
/adversario;20240507;2;4;07/05/2024;5;2024
/arbitro;20240506;1;3;06/05/2024;5;2024
/estadio;20240506;1;1;06/05/2024;5;2024
/estadio;20240507;1;2;07/05/2024;5;2024
/estadio;20240511;1;1;11/05/2024;5;2024
/tecnico;20240508;1;1;08/05/2024;5;2024
/tecnico;20240512;1;1;12/05/2024;5;2024
/estadio;20240508;0;2;08/05/2024;5;2024
/estadio;20240509;0;1;09/05/2024;5;2024
/jogador;20240514;43;55;14/05/2024;5;2024
/jogador;20240516;40;55;16/05/2024;5;2024
/jogador;20240517;30;38;17/05/2024;5;2024
/adversario;20240516;26;32;16/05/2024;5;2024
/adversario;20240513;25;27;13/05/2024;5;2024
/campeonato;20240516;25;26;16/05/2024;5;2024
/jogador;20240513;25;36;13/05/2024;5;2024
/jogador;20240515;23;30;15/05/2024;5;2024
/jogador;20240519;23;32;19/05/2024;5;2024
/adversario;20240515;20;21;15/05/2024;5;2024
/campeonato;20240517;19;21;17/05/2024;5;2024
/adversario;20240514;17;25;14/05/2024;5;2024
/jogador;20240518;16;25;18/05/2024;5;2024
/adversario;20240517;15;17;17/05/2024;5;2024
/adversario;20240519;14;17;19/05/2024;5;2024
/arbitro;20240513;14;18;13/05/2024;5;2024
/campeonato;20240515;14;17;15/05/2024;5;2024
/campeonato;20240518;13;17;18/05/2024;5;2024
/tecnico;20240513;10;12;13/05/2024;5;2024
/campeonato;20240513;9;11;13/05/2024;5;2024
/arbitro;20240514;7;12;14/05/2024;5;2024
/campeonato;20240514;7;8;14/05/2024;5;2024
/adversario;20240518;6;9;18/05/2024;5;2024
