url;Extenso;Sessoes;Usuarios;Novos;Tempo;Data;Tipo
/campeonato;20230924;5;3;0;79;24/09/2023;
/campeonato;20230925;11;11;0;13;25/09/2023;
/campeonato;20230926;11;11;0;22;26/09/2023;
/campeonato;20230927;10;10;0;11;27/09/2023;
/campeonato;20230928;13;12;0;20;28/09/2023;
/campeonato;20230929;9;9;0;79;29/09/2023;
/campeonato;20230930;3;3;0;42;30/09/2023;
/campeonato;20231001;6;6;0;32;01/10/2023;
/campeonato;20231002;4;4;0;18;02/10/2023;
/campeonato;20231003;10;9;0;18;03/10/2023;
/campeonato;20231004;5;4;0;32;04/10/2023;
/campeonato;20231005;17;17;0;11;05/10/2023;
/campeonato;20231006;14;12;0;17;06/10/2023;
/campeonato;20231007;8;7;0;17;07/10/2023;
/campeonato;20231008;7;7;0;10;08/10/2023;
/campeonato;20231009;3;2;0;8;09/10/2023;
/campeonato;20231010;6;5;0;11;10/10/2023;
/campeonato;20231011;4;4;0;5;11/10/2023;
/campeonato;20231012;6;5;0;17;12/10/2023;
/campeonato;20231013;6;6;0;202;13/10/2023;
/campeonato;20231014;5;5;0;78;14/10/2023;
/campeonato;20231015;3;3;0;4;15/10/2023;
/campeonato;20231016;3;2;0;15;16/10/2023;
/campeonato;20231017;4;4;0;196;17/10/2023;
/campeonato;20231018;4;4;0;61;18/10/2023;
/campeonato;20231019;8;8;0;23;19/10/2023;
/campeonato;20231020;2;2;0;2;20/10/2023;
/campeonato;20231021;2;2;0;13;21/10/2023;
/campeonato;20231022;4;4;0;19;22/10/2023;
/campeonato;20231023;6;6;0;22;23/10/2023;
/campeonato;20231024;1;1;0;48;24/10/2023;
/campeonato;20231025;6;5;0;10;25/10/2023;
/campeonato;20231026;10;8;0;14;26/10/2023;
/campeonato;20231027;3;3;1;27;27/10/2023;
/campeonato;20231028;7;6;0;23;28/10/2023;
/campeonato;20231029;8;7;0;43;29/10/2023;
/campeonato;20231030;6;6;0;13;30/10/2023;
/campeonato;20231031;4;4;0;10;31/10/2023;
/campeonato;20231101;7;6;0;27;01/11/2023;
/campeonato;20231102;6;6;0;14;02/11/2023;
/campeonato;20231103;9;8;0;18;03/11/2023;
/campeonato;20231104;19;19;0;27;04/11/2023;
/campeonato;20231105;17;16;0;19;05/11/2023;
/campeonato;20231106;11;11;0;17;06/11/2023;
/campeonato;20231107;22;18;0;25;07/11/2023;
/campeonato;20231108;12;10;0;13;08/11/2023;
/campeonato;20231109;11;10;0;20;09/11/2023;
/campeonato;20231110;16;14;0;19;10/11/2023;
/campeonato;20231111;7;7;0;28;11/11/2023;
/campeonato;20231112;6;6;0;13;12/11/2023;
/campeonato;20231113;10;9;0;20;13/11/2023;
/campeonato;20231114;8;8;0;9;14/11/2023;
/campeonato;20231115;16;14;0;38;15/11/2023;
/campeonato;20231116;9;9;0;25;16/11/2023;
/campeonato;20231117;10;10;1;35;17/11/2023;
/campeonato;20231118;9;9;0;30;18/11/2023;
/campeonato;20231119;8;7;0;7;19/11/2023;
/campeonato;20231120;9;9;0;33;20/11/2023;
/campeonato;20231121;9;8;0;13;21/11/2023;
/campeonato;20231122;6;6;0;9;22/11/2023;
/campeonato;20231123;11;10;0;26;23/11/2023;
/campeonato;20231124;10;9;0;13;24/11/2023;
/campeonato;20231125;12;10;0;53;25/11/2023;
/campeonato;20231126;9;7;0;8;26/11/2023;
/campeonato;20231127;13;13;0;21;27/11/2023;
/campeonato;20231128;8;7;0;19;28/11/2023;
/campeonato;20231129;11;11;1;20;29/11/2023;
/campeonato;20231130;10;10;0;19;30/11/2023;
/campeonato;20231201;6;6;0;8;01/12/2023;
/campeonato;20231202;7;6;0;13;02/12/2023;
/campeonato;20231203;5;5;0;10;03/12/2023;
/campeonato;20231204;9;7;0;11;04/12/2023;
/campeonato;20231205;18;18;1;11;05/12/2023;
/campeonato;20231206;9;8;0;8;06/12/2023;
/campeonato;20231207;15;14;0;19;07/12/2023;
/campeonato;20231208;9;8;0;12;08/12/2023;
/campeonato;20231209;7;7;0;11;09/12/2023;
/campeonato;20231210;16;15;2;25;10/12/2023;
/campeonato;20231211;8;8;0;8;11/12/2023;
/campeonato;20231212;3;3;0;68;12/12/2023;
/campeonato;20231213;9;9;0;17;13/12/2023;
/campeonato;20231214;3;3;0;37;14/12/2023;
/campeonato;20231215;6;6;0;38;15/12/2023;
/campeonato;20231216;5;5;0;13;16/12/2023;
/campeonato;20231217;10;10;0;55;17/12/2023;
/campeonato;20231218;12;12;0;60;18/12/2023;
/campeonato;20231219;12;9;0;49;19/12/2023;
/campeonato;20231220;6;6;0;13;20/12/2023;
/campeonato;20231221;5;4;0;17;21/12/2023;
/campeonato;20231222;12;11;0;14;22/12/2023;
/campeonato;20231223;4;4;0;127;23/12/2023;
/campeonato;20231224;4;3;0;22;24/12/2023;
/campeonato;20231225;5;5;0;17;25/12/2023;
/campeonato;20231226;8;8;0;23;26/12/2023;
/campeonato;20231227;4;4;0;33;27/12/2023;
/campeonato;20231228;3;3;0;24;28/12/2023;
/campeonato;20231229;2;2;0;9;29/12/2023;
/campeonato;20231230;3;3;0;6;30/12/2023;
/campeonato;20231231;1;1;0;9;31/12/2023;
/campeonato;20240101;2;2;0;12;01/01/2024;
/campeonato;20240102;1;1;0;4;02/01/2024;
/campeonato;20240103;7;3;0;30;03/01/2024;
/campeonato;20240104;7;7;0;14;04/01/2024;
/campeonato;20240105;8;6;0;15;05/01/2024;
/campeonato;20240106;4;4;0;7;06/01/2024;
/campeonato;20240107;3;3;0;42;07/01/2024;
/campeonato;20240108;6;6;0;48;08/01/2024;
/campeonato;20240109;5;5;0;27;09/01/2024;
/campeonato;20240110;2;2;0;19;10/01/2024;
/campeonato;20240111;4;4;0;18;11/01/2024;
/campeonato;20240112;5;5;0;78;12/01/2024;
/campeonato;20240113;8;6;0;20;13/01/2024;
/campeonato;20240114;8;8;0;14;14/01/2024;
/campeonato;20240115;3;3;0;12;15/01/2024;
/campeonato;20240116;6;6;1;13;16/01/2024;
/campeonato;20240117;11;11;0;19;17/01/2024;
/campeonato;20240118;6;6;0;42;18/01/2024;
/campeonato;20240119;10;10;0;21;19/01/2024;
/campeonato;20240120;10;8;0;30;20/01/2024;
/campeonato;20240121;15;12;0;31;21/01/2024;
/campeonato;20240122;8;7;1;35;22/01/2024;
/campeonato;20240123;7;5;0;97;23/01/2024;
/campeonato;20240124;6;4;0;114;24/01/2024;
/campeonato;20240125;13;10;0;41;25/01/2024;
/campeonato;20240126;6;6;0;28;26/01/2024;
/campeonato;20240127;3;2;0;7;27/01/2024;
/campeonato;20240128;1;1;0;11;28/01/2024;
/campeonato;20240129;1;1;0;14;29/01/2024;
/campeonato;20240130;5;5;0;159;30/01/2024;
/campeonato;20240131;6;4;0;11;31/01/2024;
/campeonato;20240201;6;6;0;21;01/02/2024;
/campeonato;20240202;8;7;0;14;02/02/2024;
/campeonato;20240203;7;5;0;16;03/02/2024;
/campeonato;20240204;10;8;0;9;04/02/2024;
/campeonato;20240205;7;7;0;15;05/02/2024;
/campeonato;20240206;5;3;0;7;06/02/2024;
/campeonato;20240207;5;5;0;9;07/02/2024;
/campeonato;20240208;8;5;0;15;08/02/2024;
/campeonato;20240209;6;6;0;8;09/02/2024;
/campeonato;20240210;4;4;0;5;10/02/2024;
/campeonato;20240211;2;2;0;4;11/02/2024;
/campeonato;20240212;3;3;0;5;12/02/2024;
/campeonato;20240213;4;4;0;12;13/02/2024;
/campeonato;20240214;2;2;0;1;14/02/2024;
/campeonato;20240215;5;5;0;36;15/02/2024;
/campeonato;20240216;6;5;0;15;16/02/2024;
/campeonato;20240217;2;2;0;17;17/02/2024;
/campeonato;20240218;7;7;0;26;18/02/2024;
/campeonato;20240219;5;5;0;24;19/02/2024;
/campeonato;20240220;7;7;0;27;20/02/2024;
/campeonato;20240221;8;7;0;31;21/02/2024;
/campeonato;20240222;10;8;0;85;22/02/2024;
/campeonato;20240223;8;6;0;24;23/02/2024;
/campeonato;20240224;6;6;0;16;24/02/2024;
/campeonato;20240225;3;3;1;26;25/02/2024;
/campeonato;20240226;2;2;0;69;26/02/2024;
/campeonato;20240227;5;5;0;15;27/02/2024;
/campeonato;20240228;6;6;0;41;28/02/2024;
/campeonato;20240229;7;7;1;13;29/02/2024;
/campeonato;20240301;10;9;0;22;01/03/2024;
/campeonato;20240302;7;6;0;24;02/03/2024;
/campeonato;20240303;10;8;0;56;03/03/2024;
/campeonato;20240304;7;6;0;13;04/03/2024;
/campeonato;20240305;5;5;0;7;05/03/2024;
/campeonato;20240306;6;6;0;35;06/03/2024;
/campeonato;20240307;4;4;0;8;07/03/2024;
/campeonato;20240308;4;4;0;84;08/03/2024;
/campeonato;20240309;6;6;0;27;09/03/2024;
/campeonato;20240310;2;2;0;31;10/03/2024;
/campeonato;20240311;5;5;0;72;11/03/2024;
/campeonato;20240312;4;4;0;44;12/03/2024;
/campeonato;20240313;2;2;0;63;13/03/2024;
/campeonato;20240314;5;4;0;58;14/03/2024;
/adversario;20240311;4;4;0;57;11/03/2024;
/adversario;20240312;8;8;0;111;12/03/2024;
/adversario;20240313;5;5;0;47;13/03/2024;
/adversario;20240314;11;10;1;33;14/03/2024;
/adversario;20240315;8;6;0;10;15/03/2024;
/adversario;20240316;4;4;0;38;16/03/2024;
/adversario;20240317;10;6;0;59;17/03/2024;
/jogador;20240311;17;14;0;52;11/03/2024;
/jogador;20240312;10;9;1;71;12/03/2024;
/jogador;20240313;10;8;0;50;13/03/2024;
/jogador;20240314;7;6;0;15;14/03/2024;
/jogador;20240315;13;11;0;32;15/03/2024;
/jogador;20240316;5;5;0;36;16/03/2024;
/jogador;20240317;7;7;0;14;17/03/2024;
/estadio;20240311;4;3;0;11;11/03/2024;
/estadio;20240312;2;1;0;3;12/03/2024;
/estadio;20240313;1;1;0;9;13/03/2024;
/estadio;20240314;4;4;0;22;14/03/2024;
/estadio;20240315;4;3;0;16;15/03/2024;
/estadio;20240316;2;2;0;7;16/03/2024;
/estadio;20240317;1;1;0;6;17/03/2024;
/campeonato;20240311;5;5;0;72;11/03/2024;
/campeonato;20240312;4;4;0;44;12/03/2024;
/campeonato;20240313;2;2;0;63;13/03/2024;
/campeonato;20240314;5;4;0;58;14/03/2024;
/campeonato;20240315;3;3;0;17;15/03/2024;
/campeonato;20240316;5;5;0;16;16/03/2024;
/campeonato;20240317;2;2;0;13;17/03/2024;
/arbitro;20240311;1;0;0;0;11/03/2024;
/arbitro;20240312;3;3;0;6;12/03/2024;
/arbitro;20240313;3;3;0;21;13/03/2024;
/arbitro;20240314;8;8;0;6;14/03/2024;
/arbitro;20240315;8;7;1;7;15/03/2024;
/arbitro;20240316;3;3;0;12;16/03/2024;
/tecnico;20240311;2;2;0;68;11/03/2024;
/tecnico;20240313;1;1;0;5;13/03/2024;
/tecnico;20240316;2;2;0;7;16/03/2024;
/adversario;20240318;54;49;1;46;18/03/2024;
/adversario;20240319;54;47;1;70;19/03/2024;
/adversario;20240320;27;24;0;68;20/03/2024;
/adversario;20240321;6;5;0;19;21/03/2024;
/adversario;20240322;9;8;2;83;22/03/2024;
/adversario;20240323;4;4;0;26;23/03/2024;
/adversario;20240324;5;5;0;24;24/03/2024;
/arbitro;20240318;3;3;0;2;18/03/2024;
/arbitro;20240319;4;4;0;25;19/03/2024;
/arbitro;20240320;4;4;0;76;20/03/2024;
/arbitro;20240323;1;1;0;11;23/03/2024;
/campeonato;20240318;10;9;0;22;18/03/2024;
/campeonato;20240319;18;17;0;14;19/03/2024;
/campeonato;20240320;11;9;0;16;20/03/2024;
/campeonato;20240321;4;3;0;19;21/03/2024;
/campeonato;20240322;3;3;0;15;22/03/2024;
/campeonato;20240323;4;4;0;25;23/03/2024;
/campeonato;20240324;6;6;0;7;24/03/2024;
/estadio;20240318;1;1;0;22;18/03/2024;
/estadio;20240319;6;6;0;28;19/03/2024;
/estadio;20240320;6;6;0;20;20/03/2024;
/estadio;20240323;2;2;0;69;23/03/2024;
/estadio;20240324;1;1;0;53;24/03/2024;
/jogador;20240318;8;8;0;48;18/03/2024;
/jogador;20240319;19;15;1;63;19/03/2024;
/jogador;20240320;26;20;0;167;20/03/2024;
/jogador;20240321;13;7;0;392;21/03/2024;
/jogador;20240322;14;12;0;57;22/03/2024;
/jogador;20240323;11;9;0;308;23/03/2024;
/jogador;20240324;13;10;0;167;24/03/2024;
/tecnico;20240318;4;4;0;7;18/03/2024;
/tecnico;20240319;2;2;0;13;19/03/2024;
/tecnico;20240320;3;2;0;9;20/03/2024;
/tecnico;20240322;1;1;0;3;22/03/2024;
/tecnico;20240323;1;1;0;11;23/03/2024;
/arbitro;20240326;5;5;2;5;26/03/2024;
/arbitro;20240327;2;2;1;3;27/03/2024;
/arbitro;20240328;2;2;0;5;28/03/2024;
/arbitro;20240329;1;1;0;8;29/03/2024;
/arbitro;20240330;3;3;2;14;30/03/2024;
/arbitro;20240331;2;2;0;6;31/03/2024;
/campeonato;20240325;4;4;0;6;25/03/2024;
/campeonato;20240326;4;4;0;8;26/03/2024;
/campeonato;20240327;8;8;0;12;27/03/2024;
/campeonato;20240328;6;6;0;18;28/03/2024;
/campeonato;20240329;2;2;0;20;29/03/2024;
/campeonato;20240330;8;8;0;35;30/03/2024;
/campeonato;20240331;4;4;0;22;31/03/2024;
/estadio;20240325;2;2;0;35;25/03/2024;
/estadio;20240326;1;1;0;5;26/03/2024;
/estadio;20240327;3;3;0;25;27/03/2024;
/estadio;20240328;3;3;0;16;28/03/2024;
/estadio;20240329;2;2;0;14;29/03/2024;
/estadio;20240330;1;1;0;8;30/03/2024;
/jogador;20240325;17;12;0;72;25/03/2024;
/jogador;20240326;9;9;0;153;26/03/2024;
/jogador;20240327;20;18;1;105;27/03/2024;
/jogador;20240328;19;16;1;22;28/03/2024;
/jogador;20240329;22;12;0;172;29/03/2024;
/jogador;20240330;19;16;1;123;30/03/2024;
/jogador;20240331;17;13;0;92;31/03/2024;
/tecnico;20240325;1;1;0;2;25/03/2024;
/tecnico;20240326;1;1;0;160;26/03/2024;
/tecnico;20240327;6;6;0;7;27/03/2024;
/tecnico;20240328;10;10;0;13;28/03/2024;
/tecnico;20240329;5;5;0;25;29/03/2024;
/tecnico;20240330;1;1;0;44;30/03/2024;
/tecnico;20240331;1;1;0;28;31/03/2024;
/adversario;20240325;5;5;0;34;25/03/2024;
/adversario;20240326;10;9;0;24;26/03/2024;
/adversario;20240327;8;7;0;42;27/03/2024;
/adversario;20240328;10;10;0;25;28/03/2024;
/adversario;20240329;5;4;0;16;29/03/2024;
/adversario;20240330;8;8;0;42;30/03/2024;
/adversario;20240331;8;7;0;19;31/03/2024;
/adversario;20240401;4;4;0;28;01/04/2024;
/adversario;20240402;13;13;0;22;02/04/2024;
/adversario;20240403;15;14;0;24;03/04/2024;
/adversario;20240404;5;4;0;39;04/04/2024;
/adversario;20240405;10;10;0;25;05/04/2024;
/adversario;20240406;5;5;0;17;06/04/2024;
/adversario;20240407;12;10;0;36;07/04/2024;
/arbitro;20240402;4;4;1;28;02/04/2024;
/arbitro;20240403;3;3;0;5;03/04/2024;
/arbitro;20240405;1;1;0;7;05/04/2024;
/arbitro;20240406;10;10;0;8;06/04/2024;
/arbitro;20240407;3;2;1;17;07/04/2024;
/campeonato;20240401;3;3;0;23;01/04/2024;
/campeonato;20240402;10;10;0;11;02/04/2024;
/campeonato;20240403;11;11;0;18;03/04/2024;
/campeonato;20240404;8;7;0;18;04/04/2024;
/campeonato;20240405;8;7;0;75;05/04/2024;
/campeonato;20240406;3;3;0;24;06/04/2024;
/campeonato;20240407;7;7;0;39;07/04/2024;
/estadio;20240401;2;2;0;57;01/04/2024;
/estadio;20240402;2;2;0;3;02/04/2024;
/estadio;20240403;4;3;0;14;03/04/2024;
/estadio;20240404;2;2;0;15;04/04/2024;
/estadio;20240405;2;2;0;22;05/04/2024;
/estadio;20240407;1;1;0;50;07/04/2024;
/jogador;20240401;12;11;0;23;01/04/2024;
/jogador;20240402;17;14;1;69;02/04/2024;
/jogador;20240403;19;17;1;48;03/04/2024;
/jogador;20240404;11;11;0;77;04/04/2024;
/jogador;20240405;16;9;0;26;05/04/2024;
/jogador;20240406;23;11;1;46;06/04/2024;
/jogador;20240407;20;10;0;55;07/04/2024;
/tecnico;20240401;1;1;0;5;01/04/2024;
/tecnico;20240402;4;4;0;4;02/04/2024;
/tecnico;20240403;3;2;0;3;03/04/2024;
/tecnico;20240404;1;1;0;5;04/04/2024;
/tecnico;20240405;3;2;0;4;05/04/2024;
/tecnico;20240406;1;1;0;15;06/04/2024;
/tecnico;20240407;1;1;0;22;07/04/2024;
/adversario;20240408;8;7;0;82;08/04/2024;
/adversario;20240409;11;10;0;18;09/04/2024;
/adversario;20240410;16;13;0;46;10/04/2024;
/adversario;20240411;8;7;0;12;11/04/2024;
/adversario;20240412;8;7;0;24;12/04/2024;
/adversario;20240413;5;5;0;16;13/04/2024;
/adversario;20240414;7;6;0;35;14/04/2024;
/arbitro;20240408;8;8;2;38;08/04/2024;
/arbitro;20240409;5;5;1;5;09/04/2024;
/arbitro;20240410;9;7;1;8;10/04/2024;
/arbitro;20240411;8;4;1;5;11/04/2024;
/arbitro;20240412;1;1;1;1;12/04/2024;
/arbitro;20240413;7;6;0;22;13/04/2024;
/arbitro;20240414;3;3;0;16;14/04/2024;
/campeonato;20240408;8;7;0;20;08/04/2024;
/campeonato;20240409;8;8;0;33;09/04/2024;
/campeonato;20240410;10;8;0;17;10/04/2024;
/campeonato;20240411;8;7;0;13;11/04/2024;
/campeonato;20240412;12;11;1;26;12/04/2024;
/campeonato;20240413;3;3;0;33;13/04/2024;
/campeonato;20240414;1;1;0;17;14/04/2024;
/estadio;20240408;4;4;0;5;08/04/2024;
/estadio;20240409;1;1;0;26;09/04/2024;
/estadio;20240410;2;1;0;1;10/04/2024;
/estadio;20240411;4;4;0;12;11/04/2024;
/estadio;20240413;1;1;0;26;13/04/2024;
/jogador;20240408;24;15;0;46;08/04/2024;
/jogador;20240409;23;19;0;36;09/04/2024;
/jogador;20240410;29;22;2;36;10/04/2024;
/jogador;20240411;23;19;0;30;11/04/2024;
/jogador;20240412;23;17;0;15;12/04/2024;
/jogador;20240413;22;16;0;55;13/04/2024;
/jogador;20240414;20;15;1;155;14/04/2024;
/tecnico;20240408;1;1;0;8;08/04/2024;
/tecnico;20240409;1;1;0;4;09/04/2024;
/tecnico;20240410;4;4;0;10;10/04/2024;
/tecnico;20240411;3;3;0;9;11/04/2024;
/tecnico;20240412;3;3;0;26;12/04/2024;
/tecnico;20240413;2;2;0;3;13/04/2024;
/tecnico;20240414;4;3;0;14;14/04/2024;
/adversario;20240415;12;12;0;38;15/04/2024;
/adversario;20240416;12;12;0;28;16/04/2024;
/adversario;20240417;29;27;0;45;17/04/2024;
/adversario;20240418;16;16;0;45;18/04/2024;
/adversario;20240419;12;10;0;21;19/04/2024;
/adversario;20240420;24;20;0;17;20/04/2024;
/adversario;20240421;20;17;0;27;21/04/2024;
/arbitro;20240415;10;9;0;20;15/04/2024;
/arbitro;20240416;7;6;0;23;16/04/2024;
/arbitro;20240417;2;2;0;5;17/04/2024;
/arbitro;20240418;4;3;0;5;18/04/2024;
/arbitro;20240419;4;4;0;12;19/04/2024;
/arbitro;20240420;2;2;0;6;20/04/2024;
/arbitro;20240421;2;2;0;9;21/04/2024;
/campeonato;20240415;3;3;0;41;15/04/2024;
/campeonato;20240416;3;3;0;8;16/04/2024;
/campeonato;20240417;6;6;0;18;17/04/2024;
/campeonato;20240418;6;6;0;19;18/04/2024;
/campeonato;20240419;5;5;0;21;19/04/2024;
/campeonato;20240420;4;4;0;58;20/04/2024;
/campeonato;20240421;14;10;0;11;21/04/2024;
/estadio;20240416;3;3;0;16;16/04/2024;
/estadio;20240417;3;3;0;4;17/04/2024;
/estadio;20240418;2;2;0;7;18/04/2024;
/estadio;20240419;3;3;0;3;19/04/2024;
/estadio;20240420;5;5;0;28;20/04/2024;
/estadio;20240421;1;1;0;27;21/04/2024;
/jogador;20240415;15;12;0;90;15/04/2024;
/jogador;20240416;26;22;0;54;16/04/2024;
/jogador;20240417;8;7;0;51;17/04/2024;
/jogador;20240418;20;17;3;42;18/04/2024;
/jogador;20240419;20;14;0;24;19/04/2024;
/jogador;20240420;18;16;2;31;20/04/2024;
/jogador;20240421;39;25;0;44;21/04/2024;
/tecnico;20240415;1;1;0;14;15/04/2024;
/tecnico;20240416;5;3;0;18;16/04/2024;
/tecnico;20240417;1;1;0;8;17/04/2024;
/tecnico;20240419;2;2;0;24;19/04/2024;
/tecnico;20240420;2;2;0;6;20/04/2024;
/tecnico;20240421;5;5;0;7;21/04/2024;
