Cidade;Data;Usuarios;Novos usuarios;Total;DT
Piracicaba;20230808;1;1;2;08/08/2023
Pirassununga;20230915;1;1;2;15/09/2023
Piripiri;20230917;1;1;2;17/09/2023
Plaisir;20230827;1;1;2;27/08/2023
Pombal;20230803;1;1;2;03/08/2023
Pombal;20230804;1;0;1;04/08/2023
Pombal;20230817;1;0;1;17/08/2023
Pombal;20230824;1;0;1;24/08/2023
Pombal;20230903;1;0;1;03/09/2023
Ponta Grossa;20230805;1;1;2;05/08/2023
Ponta Grossa;20230815;1;1;2;15/08/2023
Ponta Grossa;20230819;1;1;2;19/08/2023
Ponta Grossa;20230820;1;1;2;20/08/2023
Ponta Grossa;20230831;1;1;2;31/08/2023
Ponta Grossa;20230907;1;0;1;07/09/2023
Ponte Nova;20230915;1;1;2;15/09/2023
Pontes e Lacerda;20230912;1;1;2;12/09/2023
Porto;20230811;1;1;2;11/08/2023
Porto;20230825;1;1;2;25/08/2023
Porto;20230906;1;1;2;06/09/2023
Porto;20230914;1;0;1;14/09/2023
Porto Alegre;20230809;1;1;2;09/08/2023
Porto Alegre;20230820;1;1;2;20/08/2023
Porto Alegre;20230824;1;1;2;24/08/2023
Porto Alegre;20230826;1;0;1;26/08/2023
Porto Alegre;20230827;1;0;1;27/08/2023
Porto Alegre;20230829;1;1;2;29/08/2023
Porto Alegre;20230902;1;1;2;02/09/2023
Porto Alegre;20230903;1;1;2;03/09/2023
Porto Alegre;20230908;1;1;2;08/09/2023
Porto Alegre;20230916;1;1;2;16/09/2023
Porto Nacional;20230831;1;1;2;31/08/2023
Porto Uniao;20230807;1;1;2;07/08/2023
Porto Velho;20230813;1;1;2;13/08/2023
Pouso Alegre;20230822;1;1;2;22/08/2023
Pouso Alegre;20230906;1;1;2;06/09/2023
Praia Grande;20230816;1;1;2;16/08/2023
Presidente Venceslau;20230806;1;1;2;06/08/2023
Primavera do Leste;20230827;1;1;2;27/08/2023
Primavera do Leste;20230908;1;1;2;08/09/2023
Puebla;20230803;1;1;2;03/08/2023
Queimadas;20230817;1;1;2;17/08/2023
Queimados;20230814;1;1;2;14/08/2023
Quito;20230904;1;1;2;04/09/2023
Recife;20230805;1;1;2;05/08/2023
Recife;20230806;1;1;2;06/08/2023
Recife;20230807;1;1;2;07/08/2023
Recife;20230808;1;1;2;08/08/2023
Recife;20230824;1;0;1;24/08/2023
Recife;20230828;1;0;1;28/08/2023
Recife;20230909;1;1;2;09/09/2023
Recife;20230912;1;0;1;12/09/2023
Recife;20230913;1;1;2;13/09/2023
Recife;20230916;1;1;2;16/09/2023
Regente Feijo;20230805;1;1;2;05/08/2023
Regente Feijo;20230913;1;1;2;13/09/2023
Resende;20230822;1;1;2;22/08/2023
Resende;20230826;1;1;2;26/08/2023
Resende;20230908;1;1;2;08/09/2023
Resende;20230910;1;0;1;10/09/2023
Resende;20230912;1;1;2;12/09/2023
Resende;20230915;1;1;2;15/09/2023
Ribeirao Preto;20230812;1;1;2;12/08/2023
Ribeirao Preto;20230817;1;1;2;17/08/2023
Ribeirao Preto;20230819;1;1;2;19/08/2023
Ribeirao Preto;20230820;1;1;2;20/08/2023
Ribeirao Preto;20230907;1;1;2;07/09/2023
Ribeirao Preto;20230909;1;1;2;09/09/2023
Ribeirao Preto;20230910;1;1;2;10/09/2023
Ribeirao das Neves;20230810;1;1;2;10/08/2023
Ribeirao das Neves;20230915;1;1;2;15/09/2023
Richmond Hill;20230912;1;1;2;12/09/2023
Riga;20230824;1;1;2;24/08/2023
Rio Bonito;20230805;1;1;2;05/08/2023
Rio Bonito;20230807;1;0;1;07/08/2023
Rio Bonito;20230808;1;0;1;08/08/2023
Rio Bonito;20230812;1;0;1;12/08/2023
Rio Bonito;20230813;1;0;1;13/08/2023
Rio Bonito;20230819;1;0;1;19/08/2023
Rio Bonito;20230821;1;0;1;21/08/2023
Rio Bonito;20230824;1;0;1;24/08/2023
Rio Bonito;20230827;1;0;1;27/08/2023
Rio Bonito;20230828;1;1;2;28/08/2023
Rio Bonito;20230903;1;0;1;03/09/2023
Rio Bonito;20230904;1;0;1;04/09/2023
Rio Bonito;20230915;1;0;1;15/09/2023
Rio Bonito;20230916;1;1;2;16/09/2023
Rio Branco;20230808;1;1;2;08/08/2023
Rio Branco;20230821;1;1;2;21/08/2023
Rio Branco;20230824;1;1;2;24/08/2023
Rio Grande;20230908;1;1;2;08/09/2023
Rio das Ostras;20230803;1;1;2;03/08/2023
Rio das Ostras;20230813;1;0;1;13/08/2023
Rio das Ostras;20230814;1;1;2;14/08/2023
Rio das Ostras;20230816;1;1;2;16/08/2023
Rio das Ostras;20230817;1;1;2;17/08/2023
Rio das Ostras;20230826;1;0;1;26/08/2023
Rio das Ostras;20230902;1;1;2;02/09/2023
Rio das Ostras;20230904;1;0;1;04/09/2023
Rio das Ostras;20230905;1;0;1;05/09/2023
Rio das Ostras;20230907;1;0;1;07/09/2023
Rio das Ostras;20230909;1;0;1;09/09/2023
Rio das Ostras;20230916;1;0;1;16/09/2023
Rio das Ostras;20230917;1;0;1;17/09/2023
Rio do Sul;20230831;1;1;2;31/08/2023
Rolandia;20230805;1;1;2;05/08/2023
Rolandia;20230811;1;1;2;11/08/2023
Rolandia;20230814;1;0;1;14/08/2023
Rolandia;20230829;1;1;2;29/08/2023
Rolandia;20230902;1;0;1;02/09/2023
Rome;20230827;1;1;2;27/08/2023
Rome;20230908;1;0;1;08/09/2023
Saint-Denis;20230918;1;1;2;18/09/2023
Sakado;20230818;1;1;2;18/08/2023
Salvador;20230803;1;1;2;03/08/2023
Salvador;20230808;1;0;1;08/08/2023
Salvador;20230811;1;1;2;11/08/2023
Salvador;20230812;1;1;2;12/08/2023
Salvador;20230813;1;1;2;13/08/2023
Salvador;20230815;1;1;2;15/08/2023
Salvador;20230817;1;0;1;17/08/2023
Salvador;20230820;1;1;2;20/08/2023
Salvador;20230823;1;1;2;23/08/2023
Salvador;20230825;1;0;1;25/08/2023
Salvador;20230830;1;1;2;30/08/2023
Salvador;20230831;1;0;1;31/08/2023
Salvador;20230901;1;0;1;01/09/2023
Salvador;20230903;1;1;2;03/09/2023
Salvador;20230907;1;0;1;07/09/2023
Salvador;20230912;1;0;1;12/09/2023
Salvador;20230914;1;1;2;14/09/2023
Salvador;20230916;1;1;2;16/09/2023
San Francisco;20230808;1;1;2;08/08/2023
San Juan;20230805;1;1;2;05/08/2023
San Salvador;20230810;1;1;2;10/08/2023
Santa Ana;20230918;1;1;2;18/09/2023
Santa Luzia;20230804;1;1;2;04/08/2023
Santa Maria;20230810;1;1;2;10/08/2023
Santa Maria;20230831;1;1;2;31/08/2023
Santa Vitoria do Palmar;20230819;1;1;2;19/08/2023
Santana;20230813;1;1;2;13/08/2023
Santo Andre;20230809;1;1;2;09/08/2023
Santo Andre;20230823;1;1;2;23/08/2023
Santo Andre;20230901;1;1;2;01/09/2023
Santo Andre;20230905;1;1;2;05/09/2023
Santo Andre;20230917;1;1;2;17/09/2023
Santo Antonio da Platina;20230821;1;1;2;21/08/2023
Santo Antonio de Jesus;20230808;1;1;2;08/08/2023
Santo Antonio de Padua;20230916;1;1;2;16/09/2023
Santos;20230806;1;1;2;06/08/2023
Santos;20230807;1;1;2;07/08/2023
Santos;20230813;1;1;2;13/08/2023
Santos;20230819;1;1;2;19/08/2023
Santos;20230824;1;1;2;24/08/2023
Santos;20230828;1;1;2;28/08/2023
Santos;20230830;1;1;2;30/08/2023
Santos;20230901;1;0;1;01/09/2023
Santos;20230904;1;0;1;04/09/2023
Santos;20230906;1;0;1;06/09/2023
Santos;20230913;1;0;1;13/09/2023
Sao Bernardo do Campo;20230816;1;0;1;16/08/2023
Sao Bernardo do Campo;20230821;1;1;2;21/08/2023
Sao Bernardo do Campo;20230902;1;0;1;02/09/2023
Sao Bernardo do Campo;20230907;1;1;2;07/09/2023
Sao Bernardo do Campo;20230910;1;1;2;10/09/2023
Sao Borja;20230909;1;1;2;09/09/2023
Sao Borja;20230916;1;0;1;16/09/2023
Sao Caetano do Sul;20230807;1;1;2;07/08/2023
Sao Carlos;20230808;1;1;2;08/08/2023
Sao Carlos;20230810;1;1;2;10/08/2023
Sao Carlos;20230908;1;1;2;08/09/2023
Sao Carlos;20230914;1;0;1;14/09/2023
Sao Francisco de Paula;20230807;1;0;1;07/08/2023
Sao Francisco de Paula;20230913;1;0;1;13/09/2023
Sao Gabriel;20230822;1;1;2;22/08/2023
Sao Goncalo;20230803;1;1;2;03/08/2023
Sao Goncalo;20230807;1;0;1;07/08/2023
Sao Goncalo;20230808;1;1;2;08/08/2023
Sao Goncalo;20230811;1;0;1;11/08/2023
Sao Goncalo;20230812;1;1;2;12/08/2023
Sao Goncalo;20230813;1;0;1;13/08/2023
Sao Goncalo;20230815;1;1;2;15/08/2023
Sao Goncalo;20230816;1;1;2;16/08/2023
Sao Goncalo;20230817;1;0;1;17/08/2023
Sao Goncalo;20230818;1;1;2;18/08/2023
Sao Goncalo;20230821;1;1;2;21/08/2023
Sao Goncalo;20230823;1;1;2;23/08/2023
Sao Goncalo;20230826;1;1;2;26/08/2023
Sao Goncalo;20230904;1;0;1;04/09/2023
Sao Goncalo;20230908;1;0;1;08/09/2023
Sao Goncalo;20230909;1;0;1;09/09/2023
Sao Goncalo;20230911;1;0;1;11/09/2023
Sao Goncalo;20230913;1;0;1;13/09/2023
Sao Joao da Boa Vista;20230904;1;1;2;04/09/2023
Sao Joao de Meriti;20230805;1;1;2;05/08/2023
Sao Joao de Meriti;20230811;1;1;2;11/08/2023
Sao Joao de Meriti;20230815;1;1;2;15/08/2023
Sao Joao de Meriti;20230823;1;1;2;23/08/2023
Sao Joao de Meriti;20230827;1;1;2;27/08/2023
Sao Joao de Meriti;20230830;1;1;2;30/08/2023
Sao Joao de Meriti;20230901;1;1;2;01/09/2023
Sao Joao de Meriti;20230903;1;1;2;03/09/2023
Sao Joao de Meriti;20230905;1;1;2;05/09/2023
Sao Joao de Meriti;20230910;1;0;1;10/09/2023
Sao Joao de Meriti;20230911;1;1;2;11/09/2023
Sao Joao de Meriti;20230914;1;0;1;14/09/2023
Sao Joao de Meriti;20230915;1;0;1;15/09/2023
Sao Joao de Meriti;20230916;1;0;1;16/09/2023
Sao Joao del Rei;20230822;1;1;2;22/08/2023
Sao Joao del Rei;20230831;1;1;2;31/08/2023
Sao Jose;20230915;1;1;2;15/09/2023
Sao Jose do Rio Preto;20230808;1;1;2;08/08/2023
Sao Jose do Rio Preto;20230821;1;1;2;21/08/2023
Sao Jose do Rio Preto;20230912;1;1;2;12/09/2023
Sao Jose dos Campos;20230808;1;1;2;08/08/2023
Sao Jose dos Campos;20230814;1;0;1;14/08/2023
Sao Jose dos Campos;20230830;1;1;2;30/08/2023
Sao Jose dos Campos;20230831;1;1;2;31/08/2023
Sao Jose dos Campos;20230902;1;1;2;02/09/2023
Sao Jose dos Pinhais;20230826;1;1;2;26/08/2023
Sao Jose dos Pinhais;20230905;1;0;1;05/09/2023
Sao Jose dos Pinhais;20230913;1;1;2;13/09/2023
Sao Jose dos Pinhais;20230915;1;1;2;15/09/2023
Sao Jose dos Pinhais;20230917;1;1;2;17/09/2023
Sao Lourenco;20230808;1;1;2;08/08/2023
Sao Lourenco;20230814;1;0;1;14/08/2023
Sao Lourenco da Mata;20230901;1;1;2;01/09/2023
Sao Luis;20230806;1;1;2;06/08/2023
Sao Luis;20230824;1;1;2;24/08/2023
Sao Luis;20230916;1;1;2;16/09/2023
Sao Mateus do Sul;20230812;1;1;2;12/08/2023
Sao Mateus do Sul;20230829;1;0;1;29/08/2023
Sao Miguel dos Campos;20230821;1;1;2;21/08/2023
Sao Paulo;20230813;1;1;2;13/08/2023
Sao Paulo;20230814;1;1;2;14/08/2023
Sao Paulo;20230909;1;1;2;09/09/2023
Sao Pedro da Aldeia;20230809;1;1;2;09/08/2023
Sao Pedro da Aldeia;20230813;1;1;2;13/08/2023
Sao Pedro da Aldeia;20230818;1;0;1;18/08/2023
Sao Pedro da Aldeia;20230820;1;0;1;20/08/2023
Sao Pedro da Aldeia;20230823;1;0;1;23/08/2023
Sao Pedro da Aldeia;20230830;1;0;1;30/08/2023
Sao Sebastiao;20230826;1;1;2;26/08/2023
Sao Sebastiao;20230915;1;0;1;15/09/2023
Sao Sebastiao;20230916;1;0;1;16/09/2023
Sao Sebastiao;20230918;1;0;1;18/09/2023
Sao Vicente;20230903;1;0;1;03/09/2023
Sapucaia do Sul;20230818;1;1;2;18/08/2023
Saquarema;20230809;1;1;2;09/08/2023
Saquarema;20230814;1;1;2;14/08/2023
Saquarema;20230824;1;1;2;24/08/2023
Saquarema;20230917;1;1;2;17/09/2023
Seattle;20230915;1;1;2;15/09/2023
Senhor do Bonfim;20230819;1;1;2;19/08/2023
Seropedica;20230807;1;1;2;07/08/2023
Seropedica;20230811;1;0;1;11/08/2023
Serra;20230807;1;1;2;07/08/2023
Serra;20230809;1;1;2;09/08/2023
Serra;20230910;1;1;2;10/09/2023
Serra;20230916;1;1;2;16/09/2023
Serra Talhada;20230824;1;1;2;24/08/2023
Serrinha;20230826;1;0;1;26/08/2023
Serrinha;20230902;1;1;2;02/09/2023
Sete Lagoas;20230829;1;1;2;29/08/2023
Shrewsbury;20230823;1;1;2;23/08/2023
Shrewsbury;20230825;1;0;1;25/08/2023
Shrewsbury;20230827;1;0;1;27/08/2023
Shrewsbury;20230901;1;0;1;01/09/2023
Shrewsbury;20230902;1;0;1;02/09/2023
Shrewsbury;20230903;1;0;1;03/09/2023
Shrewsbury;20230904;1;0;1;04/09/2023
Shrewsbury;20230905;1;0;1;05/09/2023
Shrewsbury;20230908;1;0;1;08/09/2023
Shrewsbury;20230913;1;0;1;13/09/2023
Shrewsbury;20230917;1;0;1;17/09/2023
Sorocaba;20230808;1;0;1;08/08/2023
Sorocaba;20230817;1;1;2;17/08/2023
Sorocaba;20230906;1;1;2;06/09/2023
Sorocaba;20230914;1;0;1;14/09/2023
Sorriso;20230916;1;1;2;16/09/2023
St. John's;20230912;1;1;2;12/09/2023
Sumare;20230909;1;1;2;09/09/2023
Surubim;20230818;1;1;2;18/08/2023
Tatui;20230811;1;1;2;11/08/2023
Taubate;20230918;1;0;1;18/09/2023
Teresina;20230809;1;0;1;09/08/2023
Teresina;20230810;1;1;2;10/08/2023
Teresina;20230815;1;0;1;15/08/2023
Teresina;20230826;1;1;2;26/08/2023
Teresina;20230827;1;0;1;27/08/2023
Teresina;20230916;1;1;2;16/09/2023
Teresina;20230918;1;1;2;18/09/2023
Teresopolis;20230803;1;1;2;03/08/2023
Teresopolis;20230804;1;0;1;04/08/2023
Teresopolis;20230807;1;0;1;07/08/2023
Teresopolis;20230810;1;0;1;10/08/2023
Teresopolis;20230812;1;0;1;12/08/2023
Teresopolis;20230815;1;0;1;15/08/2023
Teresopolis;20230902;1;1;2;02/09/2023
Teresopolis;20230906;1;1;2;06/09/2023
Teresopolis;20230915;1;0;1;15/09/2023
Teresopolis;20230916;1;0;1;16/09/2023
Tiangua;20230812;1;1;2;12/08/2023
Tiangua;20230906;1;0;1;06/09/2023
Timbo;20230811;1;1;2;11/08/2023
Timoteo;20230906;1;1;2;06/09/2023
Toronto;20230808;1;1;2;08/08/2023
Toronto;20230909;1;1;2;09/09/2023
Torres;20230819;1;1;2;19/08/2023
Tres Marias;20230810;1;1;2;10/08/2023
Tres Rios;20230830;1;1;2;30/08/2023
Tres Rios;20230915;1;1;2;15/09/2023
Tres Rios;20230916;1;1;2;16/09/2023
Tubarao;20230813;1;0;1;13/08/2023
Tucurui;20230825;1;1;2;25/08/2023
Uba;20230915;1;1;2;15/09/2023
Uba;20230918;1;1;2;18/09/2023
Uberaba;20230915;1;1;2;15/09/2023
Uberlandia;20230806;1;1;2;06/08/2023
Uberlandia;20230809;1;1;2;09/08/2023
Uberlandia;20230820;1;1;2;20/08/2023
Uberlandia;20230823;1;1;2;23/08/2023
Uberlandia;20230826;1;0;1;26/08/2023
Uberlandia;20230901;1;1;2;01/09/2023
Uberlandia;20230910;1;1;2;10/09/2023
Uberlandia;20230911;1;0;1;11/09/2023
Uberlandia;20230915;1;0;1;15/09/2023
Uberlandia;20230917;1;1;2;17/09/2023
Ufa;20230806;1;0;1;06/08/2023
Ufa;20230807;1;0;1;07/08/2023
Ulyanovsk;20230805;1;0;1;05/08/2023
Ulyanovsk;20230806;1;0;1;06/08/2023
Ulyanovsk;20230810;1;0;1;10/08/2023
Ulyanovsk;20230811;1;0;1;11/08/2023
Ulyanovsk;20230812;1;0;1;12/08/2023
Ulyanovsk;20230813;1;0;1;13/08/2023
Ulyanovsk;20230814;1;0;1;14/08/2023
Ulyanovsk;20230821;1;0;1;21/08/2023
Ulyanovsk;20230825;1;0;1;25/08/2023
Ulyanovsk;20230830;1;0;1;30/08/2023
Ulyanovsk;20230901;1;0;1;01/09/2023
Ulyanovsk;20230907;1;0;1;07/09/2023
Ulyanovsk;20230908;1;0;1;08/09/2023
Ulyanovsk;20230909;1;0;1;09/09/2023
Ulyanovsk;20230910;1;0;1;10/09/2023
Ulyanovsk;20230911;1;0;1;11/09/2023
Ulyanovsk;20230913;1;0;1;13/09/2023
Ulyanovsk;20230914;1;0;1;14/09/2023
Umuarama;20230901;1;1;2;01/09/2023
Valinhos;20230816;1;1;2;16/08/2023
Valrico;20230918;1;1;2;18/09/2023
Varginha;20230804;1;1;2;04/08/2023
Varginha;20230805;1;1;2;05/08/2023
Varginha;20230807;1;0;1;07/08/2023
Varginha;20230808;1;0;1;08/08/2023
Varginha;20230811;1;0;1;11/08/2023
Varginha;20230818;1;0;1;18/08/2023
Varginha;20230821;1;0;1;21/08/2023
Varginha;20230822;1;1;2;22/08/2023
Varginha;20230823;1;0;1;23/08/2023
Varginha;20230831;1;0;1;31/08/2023
Varginha;20230901;1;0;1;01/09/2023
Varginha;20230908;1;0;1;08/09/2023
Varginha;20230917;1;1;2;17/09/2023
Venancio Aires;20230824;1;0;1;24/08/2023
Venancio Aires;20230829;1;1;2;29/08/2023
Viamao;20230805;1;1;2;05/08/2023
Viamao;20230816;1;1;2;16/08/2023
Viamao;20230824;1;0;1;24/08/2023
Viamao;20230829;1;1;2;29/08/2023
Viamao;20230831;1;0;1;31/08/2023
Viamao;20230905;1;1;2;05/09/2023
Viamao;20230908;1;1;2;08/09/2023
Viamao;20230912;1;0;1;12/09/2023
Viana;20230819;1;1;2;19/08/2023
Vicosa;20230805;1;1;2;05/08/2023
Vicosa;20230818;1;1;2;18/08/2023
Vicosa;20230826;1;0;1;26/08/2023
Vicosa;20230830;1;1;2;30/08/2023
Vienna;20230901;1;1;2;01/09/2023
Vila Nova de Gaia;20230804;1;1;2;04/08/2023
Vila Nova de Gaia;20230816;1;0;1;16/08/2023
Vila Nova de Gaia;20230904;1;1;2;04/09/2023
Vila Nova de Gaia;20230906;1;0;1;06/09/2023
Vila Nova de Gaia;20230907;1;0;1;07/09/2023
Vila Nova de Gaia;20230908;1;0;1;08/09/2023
Vila Nova de Gaia;20230914;1;0;1;14/09/2023
Vila Velha;20230807;1;0;1;07/08/2023
Vila Velha;20230809;1;0;1;09/08/2023
Vila Velha;20230811;1;1;2;11/08/2023
Vila Velha;20230814;1;1;2;14/08/2023
Vila Velha;20230820;1;1;2;20/08/2023
Vila Velha;20230901;1;0;1;01/09/2023
Vila Velha;20230902;1;1;2;02/09/2023
Vila Velha;20230904;1;0;1;04/09/2023
Vila Velha;20230905;1;0;1;05/09/2023
Vila Velha;20230906;1;0;1;06/09/2023
Vila Velha;20230914;1;1;2;14/09/2023
Vila Velha;20230917;1;0;1;17/09/2023
Vila Velha;20230918;1;1;2;18/09/2023
Vincennes;20230916;1;1;2;16/09/2023
Vitoria;20230808;1;1;2;08/08/2023
Vitoria;20230811;1;0;1;11/08/2023
Vitoria;20230823;1;0;1;23/08/2023
Vitoria;20230825;1;0;1;25/08/2023
Vitoria;20230829;1;0;1;29/08/2023
Vitoria;20230831;1;0;1;31/08/2023
Vitoria;20230904;1;1;2;04/09/2023
Vitoria;20230906;1;0;1;06/09/2023
Vitoria;20230914;1;0;1;14/09/2023
Vitoria;20230918;1;0;1;18/09/2023
Vitoria da Conquista;20230803;1;1;2;03/08/2023
Vitoria da Conquista;20230811;1;0;1;11/08/2023
Vitoria da Conquista;20230818;1;0;1;18/08/2023
Vitoria da Conquista;20230821;1;1;2;21/08/2023
Vitoria da Conquista;20230915;1;0;1;15/09/2023
Vitoria da Conquista;20230917;1;1;2;17/09/2023
Volta Redonda;20230910;1;0;1;10/09/2023
Votorantim;20230822;1;1;2;22/08/2023
Waterloo;20230808;1;1;2;08/08/2023
Windermere;20230914;1;0;1;14/09/2023
Wolverhampton;20230914;1;1;2;14/09/2023
Xangri-la;20230807;1;1;2;07/08/2023
Xangri-la;20230813;1;1;2;13/08/2023
Xangri-la;20230824;1;0;1;24/08/2023
Xangri-la;20230826;1;0;1;26/08/2023
Xangri-la;20230902;1;0;1;02/09/2023
Xanxere;20230821;1;1;2;21/08/2023
Zurich;20230803;1;1;2;03/08/2023
Rio de Janeiro;20230919;52;21;54;19/09/2023
Rio de Janeiro;20230921;48;14;63;21/09/2023
Rio de Janeiro;20230918;38;19;40;18/09/2023
Rio de Janeiro;20230920;38;16;38;20/09/2023
Rio de Janeiro;20230922;27;11;31;22/09/2023
Rio de Janeiro;20230923;23;11;28;23/09/2023
Rio de Janeiro;20230924;13;3;18;24/09/2023
Sao Paulo;20230921;9;6;8;21/09/2023
Sao Paulo;20230924;9;8;9;24/09/2023
(not set);20230922;8;4;7;22/09/2023
(not set);20230923;7;5;6;23/09/2023
Sao Paulo;20230919;7;4;8;19/09/2023
Sao Paulo;20230923;7;5;6;23/09/2023
(not set);20230919;6;6;6;19/09/2023
Brasilia;20230918;6;4;5;18/09/2023
Brasilia;20230920;6;2;7;20/09/2023
Sao Paulo;20230918;6;5;4;18/09/2023
(not set);20230918;5;4;2;18/09/2023
(not set);20230920;5;5;4;20/09/2023
(not set);20230924;5;5;3;24/09/2023
Brasilia;20230922;5;0;6;22/09/2023
Sao Paulo;20230920;5;3;5;20/09/2023
Sao Paulo;20230922;5;3;4;22/09/2023
(not set);20230921;4;3;4;21/09/2023
Brasilia;20230923;4;1;6;23/09/2023
Brasilia;20230924;4;3;4;24/09/2023
Niteroi;20230921;4;2;4;21/09/2023
Petropolis;20230920;4;2;4;20/09/2023
Belem;20230918;3;2;1;18/09/2023
Brasilia;20230921;3;1;4;21/09/2023
Goiania;20230919;3;2;2;19/09/2023
Juiz de Fora;20230921;3;0;3;21/09/2023
Niteroi;20230918;3;0;3;18/09/2023
Niteroi;20230919;3;3;3;19/09/2023
Niteroi;20230920;3;2;2;20/09/2023
Petropolis;20230918;3;0;3;18/09/2023
Petropolis;20230919;3;2;3;19/09/2023
Recife;20230918;3;2;2;18/09/2023
Aracaju;20230919;2;2;1;19/09/2023
Araraquara;20230924;2;1;1;24/09/2023
Belo Horizonte;20230922;2;2;1;22/09/2023
Blumenau;20230923;2;2;1;23/09/2023
Brasilia;20230919;2;0;3;19/09/2023
Chiyoda City;20230919;2;2;0;19/09/2023
Contagem;20230920;2;2;2;20/09/2023
Curitiba;20230924;2;2;1;24/09/2023
Duque de Caxias;20230920;2;1;3;20/09/2023
Juiz de Fora;20230920;2;1;3;20/09/2023
Manaus;20230918;2;1;3;18/09/2023
Manaus;20230921;2;1;4;21/09/2023
Manaus;20230923;2;2;1;23/09/2023
Niteroi;20230922;2;1;2;22/09/2023
Petropolis;20230921;2;0;2;21/09/2023
Recife;20230924;2;1;2;24/09/2023
Rio das Ostras;20230922;2;1;2;22/09/2023
Salvador;20230918;2;2;2;18/09/2023
Salvador;20230919;2;1;1;19/09/2023
Sao Goncalo;20230918;2;1;1;18/09/2023
Sao Goncalo;20230919;2;1;1;19/09/2023
Sao Goncalo;20230924;2;1;2;24/09/2023
Sete Lagoas;20230922;2;2;1;22/09/2023
Uba;20230921;2;2;3;21/09/2023
Vila Velha;20230922;2;1;2;22/09/2023
Vitoria;20230922;2;1;2;22/09/2023
Abaetetuba;20230919;1;1;1;19/09/2023
Agudos;20230918;1;1;0;18/09/2023
Amadora;20230923;1;1;1;23/09/2023
Americo Brasiliense;20230921;1;1;0;21/09/2023
Anapolis;20230922;1;1;1;22/09/2023
Arapiraca;20230923;1;1;0;23/09/2023
Ararangua;20230921;1;1;1;21/09/2023
Araraquara;20230918;1;0;0;18/09/2023
Araruama;20230918;1;0;1;18/09/2023
Arcos;20230924;1;1;1;24/09/2023
Armacao dos Buzios;20230921;1;1;1;21/09/2023
Banbury;20230921;1;1;2;21/09/2023
Bauru;20230923;1;1;1;23/09/2023
Bauru;20230924;1;1;1;24/09/2023
Beja;20230922;1;1;1;22/09/2023
Belem;20230919;1;1;1;19/09/2023
Belem;20230920;1;1;0;20/09/2023
Belo Horizonte;20230921;1;0;1;21/09/2023
Belo Horizonte;20230923;1;1;1;23/09/2023
Belo Horizonte;20230924;1;0;1;24/09/2023
Bergen Municipality;20230919;1;1;1;19/09/2023
Berisso;20230919;1;1;0;19/09/2023
Blumenau;20230919;1;1;1;19/09/2023
Braco do Norte;20230922;1;1;1;22/09/2023
Cabo Frio;20230920;1;1;1;20/09/2023
Cabo Frio;20230922;1;1;0;22/09/2023
Cabo Frio;20230924;1;1;0;24/09/2023
Caetite;20230922;1;1;1;22/09/2023
Cagliari;20230921;1;0;1;21/09/2023
Camboriu;20230921;1;1;1;21/09/2023
Campo Largo;20230920;1;1;0;20/09/2023
Campos dos Goytacazes;20230921;1;0;1;21/09/2023
Campos dos Goytacazes;20230922;1;1;1;22/09/2023
Campos dos Goytacazes;20230923;1;0;1;23/09/2023
Campos dos Goytacazes;20230924;1;1;1;24/09/2023
Canton;20230919;1;1;0;19/09/2023
Canton;20230921;1;1;0;21/09/2023
Cataguases;20230919;1;1;1;19/09/2023
Caxias do Sul;20230922;1;0;1;22/09/2023
Chiyoda City;20230920;1;1;1;20/09/2023
Codo;20230919;1;1;1;19/09/2023
Criciuma;20230919;1;1;1;19/09/2023
Curitiba;20230923;1;1;1;23/09/2023
Duque de Caxias;20230919;1;0;1;19/09/2023
Duque de Caxias;20230921;1;0;1;21/09/2023
Duque de Caxias;20230923;1;1;0;23/09/2023
Extrema;20230922;1;1;0;22/09/2023
Feira de Santana;20230918;1;1;1;18/09/2023
Feira de Santana;20230921;1;1;1;21/09/2023
Florianopolis;20230919;1;0;1;19/09/2023
Florianopolis;20230920;1;1;1;20/09/2023
Florianopolis;20230924;1;1;1;24/09/2023
Fortaleza;20230918;1;1;0;18/09/2023
Fortaleza;20230919;1;1;1;19/09/2023
Fortaleza;20230922;1;0;1;22/09/2023
Fortaleza;20230923;1;1;1;23/09/2023
Fortaleza;20230924;1;1;0;24/09/2023
Goiania;20230918;1;1;1;18/09/2023
Goiania;20230922;1;0;1;22/09/2023
Goiania;20230923;1;1;1;23/09/2023
Governador Valadares;20230923;1;1;1;23/09/2023
Guarapari;20230918;1;0;0;18/09/2023
Guarapari;20230920;1;0;1;20/09/2023
Guarapari;20230921;1;0;1;21/09/2023
Guarapari;20230922;1;0;1;22/09/2023
Guarapari;20230923;1;0;1;23/09/2023
Guaratingueta;20230918;1;0;1;18/09/2023
Guaratingueta;20230919;1;0;1;19/09/2023
Horizonte;20230924;1;1;1;24/09/2023
Ico;20230921;1;1;0;21/09/2023
Ilhabela;20230921;1;0;1;21/09/2023
Indaiatuba;20230920;1;0;1;20/09/2023
Indaiatuba;20230921;1;0;0;21/09/2023
Itabuna;20230923;1;1;1;23/09/2023
Itaguai;20230920;1;1;1;20/09/2023
Itaguai;20230922;1;1;1;22/09/2023
Itaperuna;20230920;1;0;1;20/09/2023
Itapetininga;20230923;1;1;1;23/09/2023
