# ----------------------------------------;;;;;;;
# Exportacao do CSV de relatorio;;;;;;;
# Conta: Rodrigo_fluzao;;;;;;;
# Propriedade: RodrigoFlu;;;;;;;
# ----------------------------------------;;;;;;;
# ;;;;;;;
# Todos os usuarios;;;;;;;
# Data de inicio: 20240429;;;;;;;
# Data de termino: 20240505;;;;;;;
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
Fluminense 2 X 2 Botafogo;20240502;1;1;0;412;0;0
Fluminense 2 X 2 Bragantino;20240429;1;1;0;9;0;0
Fluminense 2 X 2 Bragantino;20240503;1;1;0;8;0;0
Fluminense 2 X 2 Bragantino;20240504;1;1;0;6;0;0
Fluminense 2 X 2 Bragantino;20240505;1;1;0;3;0;0
Fluminense 2 X 2 Cruzeiro;20240502;1;1;0;25;0;0
Fluminense 2 X 2 Internacional;20240430;1;1;0;10;0;0
Fluminense 2 X 2 Internacional;20240504;1;1;0;3;0;0
Fluminense 2 X 2 Joinville;20240501;1;1;1;10;0;0
Fluminense 2 X 2 Santa Cruz;20240502;1;1;0;4;0;0
Fluminense 2 X 2 Vasco;20240505;1;1;0;7;0;0
Fluminense 2 X 2 Vitoria BA;20240502;1;1;0;5;0;0
Fluminense 2 X 2 Vitoria BA;20240504;1;1;0;2;0;0
Fluminense 2 X 3 ABC;20240429;1;1;1;48;0;0
Fluminense 2 X 3 ABC;20240430;1;1;1;53;0;0
Fluminense 2 X 3 Americano;20240429;1;1;0;7;0;0
Fluminense 2 X 3 Flamengo;20240504;1;1;0;19;0;0
Fluminense 2 X 3 Friburguense;20240429;1;1;0;1;0;0
Fluminense 2 X 3 Internacional;20240505;1;1;0;9;0;0
Fluminense 2 X 3 Paulistano;20240505;1;1;1;0;0;0
Fluminense 2 X 3 Vitoria BA;20240503;1;1;0;7;0;0
Fluminense 2 X 4 Botafogo;20240505;1;1;0;1;0;0
Fluminense 2 X 4 Santos;20240501;1;1;0;3;0;0
Fluminense 2 X 4 Santos;20240504;1;1;0;6;0;0
Fluminense 3 X 0 Canto do Rio;20240502;1;1;0;0;0;0
Fluminense 3 X 0 Canto do Rio;20240503;1;1;0;0;0;0
Fluminense 3 X 0 Criciuma;20240430;1;1;0;2;0;0
Fluminense 3 X 0 Ferroviaria;20240429;1;1;0;21;0;0
Fluminense 3 X 0 Figueirense;20240430;1;1;0;2;0;0
Fluminense 3 X 0 Goias;20240501;1;1;0;5;0;0
Fluminense 3 X 0 Goiania;20240501;1;1;0;3;0;0
Fluminense 3 X 0 Goytacas;20240429;1;1;0;516;0;0
Fluminense 3 X 0 Internacional;20240503;1;1;0;43;0;0
Fluminense 3 X 0 Nacional PB;20240503;1;1;0;21;0;0
Fluminense 3 X 0 Nova Iguacu;20240504;1;1;0;0;0;0
Fluminense 3 X 0 Nova Iguacu;20240505;1;1;0;0;0;0
Fluminense 3 X 0 Paysandu;20240430;1;1;0;6;0;0
Fluminense 3 X 0 Ponte Preta;20240429;1;1;0;31;0;0
Fluminense 3 X 0 Santos;20240502;1;1;1;64;0;0
Fluminense 3 X 0 Sport;20240503;1;1;0;42;0;0
Fluminense 3 X 0 Sport;20240505;1;1;0;0;0;0
Fluminense 3 X 0 Vasco;20240502;1;1;0;366;0;0
Fluminense 3 X 1 Avai;20240501;1;1;0;7;0;0
Fluminense 3 X 1 Bangu;20240501;1;1;0;8;0;0
Fluminense 3 X 1 Flamengo;20240502;1;1;0;66;0;0
Fluminense 3 X 1 Operario MT;20240505;1;1;0;15;0;0
Fluminense 3 X 1 Portuguesa SP;20240502;1;1;0;22;0;0
Fluminense 3 X 1 Sport;20240504;1;1;0;2;0;0
Fluminense 3 X 1 Sao Cristovao;20240429;1;1;0;40;0;0
Fluminense 3 X 1 Sao Cristovao;20240501;1;1;0;3;0;0
Fluminense 3 X 1 Sao Paulo;20240501;1;1;0;10;0;0
Fluminense 3 X 1 Vasco;20240502;1;1;0;246;0;0
Fluminense 3 X 1 Vitoria BA;20240502;1;1;1;41;0;0
Fluminense 3 X 1 Vitoria BA;20240503;1;1;1;0;0;0
Fluminense 3 X 1 Vitoria BA;20240504;1;1;1;20;0;0
Fluminense 3 X 1 Volta Redonda;20240429;1;1;0;154;0;0
Fluminense 3 X 1 Volta Redonda;20240430;1;1;0;31;0;0
Fluminense 3 X 2 Flamengo;20240501;1;1;0;20;0;0
Fluminense 3 X 2 Juventude;20240505;1;1;0;17;0;0
Fluminense 3 X 2 Vasco;20240505;1;1;0;0;0;0
Fluminense 3 X 2 Volta Redonda;20240503;1;1;0;3;0;0
Fluminense 3 X 3 Corinthians;20240429;1;1;0;4;0;0
Fluminense 3 X 3 Sao Paulo;20240503;1;1;0;53;0;0
Fluminense 4 X 0 Americano;20240503;1;1;0;14;0;0
Fluminense 4 X 0 America;20240429;1;1;0;5;0;0
Fluminense 4 X 0 Campo Grande;20240429;1;1;0;64;0;0
Fluminense 4 X 0 Goytacas;20240430;1;1;0;44;0;0
Fluminense 4 X 0 Madureira;20240429;1;1;0;476;0;0
Fluminense 4 X 1 Atletico MG;20240503;1;1;0;3;0;0
Fluminense 4 X 1 Bangu;20240504;1;1;0;13;0;0
Fluminense 4 X 1 Bangu;20240505;1;1;0;2;0;0
Fluminense 4 X 1 Cruzeiro;20240430;1;1;0;129;0;0
Fluminense 4 X 1 Flamengo;20240429;1;1;1;0;0;0
Fluminense 4 X 1 Flamengo;20240501;1;1;1;0;0;0
Fluminense 4 X 1 Flamengo;20240503;1;1;1;0;0;0
Fluminense 4 X 1 Flamengo;20240504;1;1;1;0;0;0
Fluminense 4 X 1 Portuguesa;20240502;1;1;0;27;0;0
Fluminense 4 X 1 Santos;20240501;1;1;1;0;0;0
Fluminense 4 X 1 Santos;20240502;1;1;1;9;0;0
Fluminense 4 X 2 Atletico MG;20240504;1;1;0;8;0;0
Fluminense 4 X 2 Brasiliense;20240502;1;1;0;48;0;0
Fluminense 4 X 2 Gremio;20240502;1;1;0;94;0;0
Fluminense 4 X 2 Santos;20240429;1;1;0;7;0;0
Fluminense 4 X 3 Boavista;20240502;1;1;0;2;0;0
Fluminense 4 X 3 Flamengo;20240502;1;1;0;450;0;0
Fluminense 5 X 0 A. A. Internacional;20240429;1;1;0;2;0;0
Fluminense 5 X 0 Olaria;20240503;1;1;0;8;0;0
Fluminense 5 X 1 Atletico MG;20240503;1;1;0;17;0;0
Fluminense 5 X 1 Madureira;20240429;1;1;0;2;0;0
Fluminense 5 X 1 Madureira;20240502;1;1;0;0;0;0
Fluminense 5 X 1 River Plate;20240502;1;1;0;4;0;0
Fluminense 5 X 1 Sampaio Correa;20240502;1;1;0;19;0;0
Fluminense 5 X 2 Olaria;20240502;1;1;0;10;0;0
Fluminense 5 X 2 Sao Paulo;20240502;1;1;1;30;0;0
Fluminense 5 X 2 Sao Paulo;20240503;1;0;0;0;0;0
Fluminense 5 X 3 Atletico MG;20240502;1;1;0;11;0;0
Fluminense 6 X 0 Adesg;20240505;1;1;1;0;0;0
Fluminense 6 X 0 America;20240429;1;1;0;20;0;0
Fluminense 6 X 0 America;20240501;1;1;0;6;0;0
Fluminense 6 X 0 Atletico MG;20240503;1;1;0;2;0;0
Fluminense 6 X 0 Botafogo;20240430;1;1;0;757;0;0
Fluminense 6 X 0 Maranhao;20240503;1;1;1;13;0;0
Fluminense 6 X 2 Madureira;20240505;1;1;0;4;0;0
Fluminense 7 X 0 Football & Athletic;20240504;1;1;0;396;0;0
Fluminense 7 X 0 Football & Athletic;20240505;1;1;0;15;0;0
Fluminense 7 X 2 Bangu;20240505;1;1;0;4;0;0
Fluminense 8 X 0 Fonseca;20240429;1;1;1;4;0;0
Fluminense 8 X 0 Fonseca;20240430;1;1;1;46;0;0
Fluminense 8 X 0 Fonseca;20240504;1;1;1;0;0;0
Fluminense BA 1 X 2 Fluminense;20240501;1;1;0;4;0;0
Fluminense Friburgo 0 X 3 Fluminense;20240430;1;1;0;117;0;0
Fluminense Friburgo 1 X 1 Fluminense;20240429;1;1;0;9;0;0
Fluminense X Gremio - Video;20240504;1;1;0;43;0;0
Fluminense X Moto Club - Video;20240430;1;1;0;17;0;0
Fluminense x ABC-RN;20240429;1;1;0;89;0;0
Fluminense x ABC-RN;20240503;1;1;0;15;0;0
Fluminense x ASA-AL;20240430;1;1;0;19;0;0
Fluminense x Acrob-PA;20240504;1;1;1;52;0;0
Fluminense x Al Ahli Saudi-Arabia Saudita;20240504;1;1;0;26;0;0
Fluminense x Al Ahly-Egito;20240504;1;1;0;23;0;0
Fluminense x Alianza Lima-Peru;20240430;1;1;0;43;0;0
Fluminense x Alianza Lima-Peru;20240505;1;1;0;34;0;0
Fluminense x America MG-MG;20240504;1;1;0;86;0;0
Fluminense x America RN-RN;20240430;1;1;0;189;0;0
Fluminense x Argentinos Juniors-Argentina;20240430;1;1;0;52;0;0
Fluminense x Athletico PR-PR;20240430;1;1;0;10;0;0
Fluminense x Atletic Club-MG;20240429;1;1;0;32;0;0
Fluminense x Atletico GO-GO;20240430;1;1;0;9;0;0
Fluminense x Atletico GO-GO;20240502;1;1;0;4;0;0
Fluminense x Atletico GO-GO;20240503;1;1;0;4;0;0
Fluminense x Atletico GO-GO;20240505;1;1;0;23;0;0
Fluminense x Atletico Nacional-Colombia;20240430;1;1;0;23;0;0
Fluminense x Atletico de Madrid-Espanha;20240505;1;1;0;10;0;0
Fluminense x Audax-RJ;20240430;1;1;0;45;0;0
Fluminense x Audax-RJ;20240504;1;1;0;101;0;0
Fluminense x Avai-SC;20240504;1;1;0;60;0;0
Fluminense x Bahia-BA;20240504;1;1;0;0;0;0
Fluminense x Bangu-RJ;20240429;1;1;0;3;0;0
Fluminense x Bangu-RJ;20240430;1;1;0;14;0;0
Fluminense x Bangu-RJ;20240501;1;1;0;13;0;0
Fluminense x Barcelona Guaiaquil-Equador;20240430;1;1;0;32;0;0
Fluminense x Barcelona-Espanha;20240505;1;1;0;34;0;0
Fluminense x Barra Mansa-RJ;20240429;1;1;0;5;0;0
Fluminense x Barra Mansa-RJ;20240430;1;1;0;17;0;0
Fluminense x Barra Mansa-RJ;20240504;1;1;0;54;0;0
Fluminense x Bayern de Munique-Alemanha;20240504;1;1;0;39;0;0
Fluminense x Bayern de Munique-Alemanha;20240505;1;1;0;13;0;0
Fluminense x Benfica-Portugal;20240505;1;1;0;3;0;0
Fluminense x Boavista-RJ;20240501;1;1;0;13;0;0
Fluminense x Boca Juniors-Argentina;20240429;1;1;0;32;0;0
Fluminense x Bordeaux-Franca;20240505;1;1;0;12;0;0
Fluminense x Botafogo PB-PB;20240429;1;1;0;52;0;0
Fluminense x Botafogo SP-SP;20240429;1;1;0;43;0;0
Fluminense x Botafogo SP-SP;20240504;1;1;0;63;0;0
Fluminense x Botafogo-RJ;20240429;1;1;0;39;0;0
Fluminense x Botafogo-RJ;20240502;1;1;0;6;0;0
Fluminense x Bragantino-SP;20240430;1;1;0;12;0;0
Fluminense x Brasil RS-RS;20240430;1;1;0;43;0;0
Fluminense x CRB-AL;20240429;1;1;0;73;0;0
Fluminense x CRB-AL;20240503;1;1;0;26;0;0
Fluminense x CSA-AL;20240429;1;1;0;107;0;0
Fluminense x Cachoeiro-ES;20240429;1;1;0;10;0;0
Fluminense x Caldense-MG;20240430;1;1;0;23;0;0
Fluminense x Caldense-MG;20240504;1;1;0;62;0;0
Fluminense x Campinense-PB;20240430;1;1;0;42;0;0
Fluminense x Campo Grande-RJ;20240502;1;1;1;23;0;0
Fluminense x Ceara-CE;20240429;1;1;0;16;0;0
Fluminense x Ceara-CE;20240430;1;1;0;14;0;0
Fluminense x Ceara-CE;20240503;1;1;0;3;0;0
Fluminense x Ceara-CE;20240504;1;1;0;73;0;0
Fluminense x Cerro Portenho-Paraguai;20240429;1;1;0;46;0;0
Fluminense x Cerro Portenho-Paraguai;20240430;1;1;0;20;0;0
Fluminense x Cerro Portenho-Paraguai;20240504;1;1;0;0;0;0
Fluminense x Cerro Portenho-Paraguai;20240505;1;1;0;20;0;0
Fluminense x Colo Colo-Chile;20240430;1;1;0;26;0;0
Fluminense x Combinado Europeu-Europa;20240505;1;1;0;35;0;0
Fluminense x Comercial MS-MS;20240430;1;1;0;9;0;0
Fluminense x Confianca-SE;20240429;1;1;0;52;0;0
Fluminense x Confianca-SE;20240505;1;1;1;17;0;0
Fluminense x Corinthians-SP;20240430;1;1;0;73;0;0
Fluminense x Coritiba-PR;20240430;1;1;0;13;0;0
Fluminense x Cruzeiro-MG;20240504;1;1;0;5;0;0
Fluminense x Democrata SL-MG;20240430;1;1;0;20;0;0
Fluminense x Deportivo Galicia-Venezuela;20240429;1;1;0;82;0;0
Fluminense x Desportiva-ES;20240429;1;1;0;13;0;0
Fluminense x Emelec-Equador;20240430;1;1;0;11;0;0
Fluminense x Estrela do Norte-ES;20240502;1;1;1;27;0;0
Fluminense x Fast-AM;20240430;1;1;0;33;0;0
Fluminense x Fast-AM;20240503;1;1;1;14;0;0
Fluminense x Ferroviaria-SP;20240429;1;1;0;38;0;0
Fluminense x Ferroviario-CE;20240429;1;1;0;64;0;0
Fluminense x Figueirense-SC;20240502;1;1;0;4;0;0
Fluminense x Figueirense-SC;20240503;1;1;0;3;0;0
Fluminense x Flamengo-RJ;20240501;1;1;0;62;0;0
Fluminense x Flamengo-RJ;20240505;1;1;0;26;0;0
Fluminense x Fluminense Niteroi-RJ;20240430;1;1;0;41;0;0
Fluminense x Fortaleza-CE;20240430;1;1;0;9;0;0
Fluminense x Fortaleza-CE;20240504;1;1;0;8;0;0
Fluminense x Globo-RN;20240504;1;1;0;58;0;0
Fluminense x Goias-GO;20240430;1;1;0;6;0;0
Fluminense x Goias-GO;20240504;1;1;0;14;0;0
Fluminense x Gremio-RS;20240502;1;1;0;11;0;0
Fluminense x Gremio-RS;20240504;1;1;0;11;0;0
Fluminense x Gremio-RS;20240505;1;1;0;3;0;0
Fluminense x Guarani-SP;20240430;1;1;0;15;0;0
Fluminense x Guarani-SP;20240503;1;1;0;11;0;0
Fluminense x Horizonte-CE;20240504;1;1;0;114;0;0
Fluminense x Independiente Sta Fe-Colombia;20240430;1;1;0;33;0;0
Fluminense x Inter Limeira-SP;20240430;1;1;0;60;0;0
Fluminense x Internacional-RS;20240502;1;1;0;6;0;0
Fluminense x Internacional-RS;20240503;1;1;0;5;0;0
Fluminense x Itabuna-BA;20240430;1;1;0;17;0;0
Fluminense x Joinville-SC;20240430;1;1;0;84;0;0
Fluminense x Joinville-SC;20240501;1;1;0;39;0;0
Fluminense x Joao Maria Galvao Goncalves no Aguia de Maraba;20240504;1;1;0;4;0;0
Fluminense x Juventude-RS;20240502;1;1;0;12;0;0
Fluminense x Juventude-RS;20240505;1;1;0;32;0;0
Fluminense x LDU-Equador;20240430;1;1;0;58;0;0
Fluminense x Linhares-ES;20240429;1;1;0;4;0;0
Fluminense x Linhares-ES;20240430;1;1;0;30;0;0
Fluminense x Linhares-ES;20240502;1;1;1;78;0;0
Fluminense x Linhares-ES;20240503;1;1;1;37;0;0
Fluminense x Londrina-PR;20240429;1;1;0;24;0;0
Fluminense x Luverdense-MT;20240430;1;1;0;20;0;0
Fluminense x Luverdense-MT;20240504;1;1;0;63;0;0
Fluminense x Manchester City-Inglaterra;20240501;1;1;0;31;0;0
Fluminense x Maranhao-MA;20240429;1;1;0;15;0;0
Fluminense x Maranhao-MA;20240430;1;1;0;37;0;0
Fluminense x Maringa-PR;20240429;1;1;0;3;0;0
Fluminense x Mixto-MT;20240430;1;1;0;13;0;0
Fluminense x Moto Club-MA;20240429;1;1;0;44;0;0
Fluminense x Moto Club-MA;20240503;1;1;0;61;0;0
Fluminense x Moto Club-MA;20240504;1;1;0;341;0;0
Fluminense x Munayshi Aktau-Cazaquistao;20240501;1;1;0;14;0;0
Fluminense x Nacional AM-AM;20240429;1;1;0;17;0;0
Fluminense x Nacional MG-MG;20240429;1;1;0;13;0;0
Fluminense x Nacional PB-PB;20240501;1;1;0;5;0;0
Fluminense x Nacional Uruguai-Uruguai;20240430;1;1;0;33;0;0
Fluminense x Olimpia-Paraguai;20240505;1;1;0;25;0;0
Fluminense x Operario MT-MT;20240430;1;1;1;39;0;0
Fluminense x Palmeiras-SP;20240501;1;1;0;18;0;0
Fluminense x Parana-PR;20240430;1;1;0;9;0;0
Fluminense x Parana-PR;20240504;1;1;0;46;0;0
Fluminense x Paris Saint Germain-Franca;20240429;1;1;1;40;0;0
Fluminense x Penarol-Uruguai;20240429;1;1;0;23;0;0
Fluminense x Penarol-Uruguai;20240430;1;1;0;23;0;0
Fluminense x Petro-atletico-Angola;20240505;1;1;0;11;0;0
Fluminense x Ponte Preta-SP;20240430;1;1;0;6;0;0
Fluminense x Porto Alegre-RJ;20240429;1;1;0;7;0;0
Fluminense x Pouso Alegre-MG;20240430;1;1;0;16;0;0
Fluminense x Rio Branco-ES;20240429;1;1;0;15;0;0
Fluminense x Rio Branco-ES;20240430;1;1;0;4;0;0
Fluminense x Rio Branco-ES;20240501;1;1;0;55;0;0
Fluminense x Rio Claro-SP;20240429;1;1;0;4;0;0
Fluminense x Rio Cricket-RJ;20240501;1;1;1;3;0;0
Fluminense x Rio Negro-AM;20240502;1;1;1;29;0;0
Fluminense x River Plate-Argentina;20240502;1;1;0;3;0;0
Fluminense x River-PI;20240430;1;1;0;30;0;0
Fluminense x River-PI;20240504;1;1;0;108;0;0
Fluminense x Royal-RJ;20240429;1;1;0;6;0;0
Fluminense x Salgueiro-PE;20240430;1;1;0;19;0;0
Fluminense x Salgueiro-PE;20240504;1;1;0;124;0;0
Fluminense x Sampaio Correa RJ-RJ;20240430;1;1;0;15;0;0
Fluminense x Sampaio Correa RJ-RJ;20240501;1;1;0;4;0;0
Fluminense x Sampaio Correa-MA;20240504;1;1;0;14;0;0
Fluminense x Sampaio Correa-MA;20240505;1;1;0;32;0;0
Fluminense x San Lorenzo-Argentina;20240430;1;1;1;13;0;0
Fluminense x San Lorenzo-Argentina;20240502;1;1;1;0;0;0
Fluminense x Santo Andre-SP;20240430;1;1;0;42;0;0
Fluminense x Santos-SP;20240430;1;1;0;7;0;0
Fluminense x Santos-SP;20240502;1;1;0;7;0;0
Fluminense x Selecao Bulgaria-Bulgaria;20240504;1;1;0;32;0;0
Fluminense x Selecao Chile-Chile;20240429;1;1;0;7;0;0
Fluminense x Selecao Ilheus-BA;20240501;1;1;1;10;0;0
Fluminense x Sinop-MT;20240430;1;1;0;14;0;0
Fluminense x Sinop-MT;20240504;1;1;0;117;0;0
Fluminense x Sport-PE;20240430;1;1;0;31;0;0
Fluminense x Sport-PE;20240502;1;1;0;13;0;0
Fluminense x Sport-PE;20240503;1;1;0;3;0;0
Fluminense x Sporting Cristal-Peru;20240430;1;1;0;6;0;0
Fluminense x Sao Caetano-SP;20240430;1;1;1;57;0;0
Fluminense x Sao Jose-SP;20240430;1;1;0;18;0;0
Fluminense x Sao Paulo-SP;20240505;1;1;0;47;0;0
Fluminense x Sao Raimundo-AM;20240503;1;1;0;55;0;0
Fluminense x Sao Raimundo-AM;20240505;1;1;1;7;0;0
Fluminense x Toluca-Mexico;20240429;1;1;0;9;0;0
Fluminense x Treze-PB;20240430;1;1;0;65;0;0
Fluminense x Treze-PB;20240501;1;1;1;13;0;0
Fluminense x Tupi-MG;20240429;1;1;0;14;0;0
Fluminense x Tupi-MG;20240430;1;1;0;60;0;0
Fluminense x Tupi-MG;20240504;1;1;0;227;0;0
Fluminense x Universidad de Quito-Equador;20240430;1;1;0;2;0;0
Fluminense x Vasco-RJ;20240429;1;1;0;61;0;0
Fluminense x Vasco-RJ;20240501;1;1;0;3;0;0
Fluminense x Vasco-RJ;20240502;1;1;0;4;0;0
Fluminense x Vasco-RJ;20240503;1;1;0;66;0;0
Fluminense x Vasco-RJ;20240504;1;1;0;0;0;0
Fluminense x Vasco-RJ;20240505;1;1;1;68;0;0
Fluminense x Vila Isabel-RJ;20240429;1;1;0;12;0;0
Fluminense x Vila Isabel-RJ;20240430;1;1;0;27;0;0
Fluminense x Vitoria BA-BA;20240429;1;1;0;1;0;0
Fluminense x Vitoria BA-BA;20240430;1;1;0;18;0;0
Fluminense x Vitoria BA-BA;20240503;1;1;0;32;0;0
Fluminense x Ypiranga RS-RS;20240429;1;1;0;30;0;0
Flavio Renato 1985;20240430;1;1;1;6;0;0
Fornecedor de Material Esportivo;20240503;1;1;0;7;0;0
Fortaleza 0 X 1 Fluminense;20240504;1;1;0;23;0;0
Francis Walter 1906;20240505;1;1;0;489;0;0
Fred 2022;20240429;1;1;0;1;0;0
Fred 2022;20240430;1;1;0;0;0;0
Fred 2022;20240501;1;1;0;10;0;0
Fred 2022 - Gols por Adversario;20240504;1;1;0;47;0;0
Frequencia de Placar - Atletico MG;20240503;1;1;0;2;0;0
Frequencia de Placar Estadio em campeonato;20240430;1;1;0;52;0;0
Frequencia de Placar em classicos;20240503;1;1;0;72;0;0
Frequencia de Placar no Maracana em Brasileiro;20240430;1;1;0;45;0;0
Friburguense 5 X 2 Fluminense;20240429;1;1;0;173;0;0
Fabio 2024;20240503;1;1;0;69;0;0
Fabio Cordeiro 2002;20240504;1;1;1;27;0;0
Gabriel Pires 2024;20240430;1;1;0;13;0;0
Genoa 2 X 3 Fluminense;20240429;1;1;0;3;0;0
Genoa 2 X 3 Fluminense;20240502;1;1;0;12;0;0
Geolocalizacao dos Estadios;20240429;1;0;0;0;0;0
Geolocalizacao dos Estadios;20240502;1;1;0;0;0;0
Geolocalizacao dos Estadios;20240503;1;1;0;5;0;0
Georges Konrath;20240505;1;1;0;8;0;0
Geraldino Cesar;20240504;1;1;0;2;0;0
German Cano 2024;20240430;1;1;1;55;0;0
German Cano 2024 - Gols por Adversario;20240505;1;1;0;15;0;0
German Cano 2024 - Gols por Estadio;20240502;1;1;0;14;0;0
German Cano 2024 - Jhon Arias 2024;20240503;1;1;0;15;0;0
Gerson 2016;20240502;1;1;0;7;0;0
Gochi Tromp;20240503;1;1;0;19;0;0
Godofredo Cruz;20240501;1;1;0;136;0;0
Godofredo Cruz;20240502;1;1;0;9;0;0
Goias 6 X 1 Fluminense;20240502;1;1;0;12;0;0
Goiania 4 X 3 Fluminense;20240501;1;1;0;6;0;0
Gol numero 1731;20240505;1;1;0;11;0;0
Goleadas em Brasileiros;20240501;1;1;0;38;0;0
Goleiros com mais jogos;20240501;1;1;0;55;0;0
Gols de Jogador em campeonato;20240429;1;1;0;12;0;0
Gols do Adeilson;20240505;1;1;0;4;0;0
Gols do Assis;20240429;1;1;0;2;0;0
Gols do Claudio Adao;20240505;1;1;0;81;0;0
Gols do Dirceu;20240501;1;1;0;11;0;0
Gols do Dudu;20240505;1;1;0;4;0;0
Gols do Fred;20240501;1;1;0;32;0;0
Gols do German Cano;20240503;1;1;0;10;0;0
Gols do Gustavo Scarpa;20240505;1;1;0;3;0;0
Gols do Jhon Arias;20240501;1;1;0;591;0;0
Gols do Joao Neto;20240502;1;1;0;3;0;0
Gols do Lira;20240501;1;1;0;14;0;0
Gols do Marcao;20240505;1;1;0;18;0;0
Gols do Paulinho;20240503;1;1;0;37;0;0
Gols do Thiago Silva;20240503;1;1;0;3;0;0
Gols em Campeonato;20240429;1;1;0;3;0;0
Goytacas 0 X 2 Fluminense;20240429;1;1;0;9;0;0
Goytacas 0 X 2 Fluminense;20240501;1;1;0;2;0;0
Grazianni Maciel Rocha;20240430;1;1;0;9;0;0
Grazianni Maciel Rocha;20240501;1;1;0;2;0;0
Grazianni Maciel Rocha;20240504;1;1;0;6;0;0
Grena 2011 - 2012;20240429;1;1;0;5;0;0
Grena 2003 - 2004;20240429;1;1;0;3;0;0
Grena 2005 - 2006;20240429;1;1;0;3;0;0
Grena 2007 - 2008;20240429;1;1;0;3;0;0
Grena 2009 - 2010 - 2011;20240429;1;1;0;3;0;0
Grena 2017-2018;20240429;1;1;0;4;0;0
Graficos Gerais;20240501;1;1;0;7;0;0
Graficos de Estadios;20240501;1;1;0;23;0;0
Graficos de Jogador;20240503;1;1;0;19;0;0
Gremio 1 X 1 Fluminense;20240501;1;1;0;46;0;0
Gremio 2 X 0 Fluminense;20240503;1;1;0;12;0;0
Gremio 2 X 0 Fluminense;20240504;1;1;0;31;0;0
Gremio 2 X 3 Fluminense;20240430;1;1;0;14;0;0
Gremio 4 X 1 Fluminense;20240504;1;1;0;18;0;0
Gremio 4 X 5 Fluminense;20240504;1;1;0;42;0;0
Gremio 4 X 5 Fluminense;20240505;1;1;0;8;0;0
Gremio Brasiliense 1 X 2 Fluminense;20240501;1;1;0;3;0;0
Guadalajara 4 X 3 Fluminense;20240429;1;1;0;5;0;0
Gualter Gama e Castro;20240503;1;1;0;5;0;0
Guarani 3 X 1 Fluminense;20240503;1;1;0;24;0;0
Guga 2024;20240504;1;1;0;12;0;0
Guilherme Mattis 2015;20240429;1;1;0;17;0;0
Guilhermo Trinidad;20240503;1;1;0;25;0;0
Gulden 1912;20240505;1;1;0;3;0;0
Gum 2018;20240430;1;1;0;16;0;0
Gum 2018;20240505;1;1;0;86;0;0
Gustavo Scarpa 2017;20240502;1;1;0;3;0;0
Gustavo Scarpa 2017;20240504;1;1;0;1;0;0
Gavea;20240504;1;1;1;66;0;0
Haroldo 1925;20240504;1;1;1;8;0;0
Hat Tricks;20240430;1;1;0;55;0;0
Hat Tricks;20240501;1;1;0;10;0;0
Heatmap de Gols por dia/mes;20240504;1;1;0;4;0;0
Hermano Simonsen 1907;20240503;1;1;0;1;0;0
Historico na 46ª rodada;20240503;1;1;0;11;0;0
Historico na 5ª rodada;20240502;1;1;0;11;0;0
Hugo 1998;20240504;1;1;1;18;0;0
Heber Roberto Lopes;20240501;1;1;0;4;0;0
Igor Junio Benevenuto;20240504;1;1;0;14;0;0
Independ. Medellin 1 X 3 Fluminense;20240429;1;1;0;5;0;0
Independiente Sta Fe 0 X 2 Fluminense;20240429;1;1;0;4;0;0
Independiente Sta Fe 1 X 0 Fluminense;20240503;1;1;0;24;0;0
Internacional 0 X 2 Fluminense;20240502;1;1;0;17;0;0
Internacional 1 X 2 Fluminense;20240430;1;1;0;12;0;0
Internazionale 1 X 1 Fluminense;20240429;1;1;0;4;0;0
Internazionale 1 X 1 Fluminense;20240502;1;1;0;353;0;0
Itaperuna 0 X 1 Fluminense;20240429;1;1;0;1;0;0
Itaperuna 0 X 2 Fluminense;20240503;1;1;0;14;0;0
Jair Bittencourt;20240501;1;1;0;21;0;0
Jair Francisco 1962;20240501;1;1;0;52;0;0
Jean 2007;20240505;1;1;0;2;0;0
Jean Pierre Goncalves Lima;20240504;1;1;0;15;0;0
Jesus Valenzuela;20240502;1;1;0;6;0;0
Jesus Valenzuela;20240504;1;1;0;4;0;0
Jesus Valenzuela;20240505;1;1;0;12;0;0
Jhon Arias 2024;20240430;1;1;0;45;0;0
Jhon Arias 2024;20240504;1;1;0;14;0;0
Jogador x Adversario;20240504;1;1;0;20;0;0
Jogador x Estadio;20240501;1;1;0;0;0;0
Jogador x Jogador;20240503;1;1;0;48;0;0
Jogadores com mais derrotas;20240429;1;1;0;10;0;0
Jogadores com mais derrotas;20240430;1;1;0;2;0;0
Jogadores com mais empates;20240430;1;1;0;3;0;0
Jogadores com mais jogos;20240429;1;1;0;69;0;0
Jogadores com mais jogos;20240501;1;1;0;39;0;0
Jogadores com mais jogos;20240502;1;1;0;8;0;0
Jogadores com mais jogos;20240504;1;1;0;28;0;0
Jogadores com mais vitorias;20240429;1;1;0;8;0;0
Jogadores com mais vitorias;20240430;1;1;0;12;0;0
Jogadores do(a) Argentina;20240505;1;1;0;14;0;0
Jogadores do(a) Uruguai;20240505;1;1;0;24;0;0
Jogadores mais velhos;20240429;1;1;0;22;0;0
