# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240513
# Data de termino: 20240519
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
Brasileiro 1977;20240517;1;1;0;35;0;0
Brasileiro 1981;20240515;1;1;0;5;0;0
Brasileiro 1983;20240516;1;1;0;8;0;0
Brasileiro 1984;20240515;1;1;0;35;0;0
Brasileiro 1987;20240515;1;1;0;7;0;0
Brasileiro 1988;20240515;1;1;0;13;0;0
Brasileiro 1991;20240515;1;1;0;29;0;0
Brasileiro 1995;20240515;1;1;0;19;0;0
Brasileiro 1996;20240515;1;1;0;40;0;0
Brasileiro 1996;20240516;1;1;0;18;0;0
Brasileiro 2000;20240515;1;1;0;3;0;0
Brasileiro 2001;20240515;1;1;0;6;0;0
Brasileiro 2002;20240515;1;1;0;15;0;0
Brasileiro 2004;20240514;1;1;0;41;0;0
Brasileiro 2004;20240519;1;1;0;40;0;0
Brasileiro 2005;20240517;1;1;0;1;0;0
Brasileiro 2006;20240513;1;1;0;95;0;0
Brasileiro 2008;20240514;1;1;0;15;0;0
Brasileiro 2010;20240515;1;1;0;5;0;0
Brasileiro 2012;20240515;1;1;0;11;0;0
Brasileiro 2012;20240517;1;1;0;2;0;0
Brasileiro 2018;20240513;1;1;0;58;0;0
Brasileiro 2022;20240513;1;1;0;12;0;0
Brasileiro 2022;20240517;1;1;0;10;0;0
Brasileiro 2024;20240513;1;1;0;5;0;0
Brasileiro 2024;20240516;1;1;0;60;0;0
Brasileiro 2024 x Brasileiro 2023;20240518;1;1;0;2;0;0
Brasileiro Serie B 1998;20240514;1;1;1;2;0;0
Brasileiro Serie B 1998;20240515;1;1;0;25;0;0
Brasileiro Serie B 1998;20240516;1;1;1;149;0;0
Brasileiro Serie B 1998;20240519;1;1;1;17;0;0
Brasileirao - Posicoes;20240513;1;1;0;68;0;0
Brasileirao - Posicoes;20240515;1;1;0;124;0;0
Brasileirao - Posicoes;20240517;1;1;0;461;0;0
Brasileirao Rodada a Rodada;20240513;1;1;0;3;0;0
Brasileirao Rodada a Rodada;20240515;1;1;0;14;0;0
Brasileirao Rodada a Rodada;20240517;1;1;0;22;0;0
Brasileirao pontos por ano;20240515;1;1;0;3;0;0
Brasileirao pontos por ano;20240517;1;1;0;3;0;0
Brasileirao por ano;20240513;1;1;0;1;0;0
Brasileirao por ano;20240517;1;1;0;25;0;0
Brasiliense 1 X 1 Fluminense;20240517;1;1;0;26;0;0
Brescia 0 X 1 Fluminense;20240515;1;1;0;8;0;0
Brunel 1975;20240517;1;1;1;70;0;0
Brunel 1975;20240519;1;1;0;3;0;0
C. Potiguar/Baraunas 0 X 1 Fluminense;20240519;1;1;1;117;0;0
CRB 0 X 4 Fluminense;20240517;1;1;0;4;0;0
CSA 0 X 3 Fluminense;20240515;1;1;0;2;0;0
Cacau 1989;20240516;1;1;0;2;0;0
Caiano 0 X 1 Fluminense;20240516;1;1;0;3;0;0
Caio 2002;20240515;1;1;0;5;0;0
Caio Martins;20240514;1;1;0;30;0;0
Caio Martins;20240515;1;1;1;115;0;0
Caio Paulista 2023;20240516;1;1;0;4;0;0
Caio Vinicius 2021;20240517;1;1;0;31;0;0
Caixa Economica Federal;20240519;1;1;0;14;0;0
Cambaraense 0 X 2 Fluminense;20240519;1;1;0;237;0;0
Camisa;20240516;1;1;0;9;0;0
Camisa ano a ano;20240513;1;1;0;3;0;0
Camisa ano a ano;20240515;1;1;0;101;0;0
Camisa ano a ano;20240518;1;1;0;143;0;0
Camisa ano a ano;20240519;1;1;0;2;0;0
Camisa por tipo;20240516;1;1;0;3;0;0
Camisas em 1902;20240515;1;1;0;10;0;0
Camisas em 1972;20240518;1;1;0;11;0;0
Camisas em 1974;20240518;1;1;0;17;0;0
Camisas em 1975;20240518;1;1;0;6;0;0
Camisas em 1976;20240518;1;1;0;16;0;0
Camisas em 1977;20240518;1;1;0;11;0;0
Camisas em 1978;20240518;1;1;0;3;0;0
Camisas em 1979;20240518;1;1;0;21;0;0
Camisas em 1980;20240518;1;1;0;3;0;0
Camisas em 1981;20240518;1;1;0;3;0;0
Camisas em 1982;20240518;1;1;0;26;0;0
Camisas em 1983;20240518;1;1;0;5;0;0
Camisas em 1984;20240515;1;1;0;3;0;0
Camisas em 1984;20240518;1;1;0;20;0;0
Camisas em 1985;20240518;1;1;0;8;0;0
Camisas em 1986;20240518;1;1;0;3;0;0
Camisas em 1987;20240518;1;1;0;1;0;0
Camisas em 1988;20240518;1;1;0;2;0;0
Camisas em 1989;20240518;1;1;0;2;0;0
Camisas em 1990;20240518;1;1;0;4;0;0
Camisas em 1991;20240518;1;1;0;25;0;0
Camisas em 1992;20240518;1;1;0;33;0;0
Camisas em 1993;20240515;1;1;0;6;0;0
Camisas em 1993;20240518;1;1;0;33;0;0
Camisas em 1994;20240515;1;1;0;2;0;0
Camisas em 1994;20240518;1;1;0;10;0;0
Camisas em 1995;20240515;1;1;0;3;0;0
Camisas em 1995;20240518;1;1;0;7;0;0
Camisas em 1996;20240515;1;1;0;5;0;0
Camisas em 1996;20240518;1;1;0;46;0;0
Camisas em 1997;20240515;1;1;0;5;0;0
Camisas em 1997;20240518;1;1;0;21;0;0
Camisas em 1998;20240515;1;1;0;3;0;0
Camisas em 1998;20240518;1;1;0;3;0;0
Camisas em 1999;20240515;1;1;0;7;0;0
Camisas em 1999;20240518;1;1;0;2;0;0
Camisas em 2003;20240515;1;1;0;18;0;0
Camisas em 2003;20240518;1;1;0;12;0;0
Camisas em 2004;20240515;1;1;0;12;0;0
Camisas em 2004;20240518;1;1;0;6;0;0
Camisas em 2005;20240515;1;1;0;17;0;0
Camisas em 2005;20240518;1;1;0;6;0;0
Camisas em 2006;20240515;1;1;0;27;0;0
Camisas em 2006;20240518;1;1;0;6;0;0
Camisas em 2007;20240515;1;1;0;6;0;0
Camisas em 2007;20240518;1;1;0;4;0;0
Camisas em 2008;20240515;1;1;0;10;0;0
Camisas em 2008;20240518;1;1;0;4;0;0
Camisas em 2009;20240518;1;1;0;3;0;0
Camisas em 2010;20240515;1;1;0;21;0;0
Camisas em 2011;20240515;1;1;0;15;0;0
Camisas em 2011;20240518;1;1;0;7;0;0
Camisas em 2012;20240513;1;1;0;10;0;0
Camisas em 2012;20240515;1;1;0;13;0;0
Camisas em 2012;20240518;1;1;0;8;0;0
Camisas em 2013;20240515;1;1;0;7;0;0
Camisas em 2013;20240518;1;1;0;3;0;0
Camisas em 2014;20240515;1;1;0;0;0;0
Camisas em 2014;20240518;1;1;0;3;0;0
Camisas em 2015;20240518;1;1;0;10;0;0
Camisas em 2016;20240518;1;1;0;6;0;0
Camisas em 2017;20240515;1;1;0;6;0;0
Camisas em 2017;20240518;1;1;0;5;0;0
Camisas em 2018;20240518;1;1;0;43;0;0
Camisas em 2019;20240518;1;1;0;15;0;0
Camisas em 2020;20240518;1;1;0;17;0;0
Camisas em 2021;20240518;1;1;0;3;0;0
Camisas em 2022;20240518;1;1;0;21;0;0
Camisas em 2023;20240515;1;1;0;4;0;0
Camisas em 2023;20240518;1;1;0;26;0;0
Camisas em 2024;20240515;1;1;0;16;0;0
Camisas em 2024;20240518;1;1;0;36;0;0
Camisas x Jogador;20240519;1;1;0;7;0;0
Campanha campeonato x historica em campeonato;20240514;1;1;0;14;0;0
Campanha campeonato x historica em campeonato;20240515;1;1;0;27;0;0
Campanha campeonato x historica em campeonato;20240518;1;1;0;5;0;0
Campanha em 2024 x Campanhas historicas;20240515;1;1;0;8;0;0
Campeonatos em 2008;20240514;1;1;0;1;0;0
Campeonatos em 2023;20240518;1;1;0;8;0;0
Campeonatos por ano;20240514;1;1;0;5;0;0
Campeonatos por ano;20240518;1;1;0;3;0;0
Campo Grande 0 X 1 Fluminense;20240515;1;1;0;1;0;0
Canto do Rio 0 X 0 Fluminense;20240519;1;1;0;91;0;0
Canto do Rio 1 X 2 Fluminense;20240514;1;1;0;5;0;0
Canto do Rio 1 X 3 Fluminense;20240519;1;1;0;129;0;0
Canto do Rio 2 X 3 Fluminense;20240519;1;1;0;25;0;0
Canto do Rio 2 X 4 Fluminense;20240519;1;1;0;122;0;0
Canto do Rio 3 X 3 Fluminense;20240519;1;1;0;70;0;0
Carioca;20240513;1;1;0;8;0;0
Carioca 1915;20240519;1;1;1;26;0;0
Carioca 1919;20240515;1;1;1;0;0;0
Carioca 1936;20240518;1;1;0;8;0;0
Carioca 1953;20240513;1;1;0;15;0;0
Carioca 1973;20240515;1;1;0;8;0;0
Carioca 1975;20240515;1;1;1;0;0;0
Carioca 1976;20240518;1;1;0;4;0;0
Carioca 1977;20240514;1;1;0;57;0;0
Carioca 1978;20240514;1;1;1;9;0;0
Carioca 1978;20240516;1;1;0;63;0;0
Carioca 1978;20240519;1;1;1;33;0;0
Carioca 1979;20240516;1;1;1;0;0;0
Carioca 1979;20240517;1;1;1;3;0;0
Carioca 1982;20240516;1;1;0;8;0;0
Carioca 1984;20240513;1;1;1;13;0;0
Carioca 1986;20240514;1;1;0;30;0;0
Carioca 1986;20240515;1;1;0;9;0;0
Carioca 1986;20240517;1;1;1;20;0;0
Carioca 1993;20240513;1;1;0;1;0;0
Carioca 1993;20240516;1;1;1;20;0;0
Carioca 1994;20240514;1;1;1;12;0;0
Carioca 1994;20240516;1;1;0;19;0;0
Carioca 1995;20240513;1;1;0;8;0;0
Carioca 1995;20240515;1;1;0;129;0;0
Carioca 1995;20240516;1;1;0;4;0;0
Carioca 2020;20240516;1;1;0;15;0;0
Carioca 2022;20240516;1;1;0;5;0;0
Carioca 2023;20240516;1;1;0;34;0;0
Carioca 2024;20240518;1;1;0;16;0;0
Carlinhos 2014;20240517;1;1;0;37;0;0
Carlos Alberto 2007;20240517;1;1;0;41;0;0
Carlos Andre 1990;20240513;1;1;1;180;0;0
Carlos Andre 1990;20240514;1;1;1;29;0;0
Carlos Andre 1990;20240518;1;1;1;0;0;0
Carlos Eugenio Simon;20240517;1;1;0;2;0;0
Carlos de Oliveira Monteiro;20240517;1;1;0;4;0;0
Cartao em campeonato;20240518;1;1;0;4;0;0
Cartao Arbitros;20240516;1;1;0;3;0;0
Cartoes Amarelos contra Flamengo;20240518;1;1;0;9;0;0
Cartoes Vermelhos contra Bangu;20240517;1;1;0;2;0;0
Cartoes Vermelhos contra Botafogo;20240517;1;1;0;2;0;0
Cartoes Vermelhos contra Corinthians;20240517;1;1;0;1;0;0
Cartoes Vermelhos contra Flamengo;20240518;1;1;0;3;0;0
Cartoes Vermelhos contra Olaria;20240517;1;1;0;7;0;0
Cartoes Vermelhos contra Palmeiras;20240517;1;1;0;35;0;0
Cartoes Vermelhos contra Vasco;20240517;1;1;0;15;0;0
Cartoes Vermelhos contra Vasco;20240518;1;1;0;8;0;0
Cartoes Vermelhos contra Volta Redonda;20240517;1;1;0;5;0;0
Cartoes em 2024;20240513;1;1;0;8;0;0
Cartoes no(a) Brasileiro 2023;20240518;1;1;0;12;0;0
Cartoes por Adversario;20240518;1;1;0;13;0;0
Cartoes por ano;20240513;1;1;0;3;0;0
Castilho 1965;20240513;1;1;0;58;0;0
Castilho 1965;20240514;1;1;0;19;0;0
Castilho 1965;20240517;1;1;0;0;0;0
Castilho 1965;20240518;1;1;0;8;0;0
Castilho 1965;20240519;1;1;0;52;0;0
Ceara 0 X 2 Fluminense;20240515;1;1;0;8;0;0
Ceara 1 X 0 Fluminense;20240513;1;1;0;1;0;0
Ceara 1 X 0 Fluminense;20240515;1;1;0;2;0;0
Celta de Vigo 2 X 1 Fluminense;20240515;1;1;0;10;0;0
Ceninho 1954;20240514;1;1;0;21;0;0
Centenario;20240517;1;1;0;54;0;0
Centenario de Armenia;20240515;1;1;0;4;0;0
Central 0 X 1 Fluminense;20240516;1;1;0;3;0;0
Central 1 X 5 Fluminense;20240515;1;1;0;7;0;0
Cerro Portenho 0 X 0 Fluminense;20240515;1;1;0;2;0;0
Cerro Portenho 0 X 2 Fluminense;20240516;1;1;0;2;0;0
Cerro Portenho 2 X 2 Fluminense;20240516;1;1;0;18;0;0
Cerro Portenho-Paraguai x Libertad-Paraguai;20240516;1;1;0;26;0;0
Cerro Portenho-Paraguai x Olimpia-Paraguai;20240516;1;1;0;75;0;0
Championnats;20240513;1;1;0;21;0;0
Chapecoense 1 X 0 Fluminense;20240519;1;1;0;34;0;0
Chapecoense 1 X 2 Fluminense;20240513;1;1;0;8;0;0
Chapecoense 2 X 1 Fluminense;20240515;1;1;0;7;0;0
Ciel 2008;20240513;1;1;0;24;0;0
Ciro 2011;20240515;1;1;0;23;0;0
Clinamute Vieira Franca;20240516;1;1;1;22;0;0
Clube Atletico Ourinhense;20240517;1;1;1;29;0;0
Clovis 1962;20240514;1;1;0;0;0;0
Coca Cola;20240519;1;1;0;19;0;0
Colatina 2 X 3 Fluminense;20240516;1;1;0;6;0;0
Colo Colo 0 X 3 Fluminense;20240519;1;1;0;18;0;0
Colocacao em Campeonatos;20240515;1;1;0;0;0;0
Colocacao em Campeonatos;20240516;1;1;0;497;0;0
Colonia 3 X 2 Fluminense;20240513;1;1;1;45;0;0
Comparacao ano corrente x campanhas historicas;20240515;1;1;0;19;0;0
Comparacao campeonato corrente x campanhas historicas;20240514;1;1;0;215;0;0
Comparacao campeonato corrente x campanhas historicas;20240515;1;1;0;65;0;0
Comparacao campeonato corrente x campanhas historicas;20240518;1;1;0;10;0;0
Comparacao de campeonatos;20240518;1;1;0;10;0;0
Comparacao entre anos;20240515;1;1;0;1;0;0
Conca 2015;20240514;1;1;0;3;0;0
Conca 2015;20240516;1;1;0;9;0;0
Conca 2015;20240517;1;1;0;72;0;0
Conmebol 1996;20240515;1;1;0;3;0;0
Consolidados de turnos;20240517;1;1;0;19;0;0
Consulta Turno;20240515;1;1;0;1;0;0
Consulta Turno;20240517;1;1;0;4;0;0
Converti 1957;20240514;1;1;0;35;0;0
Copa Kirim 1987;20240516;1;1;0;64;0;0
Copa Montevideu;20240519;1;1;0;41;0;0
Copa Sul-Minas-Rio 2016;20240514;1;1;0;39;0;0
Copa Sul-Minas-Rio 2016;20240515;1;1;0;5;0;0
Copa da 1a. Liga;20240514;1;1;0;5;0;0
Copa do Brasil;20240518;1;1;0;32;0;0
Copa do Brasil 1992;20240515;1;1;0;8;0;0
Copa do Brasil 1997;20240515;1;1;0;3;0;0
Copa do Brasil 2000;20240513;1;1;1;46;0;0
Copa do Brasil 2000;20240515;1;1;0;3;0;0
Copa do Brasil 2000;20240519;1;1;1;5;0;0
Copa do Brasil 2001;20240515;1;1;0;7;0;0
Copa do Brasil 2002;20240515;1;1;0;14;0;0
Copa do Brasil 2007;20240515;1;1;0;16;0;0
Copa do Brasil 2007;20240517;1;1;0;50;0;0
Copa do Brasil 2024;20240517;1;1;0;2;0;0
Corinthians - Brasileiro;20240513;1;1;0;73;0;0
Corinthians 0 X 1 Fluminense;20240516;1;1;0;249;0;0
Corinthians 1 X 0 Fluminense;20240515;1;1;0;2;0;0
Corinthians 1 X 1 Fluminense;20240515;1;1;0;123;0;0
Corinthians 1 X 1 Fluminense;20240519;1;1;0;34;0;0
Corinthians 2 X 1 Fluminense;20240513;1;1;0;1;0;0
Corinthians 2 X 1 Fluminense;20240516;1;1;0;47;0;0
Corinthians 2 X 3 Fluminense;20240515;1;1;0;24;0;0
Corinthians 3 X 0 Fluminense;20240513;1;1;0;3;0;0
Corinthians 3 X 0 Fluminense;20240515;1;1;0;4;0;0
Corinthians 3 X 1 Fluminense;20240515;1;1;0;4;0;0
Coritiba 1 X 0 Fluminense;20240517;1;1;0;13;0;0
Coritiba 1 X 1 Fluminense;20240515;1;1;0;24;0;0
Coritiba 1 X 1 Fluminense;20240519;1;1;0;5;0;0
Coritiba 2 X 0 Fluminense;20240517;1;1;0;0;0;0
Coritiba 2 X 0 Fluminense;20240519;1;1;0;10;0;0
Coritiba 3 X 8 Fluminense;20240518;1;1;0;260;0;0
Criciuma 0 X 2 Fluminense;20240515;1;1;0;211;0;0
Criciuma 2 X 1 Fluminense;20240515;1;1;0;6;0;0
Criciuma 3 X 2 Fluminense;20240519;1;1;0;15;0;0
Criciuma 4 X 1 Fluminense;20240516;1;1;0;12;0;0
Cristiano 2024;20240514;1;1;0;38;0;0
Cruzeiro - Brasileiro;20240513;1;1;0;133;0;0
Cruzeiro 2 X 0 Fluminense;20240515;1;1;0;4;0;0
Cruzeiro 2 X 1 Fluminense;20240513;1;1;0;1;0;0
Cruzeiro 2 X 1 Fluminense;20240519;1;1;0;13;0;0
Cruzeiro 4 X 2 Fluminense;20240519;1;1;0;12;0;0
Creditos;20240514;1;1;0;2;0;0
Creditos;20240519;1;1;0;24;0;0
Cuiaba 3 X 0 Fluminense;20240515;1;1;0;0;0;0
Curiosidades e Titulos;20240513;1;1;0;8;0;0
Curiosidades e Titulos;20240517;1;1;0;35;0;0
Cesar 2003;20240518;1;1;0;14;0;0
Cicero 1993;20240514;1;1;1;61;0;0
Cicero 1993;20240515;1;1;1;8;0;0
Cicero 2016;20240516;1;1;0;4;0;0
Cicero 2016;20240517;1;1;0;35;0;0
Dago 1991;20240514;1;1;1;2;0;0
Dago 1991;20240518;1;1;1;138;0;0
Dario Herrera;20240514;1;1;0;115;0;0
De Mori 1936;20240514;1;1;0;39;0;0
Deco 2013;20240516;1;1;0;5;0;0
Deco 2013;20240519;1;1;0;21;0;0
Defensor 0 X 1 Fluminense;20240513;1;1;0;1;0;0
Delei 1987;20240514;1;1;0;50;0;0
Delei 1987;20240515;1;1;0;41;0;0
Delei 1987;20240516;1;1;0;55;0;0
Denilson 1973;20240518;1;1;0;8;0;0
Deportivo Cuenca 0 X 2 Fluminense;20240513;1;1;0;2;0;0
Deportivo Galicia 1 X 3 Fluminense;20240513;1;1;0;31;0;0
Deportivo Galicia 1 X 3 Fluminense;20240516;1;1;0;93;0;0
Deportivo Italia 0 X 6 Fluminense;20240513;1;1;0;12;0;0
Desportiva 1 X 1 Fluminense;20240516;1;1;0;10;0;0
Dewson Fernando Freitas;20240517;1;1;0;18;0;0
Didi 1956;20240514;1;1;0;34;0;0
Diogo 2001;20240517;1;1;1;119;0;0
Dionisio 1973;20240514;1;1;0;0;0;0
Dionisio 1973;20240519;1;1;0;4;0;0
Disputa de Penalty por Adversario;20240517;1;1;0;4;0;0
Disputa de penalti contra Bangu;20240517;1;1;0;4;0;0
Distribuicao dos publicos;20240515;1;1;0;16;0;0
Distancia Percorrida em 2023;20240514;1;1;0;10;0;0
Distancia percorrida por ano;20240514;1;1;0;4;0;0
Dodo 2008;20240516;1;1;0;6;0;0
Douglas Costa 2024;20240514;1;1;0;26;0;0
Dudu 1994;20240515;1;1;0;70;0;0
Duilio 1985;20240516;1;1;0;22;0;0
Dukla 1 X 4 Fluminense;20240514;1;1;0;23;0;0
Duque 1956;20240514;1;1;0;34;0;0
Duque 1956;20240519;1;1;0;9;0;0
Dinamo de Zagreb 0 X 0 Fluminense;20240519;1;1;0;187;0;0
Edevaldo 1981;20240518;1;1;0;3;0;0
Edinho 2013;20240515;1;1;0;12;0;0
Edson 1955;20240519;1;1;0;9;0;0
Edson Borracha 1966;20240513;1;1;1;0;0;0
Eduardo 1994;20240517;1;1;0;9;0;0
Eduardo Guinle;20240514;1;1;1;55;0;0
Eintracht Frankfurt 4 X 1 Fluminense;20240515;1;1;0;24;0;0
Elenco de jogadores em 2000;20240515;1;1;0;22;0;0
Elenco de jogadores em 2001;20240515;1;1;0;24;0;0
Elenco de jogadores em 2002;20240515;1;1;0;25;0;0
Elenco de jogadores em 2004;20240515;1;1;0;21;0;0
Elenco por em Ano;20240515;1;1;0;15;0;0
Emelec 2 X 1 Fluminense;20240518;1;1;0;11;0;0
Escurinho 1964;20240514;1;1;0;35;0;0
Escurinho 1964;20240518;1;1;0;3;0;0
Especiais Adversarios;20240519;1;1;0;3;0;0
Especiais Brasileirao;20240513;1;1;0;9;0;0
Especiais Brasileirao;20240514;1;1;0;43;0;0
Especiais Campeonatos;20240517;1;1;0;4;0;0
Especiais Campeonatos;20240519;1;1;0;10;0;0
Especiais Classicos;20240515;1;1;0;11;0;0
Especiais Estadios;20240513;1;1;0;2;0;0
Especiais Estadios;20240514;1;1;0;19;0;0
Especiais Estadios;20240519;1;1;0;2;0;0
Especiais Gols e Penalties;20240516;1;1;0;19;0;0
Especiais Gols e Penalties;20240517;1;1;0;42;0;0
Especiais Historicos;20240516;1;1;0;1;0;0
Especiais Historicos;20240517;1;1;0;2;0;0
Especiais Jogos Eliminatorios;20240514;1;1;0;3;0;0
Especiais Jogos Eliminatorios;20240515;1;1;0;2;0;0
Especiais Jogos Eliminatorios;20240516;1;1;0;3;0;0
Especiais Placares;20240516;1;1;0;7;0;0
Especiais Placares;20240518;1;1;0;8;0;0
Especiais Sequencias;20240514;1;1;0;29;0;0
Especiais Sequencias;20240516;1;1;0;11;0;0
Especiais Sequencias;20240518;1;1;0;5;0;0
Especiais Tecnico;20240514;1;1;0;18;0;0
Especiais Tecnicos Adversarios;20240513;1;1;0;20;0;0
Especiais Arbitros;20240515;1;1;0;1;0;0
Especiais Arbitros;20240518;1;1;0;3;0;0
Espinelli 1945;20240516;1;1;1;7;0;0
Espinelli 1945;20240518;1;1;0;26;0;0
Esquerdinha 2023;20240519;1;1;0;6;0;0
Estado de arbitro em campeonato;20240518;1;1;0;3;0;0
Estado do Arbitro no Brasileiro 2023;20240518;1;1;0;12;0;0
Estrela do Norte 0 X 1 Fluminense;20240516;1;1;0;5;0;0
Estreia em campeonato;20240518;1;1;0;2;0;0
Estreias Brasileiro;20240518;1;1;0;5;0;0
Estadio x Adversario;20240513;1;1;0;29;0;0
Estadio x Campeonato;20240516;1;1;0;26;0;0
Estadio x Campeonato;20240519;1;1;0;20;0;0
Estadios;20240518;1;1;0;10;0;0
Estadios;20240519;1;1;0;11;0;0
Evanilson 2020;20240516;1;1;0;6;0;0
Evolucao America;20240517;1;1;0;146;0;0
Evolucao Botafogo;20240517;1;1;0;66;0;0
Evolucao Corinthians;20240517;1;1;0;33;0;0
Evolucao Vasco;20240517;1;1;0;62;0;0
Evolucao ano corrente x campanhas historicas;20240515;1;1;0;31;0;0
Evolucao campeonato corrente x campanhas historicas;20240515;1;1;0;66;0;0
Fabinho 2002;20240515;1;1;0;6;0;0
Fabinho 2002;20240518;1;1;0;43;0;0
Fabricio 2014;20240517;1;1;0;44;0;0
Fale Conosco;20240514;1;1;0;0;0;0
Fanta 1983;20240516;1;1;1;7;0;0
Fanta 1983;20240518;1;1;1;28;0;0
Felipe Andrade 2024;20240518;1;1;0;3;0;0
Felipe Melo 2024;20240513;1;1;0;2;0;0
Felipe Melo 2024;20240516;1;1;0;16;0;0
Fernando Diniz - Brasileiro 2019;20240514;1;1;0;13;0;0
Fernando Diniz - Brasileiro 2022;20240514;1;1;0;7;0;0
Fernando Diniz - Brasileiro 2023;20240514;1;1;0;3;0;0
Fernando Diniz - Brasileiro 2024;20240514;1;1;0;3;0;0
Fernando Diniz - Carioca 2019;20240514;1;1;0;12;0;0
Fernando Diniz - Carioca 2023;20240514;1;1;0;2;0;0
Fernando Diniz - Carioca 2024;20240514;1;1;0;5;0;0
Fernando Diniz - Copa Sul Americana 2019;20240514;1;1;0;3;0;0
Fernando Diniz - Copa Sul Americana 2022;20240514;1;1;0;4;0;0
Fernando Diniz - Copa do Brasil 2019;20240514;1;1;0;4;0;0
Fernando Diniz - Copa do Brasil 2022;20240514;1;1;0;3;0;0
Fernando Diniz - Copa do Brasil 2023;20240514;1;1;0;4;0;0
Fernando Diniz - Libertadores da America;20240517;1;1;0;2;0;0
Fernando Diniz - Libertadores da America 2023;20240514;1;1;0;3;0;0
Fernando Diniz - Libertadores da America 2024;20240514;1;1;0;4;0;0
Fernando Diniz - Mundial 2023;20240514;1;1;0;3;0;0
Fernando Diniz - Recopa 2024;20240514;1;1;0;7;0;0
Fernando Diniz 2003;20240514;1;1;0;36;0;0
Ferroviario 2 X 0 Fluminense;20240519;1;1;0;10;0;0
Ferroviario PR 1 X 5 Fluminense;20240519;1;1;0;169;0;0
Feyenoord 0 X 2 Fluminense;20240514;1;1;0;28;0;0
Fifi 1957;20240514;1;1;0;54;0;0
Figueirense 0 X 1 Fluminense;20240515;1;1;0;4;0;0
Figueirense 0 X 1 Fluminense;20240517;1;1;0;12;0;0
Figueirense 1 X 0 Fluminense;20240514;1;1;0;0;0;0
Figueirense 1 X 0 Fluminense;20240515;1;1;0;17;0;0
Figueirense 1 X 1 Fluminense;20240519;1;1;0;3;0;0
Figueirense 2 X 1 Fluminense;20240514;1;1;0;2;0;0
Finais;20240518;1;1;0;1;0;0
First Viena 1 X 1 Fluminense;20240519;1;1;0;304;0;0
Flamengo - 2022;20240516;1;1;0;5;0;0
Flamengo - Brasileiro;20240513;1;1;0;166;0;0
Flamengo - Brasileiro;20240514;1;1;0;26;0;0
Flamengo - Fred 2022;20240515;1;1;0;7;0;0
Flamengo - Torneio Roberto Gomes Pedrosa;20240514;1;1;0;9;0;0
Flamengo - Ezio 1995;20240515;1;1;0;29;0;0
Flamengo 0 X 0 Fluminense;20240513;1;1;0;7;0;0
Flamengo 0 X 0 Fluminense;20240515;1;1;0;2;0;0
Flamengo 0 X 0 Fluminense;20240516;1;1;0;59;0;0
Flamengo 0 X 1 Fluminense;20240516;1;1;0;27;0;0
Flamengo 0 X 1 Fluminense;20240518;1;1;0;11;0;0
Flamengo 0 X 1 Fluminense;20240519;1;1;0;24;0;0
Flamengo 0 X 2 Fluminense;20240516;1;1;0;32;0;0
Flamengo 1 X 0 Fluminense;20240514;1;1;0;5;0;0
Flamengo 1 X 0 Fluminense;20240516;1;1;0;48;0;0
Flamengo 1 X 2 Fluminense;20240514;1;1;0;38;0;0
Flamengo 2 X 0 Fluminense;20240513;1;1;0;7;0;0
Flamengo 2 X 0 Fluminense;20240514;1;1;0;25;0;0
Flamengo 2 X 0 Fluminense;20240516;1;1;0;2;0;0
Flamengo 2 X 0 Fluminense;20240517;1;1;0;12;0;0
Flamengo 2 X 0 Fluminense;20240519;1;1;0;8;0;0
Flamengo 3 X 1 Fluminense;20240513;1;1;0;5;0;0
Flamengo 3 X 1 Fluminense;20240517;1;1;0;28;0;0
Flamengo 3 X 3 Fluminense;20240515;1;1;0;3;0;0
Flamengo 3 X 4 Fluminense;20240515;1;1;0;5;0;0
Flamengo 4 X 3 Fluminense;20240515;1;1;0;186;0;0
Flamengo 5 X 2 Fluminense;20240514;1;1;0;57;0;0
Fluminense 0 X 0 Americano;20240516;1;1;0;3;0;0
Fluminense 0 X 0 Atletico GO;20240515;1;1;0;9;0;0
Fluminense 0 X 0 Atletico GO;20240516;1;1;0;19;0;0
Fluminense 0 X 0 Atletico MG;20240517;1;1;0;7;0;0
Fluminense 0 X 0 Atletico MG;20240519;1;1;0;3;0;0
Fluminense 0 X 0 Bahia;20240515;1;1;0;8;0;0
Fluminense 0 X 0 Bangu;20240516;1;1;0;264;0;0
Fluminense 0 X 0 Bangu;20240518;1;1;0;223;0;0
Fluminense 0 X 0 Bangu;20240519;1;1;0;53;0;0
Fluminense 0 X 0 Bragantino;20240514;1;1;0;6;0;0
Fluminense 0 X 0 CRB;20240515;1;1;0;2;0;0
Fluminense 0 X 0 Ceara;20240515;1;1;0;4;0;0
Fluminense 0 X 0 Cruzeiro;20240514;1;1;0;19;0;0
Fluminense 0 X 0 Ferrocarril Oeste;20240515;1;1;0;2;0;0
Fluminense 0 X 0 Flamengo;20240519;1;1;0;34;0;0
Fluminense 0 X 0 Gremio;20240516;1;1;0;124;0;0
Fluminense 0 X 0 Gremio;20240519;1;1;0;10;0;0
