# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240513
# Data de termino: 20240519
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
/link_jogador/2499;20240514;1;1;0;13;0;0
/link_jogador/2500;20240514;1;1;0;8;0;0
/link_jogador/2501;20240518;1;1;0;6;0;0
/link_jogador/2503;20240514;1;1;0;26;0;0
/link_jogador/2504;20240516;1;1;0;3;0;0
/link_jogador/2504;20240518;1;1;0;3;0;0
/link_jogador/281;20240518;1;1;0;5;0;0
/link_jogador/288;20240518;1;1;0;2;0;0
/link_jogador/290;20240513;1;1;0;25;0;0
/link_jogador/290;20240517;1;1;0;0;0;0
/link_jogador/303;20240518;1;1;0;2;0;0
/link_jogador/321;20240518;1;1;0;1;0;0
/link_jogador/339;20240516;1;1;1;7;0;0
/link_jogador/339;20240518;1;1;0;26;0;0
/link_jogador/386;20240513;1;1;0;10;0;0
/link_jogador/386;20240516;1;1;1;8;0;0
/link_jogador/392;20240517;1;1;0;11;0;0
/link_jogador/398;20240518;1;1;0;16;0;0
/link_jogador/417;20240518;1;1;0;8;0;0
/link_jogador/424;20240516;1;1;1;33;0;0
/link_jogador/432;20240519;1;1;0;4;0;0
/link_jogador/439;20240518;1;1;0;5;0;0
/link_jogador/452;20240519;1;1;0;4;0;0
/link_jogador/456;20240519;1;1;0;9;0;0
/link_jogador/458;20240514;1;1;0;7;0;0
/link_jogador/458;20240518;1;1;0;4;0;0
/link_jogador/461;20240519;1;1;0;12;0;0
/link_jogador/472;20240519;1;1;0;11;0;0
/link_jogador/486;20240519;1;1;0;9;0;0
/link_jogador/487;20240516;1;1;1;20;0;0
/link_jogador/487;20240518;1;1;0;11;0;0
/link_jogador/488;20240518;1;1;0;3;0;0
/link_jogador/489;20240519;1;1;0;3;0;0
/link_jogador/500;20240514;1;1;0;10;0;0
/link_jogador/503;20240515;1;1;1;73;0;0
/link_jogador/504;20240518;1;1;0;9;0;0
/link_jogador/506;20240517;1;1;0;19;0;0
/link_jogador/517;20240513;1;1;0;10;0;0
/link_jogador/517;20240515;1;1;1;60;0;0
/link_jogador/517;20240516;1;1;1;104;0;0
/link_jogador/517;20240518;1;1;1;83;0;0
/link_jogador/517;20240519;1;1;1;60;0;0
/link_jogador/557;20240513;1;1;0;3;0;0
/link_jogador/566;20240518;1;1;0;8;0;0
/link_jogador/573;20240513;1;1;0;14;0;0
/link_jogador/576;20240518;1;1;1;0;0;0
/link_jogador/580;20240513;1;1;1;0;0;0
/link_jogador/583;20240516;1;1;0;7;0;0
/link_jogador/583;20240518;1;1;0;6;0;0
/link_jogador/589;20240516;1;1;0;5;0;0
/link_jogador/595;20240516;1;1;1;25;0;0
/link_jogador/602;20240516;1;1;0;1;0;0
/link_jogador/620;20240518;1;1;0;4;0;0
/link_jogador/622;20240513;1;1;1;61;0;0
/link_jogador/633;20240515;1;1;0;3;0;0
/link_jogador/633;20240516;1;1;0;2;0;0
/link_jogador/643;20240516;1;1;0;19;0;0
/link_jogador/664;20240513;1;1;1;73;0;0
/link_jogador/665;20240519;1;1;0;4;0;0
/link_jogador/667;20240517;1;1;1;70;0;0
/link_jogador/674;20240517;1;1;0;9;0;0
/link_jogador/679;20240517;1;1;1;32;0;0
/link_jogador/692;20240518;1;1;0;19;0;0
/link_jogador/727;20240514;1;1;0;32;0;0
/link_jogador/734;20240515;1;1;1;37;0;0
/link_jogador/734;20240517;1;1;1;158;0;0
/link_jogador/734;20240518;1;1;1;74;0;0
/link_jogador/734;20240519;1;1;1;71;0;0
/link_jogador/744;20240515;1;1;1;253;0;0
/link_jogador/744;20240518;1;1;1;44;0;0
/link_jogador/745;20240515;1;1;0;41;0;0
/link_jogador/766;20240519;1;1;0;11;0;0
/link_jogador/770;20240514;1;1;0;1;0;0
/link_jogador/771;20240514;1;1;0;6;0;0
/link_jogador/776;20240517;1;1;1;119;0;0
/link_jogador/817;20240515;1;1;0;6;0;0
/link_jogador/819;20240513;1;1;1;0;0;0
/link_jogador/819;20240514;1;1;1;0;0;0
/link_jogador/827;20240515;1;1;0;1;0;0
/link_jogador/832;20240514;1;1;0;36;0;0
/link_jogador/842;20240515;1;1;0;5;0;0
/link_jogador/853;20240516;1;1;0;64;0;0
/link_jogador/856;20240518;1;1;0;13;0;0
/link_jogador/863;20240517;1;1;0;41;0;0
/link_jogador/865;20240514;1;1;1;13;0;0
/link_jogador/866;20240517;1;1;1;10;0;0
/link_jogador/869;20240515;1;1;0;21;0;0
/link_jogador/870;20240515;1;1;0;4;0;0
/link_jogador/920;20240513;1;1;0;28;0;0
/link_jogador/928;20240517;1;1;0;6;0;0
/link_jogador/929;20240517;1;1;0;25;0;0
/link_jogador/937;20240518;1;1;0;2;0;0
/link_jogador/945;20240517;1;1;1;0;0;0
/link_jogador/950;20240517;1;1;0;10;0;0
/link_jogador/965;20240516;1;1;0;5;0;0
/link_jogador/966;20240513;1;1;0;4;0;0
/link_jogador/966;20240517;1;1;0;3;0;0
/link_jogador/966;20240518;1;1;0;3;0;0
/link_jogador/966;20240519;1;1;0;6;0;0
/link_jogador/975;20240515;1;1;0;18;0;0
/link_jogador/977;20240516;1;1;0;4;0;0
/link_jogador/977;20240517;1;1;0;35;0;0
/link_jogador/978;20240514;1;1;0;16;0;0
/link_jogador/978;20240515;1;1;0;17;0;0
/link_jogador/989;20240515;1;1;0;0;0;0
/link_jogador/995;20240516;1;1;0;22;0;0
/link_jogador_cartao/832/671;20240514;1;1;0;4;0;0
/link_jogo/1042;20240513;1;1;0;16;0;0
/link_jogo/1044;20240513;1;1;0;5;0;0
/link_jogo/1303;20240518;1;1;0;29;0;0
/link_jogo/1307;20240518;1;1;0;33;0;0
/link_jogo/1315;20240518;1;1;0;22;0;0
/link_jogo/186;20240514;1;1;0;15;0;0
/link_jogo/2135;20240517;1;1;0;2;0;0
/link_jogo/2144;20240517;1;1;0;2;0;0
/link_jogo/2328;20240515;1;1;1;116;0;0
/link_jogo/2328;20240518;1;1;1;40;0;0
/link_jogo/2427;20240514;1;1;0;73;0;0
/link_jogo/2506;20240515;1;1;0;37;0;0
/link_jogo/2653;20240516;1;1;0;11;0;0
/link_jogo/2654;20240513;1;1;0;31;0;0
/link_jogo/2654;20240516;1;1;0;78;0;0
/link_jogo/2655;20240513;1;1;0;12;0;0
/link_jogo/2656;20240515;1;1;0;2;0;0
/link_jogo/2657;20240515;1;1;0;2;0;0
/link_jogo/2659;20240515;1;1;0;1;0;0
/link_jogo/2779;20240516;1;1;0;5;0;0
/link_jogo/2794;20240515;1;1;0;21;0;0
/link_jogo/2854;20240518;1;1;0;33;0;0
/link_jogo/2855;20240518;1;1;0;0;0;0
/link_jogo/2884;20240518;1;1;1;7;0;0
/link_jogo/2916;20240513;1;1;1;8;0;0
/link_jogo/2934;20240514;1;1;0;5;0;0
/link_jogo/2934;20240515;1;1;1;7;0;0
/link_jogo/2934;20240516;1;1;0;130;0;0
/link_jogo/2934;20240517;1;1;1;60;0;0
/link_jogo/2957;20240513;1;1;1;5;0;0
/link_jogo/3013;20240517;1;1;0;6;0;0
/link_jogo/3034;20240517;1;1;0;4;0;0
/link_jogo/3035;20240518;1;1;0;4;0;0
/link_jogo/3039;20240519;1;1;1;31;0;0
/link_jogo/3049;20240517;1;1;0;22;0;0
/link_jogo/3052;20240517;1;1;0;28;0;0
/link_jogo/3081;20240514;1;1;0;2;0;0
/link_jogo/3085;20240514;1;1;0;28;0;0
/link_jogo/3086;20240514;1;1;0;23;0;0
/link_jogo/3087;20240514;1;1;0;8;0;0
/link_jogo/3088;20240514;1;1;0;9;0;0
/link_jogo/3089;20240514;1;1;0;12;0;0
/link_jogo/3090;20240514;1;1;0;39;0;0
/link_jogo/3091;20240514;1;1;0;17;0;0
/link_jogo/3091;20240518;1;0;0;0;0;0
/link_jogo/3092;20240514;1;1;0;39;0;0
/link_jogo/3342;20240514;1;1;1;6;0;0
/link_jogo/3345;20240515;1;1;0;7;0;0
/link_jogo/3376;20240515;1;1;1;15;0;0
/link_jogo/3377;20240515;1;1;0;16;0;0
/link_jogo/3380;20240515;1;1;0;4;0;0
/link_jogo/3382;20240515;1;1;0;2;0;0
/link_jogo/3398;20240513;1;1;0;1;0;0
/link_jogo/3400;20240513;1;1;0;19;0;0
/link_jogo/3426;20240515;1;1;0;3;0;0
/link_jogo/3456;20240515;1;1;0;4;0;0
/link_jogo/3485;20240515;1;1;0;2;0;0
/link_jogo/3511;20240517;1;1;0;91;0;0
/link_jogo/3517;20240515;1;1;0;3;0;0
/link_jogo/3530;20240515;1;1;0;2;0;0
/link_jogo/3530;20240517;1;1;0;0;0;0
/link_jogo/3530;20240519;1;0;0;0;0;0
/link_jogo/3531;20240515;1;1;0;2;0;0
/link_jogo/3531;20240518;1;1;0;7;0;0
/link_jogo/3539;20240515;1;1;0;2;0;0
/link_jogo/3548;20240515;1;1;0;2;0;0
/link_jogo/3552;20240515;1;1;0;2;0;0
/link_jogo/3598;20240515;1;1;0;2;0;0
/link_jogo/3600;20240515;1;1;0;6;0;0
/link_jogo/3602;20240515;1;1;0;6;0;0
/link_jogo/3610;20240518;1;1;0;13;0;0
/link_jogo/3611;20240518;1;1;0;14;0;0
/link_jogo/3614;20240518;1;1;0;11;0;0
/link_jogo/3717;20240513;1;1;0;15;0;0
/link_jogo/3741;20240519;1;1;0;2;0;0
/link_jogo/3758;20240519;1;1;0;10;0;0
/link_jogo/3814;20240517;1;1;0;13;0;0
/link_jogo/3843;20240515;1;1;0;5;0;0
/link_jogo/3881;20240519;1;1;0;4;0;0
/link_jogo/3889;20240515;1;1;0;8;0;0
/link_jogo/3889;20240517;1;1;0;2;0;0
/link_jogo/3891;20240517;1;1;0;2;0;0
/link_jogo/3896;20240515;1;1;0;3;0;0
/link_jogo/3898;20240515;1;1;0;1;0;0
/link_jogo/3898;20240517;1;1;0;1;0;0
/link_jogo/3899;20240517;1;1;0;5;0;0
/link_jogo/3900;20240515;1;1;0;2;0;0
/link_jogo/3901;20240517;1;1;0;1;0;0
/link_jogo/3902;20240519;1;1;0;13;0;0
/link_jogo/3903;20240515;1;1;0;2;0;0
/link_jogo/3903;20240517;1;1;0;3;0;0
/link_jogo/3905;20240517;1;1;0;26;0;0
/link_jogo/3907;20240515;1;1;0;7;0;0
/link_jogo/3907;20240517;1;1;0;1;0;0
/link_jogo/3909;20240515;1;1;0;4;0;0
/link_jogo/3909;20240517;1;1;0;12;0;0
/link_jogo/3933;20240515;1;1;0;5;0;0
/link_jogo/3973;20240516;1;1;0;69;0;0
/link_jogo/3981;20240515;1;1;0;3;0;0
/link_jogo/4033;20240516;1;1;0;5;0;0
/link_jogo/4038;20240516;1;1;0;47;0;0
/link_jogo/4052;20240516;1;1;0;48;0;0
/link_jogo/4060;20240516;1;1;0;4;0;0
/link_jogo/4066;20240516;1;1;0;30;0;0
/link_jogo/4067;20240516;1;1;0;15;0;0
/link_jogo/4068;20240516;1;1;0;59;0;0
/link_jogo/4144;20240515;1;1;0;4;0;0
/link_jogo/4145;20240515;1;1;0;1;0;0
/link_jogo/4146;20240515;1;1;0;1;0;0
/link_jogo/4147;20240515;1;1;0;2;0;0
/link_jogo/4150;20240515;1;1;0;1;0;0
/link_jogo/4152;20240515;1;1;0;1;0;0
/link_jogo/4155;20240515;1;1;0;3;0;0
/link_jogo/4160;20240515;1;1;0;1;0;0
/link_jogo/4166;20240515;1;1;0;3;0;0
/link_jogo/4168;20240515;1;1;0;2;0;0
/link_jogo/4191;20240515;1;1;0;2;0;0
/link_jogo/4198;20240515;1;1;0;2;0;0
/link_jogo/4263;20240515;1;1;0;30;0;0
/link_jogo/4264;20240515;1;1;0;12;0;0
/link_jogo/4265;20240515;1;1;0;9;0;0
/link_jogo/4266;20240515;1;1;0;13;0;0
/link_jogo/4267;20240515;1;1;0;8;0;0
/link_jogo/4268;20240515;1;1;0;9;0;0
/link_jogo/4269;20240515;1;1;0;15;0;0
/link_jogo/4270;20240515;1;1;0;8;0;0
/link_jogo/4271;20240515;1;1;0;9;0;0
/link_jogo/4271;20240516;1;1;0;13;0;0
/link_jogo/4272;20240515;1;1;0;8;0;0
/link_jogo/4273;20240515;1;1;0;15;0;0
/link_jogo/4274;20240515;1;1;0;110;0;0
/link_jogo/4275;20240515;1;1;0;6;0;0
/link_jogo/4276;20240515;1;1;0;15;0;0
/link_jogo/4277;20240515;1;1;0;16;0;0
/link_jogo/4278;20240515;1;1;0;18;0;0
/link_jogo/4279;20240515;1;1;0;13;0;0
/link_jogo/4280;20240515;1;1;0;8;0;0
/link_jogo/4281;20240515;1;1;0;7;0;0
/link_jogo/4282;20240515;1;1;0;98;0;0
/link_jogo/4283;20240515;1;1;0;7;0;0
/link_jogo/4284;20240515;1;1;0;9;0;0
/link_jogo/4285;20240515;1;1;0;7;0;0
/link_jogo/4286;20240515;1;1;0;8;0;0
/link_jogo/4287;20240515;1;1;0;9;0;0
/link_jogo/4288;20240515;1;1;0;7;0;0
/link_jogo/4289;20240515;1;1;0;6;0;0
/link_jogo/4290;20240515;1;1;0;14;0;0
/link_jogo/4291;20240515;1;1;0;13;0;0
/link_jogo/4292;20240515;1;1;0;15;0;0
/link_jogo/4317;20240516;1;1;0;170;0;0
/link_jogo/4322;20240516;1;1;0;10;0;0
/link_jogo/4326;20240519;1;1;1;23;0;0
/link_jogo/4347;20240515;1;1;0;6;0;0
/link_jogo/4357;20240516;1;1;0;4;0;0
/link_jogo/4358;20240516;1;1;0;2;0;0
/link_jogo/4360;20240516;1;1;0;2;0;0
/link_jogo/4362;20240516;1;1;0;3;0;0
/link_jogo/4364;20240516;1;1;0;27;0;0
/link_jogo/4375;20240516;1;1;1;23;0;0
/link_jogo/4410;20240515;1;1;0;3;0;0
/link_jogo/4413;20240515;1;1;0;2;0;0
/link_jogo/4414;20240515;1;1;0;8;0;0
/link_jogo/4428;20240517;1;1;1;22;0;0
/link_jogo/4547;20240515;1;1;0;8;0;0
/link_jogo/4653;20240515;1;1;0;4;0;0
/link_jogo/4658;20240515;1;1;0;3;0;0
/link_jogo/4659;20240515;1;1;0;3;0;0
/link_jogo/4793;20240515;1;1;0;11;0;0
/link_jogo/4794;20240515;1;1;0;6;0;0
/link_jogo/4797;20240515;1;1;0;5;0;0
/link_jogo/4802;20240515;1;1;0;10;0;0
/link_jogo/4803;20240515;1;1;0;6;0;0
/link_jogo/4806;20240513;1;1;0;30;0;0
/link_jogo/4806;20240516;1;1;0;50;0;0
/link_jogo/4807;20240515;1;1;0;4;0;0
/link_jogo/4808;20240515;1;1;0;3;0;0
/link_jogo/4815;20240519;1;1;0;119;0;0
/link_jogo/4823;20240514;1;1;1;36;0;0
/link_jogo/4838;20240515;1;1;0;6;0;0
/link_jogo/4839;20240514;1;1;1;1;0;0
/link_jogo/4839;20240515;1;1;0;15;0;0
/link_jogo/4839;20240516;1;1;1;58;0;0
/link_jogo/4840;20240515;1;1;0;4;0;0
/link_jogo/4894;20240515;1;1;0;12;0;0
/link_jogo/4897;20240515;1;1;0;4;0;0
/link_jogo/4901;20240515;1;1;0;9;0;0
/link_jogo/4902;20240515;1;1;0;4;0;0
/link_jogo/4905;20240516;1;1;1;0;0;0
/link_jogo/4921;20240515;1;1;0;4;0;0
/link_jogo/4936;20240515;1;1;0;5;0;0
/link_jogo/4976;20240518;1;1;1;51;0;0
/link_jogo/4990;20240514;1;1;1;24;0;0
/link_jogo/4990;20240518;1;1;0;0;0;0
/link_jogo/4990;20240519;1;1;0;3;0;0
/link_jogo/4992;20240515;1;1;0;2;0;0
/link_jogo/4992;20240519;1;1;1;57;0;0
/link_jogo/4994;20240515;1;1;0;2;0;0
/link_jogo/4996;20240515;1;1;0;2;0;0
/link_jogo/4998;20240515;1;1;0;6;0;0
/link_jogo/4999;20240519;1;1;0;21;0;0
/link_jogo/5014;20240519;1;1;0;4;0;0
/link_jogo/5016;20240519;1;1;0;1;0;0
/link_jogo/5017;20240519;1;1;0;6;0;0
/link_jogo/5018;20240519;1;1;0;1;0;0
/link_jogo/5019;20240519;1;1;0;1;0;0
/link_jogo/5026;20240519;1;1;0;2;0;0
/link_jogo/5033;20240519;1;1;0;3;0;0
/link_jogo/5035;20240519;1;1;0;1;0;0
/link_jogo/5235;20240513;1;1;0;3;0;0
/link_jogo/5242;20240513;1;1;0;1;0;0
/link_jogo/5401;20240519;1;1;0;14;0;0
/link_jogo/5406;20240519;1;1;0;0;0;0
/link_jogo/5451;20240518;1;1;0;169;0;0
/link_jogo/5452;20240518;1;1;0;260;0;0
/link_jogo/5453;20240518;1;1;0;25;0;0
/link_jogo/5454;20240518;1;1;0;45;0;0
/link_jogo/5455;20240518;1;1;0;26;0;0
/link_jogo/5457;20240518;1;1;0;21;0;0
/link_jogo/5460;20240518;1;1;0;9;0;0
/link_jogo/5461;20240518;1;1;0;31;0;0
/link_jogo/5462;20240518;1;1;0;37;0;0
/link_jogo/5463;20240518;1;1;0;514;0;0
/link_jogo/5466;20240518;1;1;0;17;0;0
/link_jogo/5467;20240519;1;1;0;361;0;0
/link_jogo/5468;20240519;1;1;0;104;0;0
/link_jogo/5470;20240518;1;1;0;10;0;0
/link_jogo/5478;20240518;1;1;0;9;0;0
/link_jogo/5482;20240518;1;1;0;38;0;0
/link_jogo/5483;20240518;1;1;0;3;0;0
/link_jogo/5627;20240519;1;1;0;273;0;0
/link_jogo/5903;20240517;1;1;0;10;0;0
/link_jogo/6118;20240513;1;1;1;8;0;0
/link_jogo/6178;20240515;1;1;0;4;0;0
/link_jogo/6263;20240518;1;1;0;14;0;0
/link_jogo/6395;20240517;1;1;0;7;0;0
/link_jogo/6397;20240517;1;1;0;4;0;0
/link_jogo/6415;20240515;1;1;0;2;0;0
/link_jogo/6450;20240518;1;1;0;5;0;0
/link_jogo/6500;20240515;1;1;0;43;0;0
/link_jogo/6500;20240516;1;1;0;101;0;0
/link_jogo/6512;20240515;1;1;0;1;0;0
/link_jogo/6512;20240516;1;1;0;5;0;0
/link_jogo/6527;20240516;1;1;0;18;0;0
/link_jogo/6575;20240515;1;1;0;3;0;0
/link_jogo/6575;20240516;1;1;0;3;0;0
/link_jogo/6615;20240515;1;1;0;0;0;0
/link_jogo/6615;20240516;1;1;0;14;0;0
/link_jogo/6629;20240517;1;1;1;0;0;0
/link_jogo/6629;20240518;1;1;1;83;0;0
/link_jogo/6680;20240515;1;1;0;4;0;0
/link_jogo/6680;20240516;1;1;0;11;0;0
/link_jogo/6695;20240515;1;1;0;78;0;0
/link_jogo/6697;20240515;1;1;0;10;0;0
/link_jogo/6698;20240515;1;1;0;34;0;0
/link_jogo/6832;20240515;1;1;0;4;0;0
/link_jogo/6832;20240516;1;1;0;15;0;0
/link_jogo/6876;20240516;1;1;0;67;0;0
/link_jogo/6905;20240517;1;1;0;20;0;0
/link_jogo/6916;20240514;1;1;0;62;0;0
/link_jogo/6917;20240514;1;1;0;55;0;0
/link_jogo/6918;20240514;1;1;0;24;0;0
/link_jogo/6920;20240519;1;1;1;117;0;0
/link_jogo/6933;20240515;1;1;0;2;0;0
/link_jogo/6935;20240515;1;1;0;5;0;0
/link_jogo/6984;20240516;1;1;0;114;0;0
/link_jogo/7024;20240515;1;1;0;2;0;0
/link_jogo/7025;20240515;1;1;0;2;0;0
/link_jogo/7026;20240515;1;1;0;2;0;0
/link_jogo/7027;20240515;1;1;0;2;0;0
/link_jogo/7079;20240518;1;1;0;1;0;0
/link_jogo/7085;20240516;1;1;0;8;0;0
/link_jogo/7086;20240516;1;1;0;6;0;0
/link_jogo/7087;20240516;1;1;0;5;0;0
/link_jogo/7088;20240516;1;1;0;15;0;0
/link_jogo/7089;20240515;1;1;0;2;0;0
/link_jogo/7091;20240516;1;1;0;10;0;0
/link_jogo/7092;20240516;1;1;0;6;0;0
/link_jogo/7093;20240516;1;1;0;5;0;0
/link_jogo/7094;20240516;1;1;0;3;0;0
/link_jogo/7095;20240516;1;1;0;5;0;0
/link_jogo/7096;20240516;1;1;0;5;0;0
/link_jogo/7097;20240516;1;1;0;9;0;0
/link_jogo/7098;20240516;1;1;0;3;0;0
/link_jogo/7101;20240516;1;1;0;3;0;0
/link_jogo/7102;20240516;1;1;0;3;0;0
/link_jogo/7103;20240516;1;1;0;12;0;0
/link_jogo/7104;20240516;1;1;0;59;0;0
/link_jogo/7106;20240516;1;1;0;32;0;0
/link_jogo/7124;20240515;1;1;0;1;0;0
/link_jogo/7137;20240515;1;1;0;2;0;0
/link_jogo/7139;20240514;1;1;1;17;0;0
/link_jogo/7155;20240515;1;1;0;9;0;0
/link_jogo/7157;20240515;1;1;0;15;0;0
/link_jogo/7158;20240515;1;1;0;14;0;0
/link_jogo/7159;20240515;1;1;0;20;0;0
/link_jogo/7160;20240515;1;1;0;26;0;0
/link_jogo/7161;20240515;1;1;0;13;0;0
/link_jogo/7162;20240515;1;1;0;11;0;0
/link_jogo/7163;20240515;1;1;0;10;0;0
/link_jogo/7164;20240515;1;1;0;8;0;0
/link_jogo/7165;20240515;1;1;0;12;0;0
/link_jogo/7166;20240515;1;1;0;10;0;0
/link_jogo/7167;20240515;1;1;0;6;0;0
/link_jogo/7169;20240515;1;1;0;35;0;0
/link_jogo/7170;20240515;1;1;0;9;0;0
/link_jogo/7181;20240516;1;1;0;4;0;0
/link_jogo/7182;20240516;1;1;0;831;0;0
/link_jogo/7188;20240516;1;1;0;17;0;0
/link_jogo/7195;20240515;1;1;0;12;0;0
/link_jogo/7254;20240514;1;1;0;102;0;0
/link_jogo/7280;20240515;1;1;0;4;0;0
/link_jogo/7326;20240517;1;1;0;8;0;0
/link_jogo/7339;20240515;1;1;0;14;0;0
/link_jogo/7353;20240516;1;1;0;0;0;0
/link_jogo/7354;20240513;1;1;1;37;0;0
/link_jogo/7354;20240517;1;1;1;0;0;0
/link_jogo/7399;20240515;1;1;0;8;0;0
/link_jogo/7419;20240514;1;1;0;6;0;0
/link_jogo/7421;20240515;1;1;0;4;0;0
/link_jogo/7430;20240518;1;1;0;2;0;0
/link_jogo/7455;20240514;1;1;0;2;0;0
/link_jogo/7465;20240514;1;1;0;2;0;0
/link_jogo/7476;20240515;1;1;0;24;0;0
/link_jogo/7528;20240519;1;1;0;8;0;0
/link_jogo/7558;20240515;1;1;0;51;0;0
/link_jogo/757;20240518;1;1;0;11;0;0
/link_jogo/7590;20240515;1;1;0;4;0;0
/link_jogo/7591;20240515;1;1;0;2;0;0
/link_jogo/7592;20240515;1;1;0;2;0;0
/link_jogo/7593;20240515;1;1;0;2;0;0
/link_jogo/7594;20240515;1;1;0;2;0;0
/link_jogo/7596;20240515;1;1;0;5;0;0
/link_jogo/7597;20240515;1;1;0;2;0;0
/link_jogo/7598;20240515;1;1;0;2;0;0
/link_jogo/7599;20240515;1;1;0;7;0;0
/link_jogo/7600;20240515;1;1;0;3;0;0
/link_jogo/7601;20240515;1;1;0;2;0;0
/link_jogo/7603;20240515;1;1;0;6;0;0
/link_jogo/7604;20240515;1;1;0;2;0;0
/link_jogo/7605;20240515;1;1;0;2;0;0
/link_jogo/7606;20240515;1;1;0;3;0;0
/link_jogo/7607;20240515;1;1;0;68;0;0
/link_jogo/7608;20240515;1;1;0;8;0;0
/link_jogo/7609;20240515;1;1;0;2;0;0
/link_jogo/7610;20240515;1;1;0;3;0;0
/link_jogo/7611;20240515;1;1;0;12;0;0
/link_jogo/7612;20240515;1;1;0;14;0;0
/link_jogo/7613;20240515;1;1;0;5;0;0
/link_jogo/7614;20240515;1;1;0;8;0;0
/link_jogo/7616;20240515;1;1;0;1;0;0
/link_jogo/7619;20240515;1;1;0;3;0;0
/link_jogo/7620;20240515;1;1;0;3;0;0
/link_jogo/7621;20240515;1;1;0;1;0;0
/link_jogo/7622;20240515;1;1;0;1;0;0
/link_jogo/7623;20240515;1;1;0;3;0;0
/link_jogo/7644;20240515;1;1;0;5;0;0
/link_jogo/7761;20240515;1;1;0;4;0;0
/link_jogo/7768;20240515;1;1;0;2;0;0
/link_jogo/7772;20240515;1;1;0;29;0;0
/link_jogo/7773;20240515;1;1;0;3;0;0
/link_jogo/7776;20240515;1;1;0;8;0;0
/link_jogo/7806;20240518;1;1;0;11;0;0
/link_jogo/7880;20240519;1;1;0;2;0;0
/link_jogo/7881;20240519;1;1;0;2;0;0
/link_jogo/7882;20240519;1;1;0;2;0;0
/link_jogo/7883;20240519;1;1;0;4;0;0
/link_jogo/7884;20240519;1;1;0;3;0;0
/link_jogo/7885;20240519;1;1;0;8;0;0
/link_jogo/7886;20240519;1;1;0;1;0;0
/link_jogo/7887;20240519;1;1;0;1;0;0
/link_jogo/7888;20240519;1;1;0;2;0;0
/link_jogo/7889;20240519;1;1;0;9;0;0
/link_jogo/7891;20240515;1;1;1;5;0;0
/link_jogo/7891;20240516;1;1;1;3;0;0
/link_jogo/7891;20240519;1;1;0;25;0;0
/link_jogo/7893;20240519;1;1;0;15;0;0
/link_jogo/7895;20240519;1;1;0;9;0;0
/link_jogo/7897;20240519;1;1;0;6;0;0
/link_jogo/7899;20240519;1;1;0;4;0;0
/link_jogo/7900;20240519;1;1;0;9;0;0
/link_jogo/7901;20240519;1;1;0;21;0;0
/link_jogo/7902;20240517;1;1;0;18;0;0
/link_jogo/7903;20240519;1;1;0;47;0;0
/link_jogo/7904;20240519;1;1;0;34;0;0
/link_jogo/7905;20240519;1;1;0;12;0;0
/link_jogo/7906;20240519;1;1;0;30;0;0
/link_jogo/7907;20240519;1;1;0;34;0;0
/link_jogo/7908;20240519;1;1;0;20;0;0
/link_jogo/7909;20240519;1;1;0;2;0;0
/link_jogo/7910;20240519;1;1;0;3;0;0
/link_jogo/7911;20240519;1;1;0;2;0;0
/link_jogo/7913;20240519;1;1;0;1;0;0
/link_jogo/7914;20240519;1;1;0;15;0;0
/link_jogo/7915;20240519;1;1;0;10;0;0
/link_jogo/7916;20240519;1;1;0;15;0;0
/link_jogo/7917;20240519;1;1;0;6;0;0
/link_jogo/7918;20240517;1;1;0;7;0;0
/link_jogo/7918;20240519;1;1;0;3;0;0
/link_jogo/7919;20240519;1;1;0;3;0;0
/link_jogo/7924;20240517;1;1;0;13;0;0
/link_jogo/7927;20240517;1;1;0;7;0;0
/link_jogo/7927;20240519;1;1;0;28;0;0
/link_jogo/7928;20240519;1;1;0;26;0;0
/link_jogo/7929;20240519;1;1;0;13;0;0
/link_jogo/7935;20240513;1;1;1;45;0;0
/link_jogo/7966;20240515;1;1;0;14;0;0
/link_jogo/7967;20240515;1;1;0;15;0;0
/link_jogo/7968;20240515;1;1;0;7;0;0
/link_jogo/7970;20240515;1;1;0;40;0;0
/link_jogo/7972;20240515;1;1;0;16;0;0
/link_jogo/7973;20240515;1;1;0;7;0;0
/link_jogo/7974;20240515;1;1;0;20;0;0
/link_jogo/7975;20240515;1;1;0;11;0;0
/link_jogo/7976;20240515;1;1;0;7;0;0
/link_jogo/7977;20240515;1;1;0;19;0;0
/link_jogo/7978;20240515;1;1;0;25;0;0
/link_jogo/7980;20240515;1;1;0;9;0;0
/link_jogo/7982;20240515;1;1;0;20;0;0
/link_jogo/7983;20240515;1;1;0;24;0;0
/link_jogo/7984;20240515;1;1;0;11;0;0
/link_jogo/7985;20240515;1;1;0;15;0;0
/link_jogo/7987;20240515;1;1;0;17;0;0
/link_jogo/7988;20240515;1;1;0;18;0;0
/link_jogo/7989;20240515;1;1;0;35;0;0
/link_jogo/7990;20240515;1;1;0;34;0;0
/link_jogo/7991;20240515;1;1;0;6;0;0
/link_jogo/7992;20240515;1;1;0;16;0;0
/link_jogo/7993;20240515;1;1;0;4;0;0
