# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240701
# Data de termino: 20240707
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total;Taxa de eventos principais da sessao
Batatais 1946;20240705;1;1;0;21;0;0;0
Boavista 2 X 2 Fluminense;20240701;1;1;0;2;0;0;0
Boca Juniors 1 X 0 Fluminense;20240701;1;1;0;6;0;0;0
Boca Juniors 1 X 2 Fluminense;20240701;1;1;0;5;0;0;0
Bonsucesso 0 X 2 Fluminense;20240701;1;1;0;5;0;0;0
Bonsucesso 0 X 2 Fluminense;20240703;1;1;0;9;0;0;0
Bonsucesso 0 X 2 Fluminense;20240704;1;1;0;20;0;0;0
Bonsucesso 1 X 4 Fluminense;20240704;1;1;0;10;0;0;0
Bonsucesso 2 X 2 Fluminense;20240703;1;1;0;8;0;0;0
Botafogo 0 X 1 Fluminense;20240701;1;1;0;5;0;0;0
Botafogo 0 X 2 Fluminense;20240705;1;1;0;11;0;0;0
Botafogo 1 X 1 Fluminense;20240701;1;1;0;43;0;0;0
Botafogo 1 X 1 Fluminense;20240703;1;1;0;1;0;0;0
Botafogo 1 X 1 Fluminense;20240704;1;1;0;31;0;0;0
Botafogo 1 X 1 Fluminense;20240707;1;1;0;2;0;0;0
Botafogo 1 X 2 Fluminense;20240705;1;1;0;29;0;0;0
Botafogo 1 X 2 Fluminense;20240707;1;1;0;2;0;0;0
Botafogo 2 X 0 Fluminense;20240701;1;1;0;27;0;0;0
Botafogo 3 X 2 Fluminense;20240701;1;1;0;6;0;0;0
Botafogo PB 1 X 1 Fluminense;20240704;1;1;0;9;0;0;0
Bragantino 2 X 1 Fluminense;20240703;1;1;0;10;0;0;0
Branca 1966;20240701;1;1;0;37;0;0;0
Branca 1998;20240707;1;1;0;5;0;0;0
Branco 1998;20240704;1;1;0;13;0;0;0
Brasileiro;20240704;1;1;0;0;0;0;0
Brasileiro;20240706;1;1;0;20;0;0;0
Brasileiro - 1º Turno 2009;20240704;1;1;0;13;0;0;0
Brasileiro - 1º Turno 2013;20240704;1;1;0;10;0;0;0
Brasileiro - 1º Turno 2020;20240703;1;1;0;22;0;0;0
Brasileiro - 1º Turno 2024;20240706;1;1;0;6;0;0;0
Brasileiro 1974;20240705;1;1;0;39;0;0;0
Brasileiro 1975;20240703;1;1;0;5;0;0;0
Brasileiro 1977;20240706;1;1;1;21;0;0;0
Brasileiro 1978;20240702;1;1;1;0;0;0;0
Brasileiro 1978;20240704;1;1;0;20;0;0;0
Brasileiro 1980;20240704;1;1;0;22;0;0;0
Brasileiro 1984;20240705;1;1;0;18;0;0;0
Brasileiro 1984;20240706;1;1;0;38;0;0;0
Brasileiro 1997;20240706;1;1;0;71;0;0;0
Brasileiro 2000;20240706;1;1;0;18;0;0;0
Brasileiro 2020;20240703;1;1;0;8;0;0;0
Brasileiro 2022;20240703;1;1;0;34;0;0;0
Brasileiro 2022;20240706;1;1;0;1;0;0;0
Brasileiro 2024;20240703;1;1;0;58;0;0;0
Brasileiro 2024;20240704;1;1;0;12;0;0;0
Brasileiro 2024;20240706;1;1;0;0;0;0;0
Brasileiro 2024;20240707;1;1;0;28;0;0;0
Brasileiro Serie C 1999;20240701;1;1;0;14;0;0;0
Brasileiro Serie C 1999;20240706;1;1;0;58;0;0;0
Brasilia 0 X 1 Fluminense;20240704;1;1;0;13;0;0;0
Braulio da Silva Machado;20240706;1;1;0;20;0;0;0
Brunel 1975;20240704;1;1;1;62;0;0;0
Bruno 2006;20240704;1;1;0;2;0;0;0
CRB 2 X 2 Fluminense;20240701;1;1;0;1;0;0;0
CRB 2 X 2 Fluminense;20240704;1;1;0;18;0;0;0
Cabofriense 0 X 1 Fluminense;20240703;1;1;0;23;0;0;0
Cabofriense 2 X 4 Fluminense;20240701;1;1;0;1;0;0;0
Cachoeiro 0 X 1 Fluminense;20240701;1;1;1;13;0;0;0
Calegari 2024;20240704;1;1;0;2;0;0;0
Camisa;20240701;1;1;0;1;0;0;0
Camisa;20240705;1;1;0;13;0;0;0
Camisa;20240707;1;1;0;1;0;0;0
Camisas em 1966;20240706;1;1;0;25;0;0;0
Camisas em 1967;20240706;1;1;0;6;0;0;0
Camisas em 1998;20240706;1;1;0;36;0;0;0
Camisas em 1999;20240706;1;1;0;55;0;0;0
Campanha em 2024 x Campanhas historicas;20240704;1;1;0;4;0;0;0
Campeonatos;20240702;1;1;0;12;0;0;0
Campeonatos em 1999;20240701;1;1;0;1;0;0;0
Campeonatos por ano;20240701;1;1;0;4;0;0;0
Carioca 1975;20240701;1;1;1;85;0;0;0
Carioca 1976;20240703;1;1;0;10;0;0;0
Carioca 1978;20240703;1;1;1;14;0;0;0
Carioca 1979;20240706;1;1;0;12;0;0;0
Carioca 1986;20240701;1;1;1;31;0;0;0
Carioca 1986;20240704;1;1;1;20;0;0;0
Carioca 1986;20240707;1;1;1;0;0;0;0
Carioca 1992;20240707;1;1;1;8;0;0;0
Carioca 1993;20240703;1;1;1;28;0;0;0
Carioca 1994;20240703;1;1;0;13;0;0;0
Carioca 1994;20240704;1;1;1;14;0;0;0
Carioca 1994;20240706;1;1;1;1;0;0;0
Carioca 1996;20240702;1;1;1;6;0;0;0
Carioca Especial 1979;20240706;1;1;0;7;0;0;0
Carlinhos 2014;20240705;1;1;0;1;0;0;0
Carlos Alberto 1999;20240702;1;1;0;7;0;0;0
Carlos Alberto Dias 1998;20240704;1;1;0;17;0;0;0
Carlos Andre 1990;20240705;1;1;1;0;0;0;0
Carlos Elias Pimentel;20240707;1;1;1;23;0;0;0
Carlson Gracie;20240705;1;1;0;10;0;0;0
Castelao;20240704;1;1;0;8;0;0;0
Castelao;20240706;1;1;0;32;0;0;0
Castelao;20240707;1;1;0;7;0;0;0
Castelao - Fortaleza;20240707;1;1;0;1;0;0;0
Cazares 2021;20240702;1;1;0;10;0;0;0
Ceara 0 X 1 Fluminense;20240704;1;1;0;15;0;0;0
Ceara 1 X 0 Fluminense;20240701;1;1;0;4;0;0;0
Ceara 1 X 2 Fluminense;20240701;1;1;0;2;0;0;0
Centenario-RS;20240701;1;1;0;20;0;0;0
Cerro Portenho 0 X 0 Fluminense;20240701;1;1;0;1;0;0;0
Cerro Portenho 0 X 0 Fluminense;20240703;1;1;0;5;0;0;0
Chiquinho 1993;20240706;1;1;1;7;0;0;0
Claudinho 1998;20240704;1;1;0;7;0;0;0
Claudio 1994;20240702;1;1;1;53;0;0;0
Claudio Pitbul 2006;20240704;1;1;0;3;0;0;0
Clever Assuncao Goncalves;20240706;1;1;0;1;0;0;0
Clever Assuncao Goncalves;20240707;1;1;0;0;0;0;0
Colatina 0 X 0 Fluminense;20240704;1;1;0;42;0;0;0
Colatina 0 X 1 Fluminense;20240704;1;1;0;8;0;0;0
Colo Colo 0 X 1 Fluminense;20240701;1;1;0;2;0;0;0
Comb Icasa/guarani 2 X 2 Fluminense;20240701;1;1;1;0;0;0;0
Comb Icasa/guarani 2 X 2 Fluminense;20240704;1;1;1;0;0;0;0
Combinado Europeu 1 X 3 Fluminense;20240706;1;1;0;18;0;0;0
Compara Tecnicos adversarios;20240702;1;1;0;27;0;0;0
Comparacao ano corrente x campanhas historicas;20240704;1;1;0;16;0;0;0
Comparacao entre anos;20240701;1;1;0;15;0;0;0
Conca 2015;20240703;1;1;0;22;0;0;0
Confianca 1 X 1 Fluminense;20240701;1;1;0;2;0;0;0
Consulta Turno;20240704;1;1;0;19;0;0;0
Consulta Tecnico Adversario;20240702;1;1;0;3;0;0;0
Consulta Tecnico Adversario;20240703;1;1;0;9;0;0;0
Consulta Tecnico Adversario;20240707;1;1;0;18;0;0;0
Consultas Especiais;20240705;1;1;0;2;0;0;0
Contusoes em 2024;20240703;1;1;0;44;0;0;0
Contusoes em 2024;20240705;1;1;0;18;0;0;0
Contusoes por Ano;20240703;1;1;0;1;0;0;0
Contusoes por Ano;20240705;1;1;0;6;0;0;0
Copa do Brasil 2000;20240701;1;1;1;8;0;0;0
Copa do Brasil 2000;20240703;1;1;1;24;0;0;0
Copa do Brasil 2007;20240704;1;1;0;7;0;0;0
Copa do Brasil 2022;20240706;1;1;0;48;0;0;0
Corinthians 0 X 1 Fluminense;20240701;1;1;0;15;0;0;0
Corinthians 1 X 0 Fluminense;20240701;1;1;0;6;0;0;0
Corinthians 2 X 0 Fluminense;20240701;1;1;0;0;0;0;0
Corinthians 3 X 0 Fluminense;20240701;1;1;0;2;0;0;0
Coritiba 0 X 2 Fluminense;20240701;1;1;0;0;0;0;0
Coritiba 3 X 1 Fluminense;20240701;1;1;0;0;0;0;0
Costa Santos 1911;20240703;1;1;0;0;0;0;0
Criciuma 3 X 2 Fluminense;20240702;1;1;0;0;0;0;0
Criciuma 3 X 2 Fluminense;20240706;1;1;0;26;0;0;0
Cristiano 2024;20240704;1;1;0;3;0;0;0
Cristiano 2024;20240706;1;1;0;30;0;0;0
Cruzeiro 1 X 0 Fluminense;20240701;1;1;0;0;0;0;0
Cruzeiro 1 X 1 Fluminense;20240701;1;1;0;1;0;0;0
Cruzeiro 1 X 2 Fluminense;20240701;1;1;0;1;0;0;0
Cruzeiro 1 X 2 Fluminense;20240706;1;1;1;0;0;0;0
Cruzeiro 2 X 0 Fluminense;20240701;1;1;0;2;0;0;0
Cruzeiro 2 X 0 Fluminense;20240705;1;1;0;4;0;0;0
Cruzeiro 3 X 1 Fluminense;20240704;1;1;0;9;0;0;0
Curiosidades e Titulos;20240702;1;1;0;28;0;0;0
Curiosidades e Titulos;20240705;1;1;0;13;0;0;0
Cadiz 2 X 0 Fluminense;20240704;1;1;1;7;0;0;0
Cicero 2016 - Gols por Ano;20240704;1;1;0;36;0;0;0
Dago 1991;20240702;1;1;1;8;0;0;0
Dario Herrera;20240706;1;1;0;19;0;0;0
Dario Herrera;20240707;1;0;0;0;0;0;0
Deco 2013;20240702;1;1;0;5;0;0;0
Deco 2013;20240705;1;1;0;49;0;0;0
Delei 1987;20240704;1;1;0;61;0;0;0
Denilson 1992;20240702;1;1;0;182;0;0;0
Detalhamento dos Gols;20240701;1;1;0;5;0;0;0
Detalhamento dos gols - Cabeca;20240701;1;1;0;47;0;0;0
Diogo Barbosa 2024;20240704;1;1;0;5;0;0;0
Dom Bosco 2 X 1 Fluminense;20240704;1;1;0;12;0;0;0
Donizete 1990;20240705;1;1;0;8;0;0;0
Douglas Costa 2024;20240704;1;1;0;4;0;0;0
Douglas Costa 2024;20240705;1;1;0;2;0;0;0
Douglas Costa 2024;20240706;1;1;0;19;0;0;0
Doval 1978;20240705;1;1;0;2;0;0;0
Duilio 1985;20240704;1;1;0;32;0;0;0
Duque de Caxias 0 X 4 Fluminense;20240701;1;1;0;2;0;0;0
Edinho 1989;20240703;1;1;0;4;0;0;0
Edinho 1989;20240705;1;1;0;0;0;0;0
Edinho 1995;20240702;1;1;0;3;0;0;0
Edmilson 1963;20240705;1;1;0;3;0;0;0
Edson 1955;20240705;1;1;0;2;0;0;0
Edson Borracha 1966;20240701;1;1;1;0;0;0;0
Edson Borracha 1966;20240702;1;1;1;125;0;0;0
Eduardo 1994;20240702;1;1;0;5;0;0;0
Eintracht Frankfurt 4 X 1 Fluminense;20240705;1;1;0;4;0;0;0
Elenco de jogadores em 1982;20240702;1;1;0;27;0;0;0
Elenco de jogadores em 1983;20240702;1;1;0;7;0;0;0
Elenco por em Ano;20240702;1;1;0;8;0;0;0
Engenhao;20240704;1;1;0;108;0;0;0
Especiais Adversarios;20240702;1;1;0;17;0;0;0
Especiais Adversarios;20240706;1;1;0;38;0;0;0
Especiais Brasileirao;20240703;1;1;0;7;0;0;0
Especiais Brasileirao;20240704;1;1;0;10;0;0;0
Especiais Brasileirao;20240705;1;1;0;24;0;0;0
Especiais Campeonatos;20240701;1;1;0;4;0;0;0
Especiais Campeonatos;20240704;1;1;0;17;0;0;0
Especiais Campeonatos;20240707;1;1;0;5;0;0;0
Especiais Classicos;20240703;1;1;0;10;0;0;0
Especiais Estadios;20240703;1;1;0;2;0;0;0
Especiais Estadios;20240704;1;1;0;4;0;0;0
Especiais Estadios;20240706;1;1;0;3;0;0;0
Especiais Estadios;20240707;1;1;0;15;0;0;0
Especiais Gols e Penalties;20240701;1;1;0;47;0;0;0
Especiais Gols e Penalties;20240703;1;1;0;26;0;0;0
Especiais Gols e Penalties;20240704;1;1;0;40;0;0;0
Especiais Historicos;20240702;1;1;0;17;0;0;0
Especiais Historicos;20240703;1;1;0;3;0;0;0
Especiais Jogadores;20240703;1;1;0;12;0;0;0
Especiais Jogos;20240702;1;1;0;10;0;0;0
Especiais Jogos;20240703;1;1;0;16;0;0;0
Especiais Jogos;20240704;1;1;0;30;0;0;0
Especiais Jogos Eliminatorios;20240704;1;1;0;3;0;0;0
Especiais Jogos Eliminatorios;20240705;1;1;1;20;0;0;0
Especiais Placares;20240702;1;1;0;2;0;0;0
Especiais Placares;20240703;1;1;0;14;0;0;0
Especiais Sequencias;20240704;1;1;0;28;0;0;0
Especiais Sequencias;20240706;1;1;0;59;0;0;0
Especiais Tecnico;20240701;1;1;0;2;0;0;0
Especiais Tecnico;20240707;1;1;0;2;0;0;0
Especiais Tecnicos Adversarios;20240703;1;1;0;11;0;0;0
Especiais Tecnicos Adversarios;20240707;1;1;0;8;0;0;0
Espinelli 1945;20240703;1;1;1;24;0;0;0
Esquerdinha 2023;20240702;1;1;0;7;0;0;0
Esquerdinha 2023;20240707;1;1;0;10;0;0;0
Estatisticas Gerais por data;20240704;1;1;0;2;0;0;0
Estadio x Adversario;20240703;1;1;0;9;0;0;0
Estadio x Adversario;20240707;1;1;0;12;0;0;0
Estadios;20240701;1;1;0;7;0;0;0
Estadios;20240702;1;1;0;5;0;0;0
Estadios;20240706;1;1;0;2;0;0;0
Estadios;20240707;1;1;0;3;0;0;0
Evando 2006;20240704;1;1;0;3;0;0;0
Evanilson 2020;20240703;1;1;0;94;0;0;0
Fabinho 2002;20240702;1;1;0;3;0;0;0
Fanta 1983;20240702;1;1;1;226;0;0;0
Felipe 2008;20240706;1;1;0;12;0;0;0
Felipe Alves 2024;20240701;1;1;0;26;0;0;0
Felipe Andrade 2024;20240707;1;1;0;8;0;0;0
Felipe Melo 2024;20240707;1;1;0;64;0;0;0
Figueirense 0 X 1 Fluminense;20240701;1;1;0;4;0;0;0
Figueirense 0 X 4 Fluminense;20240701;1;1;0;11;0;0;0
Figueirense 1 X 0 Fluminense;20240703;1;1;0;4;0;0;0
Figueirense 2 X 2 Fluminense;20240701;1;1;0;2;0;0;0
Flamengo 0 X 1 Fluminense;20240701;1;1;0;7;0;0;0
Flamengo 0 X 1 Fluminense;20240703;1;1;0;32;0;0;0
Flamengo 0 X 2 Fluminense;20240701;1;1;0;8;0;0;0
Flamengo 0 X 2 Fluminense;20240703;1;1;1;20;0;0;0
Flamengo 1 X 0 Fluminense;20240703;1;1;0;1;0;0;0
Flamengo 1 X 0 Fluminense;20240706;1;1;0;4;0;0;0
Flamengo 1 X 1 Fluminense;20240705;1;1;0;3;0;0;0
Flamengo 1 X 4 Fluminense;20240702;1;1;0;8;0;0;0
Flamengo 2 X 0 Fluminense;20240706;1;1;0;26;0;0;0
Flamengo 3 X 2 Fluminense;20240701;1;1;0;10;0;0;0
Flamengo 3 X 3 Fluminense;20240701;1;1;0;11;0;0;0
Flamengo 4 X 0 Fluminense;20240703;1;1;0;73;0;0;0
Flamengo PI 2 X 2 Fluminense;20240704;1;1;0;14;0;0;0
Fluminense 0 X 0 Atletico MG;20240701;1;1;0;6;0;0;0
Fluminense 0 X 0 Atletico MG;20240706;1;1;0;200;0;0;0
Fluminense 0 X 0 Botafogo;20240703;1;1;0;6;0;0;0
Fluminense 0 X 0 CRB;20240701;1;1;0;34;0;0;0
Fluminense 0 X 0 Campo Grande;20240705;1;1;0;16;0;0;0
Fluminense 0 X 0 Campo Grande;20240707;1;1;0;1;0;0;0
Fluminense 0 X 0 Cruzeiro;20240704;1;1;0;6;0;0;0
Fluminense 0 X 0 Gremio;20240701;1;1;0;4;0;0;0
Fluminense 0 X 0 Gremio;20240704;1;1;0;7;0;0;0
Fluminense 0 X 0 Internacional;20240701;1;1;0;7;0;0;0
Fluminense 0 X 0 Nacional Uruguai;20240701;1;1;0;15;0;0;0
Fluminense 0 X 0 Nautico;20240701;1;1;0;33;0;0;0
Fluminense 0 X 0 Palmeiras;20240704;1;1;0;6;0;0;0
Fluminense 0 X 0 Portuguesa SP;20240704;1;1;0;8;0;0;0
Fluminense 0 X 1 America RN;20240701;1;1;0;4;0;0;0
Fluminense 0 X 1 Argentinos Juniors;20240704;1;1;1;0;0;0;0
Fluminense 0 X 1 Athletico PR;20240707;1;1;0;4;0;0;0
Fluminense 0 X 1 Bahia;20240701;1;1;0;6;0;0;0
Fluminense 0 X 1 Bangu;20240701;1;1;0;23;0;0;0
Fluminense 0 X 1 Boavista;20240703;1;1;0;10;0;0;0
Fluminense 0 X 1 Cruzeiro;20240701;1;1;0;22;0;0;0
Fluminense 0 X 1 Gremio;20240705;1;1;0;2;0;0;0
Fluminense 0 X 1 Internacional;20240703;1;1;0;27;0;0;0
Fluminense 0 X 1 Internacional;20240704;1;1;0;24;0;0;0
Fluminense 0 X 1 Palmeiras;20240707;1;1;0;5;0;0;0
Fluminense 0 X 1 Vitoria BA;20240701;1;1;0;5;0;0;0
Fluminense 0 X 1 Volta Redonda;20240701;1;1;0;0;0;0;0
Fluminense 0 X 2 America;20240704;1;1;0;12;0;0;0
Fluminense 0 X 2 America;20240705;1;1;0;6;0;0;0
Fluminense 0 X 2 Atletico MG;20240701;1;1;0;5;0;0;0
Fluminense 0 X 2 Atletico MG;20240704;1;1;0;24;0;0;0
Fluminense 0 X 2 Boavista;20240701;1;1;0;386;0;0;0
Fluminense 0 X 2 Boca Juniors;20240701;1;1;0;7;0;0;0
Fluminense 0 X 2 Cruzeiro;20240701;1;1;0;8;0;0;0
Fluminense 0 X 2 Flamengo;20240701;1;1;0;16;0;0;0
Fluminense 0 X 2 Flamengo;20240704;1;1;0;53;0;0;0
Fluminense 0 X 2 Fortaleza;20240706;1;1;0;12;0;0;0
Fluminense 0 X 2 Internacional;20240703;1;1;0;104;0;0;0
Fluminense 0 X 2 Sao Paulo;20240701;1;1;0;12;0;0;0
Fluminense 0 X 2 Vasco;20240705;1;1;0;20;0;0;0
Fluminense 0 X 3 Bonsucesso;20240707;1;1;0;6;0;0;0
Fluminense 0 X 3 Palmeiras;20240705;1;1;0;1;0;0;0
Fluminense 0 X 3 Santos;20240701;1;1;0;5;0;0;0
Fluminense 0 X 3 Volta Redonda;20240703;1;1;0;5;0;0;0
Fluminense 1 X 0 Arsenal de Sarandi;20240701;1;1;0;12;0;0;0
Fluminense 1 X 0 Atletico GO;20240701;1;1;0;7;0;0;0
Fluminense 1 X 0 Avai;20240701;1;1;0;7;0;0;0
Fluminense 1 X 0 Bahia;20240702;1;1;0;2;0;0;0
Fluminense 1 X 0 Bangu;20240706;1;1;0;6;0;0;0
Fluminense 1 X 0 Bayern de Munique;20240704;1;1;1;29;0;0;0
Fluminense 1 X 0 Bonsucesso;20240705;1;1;0;1;0;0;0
Fluminense 1 X 0 Bonsucesso;20240707;1;1;1;11;0;0;0
Fluminense 1 X 0 Corinthians;20240701;1;1;0;11;0;0;0
Fluminense 1 X 0 Corinthians;20240704;1;1;0;180;0;0;0
Fluminense 1 X 0 Cruzeiro;20240701;1;1;0;8;0;0;0
Fluminense 1 X 0 Fortaleza;20240705;1;1;0;20;0;0;0
Fluminense 1 X 0 Fortaleza;20240706;1;1;0;3;0;0;0
Fluminense 1 X 0 Guarani;20240701;1;1;0;33;0;0;0
Fluminense 1 X 0 Internacional;20240704;1;1;0;7;0;0;0
Fluminense 1 X 0 Itaperuna;20240707;1;1;1;15;0;0;0
Fluminense 1 X 0 Maritimo;20240701;1;1;0;2;0;0;0
Fluminense 1 X 0 Maritimo;20240704;1;1;0;41;0;0;0
Fluminense 1 X 0 Nova Iguacu;20240701;1;1;0;10;0;0;0
Fluminense 1 X 0 Palmeiras;20240701;1;1;0;11;0;0;0
Fluminense 1 X 0 Remo;20240704;1;1;0;9;0;0;0
Fluminense 1 X 0 Sampaio Correa RJ;20240701;1;1;0;6;0;0;0
Fluminense 1 X 0 Santo Andre;20240706;1;1;0;166;0;0;0
Fluminense 1 X 0 Santos;20240704;1;1;0;11;0;0;0
Fluminense 1 X 0 Sport;20240701;1;1;0;4;0;0;0
Fluminense 1 X 0 Sao Cristovao;20240705;1;1;0;11;0;0;0
Fluminense 1 X 0 Sao Jose;20240701;1;1;0;80;0;0;0
Fluminense 1 X 0 Ulsan Hyundai;20240704;1;1;1;6;0;0;0
Fluminense 1 X 0 Vasco;20240701;1;1;0;7;0;0;0
Fluminense 1 X 0 Volta Redonda;20240701;1;1;0;10;0;0;0
Fluminense 1 X 0 Zamora;20240701;1;1;0;6;0;0;0
Fluminense 1 X 1 Americano;20240705;1;1;0;14;0;0;0
Fluminense 1 X 1 America;20240707;1;1;0;10;0;0;0
Fluminense 1 X 1 Athletico PR;20240702;1;1;0;130;0;0;0
Fluminense 1 X 1 Athletico PR;20240704;1;1;0;15;0;0;0
Fluminense 1 X 1 Atletico GO;20240703;1;1;0;6;0;0;0
Fluminense 1 X 1 Bahia;20240704;1;1;0;12;0;0;0
Fluminense 1 X 1 Boca Juniors;20240701;1;1;0;23;0;0;0
Fluminense 1 X 1 Bonsucesso;20240704;1;1;0;5;0;0;0
Fluminense 1 X 1 Botafogo;20240701;1;1;1;4;0;0;0
Fluminense 1 X 1 Corinthians;20240702;1;1;0;1;0;0;0
Fluminense 1 X 1 Duque de Caxias;20240701;1;1;0;4;0;0;0
Fluminense 1 X 1 Flamengo;20240701;1;1;0;34;0;0;0
Fluminense 1 X 1 Flamengo;20240703;1;1;0;15;0;0;0
Fluminense 1 X 1 Flamengo;20240705;1;1;0;2;0;0;0
Fluminense 1 X 1 Goias;20240701;1;1;0;5;0;0;0
Fluminense 1 X 1 Gremio Prudente;20240701;1;1;0;11;0;0;0
Fluminense 1 X 1 Huachipato;20240706;1;1;1;28;0;0;0
Fluminense 1 X 1 Internacional;20240702;1;1;0;48;0;0;0
Fluminense 1 X 1 Internacional;20240707;1;1;0;7;0;0;0
Fluminense 1 X 1 Joinville;20240704;1;1;0;12;0;0;0
Fluminense 1 X 1 Juventude;20240701;1;1;0;5;0;0;0
Fluminense 1 X 1 Juventude;20240705;1;1;0;12;0;0;0
Fluminense 1 X 1 Madureira;20240705;1;1;0;15;0;0;0
Fluminense 1 X 1 Madureira;20240707;1;1;0;2;0;0;0
Fluminense 1 X 1 Nautico;20240704;1;1;0;29;0;0;0
Fluminense 1 X 1 Nautico;20240706;1;1;0;18;0;0;0
Fluminense 1 X 1 Palmeiras;20240701;1;1;0;11;0;0;0
Fluminense 1 X 1 Palmeiras;20240703;1;1;0;6;0;0;0
Fluminense 1 X 1 Palmeiras;20240706;1;1;0;38;0;0;0
Fluminense 1 X 1 Palmeiras;20240707;1;1;0;3;0;0;0
Fluminense 1 X 1 Paysandu;20240701;1;1;0;1;0;0;0
Fluminense 1 X 1 Paysandu;20240704;1;1;0;13;0;0;0
Fluminense 1 X 1 Santa Cruz;20240704;1;1;0;6;0;0;0
Fluminense 1 X 1 Santos;20240705;1;1;0;2;0;0;0
Fluminense 1 X 1 Sao Paulo;20240701;1;1;0;4;0;0;0
Fluminense 1 X 1 Union La Calera;20240703;1;1;0;15;0;0;0
Fluminense 1 X 1 Vasco;20240701;1;1;0;4;0;0;0
Fluminense 1 X 2 America MG;20240701;1;1;0;11;0;0;0
Fluminense 1 X 2 Athletico PR;20240706;1;1;0;11;0;0;0
Fluminense 1 X 2 Atletico GO;20240705;1;1;0;0;0;0;0
Fluminense 1 X 2 Boavista;20240701;1;1;0;5;0;0;0
Fluminense 1 X 2 Botafogo;20240701;1;1;0;5;0;0;0
Fluminense 1 X 2 Corinthians;20240701;1;1;0;7;0;0;0
Fluminense 1 X 2 Fast;20240704;1;1;0;12;0;0;0
Fluminense 1 X 2 Flamengo;20240701;1;1;0;53;0;0;0
Fluminense 1 X 2 Flamengo;20240703;1;1;0;7;0;0;0
Fluminense 1 X 2 Serra;20240701;1;1;0;5;0;0;0
Fluminense 1 X 2 Vasco;20240701;1;1;0;26;0;0;0
Fluminense 1 X 3 Botafogo;20240703;1;1;0;6;0;0;0
Fluminense 1 X 3 Campo Grande;20240705;1;1;0;4;0;0;0
Fluminense 1 X 3 Cruzeiro;20240701;1;1;0;5;0;0;0
Fluminense 1 X 3 Flamengo;20240707;1;1;0;9;0;0;0
Fluminense 1 X 3 Macae;20240701;1;1;0;6;0;0;0
Fluminense 1 X 3 Vasco;20240704;1;1;0;19;0;0;0
Fluminense 1 X 3 Vasco;20240705;1;1;0;3;0;0;0
Fluminense 1 X 4 Bahia;20240701;1;1;0;9;0;0;0
Fluminense 2 X 0 Al Ahly;20240707;1;1;0;144;0;0;0
Fluminense 2 X 0 America;20240705;1;1;0;3;0;0;0
Fluminense 2 X 0 America;20240706;1;1;0;4;0;0;0
Fluminense 2 X 0 Atletico MG;20240705;1;1;0;6;0;0;0
Fluminense 2 X 0 Botafogo PB;20240703;1;1;0;14;0;0;0
Fluminense 2 X 0 Campo Grande;20240704;1;1;0;10;0;0;0
Fluminense 2 X 0 Confianca;20240701;1;1;0;5;0;0;0
Fluminense 2 X 0 Gremio;20240701;1;1;0;5;0;0;0
Fluminense 2 X 0 Juventus;20240701;1;1;0;1;0;0;0
Fluminense 2 X 0 Juventus;20240703;1;1;0;4;0;0;0
Fluminense 2 X 0 Juventus;20240704;1;1;0;6;0;0;0
Fluminense 2 X 0 Juventus;20240706;1;1;0;3;0;0;0
Fluminense 2 X 0 LDU;20240701;1;1;0;20;0;0;0
Fluminense 2 X 0 Paysandu;20240705;1;1;0;40;0;0;0
Fluminense 2 X 0 Portuguesa;20240703;1;1;0;9;0;0;0
Fluminense 2 X 0 Sampaio Correa;20240701;1;1;0;7;0;0;0
Fluminense 2 X 0 Sampaio Correa;20240705;1;1;0;6;0;0;0
Fluminense 2 X 0 Sao Raimundo;20240701;1;1;0;7;0;0;0
Fluminense 2 X 0 Vasco;20240704;1;1;0;13;0;0;0
Fluminense 2 X 0 Vasco;20240706;1;1;0;4;0;0;0
Fluminense 2 X 0 Volta Redonda;20240701;1;1;0;4;0;0;0
Fluminense 2 X 1 Botafogo;20240701;1;1;0;5;0;0;0
Fluminense 2 X 1 Cerro Portenho;20240701;1;1;0;10;0;0;0
Fluminense 2 X 1 Cerro Portenho;20240706;1;1;0;24;0;0;0
Fluminense 2 X 1 Colo Colo;20240701;1;1;0;7;0;0;0
Fluminense 2 X 1 Colo Colo;20240705;1;1;0;1;0;0;0
Fluminense 2 X 1 Coritiba;20240701;1;1;0;7;0;0;0
Fluminense 2 X 1 Cruzeiro;20240701;1;1;0;6;0;0;0
Fluminense 2 X 1 Flamengo;20240701;1;1;0;7;0;0;0
Fluminense 2 X 1 Flamengo;20240706;1;1;0;2;0;0;0
Fluminense 2 X 1 Internacional;20240701;1;1;0;11;0;0;0
Fluminense 2 X 1 Internacional;20240706;1;1;0;0;0;0;0
Fluminense 2 X 1 Macae;20240701;1;1;0;17;0;0;0
Fluminense 2 X 1 Nautico;20240701;1;1;0;6;0;0;0
Fluminense 2 X 1 Nautico;20240704;1;1;0;8;0;0;0
Fluminense 2 X 1 Operario MS;20240704;1;1;0;4;0;0;0
Fluminense 2 X 1 Palmeiras;20240703;1;1;0;21;0;0;0
Fluminense 2 X 1 Paysandu Cricket;20240705;1;1;0;10;0;0;0
