# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240506
# Data de termino: 20240512
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
Fluminense 4 X 0 Uberaba;2024050905;1;1;0;15;0;0
Fluminense 4 X 1 America;2024051116;1;1;0;17;0;0
Fluminense 4 X 1 Athletico PR;2024050919;1;1;0;27;0;0
Fluminense 4 X 1 Campinense;2024050807;1;1;0;7;0;0
Fluminense 4 X 1 Corinthians;2024050621;1;1;0;17;0;0
Fluminense 4 X 1 Flamengo;2024050715;1;1;1;0;0;0
Fluminense 4 X 1 Flamengo;2024050815;1;1;1;0;0;0
Fluminense 4 X 1 Flamengo;2024051013;1;1;0;3;0;0
Fluminense 4 X 1 Flamengo;2024051103;1;1;0;67;0;0
Fluminense 4 X 1 Helenico;2024051113;1;1;0;7;0;0
Fluminense 4 X 1 Olaria;2024050905;1;1;0;77;0;0
Fluminense 4 X 1 Portuguesa SP;2024050905;1;1;0;241;0;0
Fluminense 4 X 1 Vila Isabel;2024051116;1;1;0;17;0;0
Fluminense 4 X 1 Vila Isabel;2024051117;1;1;0;16;0;0
Fluminense 4 X 2 America;2024051102;1;1;0;11;0;0
Fluminense 4 X 2 America;2024051103;1;1;0;70;0;0
Fluminense 4 X 2 America;2024051105;1;1;0;491;0;0
Fluminense 4 X 2 America RN;2024050807;1;1;0;10;0;0
Fluminense 4 X 2 Andarai;2024051116;1;1;0;7;0;0
Fluminense 4 X 2 Bangu;2024051116;1;1;0;9;0;0
Fluminense 4 X 2 Bonsucesso;2024050915;1;1;0;29;0;0
Fluminense 4 X 2 Brasiliense;2024050619;1;1;0;2;0;0
Fluminense 4 X 2 Brasiliense;2024050620;1;1;0;8;0;0
Fluminense 4 X 2 Brasiliense;2024050716;1;1;0;3;0;0
Fluminense 4 X 2 Palmeiras;2024050621;1;1;0;3;0;0
Fluminense 4 X 2 Palmeiras;2024050920;1;1;0;22;0;0
Fluminense 4 X 2 Palmeiras;2024050921;1;1;0;6;0;0
Fluminense 4 X 2 Portuguesa SP;2024050713;1;1;1;5;0;0
Fluminense 4 X 2 Portuguesa SP;2024050714;1;1;0;1;0;0
Fluminense 4 X 2 Portuguesa SP;2024051117;1;1;1;69;0;0
Fluminense 4 X 2 Vasco;2024051106;1;1;0;0;0;0
Fluminense 4 X 2 Villa Nova MG;2024050905;1;1;0;36;0;0
Fluminense 4 X 3 Boavista;2024050619;1;1;0;12;0;0
Fluminense 4 X 3 Boavista;2024050620;1;1;0;7;0;0
Fluminense 4 X 3 Flamengo;2024051105;1;1;0;106;0;0
Fluminense 4 X 3 Flamengo;2024051106;1;1;0;193;0;0
Fluminense 4 X 3 Internacional;2024051106;1;1;0;19;0;0
Fluminense 4 X 3 Ponte Preta;2024050919;1;1;0;17;0;0
Fluminense 4 X 3 Santos;2024050622;1;1;0;1;0;0
Fluminense 4 X 3 Sao Cristovao;2024051116;1;1;0;4;0;0
Fluminense 4 X 4 Corinthians;2024050822;1;1;0;5;0;0
Fluminense 4 X 4 Corinthians;2024050916;1;1;0;36;0;0
Fluminense 4 X 4 Corinthians;2024051104;1;1;0;16;0;0
Fluminense 4 X 4 Corinthians;2024051105;1;1;0;0;0;0
Fluminense 5 X 0 Bonsucesso;2024051103;1;1;0;9;0;0
Fluminense 5 X 0 Itaperuna;2024051200;1;1;1;19;0;0
Fluminense 5 X 0 Itaperuna;2024051222;1;1;1;35;0;0
Fluminense 5 X 0 Salgueiro;2024051015;1;1;0;56;0;0
Fluminense 5 X 1 America;2024051221;1;1;0;10;0;0
Fluminense 5 X 1 Carioca;2024051116;1;1;0;34;0;0
Fluminense 5 X 1 Friburguense;2024051122;1;1;0;22;0;0
Fluminense 5 X 1 Palmeiras;2024051221;1;1;0;5;0;0
Fluminense 5 X 1 River Plate;2024051013;1;1;0;35;0;0
Fluminense 5 X 2 Bonsucesso;2024051105;1;1;0;41;0;0
Fluminense 5 X 2 Corinthians;2024050816;1;1;0;18;0;0
Fluminense 5 X 2 Sao Paulo;2024050621;1;1;1;16;0;0
Fluminense 5 X 2 Sao Paulo;2024050818;1;1;0;71;0;0
Fluminense 5 X 2 Austria Viena;2024050809;1;1;0;186;0;0
Fluminense 5 X 2 Austria Viena;2024050810;1;1;0;268;0;0
Fluminense 5 X 2 Austria Viena;2024050923;1;1;0;73;0;0
Fluminense 5 X 3 Goias;2024050620;1;1;0;9;0;0
Fluminense 6 X 0 Adesg;2024050611;1;1;1;10;0;0
Fluminense 6 X 0 Adesg;2024050612;1;1;1;19;0;0
Fluminense 6 X 0 Adesg;2024050619;1;1;0;2;0;0
Fluminense 6 X 0 Adesg;2024050620;1;1;0;10;0;0
Fluminense 6 X 0 Adesg;2024050717;1;1;0;8;0;0
Fluminense 6 X 0 Adesg;2024050801;1;1;1;20;0;0
Fluminense 6 X 0 Adesg;2024050822;1;1;0;11;0;0
Fluminense 6 X 0 Adesg;2024051114;1;1;0;14;0;0
Fluminense 6 X 0 Adesg;2024051203;1;1;1;31;0;0
Fluminense 6 X 0 Brasil RJ;2024051113;1;1;0;16;0;0
Fluminense 6 X 1 Vila Isabel;2024051116;1;1;0;7;0;0
Fluminense 6 X 2 Madureira;2024051215;1;1;0;173;0;0
Fluminense 6 X 2 Portuguesa SP;2024051105;1;1;0;48;0;0
Fluminense 6 X 2 Vasco;2024051214;1;1;0;457;0;0
Fluminense 7 X 0 Brasil RJ;2024051115;1;1;0;7;0;0
Fluminense 7 X 1 Juventude;2024050607;1;1;1;10;0;0
Fluminense 7 X 1 Juventude;2024050711;1;1;1;22;0;0
Fluminense 7 X 1 Juventude;2024051102;1;1;1;0;0;0
Fluminense 7 X 1 Juventude;2024051105;1;1;0;0;0;0
Fluminense 7 X 2 Bangu;2024051215;1;1;0;119;0;0
Fluminense 7 X 2 Botafogo;2024051218;1;1;1;90;0;0
Fluminense 9 X 0 Modesto;2024050915;1;1;0;16;0;0
Fluminense X Boca Juniors - Video;2024050909;1;1;0;24;0;0
Fluminense X Cuiaba - Video;2024051114;1;1;0;37;0;0
Fluminense X Independiente Sta Fe - Video;2024050900;1;1;0;21;0;0
Fluminense X Milionarios - Video;2024050900;1;1;0;14;0;0
Fluminense X Milionarios - Video;2024051017;1;1;0;91;0;0
Fluminense X Sao Paulo - Video;2024051202;1;1;0;44;0;0
Fluminense x ABC-RN;2024050609;1;1;0;59;0;0
Fluminense x ABC-RN;2024050819;1;1;0;24;0;0
Fluminense x ABC-RN;2024051123;1;1;0;45;0;0
Fluminense x Ajaccio-Franca;2024050619;1;1;0;15;0;0
Fluminense x Al Ahly-Egito;2024050618;1;1;0;41;0;0
Fluminense x Al Ahly-Egito;2024051102;1;1;0;5;0;0
Fluminense x Al Ahly-Egito;2024051116;1;1;0;18;0;0
Fluminense x Al Ahly-Egito;2024051221;1;1;0;3;0;0
Fluminense x Alianza Lima-Peru;2024050623;1;1;0;45;0;0
Fluminense x Alianza Lima-Peru;2024051020;1;1;0;14;0;0
Fluminense x Alianza Lima-Peru;2024051102;1;1;0;21;0;0
Fluminense x Alianza Lima-Peru;2024051116;1;1;0;40;0;0
Fluminense x Alianza Lima-Peru;2024051120;1;1;0;24;0;0
Fluminense x Alianza Lima-Peru;2024051216;1;1;0;38;0;0
Fluminense x Americano-RJ;2024051102;1;1;0;15;0;0
Fluminense x America MG-MG;2024051021;1;1;0;19;0;0
Fluminense x America MG-MG;2024051102;1;1;0;4;0;0
Fluminense x America Mexico-Mexico;2024051010;1;1;0;25;0;0
Fluminense x America RN-RN;2024051102;1;1;0;2;0;0
Fluminense x America-RJ;2024050914;1;1;0;17;0;0
Fluminense x America-RJ;2024050915;1;1;0;2;0;0
Fluminense x America-RJ;2024051102;1;1;0;8;0;0
Fluminense x Anapolina-GO;2024050820;1;1;1;21;0;0
Fluminense x Anapolina-GO;2024051119;1;1;1;42;0;0
Fluminense x Antofagasta-Chile;2024050815;1;1;0;23;0;0
Fluminense x Antofagasta-Chile;2024050817;1;1;0;104;0;0
Fluminense x Antofagasta-Chile;2024050900;1;1;0;2;0;0
Fluminense x Antofagasta-Chile;2024050923;1;1;0;2;0;0
Fluminense x Antofagasta-Chile;2024051010;1;1;0;5;0;0
Fluminense x Antofagasta-Chile;2024051020;1;1;0;5;0;0
Fluminense x Ararat Yerevan-Armenia;2024050619;1;1;0;8;0;0
Fluminense x Argentinos Juniors-Argentina;2024051102;1;1;0;7;0;0
Fluminense x Argentinos Juniors-Argentina;2024051216;1;1;0;30;0;0
Fluminense x Arsenal-Inglaterra;2024050619;1;1;0;10;0;0
Fluminense x Athletico PR-PR;2024051102;1;1;0;4;0;0
Fluminense x Atlanta-Argentina;2024050900;1;1;0;30;0;0
Fluminense x Atletic Club-MG;2024050618;1;1;0;12;0;0
Fluminense x Atletico GO-GO;2024051021;1;1;0;0;0;0
Fluminense x Atletico GO-GO;2024051102;1;1;0;1;0;0
Fluminense x Atletico MG-MG;2024050617;1;1;0;0;0;0
Fluminense x Atletico MG-MG;2024050621;1;1;0;0;0;0
Fluminense x Atletico MG-MG;2024050910;1;1;0;8;0;0
Fluminense x Atletico MG-MG;2024051006;1;1;0;0;0;0
Fluminense x Atletico MG-MG;2024051102;1;1;0;4;0;0
Fluminense x Atletico Nacional-Colombia;2024051007;1;1;0;21;0;0
Fluminense x Atletico Nacional-Colombia;2024051010;1;1;0;51;0;0
Fluminense x Atletico Nacional-Colombia;2024051102;1;1;0;4;0;0
Fluminense x Atletico de Bilbao-Espanha;2024050619;1;1;0;5;0;0
Fluminense x Atletico de Madrid-Espanha;2024050619;1;1;0;4;0;0
Fluminense x Azurra-MG;2024050618;1;1;0;7;0;0
Fluminense x Bahia-BA;2024051102;1;1;0;2;0;0
Fluminense x Bangu-RJ;2024050900;1;1;0;11;0;0
Fluminense x Bangu-RJ;2024050915;1;1;0;36;0;0
Fluminense x Bangu-RJ;2024051206;1;1;0;20;0;0
Fluminense x Barcelona Guaiaquil-Equador;2024051010;1;1;0;42;0;0
Fluminense x Barcelona Guaiaquil-Equador;2024051020;1;1;0;4;0;0
Fluminense x Barcelona Guaiaquil-Equador;2024051102;1;1;0;7;0;0
Fluminense x Barcelona-Espanha;2024050619;1;1;0;5;0;0
Fluminense x Barcelona-Espanha;2024051221;1;1;0;4;0;0
Fluminense x Barra Mansa-RJ;2024050611;1;1;0;2;0;0
Fluminense x Bayer Leverkusen-Alemanha;2024050618;1;1;0;12;0;0
Fluminense x Bayer Leverkusen-Alemanha;2024050900;1;1;0;5;0;0
Fluminense x Bayer Leverkusen-Alemanha;2024051102;1;1;0;3;0;0
Fluminense x Bayer Leverkusen-Alemanha;2024051122;1;1;0;6;0;0
Fluminense x Benfica-Portugal;2024050619;1;1;0;6;0;0
Fluminense x Besiktas-Turquia;2024050619;1;1;0;5;0;0
Fluminense x Boavista-RJ;2024051018;1;1;0;109;0;0
Fluminense x Boca Juniors-Argentina;2024050623;1;1;0;38;0;0
Fluminense x Boca Juniors-Argentina;2024051102;1;1;0;9;0;0
Fluminense x Boca Juniors-Argentina;2024051216;1;1;0;62;0;0
Fluminense x Boca Juniors-Argentina;2024051221;1;1;0;3;0;0
Fluminense x Bordeaux-Franca;2024050619;1;1;0;7;0;0
Fluminense x Botafogo-RJ;2024050816;1;1;0;2;0;0
Fluminense x Botafogo-RJ;2024050909;1;1;0;43;0;0
Fluminense x Botafogo-RJ;2024051008;1;1;0;9;0;0
Fluminense x Botafogo-RJ;2024051205;1;1;0;25;0;0
Fluminense x CSA-AL;2024050609;1;1;0;40;0;0
Fluminense x Cachoeiro-ES;2024050911;1;1;0;9;0;0
Fluminense x Cachoeiro-ES;2024051214;1;1;1;20;0;0
Fluminense x Cachoeiro-ES;2024051218;1;1;1;50;0;0
Fluminense x Campo Grande-RJ;2024050802;1;1;0;22;0;0
Fluminense x Campo Grande-RJ;2024050909;1;1;0;19;0;0
Fluminense x Canto do Rio-RJ;2024050618;1;1;0;46;0;0
Fluminense x Cerro Portenho-Paraguai;2024050623;1;1;0;20;0;0
Fluminense x Cerro Portenho-Paraguai;2024050922;1;1;0;1;0;0
Fluminense x Cerro Portenho-Paraguai;2024051013;1;1;0;40;0;0
Fluminense x Cerro Portenho-Paraguai;2024051102;1;1;0;2;0;0
Fluminense x Cerro Portenho-Paraguai;2024051116;1;1;0;103;0;0
Fluminense x Cerro Portenho-Paraguai;2024051120;1;1;0;19;0;0
Fluminense x Cerro Portenho-Paraguai;2024051216;1;1;0;16;0;0
Fluminense x Colo Colo-Chile;2024050616;1;1;0;132;0;0
Fluminense x Colo Colo-Chile;2024050617;1;1;0;41;0;0
Fluminense x Colo Colo-Chile;2024050623;1;1;0;36;0;0
Fluminense x Colo Colo-Chile;2024050715;1;1;0;44;0;0
Fluminense x Colo Colo-Chile;2024050809;1;1;0;23;0;0
Fluminense x Colo Colo-Chile;2024050812;1;1;0;1;0;0
Fluminense x Colo Colo-Chile;2024050813;1;1;0;33;0;0
Fluminense x Colo Colo-Chile;2024050814;1;1;0;2;0;0
Fluminense x Colo Colo-Chile;2024050816;1;1;0;43;0;0
Fluminense x Colo Colo-Chile;2024050822;1;1;0;0;0;0
Fluminense x Colo Colo-Chile;2024050900;1;1;0;4;0;0
Fluminense x Colo Colo-Chile;2024050910;1;1;0;18;0;0
Fluminense x Colo Colo-Chile;2024050912;1;1;0;21;0;0
Fluminense x Colo Colo-Chile;2024050920;1;1;0;15;0;0
Fluminense x Colo Colo-Chile;2024051008;1;1;0;16;0;0
Fluminense x Colo Colo-Chile;2024051009;1;1;0;18;0;0
Fluminense x Colo Colo-Chile;2024051011;1;1;0;90;0;0
Fluminense x Colo Colo-Chile;2024051013;1;1;0;39;0;0
Fluminense x Colo Colo-Chile;2024051102;1;1;0;6;0;0
Fluminense x Colo Colo-Chile;2024051113;1;1;0;200;0;0
Fluminense x Colo Colo-Chile;2024051118;1;1;0;29;0;0
Fluminense x Colo Colo-Chile;2024051216;1;1;0;26;0;0
Fluminense x Colonia-Alemanha;2024050618;1;1;0;24;0;0
Fluminense x Colonia-Alemanha;2024051116;1;1;0;35;0;0
Fluminense x Colonia-Alemanha;2024051210;1;1;0;7;0;0
Fluminense x Combinado Europeu-Europa;2024050619;1;1;0;8;0;0
Fluminense x Comercial MS-MS;2024050911;1;1;0;7;0;0
Fluminense x Confianca-SE;2024050911;1;1;0;20;0;0
Fluminense x Confianca-SE;2024051012;1;1;1;23;0;0
Fluminense x Corinthians Casuals-Inglaterra;2024050619;1;1;0;4;0;0
Fluminense x Corinthians-SP;2024050816;1;1;0;2;0;0
Fluminense x Criciuma-SC;2024050912;1;1;0;46;0;0
Fluminense x Cuiaba-MT;2024051114;1;1;0;977;0;0
Fluminense x Defensor-Uruguai;2024051010;1;1;0;31;0;0
Fluminense x Defensor-Uruguai;2024051102;1;1;0;1;0;0
Fluminense x Deportes Concepcion-Chile;2024050815;1;1;0;3;0;0
Fluminense x Deportes Concepcion-Chile;2024050817;1;1;0;9;0;0
Fluminense x Deportes Concepcion-Chile;2024050900;1;1;0;9;0;0
Fluminense x Deportes Concepcion-Chile;2024051010;1;1;0;0;0;0
Fluminense x Deportes Concepcion-Chile;2024051022;1;1;0;1;0;0
Fluminense x Deportivo Cuenca-Equador;2024050618;1;1;0;10;0;0
Fluminense x Deportivo Cuenca-Equador;2024051020;1;1;0;5;0;0
Fluminense x Deportivo Cuenca-Equador;2024051102;1;1;0;2;0;0
Fluminense x Deportivo Malaga-Espanha;2024051221;1;1;0;7;0;0
Fluminense x Desportiva-ES;2024050618;1;1;0;0;0;0
Fluminense x Desportiva-ES;2024050619;1;1;0;32;0;0
Fluminense x Eintracht Frankfurt-Alemanha;2024050718;1;1;1;26;0;0
Fluminense x Eintracht Frankfurt-Alemanha;2024051222;1;1;1;5;0;0
Fluminense x Encouracado M Gerais-RJ;2024050623;1;1;0;4;0;0
Fluminense x Eppingen-Alemanha;2024050711;1;1;1;17;0;0
Fluminense x Eppingen-Alemanha;2024050903;1;1;1;6;0;0
Fluminense x Eppingen-Alemanha;2024050911;1;1;0;10;0;0
Fluminense x Escola de Samba-RJ;2024050618;1;1;0;25;0;0
Fluminense x Estrela do Norte-ES;2024051222;1;1;1;31;0;0
Fluminense x Everton-Chile;2024050815;1;1;0;11;0;0
Fluminense x Everton-Chile;2024050817;1;1;0;3;0;0
Fluminense x Everton-Chile;2024050923;1;1;0;2;0;0
Fluminense x Everton-Chile;2024051010;1;1;0;1;0;0
Fluminense x Fast-AM;2024050619;1;1;0;9;0;0
Fluminense x Fast-AM;2024051012;1;1;1;119;0;0
Fluminense x Fast-AM;2024051220;1;1;1;121;0;0
Fluminense x Fenerbache-Turquia;2024050622;1;1;0;9;0;0
Fluminense x Ferencvaros-Hungria;2024050600;1;1;0;10;0;0
Fluminense x Ferencvaros-Hungria;2024050622;1;1;0;9;0;0
Fluminense x Ferencvaros-Hungria;2024051221;1;1;0;3;0;0
Fluminense x Figueirense-SC;2024050923;1;1;0;68;0;0
Fluminense x Fiorentina-Italia;2024050622;1;1;0;7;0;0
Fluminense x Flamengo-RJ;2024050713;1;1;0;17;0;0
Fluminense x Flamengo-RJ;2024050715;1;1;0;14;0;0
Fluminense x Flamengo-RJ;2024050916;1;1;0;5;0;0
Fluminense x Flamengo-RJ;2024050921;1;1;0;6;0;0
Fluminense x Flamengo-RJ;2024051213;1;1;0;35;0;0
Fluminense x Flamengo-RJ;2024051215;1;1;0;12;0;0
Fluminense x Fluminense BA-BA;2024050619;1;1;0;28;0;0
Fluminense x Fluminense BA-BA;2024051219;1;1;0;2;0;0
Fluminense x Fluminense Friburgo-RJ;2024050619;1;1;0;22;0;0
Fluminense x Fluminense Niteroi-RJ;2024050619;1;1;0;36;0;0
Fluminense x Fortaleza-CE;2024051021;1;1;0;20;0;0
Fluminense x Forcas Revolucionarias-RS;2024050623;1;1;0;19;0;0
Fluminense x Fuzileiros Navais-RJ;2024050623;1;1;0;24;0;0
Fluminense x Galatasaray-Turquia;2024050622;1;1;0;6;0;0
Fluminense x Goias-GO;2024050816;1;1;0;12;0;0
Fluminense x Goiania-GO;2024050821;1;1;1;45;0;0
Fluminense x Gremio-RS;2024050901;1;1;0;6;0;0
Fluminense x Guarani-SP;2024050619;1;1;0;36;0;0
Fluminense x Guarani-SP;2024050816;1;1;0;4;0;0
Fluminense x Haddock Lobo-RJ;2024050619;1;1;0;38;0;0
Fluminense x Honved-Hungria;2024050600;1;1;0;5;0;0
Fluminense x Huachipato-Chile;2024050815;1;1;0;9;0;0
Fluminense x Huachipato-Chile;2024050817;1;1;0;18;0;0
Fluminense x Huachipato-Chile;2024050900;1;1;0;3;0;0
Fluminense x Huachipato-Chile;2024050923;1;1;0;2;0;0
Fluminense x Huachipato-Chile;2024051010;1;1;0;4;0;0
Fluminense x Independiente Sta Fe-Colombia;2024050900;1;1;0;20;0;0
Fluminense x Independiente Sta Fe-Colombia;2024051102;1;1;0;9;0;0
Fluminense x Internacional-RS;2024050912;1;1;0;70;0;0
Fluminense x Internazionale-Italia;2024050622;1;1;0;5;0;0
Fluminense x Internazionale-Italia;2024050918;1;1;1;3;0;0
Fluminense x Internazionale-Italia;2024051212;1;1;1;18;0;0
Fluminense x Jequia-RJ;2024050910;1;1;0;8;0;0
Fluminense x Juiz de Fora-MG;2024050911;1;1;0;1;0;0
Fluminense x Junior Barranquilla-Colombia;2024051102;1;1;0;2;0;0
Fluminense x Juventude-RS;2024050617;1;1;0;43;0;0
Fluminense x Juventus-SP;2024050619;1;1;0;12;0;0
Fluminense x Kashima Antlers-Japao;2024051221;1;1;0;2;0;0
Fluminense x Kashima Antlers-Japao;2024051222;1;1;0;1;0;0
Fluminense x LDU-Equador;2024050618;1;1;0;127;0;0
Fluminense x LDU-Equador;2024050823;1;1;0;17;0;0
Fluminense x LDU-Equador;2024050900;1;1;0;8;0;0
Fluminense x LDU-Equador;2024051102;1;1;0;3;0;0
Fluminense x LDU-Equador;2024051216;1;1;0;12;0;0
Fluminense x Lagartense-SE;2024050619;1;1;0;22;0;0
Fluminense x Linhares-ES;2024051114;1;1;1;8;0;0
Fluminense x Liverpool URU-Uruguai;2024051010;1;1;0;17;0;0
Fluminense x Luverdense-MT;2024051221;1;1;0;7;0;0
Fluminense x Mackenzie-SP;2024050619;1;1;0;13;0;0
Fluminense x Manchester City-Inglaterra;2024050618;1;1;0;4;0;0
Fluminense x Manchester City-Inglaterra;2024050900;1;1;0;6;0;0
Fluminense x Manchester City-Inglaterra;2024051102;1;1;0;1;0;0
Fluminense x Manchester City-Inglaterra;2024051116;1;1;0;18;0;0
Fluminense x Manchester United-Inglaterra;2024050622;1;1;0;9;0;0
Fluminense x Manchester-MG;2024050619;1;1;0;10;0;0
Fluminense x Manchester-MG;2024050914;1;1;0;3;0;0
Fluminense x Maranhao-MA;2024051102;1;1;0;6;0;0
Fluminense x Milan-Italia;2024050622;1;1;0;5;0;0
Fluminense x Milionarios-Colombia;2024050900;1;1;0;9;0;0
Fluminense x Milionarios-Colombia;2024051102;1;1;0;7;0;0
Fluminense x Nacional Potosi-Bolivia;2024051010;1;1;0;21;0;0
Fluminense x Nacional Uruguai-Uruguai;2024051010;1;1;0;59;0;0
Fluminense x Nacional Uruguai-Uruguai;2024051102;1;1;0;3;0;0
Fluminense x Nautico-PE;2024050619;1;1;0;42;0;0
Fluminense x Olaria-RJ;2024050619;1;1;0;16;0;0
Fluminense x Olaria-RJ;2024051006;1;1;0;29;0;0
Fluminense x Olimpia-Paraguai;2024051102;1;1;0;2;0;0
Fluminense x Olimpia-Paraguai;2024051216;1;1;0;14;0;0
Fluminense x Olimpique Lyon-Franca;2024050622;1;1;0;6;0;0
Fluminense x Olimpique Marselha-Franca;2024050622;1;1;0;5;0;0
Fluminense x Operario MS-MS;2024050911;1;1;0;13;0;0
Fluminense x Oriente Petrolero-Bolivia;2024050922;1;1;0;1;0;0
Fluminense x Oriente Petrolero-Bolivia;2024051010;1;1;0;29;0;0
Fluminense x Oriente Petrolero-Bolivia;2024051102;1;1;0;3;0;0
Fluminense x PSV Eindhoven-Holanda;2024050618;1;1;0;36;0;0
Fluminense x Palmeiras-SP;2024051001;1;1;0;2;0;0
Fluminense x Parana-PR;2024050618;1;1;0;51;0;0
Fluminense x Paris Saint Germain-Franca;2024050621;1;1;1;28;0;0
Fluminense x Paris Saint Germain-Franca;2024050622;1;1;0;30;0;0
Fluminense x Paris Saint Germain-Franca;2024050816;1;1;1;42;0;0
Fluminense x Paris Saint Germain-Franca;2024050818;1;1;1;68;0;0
Fluminense x Paris Saint Germain-Franca;2024050819;1;1;1;0;0;0
Fluminense x Paris Saint Germain-Franca;2024050923;1;1;1;18;0;0
Fluminense x Paris Saint Germain-Franca;2024051019;1;1;1;21;0;0
Fluminense x Paris Saint Germain-Franca;2024051020;1;1;1;26;0;0
Fluminense x Paris Saint Germain-Franca;2024051022;1;1;1;0;0;0
Fluminense x Paris Saint Germain-Franca;2024051111;1;1;1;27;0;0
Fluminense x Paris Saint Germain-Franca;2024051112;1;1;1;20;0;0
Fluminense x Paris Saint Germain-Franca;2024051119;1;1;1;21;0;0
Fluminense x Paris Saint Germain-Franca;2024051211;1;1;1;21;0;0
Fluminense x Paulistano-SP;2024050619;1;1;0;30;0;0
Fluminense x Paulistano-SP;2024051011;1;1;0;1;0;0
Fluminense x Paysandu Cricket-RJ;2024050619;1;1;0;13;0;0
Fluminense x Paysandu-PA;2024050809;1;1;0;17;0;0
Fluminense x Penarol-Uruguai;2024051010;1;1;0;65;0;0
Fluminense x Penarol-Uruguai;2024051022;1;1;0;37;0;0
Fluminense x Penarol-Uruguai;2024051023;1;1;0;0;0;0
Fluminense x Penarol-Uruguai;2024051102;1;1;0;11;0;0
Fluminense x Picos-PI;2024051119;1;1;1;7;0;0
Fluminense x Porto-Portugal;2024050622;1;1;0;9;0;0
Fluminense x Racing-Argentina;2024051221;1;1;0;4;0;0
Fluminense x Real Madrid-Espanha;2024050622;1;1;0;10;0;0
Fluminense x Real Madrid-Espanha;2024051216;1;1;0;39;0;0
Fluminense x Real Madrid-Espanha;2024051221;1;1;0;2;0;0
Fluminense x Remo-PA;2024050911;1;1;0;17;0;0
Fluminense x Rio Cricket-RJ;2024050619;1;1;0;8;0;0
Fluminense x Rio Cricket-RJ;2024051018;1;1;1;13;0;0
Fluminense x River Plate-Argentina;2024050623;1;1;0;56;0;0
Fluminense x River Plate-Argentina;2024051102;1;1;0;15;0;0
Fluminense x River Plate-Argentina;2024051216;1;1;0;31;0;0
Fluminense x River Plate-Argentina;2024051221;1;1;0;12;0;0
Fluminense x River-PI;2024050623;1;1;0;7;0;0
Fluminense x Roma-Italia;2024050622;1;1;0;21;0;0
Fluminense x Royal Antwerp-Belgica;2024051221;1;1;0;9;0;0
Fluminense x Sampaio Correa RJ-RJ;2024050623;1;1;0;8;0;0
Fluminense x Sampaio Correa-MA;2024050623;1;1;0;70;0;0
Fluminense x Sampaio Correa-MA;2024050909;1;1;0;37;0;0
Fluminense x Sampaio Correa-MA;2024051016;1;1;0;3;0;0
Fluminense x San Lorenzo-Argentina;2024050907;1;1;1;34;0;0
Fluminense x San Lorenzo-Argentina;2024051007;1;1;1;15;0;0
Fluminense x San Lorenzo-Argentina;2024051215;1;1;0;27;0;0
Fluminense x Santiago Wanders-Chile;2024050815;1;1;0;3;0;0
Fluminense x Santiago Wanders-Chile;2024050817;1;1;0;3;0;0
Fluminense x Santiago Wanders-Chile;2024050900;1;1;0;3;0;0
Fluminense x Santiago Wanders-Chile;2024051010;1;1;0;1;0;0
Fluminense x Santiago Wanders-Chile;2024051022;1;1;0;1;0;0
Fluminense x Santos-SP;2024050622;1;1;0;2;0;0
Fluminense x Sel Lourenco Marques-Mocambique;2024050623;1;1;0;9;0;0
Fluminense x Sel. Arabia Saudita-Arabia Saudita;2024050623;1;1;0;13;0;0
Fluminense x Selecao Argelia-Argelia;2024050623;1;1;0;6;0;0
Fluminense x Selecao B Bulgaria-Bulgaria;2024050623;1;1;0;4;0;0
Fluminense x Selecao Bulgaria-Bulgaria;2024050623;1;1;0;6;0;0
Fluminense x Selecao Camaroes-Camaroes;2024050623;1;1;0;5;0;0
Fluminense x Selecao Chile-Chile;2024050623;1;1;0;11;0;0
Fluminense x Selecao Chile-Chile;2024050815;1;1;0;6;0;0
Fluminense x Selecao Chile-Chile;2024050817;1;1;0;6;0;0
Fluminense x Selecao Chile-Chile;2024050923;1;1;0;5;0;0
Fluminense x Selecao Chile-Chile;2024051010;1;1;0;2;0;0
Fluminense x Selecao Chile-Chile;2024051022;1;1;0;1;0;0
Fluminense x Selecao Coreia-Coreia do Sul;2024050623;1;1;0;2;0;0
Fluminense x Selecao Emirados-Emirados Arabes;2024050623;1;1;0;3;0;0
Fluminense x Selecao Itabuna-BA;2024050609;1;1;0;2;0;0
Fluminense x Selecao Italia-Italia;2024050618;1;1;0;12;0;0
Fluminense x Selecao Japao-Japao;2024050623;1;1;0;4;0;0
Fluminense x Selecao Nigeria-Nigeria;2024050623;1;1;0;3;0;0
Fluminense x Selecao Niteroi-RJ;2024050617;1;1;0;8;0;0
Fluminense x Selecao Olimpica da Hungria-Hungria;2024050600;1;1;0;2;0;0
Fluminense x Selecao Olimpica URSS-Russia;2024050623;1;1;0;4;0;0
Fluminense x Selecao Paraguai-Paraguai;2024050623;1;1;0;11;0;0
Fluminense x Selecao Paraguai-Paraguai;2024050717;1;1;1;43;0;0
Fluminense x Selecao Paraguai-Paraguai;2024050719;1;1;1;46;0;0
