# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240506
# Data de termino: 20240512
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
Bruno Arleu de Araujo;20240512;1;1;0;44;0;0
Bruno Mota Correa;20240506;1;1;0;7;0;0
Bruno Mota Correa;20240512;1;1;0;2;0;0
Bryan Oliveira 2015;20240511;1;1;0;2;0;0
Buchan 1909;20240511;1;1;0;1;0;0
CEUB 1 X 3 Fluminense;20240510;1;1;0;4;0;0
Cabezas 2018;20240512;1;1;0;2;0;0
Cabofriense 1 X 1 Fluminense;20240510;1;1;0;16;0;0
Cabofriense 2 X 2 Fluminense;20240509;1;1;0;11;0;0
Caca 1958;20240511;1;1;0;23;0;0
Caca 1962;20240511;1;1;0;6;0;0
Caca 1958;20240511;1;1;0;0;0;0
Caca 1962;20240511;1;1;0;0;0;0
Cadu 1998;20240508;1;1;0;17;0;0
Cadu 1998;20240510;1;1;0;4;0;0
Caio Max Augusto Vieira;20240506;1;1;0;19;0;0
Caldense 0 X 1 Fluminense;20240510;1;1;0;46;0;0
Camisa;20240506;1;1;0;2;0;0
Camisa;20240508;1;1;0;21;0;0
Camisa;20240509;1;1;0;1;0;0
Camisa;20240510;1;1;0;1;0;0
Camisa ano a ano;20240507;1;1;0;11;0;0
Camisa ano a ano;20240508;1;1;0;12;0;0
Camisa ano a ano;20240511;1;1;0;5;0;0
Camisa ano a ano;20240512;1;1;0;44;0;0
Camisa por tipo;20240508;1;1;0;4;0;0
Camisas em 1904;20240512;1;1;0;1;0;0
Camisas em 1907;20240512;1;1;0;1;0;0
Camisas em 1910;20240512;1;1;0;2;0;0
Camisas em 1922;20240512;1;1;0;1;0;0
Camisas em 1924;20240512;1;1;0;3;0;0
Camisas em 1930;20240512;1;1;0;2;0;0
Camisas em 1962;20240511;1;1;0;5;0;0
Camisas em 1974;20240512;1;1;0;1;0;0
Camisas em 1988;20240507;1;1;0;17;0;0
Camisas em 1990;20240512;1;1;0;0;0;0
Camisas em 1994;20240512;1;1;0;1;0;0
Camisas em 1997;20240512;1;1;0;0;0;0
Camisas em 1998;20240512;1;1;0;0;0;0
Camisas em 1999;20240512;1;1;0;5;0;0
Camisas em 2000;20240512;1;1;0;2;0;0
Camisas em 2005;20240512;1;1;0;1;0;0
Camisas em 2007;20240508;1;1;0;10;0;0
Camisas em 2007;20240512;1;1;0;1;0;0
Camisas em 2008;20240508;1;1;0;16;0;0
Camisas em 2009;20240508;1;1;0;10;0;0
Camisas em 2009;20240512;1;1;0;2;0;0
Camisas em 2010;20240512;1;1;0;1;0;0
Camisas em 2013;20240512;1;1;0;10;0;0
Camisas em 2014;20240512;1;1;0;7;0;0
Camisas em 2024;20240512;1;1;0;46;0;0
Camisas x Jogador;20240508;1;1;0;14;0;0
Campanha em 2024 x Campanhas historicas;20240510;1;1;0;11;0;0
Campeonato da Capital 1993;20240512;1;1;0;7;0;0
Campeonato x Estadio;20240510;1;1;0;140;0;0
Campeonato x Jogador;20240510;1;1;0;26;0;0
Campeonato x Tecnico;20240510;1;1;0;10;0;0
Campo Grande 3 X 6 Fluminense;20240507;1;1;0;3;0;0
Canto do Rio 0 X 1 Fluminense;20240509;1;1;0;331;0;0
Canto do Rio 0 X 3 Fluminense;20240508;1;1;0;505;0;0
Canto do Rio 3 X 5 Fluminense;20240509;1;1;0;27;0;0
Carioca 0 X 4 Fluminense;20240511;1;1;0;51;0;0
Carioca 0 X 6 Fluminense;20240511;1;1;0;7;0;0
Carioca 1952;20240512;1;1;0;19;0;0
Carioca 1953;20240509;1;1;1;11;0;0
Carioca 1962;20240506;1;1;1;10;0;0
Carioca 1962;20240511;1;1;1;27;0;0
Carioca 1969;20240507;1;1;0;46;0;0
Carioca 1978;20240510;1;1;1;15;0;0
Carioca 1978;20240511;1;1;1;0;0;0
Carioca 1979;20240508;1;1;1;23;0;0
Carioca 1988;20240509;1;1;0;8;0;0
Carioca 1992;20240508;1;1;1;0;0;0
Carioca 1995;20240508;1;1;1;63;0;0
Carioca 2004;20240506;1;1;0;18;0;0
Carioca 2005;20240512;1;1;0;18;0;0
Carioca 2024;20240510;1;1;0;1;0;0
Carioca 3 X 2 Fluminense;20240511;1;1;0;128;0;0
Carlos Alberto 2007;20240507;1;1;0;24;0;0
Carlos Alberto 2007;20240512;1;1;0;5;0;0
Carlos Alberto Dias 1998;20240507;1;1;0;2;0;0
Carlos Amarilla;20240509;1;1;1;9;0;0
Carlos Eduardo Nunes Braga;20240506;1;1;0;18;0;0
Carlos Elias Pimentel;20240510;1;1;0;1;0;0
Carlos Herera Bernal;20240506;1;1;0;6;0;0
Carlos Macedo 1906;20240508;1;1;0;5;0;0
Carlos Ortega;20240506;1;1;0;4;0;0
Cartao x Jogador;20240511;1;1;0;2;0;0
Cartoes - Jogador;20240510;1;1;0;72;0;0
Castilho 1965;20240511;1;1;0;55;0;0
Castilho 1965;20240512;1;1;0;79;0;0
Celso 1923;20240511;1;1;0;21;0;0
Celso 1969;20240508;1;1;0;16;0;0
Centenario;20240508;1;1;0;5;0;0
Cerro Portenho - Defensores del Chaco;20240510;1;1;0;0;0;0
Cerro Portenho 0 X 0 Fluminense;20240506;1;1;0;5;0;0
Cerro Portenho 0 X 0 Fluminense;20240508;1;1;0;3;0;0
Cerro Portenho 0 X 0 Fluminense;20240511;1;1;0;5;0;0
Cerro Portenho 0 X 0 Fluminense;20240512;1;1;0;3;0;0
Cerro Portenho 2 X 2 Fluminense;20240511;1;1;0;41;0;0
Championnats speciaux;20240510;1;1;0;10;0;0
Chapecoense 0 X 0 Fluminense;20240511;1;1;0;6;0;0
Chapecoense 2 X 2 Fluminense;20240509;1;1;0;5;0;0
Chapecoense 2 X 2 Fluminense;20240510;1;1;0;6;0;0
Chico Netto 1924;20240510;1;1;0;1;0;0
Chiquinho 1993;20240507;1;1;0;2;0;0
Chacara da Floresta;20240511;1;1;0;5;0;0
Ciel 2008;20240512;1;1;0;3;0;0
Cinza e Branca 1902 - 1904;20240512;1;1;0;2;0;0
Clovis 1962;20240511;1;1;0;12;0;0
Coelho 1927;20240511;1;1;0;24;0;0
Colo Colo 0 X 1 Fluminense;20240509;1;1;0;33;0;0
Colo Colo 0 X 1 Fluminense;20240512;1;1;0;3;0;0
Colo Colo 0 X 3 Fluminense;20240511;1;1;0;47;0;0
Colo Colo 3 X 0 Fluminense;20240508;1;1;0;7;0;0
Colonia 4 X 1 Fluminense;20240511;1;1;0;896;0;0
Comb. Pelotas/Farrou 0 X 3 Fluminense;20240510;1;1;0;8;0;0
Combinado Catarinense 0 X 1 Fluminense;20240509;1;1;0;2;0;0
Combinado Rivengo 1 X 0 Fluminense;20240509;1;1;0;3;0;0
Combinado Rosario 4 X 1 Fluminense;20240512;1;1;0;342;0;0
Compara Tecnicos;20240510;1;1;0;8;0;0
Comparacao ano corrente x campanhas historicas;20240510;1;1;0;11;0;0
Conca 2015;20240507;1;1;0;9;0;0
Conca 2015;20240509;1;1;0;3;0;0
Conca 2015;20240511;1;1;0;38;0;0
Conca 2015;20240512;1;1;0;3;0;0
Conmebol - Manoel Ferrera;20240510;1;1;0;2;0;0
Consulta Dias da Semana;20240512;1;1;0;5;0;0
Consulta Jogo em hh/mm;20240512;1;1;0;16;0;0
Consulta Placar;20240508;1;1;0;1;0;0
Copa Montevideu 1953;20240508;1;1;0;14;0;0
Copa Montevideu 1953;20240510;1;1;0;13;0;0
Copa Sul Americana - Maracana;20240510;1;1;0;21;0;0
Copa Sul Americana 2005;20240509;1;1;0;7;0;0
Copa Sul Americana 2009;20240508;1;1;0;10;0;0
Copa Sul Americana 2014;20240508;1;1;0;4;0;0
Copa Sul Americana 2017;20240508;1;1;0;10;0;0
Copa Sul Americana 2018;20240508;1;1;0;8;0;0
Copa Sul Americana 2019;20240508;1;1;0;9;0;0
Copa Sul Americana 2020;20240508;1;1;0;6;0;0
Copa Sul Americana 2022;20240508;1;1;0;11;0;0
Copa Sul Americana contra times do(a) Chile;20240506;1;1;0;58;0;0
Copa do Brasil;20240510;1;1;0;17;0;0
Copa do Brasil 2000;20240510;1;1;0;6;0;0
Copa do Brasil 2000;20240511;1;1;1;10;0;0
Copa do Brasil 2007;20240506;1;1;0;2;0;0
Copa do Brasil 2007;20240509;1;1;0;16;0;0
Copa do Brasil 2022;20240509;1;1;0;1;0;0
Copa do Brasil 2023;20240510;1;1;0;12;0;0
Copa do Brasil 2024;20240510;1;1;0;8;0;0
Corinthians 0 X 0 Fluminense;20240509;1;1;0;3;0;0
Corinthians 1 X 1 Fluminense;20240508;1;1;0;4;0;0
Corinthians 1 X 2 Fluminense;20240508;1;1;0;20;0;0
Corinthians 2 X 0 Fluminense;20240506;1;1;0;3;0;0
Corinthians 2 X 0 Fluminense;20240510;1;1;0;4;0;0
Corinthians 2 X 0 Fluminense;20240512;1;1;0;15;0;0
Corinthians 3 X 0 Fluminense;20240506;1;1;0;32;0;0
Corinthians 3 X 0 Fluminense;20240508;1;1;0;3;0;0
Corinthians 3 X 0 Fluminense;20240511;1;1;0;3;0;0
Corinthians 3 X 0 Fluminense;20240512;1;1;0;2;0;0
Corinthians 4 X 2 Fluminense;20240508;1;1;0;29;0;0
Corinthians 4 X 2 Fluminense;20240509;1;1;0;220;0;0
Coritiba 0 X 1 Fluminense;20240509;1;1;0;2;0;0
Coritiba 2 X 0 Fluminense;20240506;1;1;0;8;0;0
Coritiba 3 X 1 Fluminense;20240512;1;1;0;110;0;0
Coroados 1 X 5 Fluminense;20240509;1;1;0;7;0;0
Cristiano 2024;20240511;1;1;0;29;0;0
Cristovao 1983;20240508;1;1;0;5;0;0
Cristovao 1983;20240511;1;1;0;2;0;0
Cruzeiro 0 X 2 Fluminense;20240508;1;1;0;48;0;0
Cruzeiro 0 X 2 Fluminense;20240509;1;1;0;582;0;0
Cruzeiro 0 X 2 Fluminense;20240510;1;1;0;2;0;0
Cruzeiro 1 X 0 Fluminense;20240506;1;1;0;8;0;0
Cruzeiro 1 X 2 Fluminense;20240506;1;1;0;4;0;0
Creditos;20240507;1;1;0;19;0;0
Creditos;20240512;1;1;0;102;0;0
Cuiaba 0 X 1 Fluminense;20240511;1;1;0;257;0;0
Cuiaba 3 X 0 Fluminense;20240506;1;1;0;23;0;0
Curiosidades Tecnicos Adversarios;20240509;1;1;0;20;0;0
Cassio 2010;20240509;1;1;0;11;0;0
Cicero 1993;20240506;1;1;1;40;0;0
Cicero 1993;20240507;1;1;1;26;0;0
Cicero 2016;20240512;1;1;0;3;0;0
Dacroce 1990;20240507;1;1;0;14;0;0
Daniel Gimenez;20240508;1;1;1;4;0;0
Daniel Gimenez;20240509;1;1;0;11;0;0
Daniel Nobre Bins;20240506;1;1;0;11;0;0
Daniel de Souza Macedo;20240506;1;1;0;19;0;0
Danielzinho 2024;20240507;1;1;0;2;0;0
Danrlei 2004;20240507;1;1;0;33;0;0
Dario Herrera;20240506;1;1;0;8;0;0
Dario Herrera;20240509;1;1;0;37;0;0
Dario Herrera;20240510;1;1;0;0;0;0
Dario Herrera;20240512;1;1;0;14;0;0
Deportes Concepcion 0 X 4 Fluminense;20240509;1;1;0;9;0;0
Deportes Concepcion 0 X 4 Fluminense;20240510;1;1;0;26;0;0
Desportiva 2 X 0 Fluminense;20240512;1;1;0;279;0;0
Dewson Fernando Freitas;20240506;1;1;0;23;0;0
Dico Maradona 1990;20240507;1;1;0;6;0;0
Didi 1973;20240509;1;1;0;436;0;0
Diego Cavalieri 2017;20240510;1;1;0;140;0;0
Diego Cavalieri 2017;20240512;1;1;0;29;0;0
Diego Haro;20240506;1;1;0;8;0;0
Diego Souza 2016;20240507;1;1;0;14;0;0
Diego da Silva Lourenco;20240506;1;1;0;6;0;0
Digao 2020;20240507;1;1;0;24;0;0
Digao 2020;20240512;1;1;0;2;0;0
Diogo 2001;20240508;1;1;1;34;0;0
Diogo Barbosa 2024;20240510;1;1;0;3;0;0
Dirceu Lopes 1977;20240509;1;1;1;63;0;0
Dirceu Lopes 1977;20240511;1;1;1;21;0;0
Disputa de Penalty por Adversario;20240510;1;1;0;3;0;0
Dodo 2008;20240507;1;1;0;6;0;0
Donizete 1990;20240507;1;1;0;5;0;0
Dori 2010;20240507;1;1;0;6;0;0
Douglas Costa 2024;20240507;1;1;0;18;0;0
Douglas Costa 2024;20240509;1;1;0;2;0;0
Douglas Costa 2024;20240511;1;1;0;13;0;0
Douglas Marques das Flores;20240506;1;1;0;11;0;0
Doval 1978;20240512;1;1;0;11;0;0
Duilio 1985;20240509;1;1;0;8;0;0
Dyorgines jose Padovani;20240506;1;1;0;5;0;0
Eber Aquino;20240506;1;1;0;9;0;0
Edinho 1989;20240509;1;1;0;19;0;0
Edinho 1989;20240510;1;1;0;10;0;0
Edmilson 1963;20240511;1;1;0;11;0;0
Edmundo 2004;20240506;1;1;0;31;0;0
Edson Borracha 1966;20240509;1;1;1;5;0;0
Eduardo Guinle;20240511;1;1;1;65;0;0
Elenco de jogadores em 2024;20240507;1;1;0;56;0;0
Elenco por em Ano;20240507;1;1;0;10;0;0
Emerson Sheik 2011;20240509;1;1;1;29;0;0
Emerson de Almeida Ferreira;20240506;1;1;0;0;0;0
Emerson de Almeida Ferreira;20240507;1;1;0;10;0;0
Engenheiro Araripe;20240510;1;1;0;35;0;0
Engenhao - Flamengo;20240512;1;1;0;12;0;0
Escurinho 1964;20240511;1;1;0;0;0;0
Especiais Campeonatos;20240506;1;1;0;3;0;0
Especiais Campeonatos;20240508;1;1;0;7;0;0
Especiais Campeonatos;20240512;1;1;0;13;0;0
Especiais Estadios;20240508;1;1;0;19;0;0
Especiais Gols e Penalties;20240507;1;1;0;19;0;0
Especiais Gols e Penalties;20240509;1;1;0;6;0;0
Especiais Gols e Penalties;20240510;1;1;0;92;0;0
Especiais Gols e Penalties;20240511;1;1;0;3;0;0
Especiais Historicos;20240509;1;1;0;14;0;0
Especiais Historicos;20240512;1;1;0;26;0;0
Especiais Jogos;20240509;1;1;0;4;0;0
Especiais Placares;20240508;1;1;0;6;0;0
Especiais Presidentes;20240510;1;1;0;2;0;0
Especiais Tecnico;20240506;1;1;0;12;0;0
Especiais Tecnico;20240512;1;1;0;7;0;0
Especiais Tecnicos Adversarios;20240509;1;1;0;18;0;0
Especiais Arbitros;20240509;1;1;0;9;0;0
Espinelli 1945;20240508;1;1;1;0;0;0
Espinelli 1945;20240509;1;1;1;2;0;0
Estatisticas por Ano;20240508;1;1;0;0;0;0
Estatisticas por Decada;20240510;1;1;0;23;0;0
Estatisticas por Decada;20240511;1;1;0;7;0;0
Estatisticas por Temporada;20240509;1;1;0;4;0;0
Esteban Ostojich;20240507;1;1;0;86;0;0
Estrela do Norte 0 X 2 Fluminense;20240509;1;1;0;4;0;0
Estadio x Campeonato;20240510;1;1;0;198;0;0
Estadios;20240506;1;1;0;10;0;0
Estadios;20240508;1;1;0;12;0;0
Estadios;20240509;1;0;0;0;0;0
Estadios;20240511;1;1;0;25;0;0
Eugen Dinger;20240509;1;1;0;9;0;0
Evanilson - 15;20240510;1;1;0;7;0;0
Evanilson 2020;20240511;1;1;0;18;0;0
Everaldo 2019;20240512;1;1;0;3;0;0
Everton 0 X 0 Fluminense;20240509;1;1;0;18;0;0
Everton 0 X 0 Fluminense;20240510;1;1;0;10;0;0
Evolucao de Pontos combinados;20240510;1;1;0;99;0;0
Fabiano 1998;20240509;1;1;0;14;0;0
Fabiano Eller 2005;20240509;1;1;0;17;0;0
Facundo Tello;20240507;1;1;0;12;0;0
Fale Conosco;20240507;1;1;0;1;0;0
Fale Conosco;20240510;1;1;0;10;0;0
Farquaharson 1919;20240509;1;1;0;1;0;0
Fast 1 X 5 Fluminense;20240512;1;1;0;101;0;0
Felipe Amorim 2016;20240512;1;1;0;0;0;0
Felipe Andrade 2024;20240507;1;1;0;10;0;0
Felipe Andrade 2024;20240510;1;1;0;2;0;0
Felipe Fernandes de Lima;20240507;1;1;0;17;0;0
Felipe Fernandes de Lima;20240511;1;1;0;3;0;0
Felipe Gomes da Silva;20240510;1;1;0;0;0;0
Felipe Gonzalez;20240507;1;1;0;14;0;0
Felipe Melo 2024;20240506;1;1;0;21;0;0
Felipe Melo 2024;20240507;1;1;0;5;0;0
Felipe Melo 2024 - Gols por Ano;20240509;1;1;0;4;0;0
Felipe Melo em 2023;20240509;1;1;0;46;0;0
Felipe da Silva Goncalves Paludo;20240507;1;1;0;28;0;0
Felippe Cardoso 2021;20240509;1;1;0;32;0;0
Felippe Cardoso 2021;20240512;1;1;0;7;0;0
Fernando Diniz - Brasileiro;20240510;1;1;0;15;0;0
Fernando Diniz - Maracana;20240510;1;1;0;36;0;0
Fernando Diniz em Classicos;20240510;1;1;0;15;0;0
Fernando Henrique 2010;20240509;1;1;0;0;0;0
Fernando Henrique 2010;20240512;1;1;0;18;0;0
Fernando Henrique 2010 - Carioca 2002;20240512;1;1;0;5;0;0
Fernando Henrique 2010 - Carioca 2005;20240512;1;1;0;16;0;0
Fernando Rapallini;20240507;1;1;0;9;0;0
Figueirense 0 X 0 Fluminense;20240506;1;1;0;4;0;0
Figueirense 0 X 1 Fluminense;20240506;1;1;0;26;0;0
Figueirense 0 X 1 Fluminense;20240507;1;1;0;10;0;0
Figueirense 0 X 1 Fluminense;20240509;1;1;0;11;0;0
Figueirense 2 X 1 Fluminense;20240511;1;1;0;5;0;0
Filhos de Iguassu 0 X 4 Fluminense;20240509;1;1;0;404;0;0
Finais;20240510;1;1;0;24;0;0
Flamengo 0 X 0 Fluminense;20240506;1;1;0;15;0;0
Flamengo 0 X 0 Fluminense;20240507;1;1;0;19;0;0
Flamengo 0 X 0 Fluminense;20240510;1;1;0;27;0;0
Flamengo 0 X 0 Fluminense;20240511;1;1;0;3;0;0
Flamengo 0 X 1 Fluminense;20240506;1;1;0;8;0;0
Flamengo 0 X 1 Fluminense;20240509;1;1;0;98;0;0
Flamengo 0 X 1 Fluminense;20240512;1;1;0;5;0;0
Flamengo 0 X 2 Fluminense;20240510;1;1;0;79;0;0
Flamengo 0 X 3 Fluminense;20240509;1;1;0;60;0;0
Flamengo 0 X 3 Fluminense;20240511;1;1;0;12;0;0
Flamengo 1 X 0 Fluminense;20240511;1;1;0;377;0;0
Flamengo 1 X 1 Fluminense;20240506;1;1;0;9;0;0
Flamengo 1 X 1 Fluminense;20240511;1;1;0;15;0;0
Flamengo 1 X 2 Fluminense;20240509;1;1;0;15;0;0
Flamengo 1 X 3 Fluminense;20240511;1;1;0;7;0;0
Flamengo 1 X 4 Fluminense;20240510;1;1;0;27;0;0
Flamengo 1 X 4 Fluminense;20240511;1;1;0;3;0;0
Flamengo 2 X 0 Fluminense;20240506;1;1;0;3;0;0
Flamengo 2 X 1 Fluminense;20240507;1;1;0;10;0;0
Flamengo 2 X 1 Fluminense;20240508;1;1;0;344;0;0
Flamengo 2 X 1 Fluminense;20240509;1;1;0;1124;0;0
Flamengo 2 X 2 Fluminense;20240509;1;1;0;36;0;0
Flamengo 2 X 3 Fluminense;20240507;1;1;0;16;0;0
Flamengo 3 X 1 Fluminense;20240506;1;1;0;1;0;0
Flamengo 4 X 0 Fluminense;20240509;1;1;0;9;0;0
Flamengo 4 X 1 Fluminense;20240512;1;1;1;18;0;0
Flamengo 5 X 3 Fluminense;20240509;1;1;0;200;0;0
Flamengo de 01/01/2001 ate 12/05/2024;20240512;1;1;0;27;0;0
Flavio Rodrigues de Souza;20240507;1;1;0;6;0;0
Florida Cup;20240506;1;1;0;12;0;0
Fluminense 0 X 0 Atletico GO;20240510;1;1;0;5;0;0
Fluminense 0 X 0 Bahia;20240509;1;1;0;10;0;0
Fluminense 0 X 0 Bangu;20240509;1;1;0;4;0;0
Fluminense 0 X 0 Bangu;20240511;1;1;0;28;0;0
Fluminense 0 X 0 Botafogo;20240506;1;1;0;6;0;0
Fluminense 0 X 0 Botafogo;20240510;1;1;0;85;0;0
Fluminense 0 X 0 Bragantino;20240509;1;1;1;43;0;0
Fluminense 0 X 0 Brasil RJ;20240511;1;1;0;24;0;0
Fluminense 0 X 0 CRB;20240512;1;1;0;238;0;0
Fluminense 0 X 0 Corinthians;20240511;1;1;0;131;0;0
Fluminense 0 X 0 Flamengo;20240507;1;1;0;56;0;0
Fluminense 0 X 0 Flamengo;20240509;1;1;0;33;0;0
Fluminense 0 X 0 Flamengo;20240510;1;1;0;2;0;0
Fluminense 0 X 0 Gremio;20240507;1;1;1;0;0;0
Fluminense 0 X 0 Guarani;20240509;1;1;0;2;0;0
Fluminense 0 X 0 Internacional;20240509;1;1;0;11;0;0
Fluminense 0 X 0 Palmeiras;20240508;1;1;0;37;0;0
Fluminense 0 X 0 Portuguesa;20240510;1;1;0;199;0;0
Fluminense 0 X 0 Santos;20240510;1;1;0;62;0;0
Fluminense 0 X 0 Sporting;20240509;1;1;0;246;0;0
Fluminense 0 X 0 Sao Cristovao;20240509;1;1;0;57;0;0
Fluminense 0 X 0 Sao Paulo;20240511;1;1;0;20;0;0
Fluminense 0 X 0 Vasco;20240511;1;1;0;86;0;0
Fluminense 0 X 0 Vasco;20240512;1;1;0;56;0;0
Fluminense 0 X 1 America;20240506;1;1;0;8;0;0
Fluminense 0 X 1 America RN;20240506;1;1;0;13;0;0
Fluminense 0 X 1 America RN;20240507;1;1;0;11;0;0
Fluminense 0 X 1 Boavista;20240510;1;1;0;8;0;0
Fluminense 0 X 1 Botafogo;20240509;1;1;0;0;0;0
Fluminense 0 X 1 Cabofriense;20240509;1;1;0;7;0;0
Fluminense 0 X 1 Carioca;20240511;1;1;0;14;0;0
Fluminense 0 X 1 Flamengo;20240506;1;1;0;33;0;0
Fluminense 0 X 1 Flamengo;20240507;1;0;0;0;0;0
Fluminense 0 X 1 Flamengo;20240509;1;1;0;9;0;0
Fluminense 0 X 1 Gremio;20240509;1;1;0;0;0;0
Fluminense 0 X 1 Inter Limeira;20240509;1;1;0;18;0;0
Fluminense 0 X 1 Internacional;20240508;1;1;0;0;0;0
Fluminense 0 X 1 Internacional;20240509;1;1;0;137;0;0
Fluminense 0 X 1 Palmeiras;20240507;1;1;0;28;0;0
Fluminense 0 X 1 Palmeiras;20240508;1;1;0;13;0;0
Fluminense 0 X 1 Palmeiras;20240509;1;1;0;5;0;0
Fluminense 0 X 1 Paulistano;20240511;1;1;0;7;0;0
Fluminense 0 X 1 Sao Caetano;20240509;1;1;0;177;0;0
Fluminense 0 X 1 Sao Cristovao;20240511;1;1;0;8;0;0
Fluminense 0 X 2 Americano;20240509;1;1;0;8;0;0
Fluminense 0 X 2 America;20240506;1;1;0;12;0;0
Fluminense 0 X 2 America;20240508;1;1;0;24;0;0
Fluminense 0 X 2 America;20240509;1;1;0;16;0;0
Fluminense 0 X 2 Athletico PR;20240509;1;1;0;5;0;0
Fluminense 0 X 2 Atletico MG;20240509;1;1;0;3;0;0
Fluminense 0 X 2 Bangu;20240511;1;1;0;162;0;0
Fluminense 0 X 2 Botafogo;20240506;1;1;0;13;0;0
Fluminense 0 X 2 Botafogo;20240509;1;1;0;154;0;0
Fluminense 0 X 2 Botafogo;20240512;1;1;0;19;0;0
Fluminense 0 X 2 Cruzeiro;20240506;1;1;0;14;0;0
Fluminense 0 X 2 Flamengo;20240509;1;1;0;731;0;0
Fluminense 0 X 2 Fortaleza;20240510;1;1;0;16;0;0
Fluminense 0 X 2 Internacional;20240506;1;1;0;11;0;0
Fluminense 0 X 2 Internacional;20240509;1;1;0;19;0;0
Fluminense 0 X 2 Internacional;20240510;1;1;0;29;0;0
Fluminense 0 X 2 Parana;20240508;1;1;1;62;0;0
Fluminense 0 X 2 Parana;20240512;1;1;1;5;0;0
Fluminense 0 X 2 Santos;20240506;1;1;0;2;0;0
Fluminense 0 X 3 Bayer Leverkusen;20240509;1;1;0;8;0;0
Fluminense 0 X 3 Bonsucesso;20240510;1;1;0;4;0;0
Fluminense 0 X 4 Bangu;20240509;1;1;0;205;0;0
Fluminense 0 X 5 Flamengo;20240509;1;1;0;13;0;0
Fluminense 1 X 0 America;20240507;1;1;0;2;0;0
Fluminense 1 X 0 America;20240511;1;1;0;7;0;0
Fluminense 1 X 0 America MG;20240510;1;1;0;3;0;0
Fluminense 1 X 0 Andarai;20240511;1;1;0;7;0;0
Fluminense 1 X 0 Arsenal de Sarandi;20240512;1;1;1;6;0;0
Fluminense 1 X 0 Atlanta;20240509;1;1;0;10;0;0
Fluminense 1 X 0 Avai;20240506;1;1;0;2;0;0
Fluminense 1 X 0 Bangu;20240507;1;1;0;772;0;0
Fluminense 1 X 0 Bayern de Munique;20240506;1;1;1;9;0;0
Fluminense 1 X 0 Bayern de Munique;20240507;1;1;1;2;0;0
Fluminense 1 X 0 Botafogo;20240507;1;1;0;17;0;0
Fluminense 1 X 0 Cruzeiro;20240506;1;1;0;8;0;0
Fluminense 1 X 0 Cruzeiro;20240508;1;1;0;13;0;0
Fluminense 1 X 0 Cruzeiro;20240509;1;1;0;1;0;0
Fluminense 1 X 0 Flamengo;20240508;1;1;0;189;0;0
Fluminense 1 X 0 Fortaleza;20240506;1;1;0;28;0;0
Fluminense 1 X 0 Friburguense;20240506;1;1;0;4;0;0
Fluminense 1 X 0 Friburguense;20240508;1;1;0;2;0;0
Fluminense 1 X 0 Goias;20240512;1;1;0;150;0;0
Fluminense 1 X 0 Grasshopper;20240509;1;1;0;203;0;0
Fluminense 1 X 0 Guarani;20240506;1;1;0;16;0;0
Fluminense 1 X 0 Itaperuna;20240512;1;1;1;26;0;0
Fluminense 1 X 0 Macae;20240510;1;1;0;36;0;0
Fluminense 1 X 0 Nova Cidade;20240509;1;1;0;2;0;0
Fluminense 1 X 0 Palmeiras;20240508;1;1;0;5;0;0
Fluminense 1 X 0 Ponte Preta;20240506;1;1;0;18;0;0
Fluminense 1 X 0 Porto Alegre;20240509;1;1;0;13;0;0
Fluminense 1 X 0 Santos;20240506;1;1;0;11;0;0
Fluminense 1 X 0 Sport;20240512;1;1;0;22;0;0
Fluminense 1 X 0 Syrio e Libanez;20240511;1;1;0;31;0;0
Fluminense 1 X 0 Sao Cristovao;20240509;1;1;0;48;0;0
Fluminense 1 X 0 Sao Cristovao;20240511;1;1;0;135;0;0
Fluminense 1 X 0 Sao Cristovao;20240512;1;1;0;7;0;0
Fluminense 1 X 0 Sao Paulo;20240512;1;1;0;19;0;0
Fluminense 1 X 0 The Strongest;20240510;1;1;0;11;0;0
Fluminense 1 X 0 Vasco;20240506;1;1;0;5;0;0
Fluminense 1 X 0 Vasco;20240508;1;1;0;224;0;0
Fluminense 1 X 0 Vasco;20240510;1;1;0;351;0;0
Fluminense 1 X 0 Vasco;20240512;1;1;0;13;0;0
Fluminense 1 X 0 Austria Viena;20240508;1;1;0;209;0;0
Fluminense 1 X 0 Austria Viena;20240509;1;1;0;90;0;0
Fluminense 1 X 1 Americano;20240512;1;1;0;77;0;0
Fluminense 1 X 1 America;20240509;1;1;0;86;0;0
Fluminense 1 X 1 Argentinos Juniors;20240509;1;1;0;15;0;0
Fluminense 1 X 1 Athletico PR;20240506;1;1;0;12;0;0
Fluminense 1 X 1 Athletico PR;20240507;1;1;0;4;0;0
Fluminense 1 X 1 Atletico MG;20240506;1;1;0;24;0;0
Fluminense 1 X 1 Atletico MG;20240507;1;1;0;15;0;0
Fluminense 1 X 1 Bahia;20240506;1;1;0;22;0;0
Fluminense 1 X 1 Bahia;20240507;1;1;0;16;0;0
Fluminense 1 X 1 Bangu;20240511;1;1;0;9;0;0
Fluminense 1 X 1 Boavista;20240511;1;1;0;7;0;0
Fluminense 1 X 1 Bonsucesso;20240507;1;1;0;2;0;0
