# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240506
# Data de termino: 20240512
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
/estadio;20240509;1;0;0;0;0;0
/estadio;20240511;1;1;0;25;0;0
/estat_decadas/179000000;20240510;1;1;0;23;0;0
/estat_decadas/179000000;20240511;1;1;0;7;0;0
/estat_posicao/675000000000;20240506;1;1;0;52;0;0
/estat_posicao/675000000000;20240507;1;1;0;12;0;0
/estat_posicao/675000000000;20240510;1;1;0;183;0;0
/fale_conosco;20240510;1;1;0;7;0;0
/frequencia_adversario;20240510;1;1;0;48;0;0
/frequencia_tecnico;20240509;1;1;0;19;0;0
/frequencia_tecnico;20240510;1;1;0;36;0;0
/generico_adversario/60010000;20240510;1;1;0;21;0;0
/generico_adversario/680100000;20240509;1;1;0;74;0;0
/generico_ano/69310600;20240508;1;1;0;0;0;0
/generico_ano/69410600;20240507;1;1;0;31;0;0
/generico_ano/822000000;20240510;1;1;0;8;0;0
/generico_ano/843106000;20240511;1;1;0;2;0;0
/generico_campeonato/867103103000;20240506;1;1;0;39;0;0
/generico_campeonato/867103103000;20240509;1;1;0;6;0;0
/generico_campeonato/867103103000;20240510;1;1;0;15;0;0
/generico_estadio/535102000;20240510;1;1;0;9;0;0
/generico_tecnico/105000630;20240510;1;1;0;4;0;0
/generico_tecnico/105687000;20240510;1;1;0;6;0;0
/generico_tecnico/105840000;20240510;1;1;0;25;0;0
/generico_tecnico/299875000000;20240509;1;1;0;7;0;0
/generico_tecnico/533105000;20240510;1;1;0;3;0;0
/generico_tecnico/900834000;20240510;1;1;0;11;0;0
/generico_tecnico/900837000;20240510;1;1;0;14;0;0
/goleiro_gols/462000000;20240509;1;1;0;0;0;0
/gols_ano;20240511;1;1;0;16;0;0
/gols_rapidos/273000000;20240507;1;1;0;48;0;0
/grafico;20240506;1;1;0;3;0;0
/grafico;20240509;1;1;0;1;0;0
/grafico;20240510;1;1;0;2;0;0
/grafico;20240512;1;1;0;1;0;0
/grafico_artilheiro/500;20240509;1;1;0;71;0;0
/grafico_artilheiro/532;20240510;1;1;0;33;0;0
/grafico_artilheiro/596;20240512;1;1;0;9;0;0
/grafico_artilheiro/625;20240510;1;1;0;39;0;0
/grafico_artilheiro/625;20240512;1;1;0;16;0;0
/grafico_artilheiro/629;20240510;1;1;0;99;0;0
/grafico_campeonato/203;20240506;1;1;0;18;0;0
/grafico_campeonato/303;20240510;1;1;0;18;0;0
/grafico_jogador/174;20240509;1;1;0;3;0;0
/historico_jogonum;20240510;1;1;0;11;0;0
/idades/651000000000;20240509;1;1;0;7;0;0
/idades/652000000000;20240509;1;1;0;26;0;0
/idades/652000000000;20240511;1;1;0;4;0;0
/idades/652021000000;20240511;1;1;0;208;0;0
/idades/662000000000;20240506;1;1;0;41;0;0
/idades/662000000000;20240510;1;1;0;28;0;0
/idades/662021000000;20240510;1;1;0;34;0;0
/inicio_ano;20240510;1;1;0;30;0;0
/jogador_cartao/670240000000;20240511;1;1;0;2;0;0
/link_adversario/107;20240512;1;1;1;31;0;0
/link_adversario/109;20240510;1;1;0;19;0;0
/link_adversario/115;20240509;1;1;0;70;0;0
/link_adversario/120;20240508;1;1;0;4;0;0
/link_adversario/125;20240509;1;1;1;34;0;0
/link_adversario/125;20240510;1;1;1;15;0;0
/link_adversario/125;20240512;1;1;0;27;0;0
/link_adversario/137;20240510;1;1;0;37;0;0
/link_adversario/143;20240508;1;1;0;17;0;0
/link_adversario/148;20240511;1;1;0;6;0;0
/link_adversario/168;20240510;1;1;0;20;0;0
/link_adversario/180;20240511;1;1;0;24;0;0
/link_adversario/188;20240509;1;1;0;3;0;0
/link_adversario/189;20240511;1;1;0;29;0;0
/link_adversario/201;20240508;1;1;1;45;0;0
/link_adversario/26;20240510;1;1;1;13;0;0
/link_adversario/299;20240512;1;1;0;2;0;0
/link_adversario/307;20240509;1;1;0;68;0;0
/link_adversario/313;20240508;1;1;0;24;0;0
/link_adversario/313;20240511;1;1;0;45;0;0
/link_adversario/315;20240506;1;1;0;15;0;0
/link_adversario/325;20240510;1;1;1;119;0;0
/link_adversario/325;20240512;1;1;1;121;0;0
/link_adversario/330;20240510;1;1;0;25;0;0
/link_adversario/35;20240508;1;1;0;2;0;0
/link_adversario/35;20240510;1;1;0;9;0;0
/link_adversario/35;20240512;1;1;0;25;0;0
/link_adversario/351;20240506;1;1;0;2;0;0
/link_adversario/36;20240509;1;1;0;11;0;0
/link_adversario/360;20240508;1;1;0;22;0;0
/link_adversario/360;20240509;1;1;0;19;0;0
/link_adversario/370;20240509;1;1;1;3;0;0
/link_adversario/370;20240512;1;1;1;18;0;0
/link_adversario/402;20240511;1;1;0;19;0;0
/link_adversario/405;20240508;1;1;0;12;0;0
/link_adversario/417;20240506;1;1;0;2;0;0
/link_adversario/431;20240509;1;1;0;30;0;0
/link_adversario/448;20240510;1;1;0;0;0;0
/link_adversario/449;20240506;1;1;1;17;0;0
/link_adversario/450;20240507;1;1;1;17;0;0
/link_adversario/450;20240509;1;1;1;6;0;0
/link_adversario/457;20240509;1;1;0;1;0;0
/link_adversario/457;20240510;1;1;0;1;0;0
/link_adversario/458;20240509;1;1;0;1;0;0
/link_adversario/458;20240510;1;1;0;1;0;0
/link_adversario/459;20240509;1;1;0;9;0;0
/link_adversario/460;20240512;1;1;0;0;0;0
/link_adversario/461;20240506;1;1;1;28;0;0
/link_adversario/461;20240509;1;1;1;18;0;0
/link_adversario/461;20240512;1;1;1;21;0;0
/link_adversario/47;20240512;1;1;0;3;0;0
/link_adversario/471;20240510;1;1;1;23;0;0
/link_adversario/48;20240509;1;1;1;52;0;0
/link_adversario/495;20240506;1;1;0;5;0;0
/link_adversario/510;20240508;1;1;1;21;0;0
/link_adversario/510;20240511;1;1;1;42;0;0
/link_adversario/511;20240509;1;1;1;29;0;0
/link_adversario/511;20240510;1;1;1;13;0;0
/link_adversario/512;20240510;1;1;1;17;0;0
/link_adversario/521;20240509;1;1;0;46;0;0
/link_adversario/531;20240510;1;1;0;109;0;0
/link_adversario/551;20240512;1;1;1;6;0;0
/link_adversario/556;20240512;1;1;0;7;0;0
/link_adversario/568;20240512;1;1;0;22;0;0
/link_adversario/62;20240509;1;1;0;41;0;0
/link_adversario/62;20240510;1;1;0;38;0;0
/link_adversario/639;20240511;1;1;1;7;0;0
/link_adversario/64;20240512;1;1;0;7;0;0
/link_adversario/642;20240512;1;1;0;1;0;0
/link_adversario/644;20240507;1;1;1;26;0;0
/link_adversario/644;20240512;1;1;1;5;0;0
/link_adversario/646;20240511;1;1;1;8;0;0
/link_adversario/716;20240509;1;1;0;3;0;0
/link_adversario/732;20240510;1;1;0;3;0;0
/link_adversario/739;20240510;1;1;0;4;0;0
/link_adversario/747;20240511;1;1;0;6;0;0
/link_adversario/759;20240510;1;1;0;5;0;0
/link_adversario/761;20240510;1;1;0;1;0;0
/link_adversario/765;20240511;1;1;0;977;0;0
/link_adversario/80;20240509;1;1;0;8;0;0
/link_adversario/80;20240510;1;1;0;0;0;0
/link_adversario/83;20240506;1;1;0;10;0;0
/link_adversario/86;20240510;1;1;0;29;0;0
/link_adversario/87;20240508;1;1;0;2;0;0
/link_adversario/89;20240511;1;1;0;1;0;0
/link_arbitro/1030;20240510;1;1;0;2;0;0
/link_arbitro/1043;20240510;1;1;0;11;0;0
/link_arbitro/1089;20240510;1;1;0;7;0;0
/link_arbitro/1122;20240510;1;1;0;78;0;0
/link_arbitro/1122;20240511;1;1;0;1;0;0
/link_arbitro/1123;20240510;1;1;0;6;0;0
/link_arbitro/1222;20240512;1;1;0;44;0;0
/link_arbitro/1248;20240510;1;1;0;3;0;0
/link_arbitro/1248;20240512;1;1;0;0;0;0
/link_arbitro/1345;20240511;1;1;0;3;0;0
/link_arbitro/1370;20240506;1;1;0;1;0;0
/link_arbitro/1521;20240506;1;1;0;0;0;0
/link_arbitro/235;20240508;1;1;0;11;0;0
/link_arbitro/241;20240511;1;1;0;9;0;0
/link_arbitro/261;20240512;1;1;0;3;0;0
/link_arbitro/292;20240512;1;1;0;1;0;0
/link_arbitro/344;20240509;1;1;0;33;0;0
/link_arbitro/386;20240512;1;1;0;25;0;0
/link_arbitro/390;20240508;1;1;0;2;0;0
/link_arbitro/436;20240509;1;1;1;9;0;0
/link_arbitro/441;20240508;1;1;1;4;0;0
/link_arbitro/441;20240509;1;1;0;11;0;0
/link_arbitro/450;20240510;1;1;0;3;0;0
/link_arbitro/486;20240512;1;1;1;3;0;0
/link_arbitro/492;20240510;1;1;1;24;0;0
/link_arbitro/504;20240510;1;1;0;1;0;0
/link_arbitro/514;20240512;1;1;1;14;0;0
/link_arbitro/562;20240510;1;1;0;1;0;0
/link_arbitro/716;20240509;1;1;0;9;0;0
/link_arbitro/774;20240508;1;1;0;18;0;0
/link_arbitro/828;20240510;1;1;0;3;0;0
/link_assist/2363;20240510;1;1;0;28;0;0
/link_assist/2503;20240510;1;1;0;4;0;0
/link_assist/965;20240507;1;1;0;6;0;0
/link_camisa/1;20240512;1;1;0;2;0;0
/link_camisa/117;20240509;1;1;0;24;0;0
/link_camisa/2;20240512;1;1;0;1;0;0
/link_camisa/23;20240511;1;1;0;2;0;0
/link_camisa/24;20240511;1;1;0;3;0;0
/link_camisa/25;20240511;1;1;0;1;0;0
/link_camisa/26;20240511;1;1;0;2;0;0
/link_camisa/27;20240511;1;1;0;2;0;0
/link_camisa/32;20240511;1;1;0;2;0;0
/link_camisa/37;20240511;1;1;0;2;0;0
/link_camisa/38;20240507;1;1;0;136;0;0
/link_camisa/43;20240508;1;1;0;15;0;0
/link_camisa/48;20240511;1;1;0;4;0;0
/link_campeonato/149;20240512;1;1;0;19;0;0
/link_campeonato/156;20240509;1;1;1;11;0;0
/link_campeonato/201;20240506;1;1;1;10;0;0
/link_campeonato/201;20240511;1;1;1;27;0;0
/link_campeonato/258;20240509;1;1;0;8;0;0
/link_campeonato/262;20240506;1;1;1;15;0;0
/link_campeonato/262;20240509;1;1;1;22;0;0
/link_campeonato/288;20240510;1;1;1;15;0;0
/link_campeonato/288;20240511;1;1;1;0;0;0
/link_campeonato/291;20240508;1;1;1;23;0;0
/link_campeonato/306;20240510;1;1;0;6;0;0
/link_campeonato/306;20240511;1;1;1;10;0;0
/link_campeonato/328;20240511;1;1;0;3;0;0
/link_campeonato/329;20240512;1;1;0;18;0;0
/link_campeonato/353;20240512;1;1;0;7;0;0
/link_campeonato/364;20240510;1;1;0;17;0;0
/link_campeonato/406;20240508;1;1;1;0;0;0
/link_campeonato/411;20240507;1;1;0;16;0;0
/link_campeonato/414;20240512;1;1;0;7;0;0
/link_campeonato/421;20240508;1;1;1;63;0;0
/link_campeonato/445;20240506;1;1;1;21;0;0
/link_campeonato/445;20240511;1;1;0;7;0;0
/link_campeonato/458;20240508;1;1;0;14;0;0
/link_campeonato/458;20240510;1;1;0;13;0;0
/link_campeonato/797;20240509;1;1;0;1;0;0
/link_campeonato/801;20240510;1;1;0;137;0;0
/link_campeonato/804;20240510;1;1;0;1;0;0
/link_campeonato/806;20240506;1;1;0;11;0;0
/link_campeonato/808;20240510;1;1;0;8;0;0
/link_detgol/7244;20240511;1;1;1;0;0;0
/link_estadio/108;20240512;1;1;0;1;0;0
/link_estadio/116;20240511;1;1;1;65;0;0
/link_estadio/150;20240509;1;1;0;22;0;0
/link_estadio/218;20240509;1;1;0;26;0;0
/link_estadio/23;20240507;1;1;1;6;0;0
/link_estadio/268;20240508;1;1;0;10;0;0
/link_estadio/404;20240512;1;1;0;4;0;0
/link_estadio/54;20240508;1;1;0;5;0;0
/link_estadio/55;20240506;1;1;0;0;0;0
/link_estadio/55;20240508;1;1;0;6;0;0
/link_estadio/574;20240506;1;1;0;6;0;0
/link_estadio/618;20240511;1;1;0;5;0;0
/link_estadio/640;20240512;1;1;0;1;0;0
/link_estadio/664;20240512;1;1;1;0;0;0
/link_estadio/67;20240508;1;1;1;20;0;0
/link_estadio/67;20240509;1;1;1;34;0;0
/link_estadio/76;20240511;1;1;0;2;0;0
/link_estadio/78;20240509;1;1;0;9;0;0
/link_estadio/78;20240511;1;1;0;26;0;0
/link_estadio/78;20240512;1;1;0;54;0;0
/link_estadio/79;20240511;1;1;0;2;0;0
/link_estadio/794;20240509;1;1;0;9;0;0
/link_estadio/83;20240509;1;1;0;11;0;0
/link_estadio/94;20240510;1;1;0;35;0;0
/link_gol/2026;20240509;1;1;0;12;0;0
/link_gol/2385;20240512;1;1;0;0;0;0
/link_gol/2407;20240509;1;1;0;57;0;0
/link_gol/2407;20240510;1;1;0;5;0;0
/link_gol/2418;20240509;1;1;0;1;0;0
/link_gol/2421;20240509;1;1;0;83;0;0
/link_gol/2421;20240510;1;1;0;97;0;0
/link_gol/2421;20240511;1;1;0;22;0;0
/link_gol/375;20240510;1;1;0;1;0;0
/link_gol/670;20240510;1;1;0;28;0;0
/link_gol/693;20240512;1;1;0;1;0;0
/link_gol/929;20240510;1;1;0;28;0;0
/link_gol/945;20240512;1;1;0;8;0;0
/link_jogador/1006;20240509;1;1;1;16;0;0
/link_jogador/1006;20240511;1;1;1;3;0;0
/link_jogador/101;20240508;1;1;0;5;0;0
/link_jogador/1019;20240508;1;1;1;3;0;0
/link_jogador/1027;20240512;1;1;0;8;0;0
/link_jogador/1031;20240512;1;1;0;6;0;0
/link_jogador/1036;20240512;1;1;0;2;0;0
/link_jogador/1040;20240512;1;1;0;1;0;0
/link_jogador/1041;20240512;1;1;0;0;0;0
/link_jogador/1044;20240509;1;1;0;6;0;0
/link_jogador/1057;20240506;1;1;1;8;0;0
/link_jogador/1057;20240508;1;1;0;184;0;0
/link_jogador/1075;20240512;1;1;0;3;0;0
/link_jogador/1087;20240508;1;1;1;4;0;0
/link_jogador/1087;20240510;1;1;1;0;0;0
/link_jogador/1104;20240509;1;1;1;5;0;0
/link_jogador/1104;20240510;1;1;1;0;0;0
/link_jogador/1105;20240508;1;1;1;18;0;0
/link_jogador/1117;20240509;1;1;0;11;0;0
/link_jogador/1120;20240510;1;1;1;41;0;0
/link_jogador/1124;20240509;1;1;0;96;0;0
/link_jogador/1141;20240506;1;1;1;31;0;0
/link_jogador/1141;20240507;1;1;1;6;0;0
/link_jogador/1160;20240507;1;1;0;2;0;0
/link_jogador/1167;20240506;1;1;1;40;0;0
/link_jogador/1167;20240507;1;1;1;26;0;0
/link_jogador/1190;20240510;1;1;0;11;0;0
/link_jogador/1195;20240510;1;1;0;10;0;0
/link_jogador/1200;20240510;1;1;0;7;0;0
/link_jogador/1203;20240510;1;1;0;11;0;0
/link_jogador/1211;20240508;1;1;0;17;0;0
/link_jogador/1211;20240510;1;1;0;4;0;0
/link_jogador/1214;20240510;1;1;0;13;0;0
/link_jogador/1216;20240508;1;1;0;3;0;0
/link_jogador/1240;20240508;1;1;0;8;0;0
/link_jogador/1240;20240512;1;0;0;0;0;0
/link_jogador/1245;20240509;1;1;1;96;0;0
/link_jogador/1245;20240512;1;1;0;79;0;0
/link_jogador/1248;20240506;1;1;0;3;0;0
/link_jogador/1260;20240512;1;1;1;17;0;0
/link_jogador/1263;20240511;1;1;0;2;0;0
/link_jogador/1275;20240506;1;1;1;189;0;0
/link_jogador/1301;20240507;1;1;0;2;0;0
/link_jogador/1310;20240506;1;1;0;30;0;0
/link_jogador/1337;20240511;1;1;0;9;0;0
/link_jogador/1338;20240511;1;1;0;19;0;0
/link_jogador/1438;20240511;1;1;0;24;0;0
/link_jogador/1532;20240511;1;1;0;1;0;0
/link_jogador/1613;20240509;1;1;0;3;0;0
/link_jogador/1613;20240511;1;1;0;38;0;0
/link_jogador/163;20240511;1;1;0;21;0;0
/link_jogador/174;20240511;1;1;0;31;0;0
/link_jogador/1775;20240511;1;1;0;1;0;0
/link_jogador/183;20240511;1;1;0;5;0;0
/link_jogador/1895;20240508;1;1;0;1;0;0
/link_jogador/190;20240511;1;1;0;9;0;0
/link_jogador/194;20240511;1;1;0;27;0;0
/link_jogador/2011;20240509;1;1;0;11;0;0
/link_jogador/2015;20240512;1;1;0;21;0;0
/link_jogador/2021;20240509;1;1;0;33;0;0
/link_jogador/2023;20240512;1;1;0;2;0;0
/link_jogador/2032;20240509;1;1;0;3;0;0
/link_jogador/2044;20240509;1;1;1;29;0;0
/link_jogador/2051;20240510;1;1;0;140;0;0
/link_jogador/2118;20240511;1;1;0;2;0;0
/link_jogador/2132;20240512;1;1;0;0;0;0
/link_jogador/2136;20240511;1;1;0;1;0;0
/link_jogador/2138;20240512;1;1;0;0;0;0
/link_jogador/2140;20240509;1;1;0;6;0;0
/link_jogador/2152;20240511;1;1;0;20;0;0
/link_jogador/2165;20240511;1;1;0;2;0;0
/link_jogador/2204;20240507;1;1;0;1;0;0
/link_jogador/2204;20240509;1;1;0;51;0;0
/link_jogador/2204;20240510;1;1;0;22;0;0
/link_jogador/2221;20240511;1;1;0;18;0;0
/link_jogador/2225;20240509;1;1;0;32;0;0
/link_jogador/2228;20240509;1;1;0;12;0;0
/link_jogador/228;20240511;1;1;0;57;0;0
/link_jogador/2367;20240509;1;1;0;74;0;0
/link_jogador/2404;20240506;1;1;1;0;0;0
/link_jogador/2408;20240511;1;1;0;18;0;0
/link_jogador/2415;20240509;1;1;0;7;0;0
/link_jogador/2418;20240510;1;1;0;20;0;0
/link_jogador/2444;20240511;1;1;0;21;0;0
/link_jogador/2476;20240509;1;1;0;49;0;0
/link_jogador/2477;20240509;1;1;0;20;0;0
/link_jogador/2483;20240509;1;1;0;3;0;0
/link_jogador/2487;20240511;1;1;0;1;0;0
/link_jogador/2491;20240507;1;1;0;10;0;0
/link_jogador/2497;20240509;1;1;0;5;0;0
/link_jogador/2497;20240510;1;1;0;9;0;0
/link_jogador/2500;20240509;1;1;0;10;0;0
/link_jogador/2501;20240509;1;1;0;9;0;0
/link_jogador/2504;20240506;1;1;0;11;0;0
/link_jogador/2504;20240507;1;1;0;6;0;0
/link_jogador/2504;20240510;1;1;0;4;0;0
/link_jogador/285;20240507;1;1;1;18;0;0
/link_jogador/295;20240511;1;1;0;2;0;0
/link_jogador/305;20240511;1;1;0;27;0;0
/link_jogador/339;20240508;1;1;1;0;0;0
/link_jogador/339;20240509;1;1;1;2;0;0
/link_jogador/375;20240510;1;1;0;6;0;0
/link_jogador/378;20240506;1;1;1;82;0;0
/link_jogador/378;20240507;1;1;0;35;0;0
/link_jogador/379;20240506;1;1;0;56;0;0
/link_jogador/417;20240511;1;1;0;55;0;0
/link_jogador/422;20240509;1;1;1;14;0;0
/link_jogador/432;20240510;1;1;0;41;0;0
/link_jogador/439;20240507;1;1;0;33;0;0
/link_jogador/439;20240509;1;1;0;5;0;0
/link_jogador/442;20240510;1;1;0;14;0;0
/link_jogador/461;20240510;1;1;0;12;0;0
/link_jogador/471;20240508;1;1;0;32;0;0
/link_jogador/478;20240511;1;1;1;3;0;0
/link_jogador/481;20240507;1;1;0;7;0;0
/link_jogador/483;20240509;1;1;0;5;0;0
/link_jogador/497;20240511;1;1;0;20;0;0
/link_jogador/503;20240510;1;1;1;0;0;0
/link_jogador/507;20240507;1;1;1;46;0;0
/link_jogador/507;20240511;1;1;0;2;0;0
/link_jogador/517;20240508;1;1;0;6;0;0
/link_jogador/517;20240511;1;1;1;73;0;0
/link_jogador/517;20240512;1;1;0;6;0;0
/link_jogador/530;20240511;1;1;0;29;0;0
/link_jogador/535;20240508;1;1;0;47;0;0
/link_jogador/576;20240511;1;1;1;10;0;0
/link_jogador/580;20240509;1;1;1;5;0;0
/link_jogador/602;20240512;1;1;0;1;0;0
/link_jogador/606;20240512;1;1;1;11;0;0
/link_jogador/611;20240509;1;1;0;5;0;0
/link_jogador/620;20240509;1;1;0;1;0;0
/link_jogador/646;20240509;1;1;0;2;0;0
/link_jogador/647;20240508;1;1;0;10;0;0
/link_jogador/667;20240506;1;1;0;66;0;0
/link_jogador/667;20240508;1;1;1;40;0;0
/link_jogador/670;20240510;1;1;0;10;0;0
/link_jogador/691;20240510;1;1;0;1;0;0
/link_jogador/713;20240509;1;1;1;63;0;0
/link_jogador/713;20240511;1;1;1;21;0;0
/link_jogador/714;20240508;1;1;0;14;0;0
/link_jogador/735;20240511;1;1;0;2;0;0
/link_jogador/738;20240508;1;1;0;1;0;0
/link_jogador/747;20240508;1;1;0;1;0;0
/link_jogador/752;20240508;1;1;0;2;0;0
/link_jogador/754;20240508;1;1;0;4;0;0
/link_jogador/758;20240508;1;1;0;6;0;0
/link_jogador/764;20240509;1;1;0;52;0;0
/link_jogador/765;20240508;1;1;0;12;0;0
/link_jogador/771;20240509;1;1;0;34;0;0
/link_jogador/771;20240511;1;1;0;31;0;0
/link_jogador/774;20240506;1;1;1;35;0;0
/link_jogador/776;20240508;1;1;1;34;0;0
/link_jogador/795;20240510;1;1;0;1;0;0
/link_jogador/828;20240512;1;1;0;15;0;0
/link_jogador/841;20240506;1;1;0;45;0;0
/link_jogador/854;20240508;1;1;1;11;0;0
/link_jogador/865;20240511;1;1;1;6;0;0
/link_jogador/875;20240509;1;1;0;0;0;0
/link_jogador/88;20240511;1;1;0;1;0;0
/link_jogador/882;20240512;1;1;0;15;0;0
/link_jogador/905;20240506;1;1;0;60;0;0
/link_jogador/909;20240506;1;1;0;31;0;0
/link_jogador/928;20240509;1;1;0;1;0;0
/link_jogador/950;20240509;1;1;0;0;0;0
/link_jogador/953;20240509;1;1;0;0;0;0
/link_jogador/956;20240508;1;1;0;21;0;0
/link_jogador/956;20240509;1;1;0;7;0;0
/link_jogador/959;20240506;1;1;0;25;0;0
/link_jogador/965;20240507;1;1;0;11;0;0
/link_jogador/965;20240509;1;1;0;25;0;0
/link_jogador/967;20240512;1;1;0;30;0;0
/link_jogador/97;20240509;1;1;0;26;0;0
/link_jogador/99;20240511;1;1;0;2;0;0
/link_jogador/990;20240510;1;1;0;10;0;0
/link_jogador/991;20240509;1;1;1;16;0;0
/link_jogador/991;20240510;1;1;1;32;0;0
/link_jogador/992;20240508;1;1;0;6;0;0
/link_jogador_cartao/2225/670;20240509;1;1;0;3;0;0
/link_jogador_cartao/2415/671;20240510;1;1;0;14;0;0
/link_jogador_cartao/2421/670;20240508;1;1;0;14;0;0
/link_jogador_cartao/417/671;20240511;1;1;0;2;0;0
/link_jogador_cartao/765/670;20240506;1;1;0;1;0;0
/link_jogador_cartao/950/670;20240510;1;1;0;41;0;0
/link_jogador_cartao/950/671;20240510;1;1;0;2;0;0
/link_jogador_cartao/965/670;20240507;1;1;0;47;0;0
/link_jogador_cartao/965/671;20240507;1;1;0;2;0;0
/link_jogo/131;20240511;1;1;0;5;0;0
/link_jogo/1365;20240512;1;1;0;12;0;0
/link_jogo/1451;20240509;1;1;0;166;0;0
/link_jogo/1455;20240509;1;1;0;166;0;0
/link_jogo/1460;20240509;1;1;0;226;0;0
/link_jogo/1474;20240509;1;1;0;246;0;0
/link_jogo/1475;20240509;1;1;0;203;0;0
/link_jogo/1477;20240509;1;1;0;90;0;0
/link_jogo/1478;20240509;1;1;0;73;0;0
/link_jogo/1479;20240509;1;1;0;106;0;0
/link_jogo/1480;20240509;1;1;0;0;0;0
/link_jogo/1480;20240510;1;1;0;3;0;0
/link_jogo/1485;20240510;1;1;0;351;0;0
/link_jogo/1566;20240509;1;1;0;1;0;0
/link_jogo/1790;20240512;1;1;0;2;0;0
/link_jogo/1793;20240512;1;1;0;5;0;0
/link_jogo/1795;20240512;1;1;0;0;0;0
/link_jogo/1797;20240512;1;1;0;0;0;0
/link_jogo/1798;20240512;1;1;0;0;0;0
/link_jogo/1799;20240512;1;1;0;1;0;0
/link_jogo/1801;20240512;1;1;0;7;0;0
/link_jogo/2322;20240511;1;1;0;2;0;0
/link_jogo/2328;20240512;1;1;1;90;0;0
/link_jogo/2517;20240512;1;1;1;61;0;0
/link_jogo/2542;20240507;1;1;0;2;0;0
/link_jogo/2544;20240507;1;1;0;10;0;0
/link_jogo/2545;20240507;1;1;0;7;0;0
/link_jogo/2546;20240507;1;1;0;26;0;0
/link_jogo/2547;20240507;1;1;0;7;0;0
/link_jogo/2548;20240507;1;1;0;15;0;0
/link_jogo/2549;20240507;1;1;0;6;0;0
/link_jogo/2550;20240507;1;1;0;4;0;0
/link_jogo/2551;20240507;1;1;0;7;0;0
/link_jogo/2552;20240507;1;1;0;4;0;0
/link_jogo/2553;20240507;1;1;0;14;0;0
/link_jogo/2554;20240507;1;1;0;6;0;0
/link_jogo/2556;20240507;1;1;0;6;0;0
/link_jogo/2558;20240507;1;1;0;16;0;0
/link_jogo/2560;20240507;1;1;0;5;0;0
/link_jogo/2565;20240507;1;1;0;10;0;0
/link_jogo/2567;20240507;1;1;0;41;0;0
/link_jogo/2568;20240507;1;1;0;56;0;0
/link_jogo/2642;20240511;1;1;0;30;0;0
/link_jogo/2651;20240507;1;1;0;15;0;0
/link_jogo/2778;20240509;1;1;0;10;0;0
/link_jogo/2779;20240509;1;1;0;15;0;0
/link_jogo/2780;20240509;1;1;0;35;0;0
/link_jogo/2838;20240512;1;1;1;2;0;0
/link_jogo/2934;20240506;1;1;1;9;0;0
/link_jogo/2934;20240507;1;1;1;2;0;0
/link_jogo/2963;20240507;1;1;1;0;0;0
/link_jogo/2978;20240509;1;1;0;22;0;0
/link_jogo/2979;20240509;1;1;0;12;0;0
/link_jogo/2979;20240510;1;1;0;23;0;0
/link_jogo/2987;20240509;1;1;0;21;0;0
/link_jogo/2987;20240510;1;1;0;6;0;0
/link_jogo/2988;20240509;1;1;0;18;0;0
/link_jogo/2988;20240510;1;1;0;10;0;0
/link_jogo/2990;20240510;1;1;0;8;0;0
/link_jogo/2992;20240510;1;1;0;4;0;0
/link_jogo/300;20240511;1;1;0;9;0;0
/link_jogo/301;20240511;1;1;0;24;0;0
/link_jogo/302;20240511;1;1;0;6;0;0
/link_jogo/303;20240511;1;1;0;4;0;0
/link_jogo/3039;20240509;1;1;1;218;0;0
/link_jogo/3039;20240511;1;1;1;25;0;0
/link_jogo/304;20240511;1;1;0;6;0;0
/link_jogo/3047;20240512;1;1;1;51;0;0
/link_jogo/305;20240511;1;1;0;7;0;0
/link_jogo/308;20240511;1;1;0;12;0;0
/link_jogo/309;20240511;1;1;0;7;0;0
/link_jogo/310;20240511;1;1;0;5;0;0
/link_jogo/311;20240511;1;1;0;9;0;0
/link_jogo/312;20240511;1;1;0;7;0;0
/link_jogo/313;20240511;1;1;0;15;0;0
/link_jogo/314;20240511;1;1;0;7;0;0
/link_jogo/315;20240511;1;1;0;9;0;0
/link_jogo/316;20240511;1;1;0;16;0;0
/link_jogo/317;20240511;1;1;0;68;0;0
/link_jogo/318;20240511;1;1;0;51;0;0
/link_jogo/319;20240511;1;1;0;18;0;0
/link_jogo/320;20240511;1;1;0;33;0;0
/link_jogo/321;20240511;1;1;0;34;0;0
/link_jogo/322;20240511;1;1;0;4;0;0
/link_jogo/323;20240511;1;1;0;8;0;0
/link_jogo/324;20240511;1;1;0;7;0;0
/link_jogo/325;20240511;1;1;0;9;0;0
/link_jogo/326;20240511;1;1;0;9;0;0
/link_jogo/327;20240511;1;1;0;34;0;0
/link_jogo/328;20240511;1;1;0;8;0;0
/link_jogo/329;20240511;1;1;0;6;0;0
/link_jogo/330;20240511;1;1;0;10;0;0
/link_jogo/331;20240511;1;1;0;13;0;0
/link_jogo/332;20240511;1;1;0;4;0;0
/link_jogo/333;20240511;1;1;0;7;0;0
/link_jogo/334;20240511;1;1;0;23;0;0
/link_jogo/3343;20240509;1;1;0;2;0;0
/link_jogo/335;20240511;1;1;0;17;0;0
