# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240429
# Data de termino: 20240505
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
Branca 1986;2024042921;1;1;0;4;0;0
Branca 1987 - 1991;2024042921;1;1;0;4;0;0
Branca 1992 - 1993;2024042921;1;1;0;4;0;0
Branca 1994;2024042921;1;1;0;3;0;0
Branca 1994;2024050422;1;1;0;19;0;0
Branca 1995;2024042921;1;1;0;5;0;0
Branca 1995;2024050317;1;1;0;10;0;0
Branca 1996;2024042921;1;1;0;4;0;0
Branca 1997;2024042921;1;1;0;3;0;0
Branca 1998;2024042922;1;1;0;4;0;0
Branca 1999 - 2000;2024042922;1;1;0;4;0;0
Branca 2001 - 2002;2024042922;1;1;0;3;0;0
Branca 2003;2024042922;1;1;0;3;0;0
Branca 2004 - 2005;2024042922;1;1;0;3;0;0
Branca 2006 - 2007;2024042922;1;1;0;3;0;0
Branca 2008;2024042922;1;1;0;4;0;0
Branca 2009;2024042922;1;1;0;3;0;0
Branca 2010;2024042922;1;1;0;3;0;0
Branca 2011;2024042922;1;1;0;4;0;0
Branca 2012;2024042922;1;1;0;4;0;0
Branca 2013;2024042922;1;1;0;4;0;0
Branca 2013;2024050523;1;1;0;4;0;0
Branca 2015 - 2016;2024042922;1;1;0;6;0;0
Branca 2016;2024042922;1;1;0;4;0;0
Branca 2017-2018;2024042922;1;1;0;4;0;0
Branca 2021;2024042923;1;1;0;2;0;0
Branca 2021;2024050523;1;1;0;91;0;0
Branca 2021 com Fred 2022;2024050523;1;1;0;6;0;0
Branca 2022;2024042923;1;1;0;5;0;0
Branca 2023;2024042923;1;1;0;4;0;0
Branca 2023;2024050310;1;1;0;2;0;0
Branca 2024;2024042923;1;1;0;8;0;0
Branca 2024;2024050413;1;1;0;7;0;0
Branca 2024;2024050523;1;1;0;4;0;0
Branco 1998;2024042919;1;1;0;70;0;0
Branco 1998;2024050207;1;1;0;0;0;0
Branco 1998;2024050517;1;1;0;42;0;0
Brasileiro;2024050309;1;1;0;13;0;0
Brasileiro;2024050323;1;1;0;3;0;0
Brasileiro;2024050418;1;1;0;0;0;0
Brasileiro - 1º Turno 2023;2024042920;1;1;0;12;0;0
Brasileiro 1973;2024050512;1;1;1;128;0;0
Brasileiro 1976;2024050221;1;1;0;10;0;0
Brasileiro 1977;2024042919;1;1;1;23;0;0
Brasileiro 1978;2024042909;1;1;0;0;0;0
Brasileiro 1978;2024042910;1;1;0;15;0;0
Brasileiro 1981;2024050303;1;1;0;1;0;0
Brasileiro 1981;2024050518;1;1;0;2;0;0
Brasileiro 1982;2024050119;1;1;0;32;0;0
Brasileiro 2012;2024042902;1;1;0;21;0;0
Brasileiro 2012;2024042911;1;1;0;0;0;0
Brasileiro 2016;2024050414;1;1;0;39;0;0
Brasileiro 2019;2024050409;1;1;0;21;0;0
Brasileiro 2020;2024050409;1;1;0;8;0;0
Brasileiro 2021;2024050409;1;1;0;7;0;0
Brasileiro 2022;2024050409;1;1;0;5;0;0
Brasileiro 2023;2024050409;1;1;0;6;0;0
Brasileiro 2024;2024050319;1;1;0;8;0;0
Brasileiro 2024;2024050412;1;1;0;31;0;0
Brasileiro 2024;2024050415;1;1;0;0;0;0
Brasileiro Serie B 1998;2024042912;1;1;1;46;0;0
Brasileiro Serie B 1998;2024050100;1;1;1;68;0;0
Brasileiro Serie B 1998;2024050315;1;1;1;11;0;0
Brasileiro Serie B 1998;2024050317;1;1;1;20;0;0
Brasileirao;2024050213;1;1;0;38;0;0
Brasileirao;2024050413;1;1;0;47;0;0
Brasileirao - Posicoes;2024050121;1;1;0;61;0;0
Brasileirao Rodada a Rodada;2024042920;1;1;0;8;0;0
Brasileirao Rodada a Rodada;2024043009;1;1;0;1;0;0
Brasileirao Rodada a Rodada;2024050110;1;1;0;0;0;0
Brasileirao Rodada a Rodada;2024050209;1;1;0;4;0;0
Brasileirao Rodada a Rodada;2024050305;1;1;0;14;0;0
Brasileirao Rodada a Rodada;2024050516;1;1;0;4;0;0
Brasileirao por ano;2024050116;1;1;0;9;0;0
Brasileirao por ano;2024050408;1;1;0;4;0;0
Brasiliense 1 X 1 Fluminense;2024050300;1;1;0;36;0;0
Braulio da Silva Machado;2024042921;1;1;0;5;0;0
Brighton 1 X 2 Fluminense;2024042920;1;1;0;3;0;0
Brighton 1 X 2 Fluminense;2024050112;1;1;0;32;0;0
Brunel 1975;2024043018;1;1;1;48;0;0
Brunel 1975;2024050317;1;1;1;0;0;0
Brunel 1975;2024050508;1;1;1;55;0;0
Bruno Arleu de Araujo;2024050110;1;1;0;2;0;0
Bruno Arleu de Araujo;2024050413;1;1;0;7;0;0
Bruno Reis 2000;2024043016;1;1;0;19;0;0
Bruno Reis 2000;2024043018;1;1;0;0;0;0
Bruno Reis 2000;2024050312;1;1;0;10;0;0
CRB 1 X 1 Fluminense;2024050122;1;1;0;213;0;0
CSA 0 X 6 Fluminense;2024042920;1;1;0;12;0;0
Cachoeiro 0 X 1 Fluminense;2024042908;1;1;0;0;0;0
Cachoeiro 0 X 1 Fluminense;2024050209;1;1;1;12;0;0
Cafuringa 1977;2024050323;1;1;0;74;0;0
Caio 2002;2024042910;1;1;0;105;0;0
Caio 2002;2024042911;1;1;0;6;0;0
Caio 2002;2024050109;1;1;1;187;0;0
Caio Martins;2024043013;1;1;1;5;0;0
Caio Martins;2024050214;1;1;0;2;0;0
Caio Martins;2024050300;1;1;1;0;0;0
Caio Martins;2024050301;1;1;0;1;0;0
Caio Max Augusto Vieira;2024050413;1;1;0;5;0;0
Caldense 1 X 1 Fluminense;2024043010;1;1;0;292;0;0
Camisa;2024042911;1;1;0;6;0;0
Camisa;2024042918;1;1;0;4;0;0
Camisa;2024042921;1;1;0;20;0;0
Camisa;2024043020;1;1;0;9;0;0
Camisa;2024050110;1;1;0;3;0;0
Camisa;2024050111;1;1;0;6;0;0
Camisa;2024050114;1;1;0;3;0;0
Camisa;2024050200;1;1;0;1;0;0
Camisa;2024050213;1;1;0;4;0;0
Camisa;2024050315;1;1;0;22;0;0
Camisa;2024050317;1;1;0;1;0;0
Camisa;2024050323;1;1;0;8;0;0
Camisa;2024050413;1;1;0;2;0;0
Camisa;2024050415;1;1;0;2;0;0
Camisa;2024050523;1;1;0;7;0;0
Camisa ano a ano;2024042918;1;1;0;27;0;0
Camisa ano a ano;2024042921;1;1;0;1;0;0
Camisa ano a ano;2024050111;1;1;0;12;0;0
Camisa ano a ano;2024050114;1;1;0;7;0;0
Camisa ano a ano;2024050310;1;1;0;4;0;0
Camisas em 1997;2024050111;1;1;0;25;0;0
Camisas em 1998;2024042918;1;1;0;17;0;0
Camisas em 1998;2024050111;1;1;0;5;0;0
Camisas em 1999;2024042918;1;1;0;24;0;0
Camisas em 2000;2024042918;1;1;0;11;0;0
Camisas em 2008;2024050114;1;1;0;0;0;0
Camisas em 2024;2024050310;1;1;0;21;0;0
Camisas x Jogador;2024050523;1;1;0;12;0;0
Campeonato x Jogador;2024042915;1;1;0;29;0;0
Campeonato x Jogador;2024042916;1;1;0;8;0;0
Campeonatos;2024042902;1;1;0;10;0;0
Campeonatos;2024042915;1;1;0;6;0;0
Campeonatos;2024042918;1;1;0;14;0;0
Campeonatos;2024043005;1;1;0;11;0;0
Campeonatos;2024043009;1;1;0;2;0;0
Campeonatos;2024043010;1;1;0;10;0;0
Campeonatos;2024043017;1;1;0;10;0;0
Campeonatos;2024050101;1;1;0;7;0;0
Campeonatos;2024050109;1;1;0;1;0;0
Campeonatos;2024050114;1;1;0;2;0;0
Campeonatos;2024050115;1;1;0;3;0;0
Campeonatos;2024050119;1;1;0;31;0;0
Campeonatos;2024050121;1;1;0;6;0;0
Campeonatos;2024050123;1;1;0;30;0;0
Campeonatos;2024050211;1;1;0;14;0;0
Campeonatos;2024050212;1;1;0;4;0;0
Campeonatos;2024050216;1;1;0;1;0;0
Campeonatos;2024050309;1;1;0;12;0;0
Campeonatos;2024050310;1;1;0;6;0;0
Campeonatos;2024050311;1;1;0;7;0;0
Campeonatos;2024050312;1;1;0;4;0;0
Campeonatos;2024050314;1;1;0;8;0;0
Campeonatos;2024050318;1;1;0;2;0;0
Campeonatos;2024050319;1;1;0;11;0;0
Campeonatos;2024050323;1;1;0;3;0;0
Campeonatos;2024050409;1;1;0;21;0;0
Campeonatos;2024050410;1;1;0;10;0;0
Campeonatos;2024050419;1;1;0;1;0;0
Campeonatos;2024050513;1;1;0;40;0;0
Campeonatos;2024050516;1;1;0;37;0;0
Campo Grande 0 X 2 Fluminense;2024050216;1;1;0;19;0;0
Campo Grande 1 X 3 Fluminense;2024042906;1;1;0;290;0;0
Canto do Rio 0 X 5 Fluminense;2024050203;1;1;0;112;0;0
Canto do Rio 1 X 4 Fluminense;2024050303;1;1;0;23;0;0
Canto do Rio 3 X 8 Fluminense;2024050514;1;1;0;5;0;0
Carioca;2024050123;1;1;0;66;0;0
Carioca 0 X 4 Fluminense;2024043018;1;1;0;12;0;0
Carioca 1917;2024050308;1;1;1;0;0;0
Carioca 1948;2024050402;1;1;0;16;0;0
Carioca 1951;2024050315;1;1;0;18;0;0
Carioca 1952;2024050222;1;1;0;15;0;0
Carioca 1962;2024050514;1;1;1;4;0;0
Carioca 1978;2024050209;1;1;1;28;0;0
Carioca 1979;2024043003;1;1;0;5;0;0
Carioca 1979;2024050207;1;1;1;0;0;0
Carioca 1979;2024050213;1;1;0;23;0;0
Carioca 1984;2024042911;1;1;1;17;0;0
Carioca 1986;2024050101;1;1;1;95;0;0
Carioca 1986;2024050323;1;1;1;116;0;0
Carioca 1994;2024050111;1;1;1;14;0;0
Carioca 1994;2024050114;1;1;1;16;0;0
Carioca 1994;2024050121;1;1;1;34;0;0
Carioca 1995;2024050217;1;1;0;16;0;0
Carioca 1995;2024050423;1;1;1;17;0;0
Carioca 2024;2024043005;1;1;0;74;0;0
Carlos Alberto Dias 1998;2024050503;1;1;1;79;0;0
Carlos Alberto Dias 1998;2024050517;1;1;0;93;0;0
Carlos Andre 1990;2024050111;1;1;1;6;0;0
Carlos Elias Pimentel;2024050217;1;1;0;9;0;0
Carlos Sergio Rosa Martins;2024050415;1;1;0;6;0;0
Cartoes - Jogador;2024043013;1;1;0;42;0;0
Castanhal 1 X 8 Fluminense;2024042903;1;1;0;5;0;0
Castelao-MA;2024050212;1;1;0;5;0;0
Castilho 1965;2024043022;1;1;0;135;0;0
Caxias ES 1 X 2 Fluminense;2024050303;1;1;0;54;0;0
Ceara 0 X 1 Fluminense;2024050422;1;1;0;6;0;0
Ceara 0 X 4 Fluminense;2024042903;1;1;0;5;0;0
Ceara 1 X 2 Fluminense;2024050119;1;1;0;97;0;0
Ceara 2 X 1 Fluminense;2024050122;1;1;0;17;0;0
Cento e Nove 1950;2024050113;1;1;0;9;0;0
Cerro Portenho 0 X 0 Fluminense;2024050120;1;1;0;27;0;0
Cerro Portenho 0 X 0 Fluminense;2024050203;1;1;0;4;0;0
Cerro Portenho 0 X 0 Fluminense;2024050413;1;1;0;1;0;0
Cerro Portenho 2 X 2 Fluminense;2024050303;1;1;0;49;0;0
Chapecoense 2 X 1 Fluminense;2024050521;1;1;0;12;0;0
Charles Guerreiro 1996;2024043022;1;1;1;43;0;0
Chedid 1933;2024050219;1;1;0;50;0;0
Cinza 2012;2024042922;1;1;0;3;0;0
Cinza e Branca 1902 - 1904;2024042921;1;1;0;6;0;0
Cinza e Branca 2002;2024042922;1;1;0;3;0;0
Ciro 2011;2024042901;1;1;0;13;0;0
Ciro 2011;2024043023;1;1;0;87;0;0
Clinamute Vieira Franca;2024050322;1;1;1;0;0;0
Clovis H. Costa;2024050118;1;1;0;1;0;0
Classicos Regionais;2024050309;1;1;0;36;0;0
Classicos de 2001 ate 2020;2024050203;1;1;0;4;0;0
Classicos de 2001 ate 2024;2024050203;1;1;0;3;0;0
Classicos de 2021 ate 2024;2024050203;1;1;0;9;0;0
Classicos em 2020;2024050203;1;1;0;2;0;0
Classicos por ano;2024050203;1;1;0;2;0;0
Classicos por periodo;2024050203;1;1;0;24;0;0
Claudio Adao 1981;2024050501;1;1;0;15;0;0
Compara Adversarios;2024050415;1;1;0;2;0;0
Compara Jogadores;2024043022;1;1;0;14;0;0
Compara Jogadores;2024050315;1;1;0;4;0;0
Compara Jogadores;2024050323;1;1;0;5;0;0
Conca 2015;2024042921;1;1;0;5;0;0
Conca 2015;2024050115;1;1;0;50;0;0
Conca 2015;2024050209;1;1;0;7;0;0
Conca 2015;2024050211;1;1;0;4;0;0
Conca 2015;2024050421;1;1;0;8;0;0
Conca 2015;2024050519;1;1;0;32;0;0
Consolidados de turnos;2024050413;1;1;0;57;0;0
Consolidados de turnos;2024050415;1;1;0;0;0;0
Consulta Jogo Numero contra adversario;2024050200;1;1;0;15;0;0
Consulta Jogo Numero contra adversario;2024050204;1;1;0;55;0;0
Consulta Turno;2024042920;1;1;0;16;0;0
Copa do Brasil;2024042920;1;1;0;14;0;0
Copa do Brasil;2024043009;1;1;0;27;0;0
Copa do Brasil;2024050101;1;1;0;48;0;0
Copa do Brasil;2024050115;1;1;0;5;0;0
Copa do Brasil;2024050121;1;1;0;50;0;0
Copa do Brasil;2024050212;1;1;0;58;0;0
Copa do Brasil;2024050315;1;1;0;0;0;0
Copa do Brasil;2024050316;1;1;0;0;0;0
Copa do Brasil 2009;2024050116;1;1;0;0;0;0
Copa do Brasil 2019;2024050409;1;1;0;6;0;0
Copa do Brasil 2020;2024050409;1;1;0;0;0;0
Copa do Brasil 2024;2024050315;1;1;0;2;0;0
Copa do Brasil 2024;2024050414;1;1;0;3;0;0
Corinthians 0 X 0 Fluminense;2024050122;1;1;0;18;0;0
Corinthians 0 X 2 Fluminense;2024050122;1;1;0;26;0;0
Corinthians 0 X 2 Fluminense;2024050313;1;1;0;19;0;0
Corinthians 1 X 0 Fluminense;2024050122;1;1;0;9;0;0
Corinthians 1 X 1 Fluminense;2024042921;1;1;0;13;0;0
Corinthians 1 X 1 Fluminense;2024050502;1;1;0;26;0;0
Corinthians 1 X 2 Fluminense;2024050122;1;1;0;4;0;0
Corinthians 2 X 0 Fluminense;2024050122;1;1;0;12;0;0
Corinthians 2 X 0 Fluminense;2024050208;1;1;0;9;0;0
Corinthians 2 X 0 Fluminense;2024050209;1;1;0;3;0;0
Corinthians 2 X 3 Fluminense;2024050123;1;1;0;0;0;0
Corinthians 2 X 3 Fluminense;2024050201;1;1;0;0;0;0
Corinthians 2 X 3 Fluminense;2024050207;1;1;0;0;0;0
Corinthians 2 X 3 Fluminense;2024050212;1;1;0;2;0;0
Corinthians 3 X 0 Fluminense;2024042900;1;1;0;23;0;0
Corinthians 3 X 0 Fluminense;2024042905;1;1;0;8;0;0
Corinthians 3 X 0 Fluminense;2024042906;1;1;0;645;0;0
Corinthians 3 X 0 Fluminense;2024042921;1;1;0;0;0;0
Corinthians 3 X 0 Fluminense;2024043009;1;1;0;3;0;0
Corinthians 3 X 0 Fluminense;2024050120;1;1;0;28;0;0
Corinthians 3 X 0 Fluminense;2024050413;1;1;0;1;0;0
Corinthians 3 X 0 Fluminense;2024050423;1;1;0;9;0;0
Corinthians 5 X 0 Fluminense;2024050122;1;1;0;11;0;0
Coritiba 1 X 1 Fluminense;2024050521;1;1;0;9;0;0
Coritiba 3 X 3 Fluminense;2024043021;1;1;0;2;0;0
Costa Santos 1911;2024050415;1;1;0;1;0;0
Costa Santos 1911;2024050420;1;1;0;9;0;0
Criciuma 3 X 1 Fluminense;2024050317;1;1;0;3;0;0
Criciuma 3 X 2 Fluminense;2024050212;1;1;0;7;0;0
Cruzeiro 0 X 2 Fluminense;2024050208;1;1;0;56;0;0
Cruzeiro 1 X 0 Fluminense;2024050210;1;1;0;0;0;0
Cruzeiro 1 X 0 Fluminense;2024050216;1;1;0;8;0;0
Creditos;2024042907;1;1;0;4;0;0
Creditos;2024042911;1;1;0;31;0;0
Creditos;2024043021;1;1;0;3;0;0
Creditos;2024050211;1;1;0;63;0;0
Curiosidades dos Estadios;2024042920;1;1;0;11;0;0
Curiosidades e Titulos;2024042907;1;1;0;30;0;0
Curiosidades e Titulos;2024042919;1;1;0;38;0;0
Curiosidades e Titulos;2024042920;1;1;0;19;0;0
Curiosidades e Titulos;2024043010;1;1;0;3;0;0
Curiosidades e Titulos;2024043023;1;1;0;13;0;0
Curiosidades e Titulos;2024050110;1;1;0;13;0;0
Curiosidades e Titulos;2024050211;1;1;0;8;0;0
Curiosidades e Titulos;2024050213;1;1;0;55;0;0
Curiosidades e Titulos;2024050219;1;1;0;11;0;0
Curiosidades e Titulos;2024050315;1;1;0;1;0;0
Curiosidades e Titulos;2024050318;1;1;0;19;0;0
Curiosidades e Titulos;2024050403;1;1;0;8;0;0
Curiosidades e Titulos;2024050414;1;1;1;8;0;0
Curiosidades e Titulos;2024050415;1;1;0;0;0;0
Curiosidades e Titulos;2024050418;1;1;0;0;0;0
Curiosidades e Titulos;2024050514;1;1;0;0;0;0
Curiosidades e Titulos;2024050515;1;1;0;0;0;0
Curiosidades e Titulos;2024050516;1;1;0;0;0;0
Cadiz 2 X 0 Fluminense;2024042922;1;1;0;2;0;0
Cesar 2003;2024042909;1;1;0;156;0;0
Cicero 2016;2024050115;1;1;0;23;0;0
Danielzinho 2024;2024050209;1;1;0;33;0;0
Danielzinho 2024;2024050416;1;1;0;0;0;0
Danielzinho 2024;2024050417;1;1;0;0;0;0
Denilson 1973;2024050416;1;1;0;44;0;0
Deportivo Galicia 1 X 3 Fluminense;2024042912;1;1;0;70;0;0
Deportivo Galicia 1 X 3 Fluminense;2024043016;1;1;1;12;0;0
Deportivo Malaga 0 X 6 Fluminense;2024050212;1;1;0;66;0;0
Desportiva 3 X 2 Fluminense;2024050206;1;1;0;6;0;0
Detalhamento dos Gols;2024043011;1;1;0;14;0;0
Detalhamento dos Gols;2024050413;1;1;0;23;0;0
Detalhamento dos gols - Barriga;2024050413;1;1;0;11;0;0
Detalhamento dos gols - Bicicleta;2024043011;1;1;0;3;0;0
Detalhamento dos gols - Carrinho;2024050413;1;1;0;19;0;0
Detalhamento dos gols - Olimpico;2024050413;1;1;0;33;0;0
Dewson Fernando Freitas;2024050415;1;1;0;18;0;0
Didi 1956;2024050115;1;1;0;58;0;0
Didi 1973;2024050115;1;1;0;11;0;0
Dimas 1925;2024050210;1;1;0;6;0;0
Diogo Barbosa 2024;2024043023;1;1;0;0;0;0
Diogo Barbosa 2024;2024050100;1;1;0;25;0;0
Diogo Barbosa 2024;2024050115;1;1;0;6;0;0
Dirceu 1977;2024050114;1;1;0;7;0;0
Disputa de Penalti;2024050505;1;1;0;13;0;0
Disputa de penalti;2024050503;1;1;0;0;0;0
Disputa de penalti;2024050505;1;1;0;76;0;0
Disputa de penalti;2024050516;1;1;0;0;0;0
Distancias Percorridas;2024042919;1;1;0;0;0;0
Distancias Percorridas;2024042920;1;1;0;6;0;0
Djair 2003;2024042901;1;1;0;12;0;0
Dom Pedro II 0 X 2 Fluminense;2024050122;1;1;0;0;0;0
Dom Pedro II 0 X 2 Fluminense;2024050123;1;1;0;5;0;0
Dona Castorina;2024043018;1;1;0;0;0;0
Donizete Amorim 2000;2024050501;1;1;0;4;0;0
Douglas Costa 2024;2024050115;1;1;0;1;0;0
Douglas Costa 2024;2024050119;1;1;0;19;0;0
Douglas Costa 2024;2024050209;1;1;0;0;0;0
Douglas Costa 2024;2024050400;1;1;0;26;0;0
Du Ray;2024050411;1;1;0;5;0;0
Dudu 2018;2024050501;1;1;0;9;0;0
Edina Alves Batista;2024050110;1;1;0;3;0;0
Edina Alves Batista;2024050413;1;1;0;5;0;0
Edinho 2013;2024042901;1;1;0;0;0;0
Edinho 2013;2024042902;1;1;0;11;0;0
Edmundo 2004;2024043023;1;1;0;46;0;0
Eduardo 1994;2024050312;1;1;0;0;0;0
Eduardo 1994;2024050313;1;1;0;0;0;0
Eduardo 1994;2024050414;1;1;0;77;0;0
Egidio 2021;2024050312;1;1;0;10;0;0
Elenco de jogadores em 2024;2024042916;1;1;0;1;0;0
Elenco de jogadores em 2024;2024050118;1;1;0;42;0;0
Elenco por em Ano;2024042916;1;1;0;3;0;0
Elenco por em Ano;2024050118;1;1;0;1;0;0
Emidio Marques Mesquita;2024050512;1;1;0;17;0;0
Engenheiro Araripe;2024042907;1;1;0;3;0;0
Engenheiro Araripe;2024050109;1;1;0;49;0;0
Engenheiro Araripe;2024050122;1;1;0;4;0;0
Engenheiro Araripe;2024050216;1;1;0;0;0;0
Engenheiro Araripe;2024050217;1;1;0;0;0;0
Engenheiro Araripe;2024050219;1;1;0;11;0;0
Engenheiro Araripe;2024050313;1;1;0;3;0;0
Engenheiro Araripe;2024050314;1;1;0;0;0;0
Engenheiro Araripe;2024050503;1;1;0;2;0;0
Entrerriense 0 X 2 Fluminense;2024050320;1;1;0;3;0;0
Especiais Adversarios;2024042919;1;1;0;2;0;0
Especiais Adversarios;2024042920;1;1;0;53;0;0
Especiais Adversarios;2024043016;1;1;0;16;0;0
Especiais Adversarios;2024050110;1;1;0;0;0;0
Especiais Adversarios;2024050118;1;1;0;6;0;0
Especiais Adversarios;2024050121;1;1;0;16;0;0
Especiais Adversarios;2024050204;1;1;0;50;0;0
Especiais Adversarios;2024050214;1;1;0;15;0;0
Especiais Adversarios;2024050316;1;1;0;4;0;0
Especiais Adversarios;2024050400;1;1;0;16;0;0
Especiais Adversarios;2024050412;1;1;0;9;0;0
Especiais Adversarios;2024050414;1;1;0;22;0;0
Especiais Adversarios;2024050415;1;1;0;290;0;0
Especiais Adversarios;2024050416;1;1;0;20;0;0
Especiais Adversarios;2024050417;1;1;0;4;0;0
Especiais Adversarios;2024050421;1;1;0;27;0;0
Especiais Adversarios;2024050423;1;1;0;8;0;0
Especiais Adversarios;2024050512;1;1;0;34;0;0
Especiais Adversarios;2024050521;1;1;0;37;0;0
Especiais Brasileirao;2024042915;1;1;0;13;0;0
Especiais Brasileirao;2024043009;1;1;0;18;0;0
Especiais Brasileirao;2024050110;1;1;0;0;0;0
Especiais Brasileirao;2024050209;1;1;0;14;0;0
Especiais Brasileirao;2024050408;1;1;0;18;0;0
Especiais Brasileirao;2024050420;1;1;0;8;0;0
Especiais Brasileirao;2024050516;1;1;0;27;0;0
Especiais Campeonatos;2024042910;1;1;0;9;0;0
Especiais Campeonatos;2024042915;1;1;0;78;0;0
Especiais Campeonatos;2024042916;1;1;0;19;0;0
Especiais Campeonatos;2024042918;1;1;0;17;0;0
Especiais Campeonatos;2024042920;1;1;0;22;0;0
Especiais Campeonatos;2024050110;1;1;0;0;0;0
Especiais Campeonatos;2024050118;1;1;0;7;0;0
Especiais Campeonatos;2024050212;1;1;0;3;0;0
Especiais Campeonatos;2024050317;1;1;0;12;0;0
Especiais Campeonatos;2024050319;1;1;0;26;0;0
Especiais Campeonatos;2024050419;1;1;0;24;0;0
Especiais Classicos;2024050110;1;1;0;0;0;0
Especiais Classicos;2024050203;1;1;0;9;0;0
Especiais Classicos;2024050309;1;1;0;35;0;0
Especiais Estadios;2024042918;1;1;0;7;0;0
Especiais Estadios;2024043021;1;1;0;9;0;0
Especiais Estadios;2024050110;1;1;0;0;0;0
Especiais Estadios;2024050113;1;1;0;8;0;0
Especiais Estadios;2024050211;1;1;0;3;0;0
Especiais Estadios;2024050214;1;1;0;9;0;0
Especiais Estadios;2024050216;1;1;0;9;0;0
Especiais Estadios;2024050217;1;1;0;13;0;0
Especiais Estadios;2024050310;1;1;0;9;0;0
Especiais Estadios;2024050412;1;1;0;3;0;0
Especiais Estadios;2024050415;1;1;0;12;0;0
Especiais Estadios;2024050521;1;1;0;1;0;0
Especiais Gols e Penalties;2024042920;1;1;0;32;0;0
Especiais Gols e Penalties;2024043011;1;1;0;6;0;0
Especiais Gols e Penalties;2024043020;1;1;0;32;0;0
Especiais Gols e Penalties;2024043021;1;1;0;9;0;0
Especiais Gols e Penalties;2024050110;1;1;0;0;0;0
Especiais Gols e Penalties;2024050116;1;1;0;10;0;0
Especiais Gols e Penalties;2024050217;1;1;0;9;0;0
Especiais Gols e Penalties;2024050316;1;1;0;19;0;0
Especiais Gols e Penalties;2024050402;1;1;0;10;0;0
Especiais Gols e Penalties;2024050413;1;1;0;6;0;0
Especiais Gols e Penalties;2024050421;1;1;0;13;0;0
Especiais Gols e Penalties;2024050520;1;1;0;0;0;0
Especiais Historicos;2024042915;1;1;0;56;0;0
Especiais Historicos;2024042920;1;1;0;62;0;0
Especiais Historicos;2024050204;1;1;0;21;0;0
Especiais Historicos;2024050215;1;1;0;5;0;0
Especiais Historicos;2024050413;1;1;0;26;0;0
Especiais Jogadores;2024042903;1;1;0;5;0;0
Especiais Jogadores;2024042910;1;1;0;8;0;0
Especiais Jogadores;2024043000;1;1;0;5;0;0
Especiais Jogadores;2024043008;1;1;0;17;0;0
Especiais Jogadores;2024043009;1;1;0;5;0;0
Especiais Jogadores;2024043010;1;1;0;149;0;0
Especiais Jogadores;2024043011;1;1;0;82;0;0
Especiais Jogadores;2024043012;1;1;0;18;0;0
Especiais Jogadores;2024043013;1;1;0;100;0;0
Especiais Jogadores;2024043015;1;1;0;107;0;0
Especiais Jogadores;2024043017;1;1;0;33;0;0
Especiais Jogadores;2024043018;1;1;0;0;0;0
Especiais Jogadores;2024043020;1;1;0;37;0;0
Especiais Jogadores;2024043022;1;1;0;119;0;0
Especiais Jogadores;2024043023;1;1;0;11;0;0
Especiais Jogadores;2024050101;1;1;0;18;0;0
Especiais Jogadores;2024050104;1;1;0;9;0;0
Especiais Jogadores;2024050108;1;1;0;10;0;0
Especiais Jogadores;2024050110;1;1;0;0;0;0
Especiais Jogadores;2024050114;1;1;0;4;0;0
Especiais Jogadores;2024050116;1;1;0;68;0;0
Especiais Jogadores;2024050203;1;1;0;14;0;0
Especiais Jogadores;2024050213;1;1;0;15;0;0
Especiais Jogadores;2024050219;1;1;0;30;0;0
Especiais Jogadores;2024050222;1;1;0;50;0;0
Especiais Jogadores;2024050309;1;1;0;42;0;0
Especiais Jogadores;2024050310;1;1;0;0;0;0
Especiais Jogadores;2024050312;1;1;0;5;0;0
Especiais Jogadores;2024050313;1;1;0;16;0;0
Especiais Jogadores;2024050319;1;1;0;1;0;0
Especiais Jogadores;2024050323;1;1;0;227;0;0
Especiais Jogadores;2024050400;1;1;0;169;0;0
Especiais Jogadores;2024050411;1;1;0;64;0;0
Especiais Jogadores;2024050412;1;1;0;4;0;0
Especiais Jogadores;2024050414;1;1;0;20;0;0
Especiais Jogadores;2024050415;1;1;0;103;0;0
Especiais Jogadores;2024050416;1;1;0;63;0;0
Especiais Jogadores;2024050501;1;1;0;6;0;0
Especiais Jogadores;2024050507;1;1;0;70;0;0
Especiais Jogadores;2024050513;1;1;0;13;0;0
Especiais Jogadores;2024050514;1;1;0;12;0;0
Especiais Jogadores;2024050516;1;1;0;10;0;0
Especiais Jogos;2024042914;1;1;0;8;0;0
Especiais Jogos;2024042915;1;1;0;54;0;0
Especiais Jogos;2024043020;1;1;0;6;0;0
Especiais Jogos;2024050118;1;1;0;3;0;0
Especiais Jogos;2024050200;1;1;0;38;0;0
Especiais Jogos;2024050204;1;1;0;5;0;0
Especiais Jogos;2024050317;1;1;0;4;0;0
Especiais Jogos;2024050319;1;1;0;5;0;0
Especiais Jogos;2024050323;1;1;0;1;0;0
Especiais Jogos;2024050419;1;1;0;8;0;0
Especiais Jogos;2024050515;1;1;0;51;0;0
Especiais Jogos Eliminatorios;2024050110;1;1;0;0;0;0
Especiais Jogos Eliminatorios;2024050222;1;1;0;9;0;0
