Título;Extenso;Sessões;Usuários;Novos usuários;Data;Hora
Fluminense 2 X 1 Portuguesa;2023082100;1;1;0;21/08/2023;0
Fluminense 2 X 1 Rio Cricket;2023082510;1;1;0;25/08/2023;10
Fluminense 2 X 1 Rio Cricket;2023082514;1;1;0;25/08/2023;14
Fluminense 2 X 1 Rio Cricket;2023082516;1;1;0;25/08/2023;16
Fluminense 2 X 1 Rio Cricket;2023082517;1;1;0;25/08/2023;17
Fluminense 2 X 1 Rio Cricket;2023082522;1;1;0;25/08/2023;22
Fluminense 2 X 1 Rio Cricket;2023082600;1;1;0;26/08/2023;0
Fluminense 2 X 1 Rio Cricket;2023082615;1;1;0;26/08/2023;15
Fluminense 2 X 1 Serrano;2023082315;1;1;0;23/08/2023;15
Fluminense 2 X 1 Sport;2023082214;1;1;1;22/08/2023;14
Fluminense 2 X 1 Sport;2023082310;1;1;0;23/08/2023;10
Fluminense 2 X 1 Sport;2023082411;1;1;0;24/08/2023;11
Fluminense 2 X 1 Sao Cristovao;2023082508;1;1;0;25/08/2023;8
Fluminense 2 X 1 Sao Paulo;2023082210;1;1;0;22/08/2023;10
Fluminense 2 X 1 Sao Paulo;2023082502;1;1;0;25/08/2023;2
Fluminense 2 X 1 Vasco;2023082305;1;1;0;23/08/2023;5
Fluminense 2 X 1 Vasco;2023082408;1;1;0;24/08/2023;8
Fluminense 2 X 1 Vasco;2023082418;1;1;0;24/08/2023;18
Fluminense 2 X 1 Vasco;2023082613;1;1;0;26/08/2023;13
Fluminense 2 X 1 Vitoria BA;2023082216;1;1;0;22/08/2023;16
Fluminense 2 X 1 Volta Redonda;2023082421;1;1;0;24/08/2023;21
Fluminense 2 X 1 Volta Redonda;2023082508;1;1;0;25/08/2023;8
Fluminense 2 X 1 Volta Redonda;2023082515;1;1;0;25/08/2023;15
Fluminense 2 X 2 America;2023082508;1;1;0;25/08/2023;8
Fluminense 2 X 2 America MG;2023082507;1;1;0;25/08/2023;7
Fluminense 2 X 2 America MG;2023082613;1;1;0;26/08/2023;13
Fluminense 2 X 2 Argentinos Juniors;2023082215;1;1;0;22/08/2023;15
Fluminense 2 X 2 Atletico MG;2023082515;1;1;0;25/08/2023;15
Fluminense 2 X 2 Botafogo;2023082721;1;1;0;27/08/2023;21
Fluminense 2 X 2 Corinthians;2023082322;1;1;0;23/08/2023;22
Fluminense 2 X 2 Corinthians;2023082501;1;1;0;25/08/2023;1
Fluminense 2 X 2 Corinthians;2023082621;1;1;0;26/08/2023;21
Fluminense 2 X 2 Corinthians;2023082700;1;1;0;27/08/2023;0
Fluminense 2 X 2 Corinthians;2023082708;1;1;0;27/08/2023;8
Fluminense 2 X 2 Cruzeiro;2023082507;1;1;0;25/08/2023;7
Fluminense 2 X 2 Cruzeiro;2023082621;1;1;0;26/08/2023;21
Fluminense 2 X 2 Cruzeiro;2023082622;1;1;0;26/08/2023;22
Fluminense 2 X 2 Flamengo;2023082305;1;1;0;23/08/2023;5
Fluminense 2 X 2 Flamengo;2023082613;1;1;0;26/08/2023;13
Fluminense 2 X 2 Fortaleza;2023082511;1;1;0;25/08/2023;11
Fluminense 2 X 2 Friburguense;2023082700;1;1;0;27/08/2023;0
Fluminense 2 X 2 Germania;2023082700;1;1;0;27/08/2023;0
Fluminense 2 X 2 Germania;2023082714;1;1;0;27/08/2023;14
Fluminense 2 X 2 Guarani Paraguai;2023082319;1;1;0;23/08/2023;19
Fluminense 2 X 2 Guarani Paraguai;2023082408;1;1;0;24/08/2023;8
Fluminense 2 X 2 Guarani Paraguai;2023082515;1;1;0;25/08/2023;15
Fluminense 2 X 2 Guarani Paraguai;2023082612;1;1;0;26/08/2023;12
Fluminense 2 X 2 Linhares;2023082411;1;1;0;24/08/2023;11
Fluminense 2 X 2 Sergipe;2023082411;1;1;0;24/08/2023;11
Fluminense 2 X 2 Universidad de Chile;2023082412;1;1;0;24/08/2023;12
Fluminense 2 X 2 Universidad de Chile;2023082421;1;1;0;24/08/2023;21
Fluminense 2 X 2 Vasco;2023082508;1;1;0;25/08/2023;8
Fluminense 2 X 2 Villa Nova MG;2023082621;1;1;0;26/08/2023;21
Fluminense 2 X 2 Villa Nova MG;2023082622;1;1;0;26/08/2023;22
Fluminense 2 X 3 ABC;2023082213;1;1;1;22/08/2023;13
Fluminense 2 X 3 ABC;2023082314;1;1;1;23/08/2023;14
Fluminense 2 X 3 ABC;2023082421;1;1;1;24/08/2023;21
Fluminense 2 X 3 ABC;2023082516;1;1;1;25/08/2023;16
Fluminense 2 X 3 ABC;2023082600;1;1;0;26/08/2023;0
Fluminense 2 X 3 ABC;2023082603;1;1;1;26/08/2023;3
Fluminense 2 X 3 ABC;2023082613;1;1;0;26/08/2023;13
Fluminense 2 X 3 ABC;2023082622;1;1;1;26/08/2023;22
Fluminense 2 X 3 ABC;2023082710;1;1;0;27/08/2023;10
Fluminense 2 X 3 ABC;2023082717;1;1;1;27/08/2023;17
Fluminense 2 X 3 America;2023082613;1;1;0;26/08/2023;13
Fluminense 2 X 3 Athletico PR;2023082515;1;1;0;25/08/2023;15
Fluminense 2 X 3 Racing;2023082313;1;1;0;23/08/2023;13
Fluminense 2 X 3 Vasco;2023082100;1;1;0;21/08/2023;0
Fluminense 2 X 3 Vasco;2023082305;1;1;0;23/08/2023;5
Fluminense 2 X 3 Vasco;2023082315;1;1;0;23/08/2023;15
Fluminense 2 X 3 Vasco;2023082421;1;1;0;24/08/2023;21
Fluminense 2 X 4 Santos;2023082213;1;1;0;22/08/2023;13
Fluminense 2 X 4 Vasco;2023082305;1;1;0;23/08/2023;5
Fluminense 3 X 0 Athletico PR;2023082215;1;1;0;22/08/2023;15
Fluminense 3 X 0 Audax;2023082511;1;1;0;25/08/2023;11
Fluminense 3 X 0 Botafogo;2023082421;1;1;0;24/08/2023;21
Fluminense 3 X 0 Botafogo PB;2023082508;1;1;0;25/08/2023;8
Fluminense 3 X 0 Canto do Rio;2023082502;1;1;0;25/08/2023;2
Fluminense 3 X 0 Canto do Rio;2023082507;1;1;0;25/08/2023;7
Fluminense 3 X 0 Canto do Rio;2023082621;1;1;0;26/08/2023;21
Fluminense 3 X 0 Canto do Rio;2023082622;1;1;0;26/08/2023;22
Fluminense 3 X 0 Comb. Becar/Varella;2023082613;1;1;0;26/08/2023;13
Fluminense 3 X 0 Goias;2023082511;1;1;0;25/08/2023;11
Fluminense 3 X 0 Goiania;2023082502;1;1;0;25/08/2023;2
Fluminense 3 X 0 Goiania;2023082710;1;1;0;27/08/2023;10
Fluminense 3 X 0 LDU;2023082412;1;1;0;24/08/2023;12
Fluminense 3 X 0 Madureira;2023082111;1;1;0;21/08/2023;11
Fluminense 3 X 0 Oriente Petrolero;2023082523;1;1;0;25/08/2023;23
Fluminense 3 X 0 Oriente Petrolero;2023082612;1;1;0;26/08/2023;12
Fluminense 3 X 0 Paysandu;2023082509;1;1;0;25/08/2023;9
Fluminense 3 X 0 Paysandu;2023082511;1;1;0;25/08/2023;11
Fluminense 3 X 0 Penharol;2023082501;1;1;0;25/08/2023;1
Fluminense 3 X 0 Penharol;2023082502;1;1;0;25/08/2023;2
Fluminense 3 X 0 Penharol;2023082621;1;1;0;26/08/2023;21
Fluminense 3 X 0 Penharol;2023082708;1;1;0;27/08/2023;8
Fluminense 3 X 0 Porto;2023082313;1;1;0;23/08/2023;13
Fluminense 3 X 0 Porto;2023082502;1;1;0;25/08/2023;2
Fluminense 3 X 0 Portuguesa;2023082511;1;1;0;25/08/2023;11
Fluminense 3 X 0 Vasco;2023082508;1;1;0;25/08/2023;8
Fluminense 3 X 0 Volta Redonda;2023082720;1;1;0;27/08/2023;20
Fluminense 3 X 0 Volta Redonda;2023082722;1;1;0;27/08/2023;22
Fluminense 3 X 1 Americano;2023082600;1;1;0;26/08/2023;0
Fluminense 3 X 1 America;2023082418;1;1;0;24/08/2023;18
Fluminense 3 X 1 America;2023082613;1;1;0;26/08/2023;13
Fluminense 3 X 1 America MG;2023082109;1;1;0;21/08/2023;9
Fluminense 3 X 1 America MG;2023082114;1;0;0;21/08/2023;14
Fluminense 3 X 1 America MG;2023082219;1;1;0;22/08/2023;19
Fluminense 3 X 1 America MG;2023082308;1;1;0;23/08/2023;8
Fluminense 3 X 1 America MG;2023082309;1;1;0;23/08/2023;9
Fluminense 3 X 1 America MG;2023082415;1;1;0;24/08/2023;15
Fluminense 3 X 1 America MG;2023082416;1;1;0;24/08/2023;16
Fluminense 3 X 1 America MG;2023082420;1;1;0;24/08/2023;20
Fluminense 3 X 1 America MG;2023082423;1;1;0;24/08/2023;23
Fluminense 3 X 1 America MG;2023082509;1;1;0;25/08/2023;9
Fluminense 3 X 1 America MG;2023082511;1;1;0;25/08/2023;11
Fluminense 3 X 1 America MG;2023082517;1;1;0;25/08/2023;17
Fluminense 3 X 1 America MG;2023082602;1;1;0;26/08/2023;2
Fluminense 3 X 1 America MG;2023082623;1;1;0;26/08/2023;23
Fluminense 3 X 1 Avai;2023082213;1;1;0;22/08/2023;13
Fluminense 3 X 1 Bangu;2023082418;1;1;0;24/08/2023;18
Fluminense 3 X 1 Bangu;2023082502;1;1;0;25/08/2023;2
Fluminense 3 X 1 Bangu;2023082508;1;1;0;25/08/2023;8
Fluminense 3 X 1 Bonsucesso;2023082507;1;1;0;25/08/2023;7
Fluminense 3 X 1 Bonsucesso;2023082621;1;1;0;26/08/2023;21
Fluminense 3 X 1 Bonsucesso;2023082622;1;1;0;26/08/2023;22
Fluminense 3 X 1 Botafogo;2023082502;1;1;0;25/08/2023;2
Fluminense 3 X 1 Botafogo;2023082508;1;1;0;25/08/2023;8
Fluminense 3 X 1 Campo Grande;2023082418;1;1;0;24/08/2023;18
Fluminense 3 X 1 Fortaleza;2023082508;1;1;0;25/08/2023;8
Fluminense 3 X 1 Juventude;2023082411;1;1;0;24/08/2023;11
Fluminense 3 X 1 LDU;2023082215;1;1;0;22/08/2023;15
Fluminense 3 X 1 Libertad;2023082215;1;1;0;22/08/2023;15
Fluminense 3 X 1 Madureira;2023082621;1;1;0;26/08/2023;21
Fluminense 3 X 1 Madureira;2023082622;1;1;0;26/08/2023;22
Fluminense 3 X 1 Olaria;2023082515;1;1;0;25/08/2023;15
Fluminense 3 X 1 Olaria;2023082613;1;1;0;26/08/2023;13
Fluminense 3 X 1 Olimpia;2023082310;1;1;0;23/08/2023;10
Fluminense 3 X 1 Olimpia;2023082401;1;1;0;24/08/2023;1
Fluminense 3 X 1 Olimpia;2023082410;1;1;0;24/08/2023;10
Fluminense 3 X 1 Olimpia;2023082413;1;1;0;24/08/2023;13
Fluminense 3 X 1 Olimpia;2023082422;1;1;0;24/08/2023;22
Fluminense 3 X 1 Olimpia;2023082423;1;1;0;24/08/2023;23
Fluminense 3 X 1 Olimpia;2023082500;1;1;0;25/08/2023;0
Fluminense 3 X 1 Olimpia;2023082515;1;1;0;25/08/2023;15
Fluminense 3 X 1 Olimpia;2023082523;1;1;0;25/08/2023;23
Fluminense 3 X 1 Olimpia;2023082612;1;1;0;26/08/2023;12
Fluminense 3 X 1 Portuguesa;2023082613;1;1;0;26/08/2023;13
Fluminense 3 X 1 Portuguesa SP;2023082613;1;1;0;26/08/2023;13
Fluminense 3 X 1 Serrano;2023082315;1;1;0;23/08/2023;15
Fluminense 3 X 1 Sao Paulo;2023082511;1;1;0;25/08/2023;11
Fluminense 3 X 1 Toluca;2023082112;1;1;1;21/08/2023;12
Fluminense 3 X 1 Toluca;2023082215;1;1;1;22/08/2023;15
Fluminense 3 X 1 Toluca;2023082216;1;1;1;22/08/2023;16
Fluminense 3 X 1 Vasco;2023082305;1;1;0;23/08/2023;5
Fluminense 3 X 1 Villa Nova MG;2023082502;1;1;0;25/08/2023;2
Fluminense 3 X 1 Villa Nova MG;2023082710;1;1;0;27/08/2023;10
Fluminense 3 X 1 Vitoria BA;2023082515;1;1;0;25/08/2023;15
Fluminense 3 X 2 Americano;2023082100;1;1;0;21/08/2023;0
Fluminense 3 X 2 America;2023082315;1;1;0;23/08/2023;15
Fluminense 3 X 2 America Mexico;2023082215;1;1;0;22/08/2023;15
Fluminense 3 X 2 Criciuma;2023082721;1;1;0;27/08/2023;21
Fluminense 3 X 2 Cruzeiro;2023082621;1;1;0;26/08/2023;21
Fluminense 3 X 2 Cruzeiro;2023082708;1;1;0;27/08/2023;8
Fluminense 3 X 2 Flamengo;2023082404;1;1;0;24/08/2023;4
Fluminense 3 X 2 Flamengo;2023082515;1;1;0;25/08/2023;15
Fluminense 3 X 2 Goytacas;2023082721;1;1;0;27/08/2023;21
Fluminense 3 X 2 Madureira;2023082613;1;1;0;26/08/2023;13
Fluminense 3 X 2 Vasco;2023082305;1;1;0;23/08/2023;5
Fluminense 3 X 2 Vasco;2023082315;1;1;0;23/08/2023;15
Fluminense 3 X 2 Vasco;2023082515;1;1;0;25/08/2023;15
Fluminense 3 X 2 Vasco;2023082621;1;1;0;26/08/2023;21
Fluminense 3 X 2 Vasco;2023082622;1;1;0;26/08/2023;22
Fluminense 3 X 2 Volta Redonda;2023082404;1;1;0;24/08/2023;4
Fluminense 3 X 3 America;2023082721;1;1;0;27/08/2023;21
Fluminense 3 X 3 Bangu;2023082615;1;1;1;26/08/2023;15
Fluminense 3 X 3 Botafogo;2023082501;1;1;0;25/08/2023;1
Fluminense 3 X 3 Club de Estudantes;2023082613;1;1;0;26/08/2023;13
Fluminense 3 X 3 Volta Redonda;2023082315;1;1;0;23/08/2023;15
Fluminense 3 X 4 Botafogo;2023082112;1;1;0;21/08/2023;12
Fluminense 3 X 4 Portuguesa SP;2023082518;1;1;0;25/08/2023;18
Fluminense 4 X 0 Americano;2023082502;1;1;0;25/08/2023;2
Fluminense 4 X 0 Americano;2023082710;1;1;0;27/08/2023;10
Fluminense 4 X 0 America;2023082112;1;1;0;21/08/2023;12
Fluminense 4 X 0 America;2023082313;1;1;0;23/08/2023;13
Fluminense 4 X 0 America;2023082600;1;1;0;26/08/2023;0
Fluminense 4 X 0 America;2023082621;1;1;0;26/08/2023;21
Fluminense 4 X 0 America;2023082622;1;1;0;26/08/2023;22
Fluminense 4 X 0 America PE;2023082507;1;1;0;25/08/2023;7
Fluminense 4 X 0 Cabofriense;2023082721;1;1;0;27/08/2023;21
Fluminense 4 X 0 Campo Grande;2023082111;1;1;0;21/08/2023;11
Fluminense 4 X 0 Campo Grande;2023082315;1;1;0;23/08/2023;15
Fluminense 4 X 0 Corinthians;2023082322;1;1;0;23/08/2023;22
Fluminense 4 X 0 Corinthians;2023082511;1;1;0;25/08/2023;11
Fluminense 4 X 0 Flamengo;2023082421;1;1;0;24/08/2023;21
Fluminense 4 X 0 Friburguense;2023082721;1;1;0;27/08/2023;21
Fluminense 4 X 0 Fuzileiros Navais;2023082613;1;1;0;26/08/2023;13
Fluminense 4 X 0 Goytacas;2023082508;1;1;0;25/08/2023;8
Fluminense 4 X 0 Juventude;2023082511;1;1;0;25/08/2023;11
Fluminense 4 X 0 Madureira;2023082721;1;1;0;27/08/2023;21
Fluminense 4 X 0 Sao Cristovao;2023082313;1;1;0;23/08/2023;13
Fluminense 4 X 0 Volta Redonda;2023082721;1;1;0;27/08/2023;21
Fluminense 4 X 1 Atletico MG;2023082613;1;1;0;26/08/2023;13
Fluminense 4 X 1 Botafogo;2023082215;1;1;0;22/08/2023;15
Fluminense 4 X 1 Botafogo;2023082216;1;1;0;22/08/2023;16
Fluminense 4 X 1 Botafogo;2023082301;1;1;0;23/08/2023;1
Fluminense 4 X 1 Campinense;2023082315;1;1;0;23/08/2023;15
Fluminense 4 X 1 Corinthians;2023082111;1;1;0;21/08/2023;11
Fluminense 4 X 1 Flamengo;2023082400;1;1;0;24/08/2023;0
Fluminense 4 X 1 Flamengo;2023082511;1;1;0;25/08/2023;11
Fluminense 4 X 1 Flamengo;2023082613;1;1;0;26/08/2023;13
Fluminense 4 X 1 Flamengo;2023082722;1;1;0;27/08/2023;22
Fluminense 4 X 1 Madureira;2023082305;1;1;0;23/08/2023;5
Fluminense 4 X 1 Madureira;2023082508;1;1;0;25/08/2023;8
Fluminense 4 X 1 Madureira;2023082720;1;1;0;27/08/2023;20
Fluminense 4 X 1 Madureira;2023082722;1;1;0;27/08/2023;22
Fluminense 4 X 1 Paysandu;2023082315;1;1;0;23/08/2023;15
Fluminense 4 X 1 Portuguesa;2023082508;1;1;0;25/08/2023;8
Fluminense 4 X 1 Portuguesa SP;2023082109;1;1;0;21/08/2023;9
Fluminense 4 X 2 America;2023082613;1;1;0;26/08/2023;13
Fluminense 4 X 2 America RN;2023082315;1;1;0;23/08/2023;15
Fluminense 4 X 2 Bangu;2023082613;1;1;0;26/08/2023;13
Fluminense 4 X 2 Flamengo;2023082412;1;1;0;24/08/2023;12
Fluminense 4 X 2 Goytacas;2023082508;1;1;0;25/08/2023;8
Fluminense 4 X 2 Guarani;2023082508;1;1;0;25/08/2023;8
Fluminense 4 X 2 Palmeiras;2023082100;1;1;1;21/08/2023;0
Fluminense 4 X 2 Vasco;2023082508;1;1;0;25/08/2023;8
Fluminense 4 X 3 Flamengo;2023082613;1;1;0;26/08/2023;13
Fluminense 4 X 3 Internacional;2023082613;1;1;0;26/08/2023;13
Fluminense 5 X 0 Bangu;2023082100;1;1;0;21/08/2023;0
Fluminense 5 X 0 Bonsucesso;2023082501;1;1;0;25/08/2023;1
Fluminense 5 X 0 Bonsucesso;2023082613;1;1;0;26/08/2023;13
Fluminense 5 X 0 Goytacas;2023082100;1;1;0;21/08/2023;0
Fluminense 5 X 0 Olaria;2023082111;1;1;0;21/08/2023;11
Fluminense 5 X 1 Botafogo;2023082508;1;1;0;25/08/2023;8
Fluminense 5 X 1 Olaria;2023082621;1;1;0;26/08/2023;21
Fluminense 5 X 1 Olaria;2023082622;1;1;0;26/08/2023;22
Fluminense 5 X 1 River Plate;2023082400;1;1;0;24/08/2023;0
Fluminense 5 X 1 River Plate;2023082509;1;1;0;25/08/2023;9
Fluminense 5 X 1 River Plate;2023082511;1;1;0;25/08/2023;11
Fluminense 5 X 1 Sao Cristovao;2023082111;1;1;0;21/08/2023;11
Fluminense 5 X 2 Atletico MG;2023082111;1;1;0;21/08/2023;11
Fluminense 5 X 2 Coritiba;2023082511;1;1;0;25/08/2023;11
Fluminense 5 X 2 Rio Branco;2023082613;1;1;0;26/08/2023;13
Fluminense 5 X 2 Sao Paulo;2023082311;1;1;1;23/08/2023;11
Fluminense 5 X 2 Sao Paulo;2023082404;1;1;0;24/08/2023;4
Fluminense 5 X 2 Volta Redonda;2023082315;1;1;0;23/08/2023;15
Fluminense 5 X 2 Austria Viena;2023082501;1;1;0;25/08/2023;1
Fluminense 5 X 2 Austria Viena;2023082502;1;1;0;25/08/2023;2
Fluminense 5 X 2 Austria Viena;2023082621;1;1;0;26/08/2023;21
Fluminense 5 X 2 Austria Viena;2023082708;1;1;0;27/08/2023;8
Fluminense 5 X 3 Atletico MG;2023082511;1;1;0;25/08/2023;11
Fluminense 6 X 0 Atletico MG;2023082605;1;1;0;26/08/2023;5
Fluminense 6 X 0 Atletico MG;2023082613;1;1;0;26/08/2023;13
Fluminense 6 X 1 America;2023082313;1;1;0;23/08/2023;13
Fluminense 6 X 1 Atletico MG;2023082613;1;1;0;26/08/2023;13
Fluminense 6 X 1 Jequia;2023082613;1;1;0;26/08/2023;13
Fluminense 6 X 2 Portuguesa SP;2023082613;1;1;0;26/08/2023;13
Fluminense 7 X 0 Football & Athletic;2023082310;1;1;0;23/08/2023;10
Fluminense 7 X 0 Football & Athletic;2023082315;1;1;0;23/08/2023;15
Fluminense 7 X 0 Portuguesa SP;2023082112;1;1;0;21/08/2023;12
Fluminense 7 X 0 Volta Redonda;2023082400;1;1;0;24/08/2023;0
Fluminense 7 X 0 Volta Redonda;2023082511;1;1;0;25/08/2023;11
Fluminense 7 X 0 Volta Redonda;2023082721;1;1;0;27/08/2023;21
Fluminense 7 X 0 Volta Redonda;2023082722;1;1;0;27/08/2023;22
Fluminense 7 X 1 Paysandu Cricket;2023082115;1;1;0;21/08/2023;15
Fluminense 7 X 1 Paysandu Cricket;2023082116;1;1;0;21/08/2023;16
Fluminense 7 X 1 Paysandu Cricket;2023082619;1;1;0;26/08/2023;19
Fluminense 7 X 2 Botafogo;2023082412;1;1;1;24/08/2023;12
Fluminense 7 X 2 Botafogo;2023082414;1;1;0;24/08/2023;14
Fluminense 7 X 2 Botafogo;2023082415;1;1;0;24/08/2023;15
Fluminense 8 X 0 Botafogo;2023082111;1;1;0;21/08/2023;11
Fluminense 8 X 0 Botafogo;2023082116;1;1;0;21/08/2023;16
Fluminense 8 X 0 Botafogo;2023082117;1;1;0;21/08/2023;17
Fluminense 8 X 0 Botafogo;2023082118;1;1;0;21/08/2023;18
Fluminense 8 X 0 Botafogo;2023082119;1;1;0;21/08/2023;19
Fluminense 8 X 0 Botafogo;2023082207;1;1;0;22/08/2023;7
Fluminense 8 X 0 Botafogo;2023082214;1;1;0;22/08/2023;14
Fluminense 9 X 0 Goytacas;2023082321;1;1;0;23/08/2023;21
Fluminense 9 X 0 Goytacas;2023082508;1;1;0;25/08/2023;8
Fluminense Niteroi 2 X 8 Fluminense;2023082613;1;1;0;26/08/2023;13
Fluminense X Athletico PR - Video;2023082700;1;1;0;27/08/2023;0
Fluminense X Athletico PR - Video;2023082710;1;1;0;27/08/2023;10
Fluminense X Athletico PR - Video;2023082711;1;1;0;27/08/2023;11
Fluminense ano a ano;2023082311;1;1;0;23/08/2023;11
Fluminense ano a ano - Gols;2023082311;1;1;0;23/08/2023;11
Fluminense x A. A. Internacional-RJ;2023082520;1;1;0;25/08/2023;20
Fluminense x A. A. Internacional-RJ;2023082608;1;1;0;26/08/2023;8
Fluminense x A. A. Internacional-RJ;2023082611;1;1;0;26/08/2023;11
Fluminense x A.I.K.-Suecia;2023082208;1;1;0;22/08/2023;8
Fluminense x A.I.K.-Suecia;2023082214;1;1;0;22/08/2023;14
Fluminense x Acrob-PA;2023082603;1;1;0;26/08/2023;3
Fluminense x Adesg-AC;2023082603;1;1;0;26/08/2023;3
Fluminense x Ajax-Holanda;2023082514;1;1;0;25/08/2023;14
Fluminense x Al Ahly-Egito;2023082208;1;1;0;22/08/2023;8
Fluminense x Al Ahly-Egito;2023082514;1;1;0;25/08/2023;14
Fluminense x Americano-RJ;2023082721;1;1;0;27/08/2023;21
Fluminense x America MG-MG;2023082109;1;1;0;21/08/2023;9
Fluminense x America MG-MG;2023082119;1;1;0;21/08/2023;19
Fluminense x America MG-MG;2023082123;1;1;0;21/08/2023;23
Fluminense x America MG-MG;2023082201;1;1;0;22/08/2023;1
Fluminense x America MG-MG;2023082215;1;1;0;22/08/2023;15
Fluminense x America MG-MG;2023082323;1;1;0;23/08/2023;23
Fluminense x America MG-MG;2023082415;1;1;0;24/08/2023;15
Fluminense x America MG-MG;2023082420;1;1;0;24/08/2023;20
Fluminense x America MG-MG;2023082508;1;1;0;25/08/2023;8
Fluminense x America MG-MG;2023082519;1;1;0;25/08/2023;19
Fluminense x America MG-MG;2023082719;1;1;0;27/08/2023;19
Fluminense x America-RJ;2023082107;1;1;0;21/08/2023;7
Fluminense x America-RJ;2023082116;1;1;0;21/08/2023;16
Fluminense x America-RJ;2023082313;1;1;0;23/08/2023;13
Fluminense x Anapolina-GO;2023082416;1;1;1;24/08/2023;16
Fluminense x Anapolina-GO;2023082522;1;1;1;25/08/2023;22
Fluminense x Anapolina-GO;2023082622;1;1;1;26/08/2023;22
Fluminense x Arsenal de Sarandi-Argentina;2023082515;1;1;0;25/08/2023;15
Fluminense x Ateneu-MG;2023082311;1;1;0;23/08/2023;11
Fluminense x Ateneu-MG;2023082603;1;1;0;26/08/2023;3
Fluminense x Athletico PR-PR;2023082109;1;1;0;21/08/2023;9
Fluminense x Athletico PR-PR;2023082201;1;1;0;22/08/2023;1
Fluminense x Athletico PR-PR;2023082203;1;1;0;22/08/2023;3
Fluminense x Athletico PR-PR;2023082317;1;1;0;23/08/2023;17
Fluminense x Athletico PR-PR;2023082405;1;1;0;24/08/2023;5
Fluminense x Athletico PR-PR;2023082420;1;1;0;24/08/2023;20
Fluminense x Athletico PR-PR;2023082511;1;1;0;25/08/2023;11
Fluminense x Athletico PR-PR;2023082515;1;1;0;25/08/2023;15
Fluminense x Athletico PR-PR;2023082518;1;1;0;25/08/2023;18
Fluminense x Athletico PR-PR;2023082605;1;1;0;26/08/2023;5
Fluminense x Athletico PR-PR;2023082608;1;1;0;26/08/2023;8
Fluminense x Athletico PR-PR;2023082610;1;1;0;26/08/2023;10
Fluminense x Athletico PR-PR;2023082613;1;1;0;26/08/2023;13
Fluminense x Athletico PR-PR;2023082622;1;1;0;26/08/2023;22
Fluminense x Athletico PR-PR;2023082701;1;1;0;27/08/2023;1
Fluminense x Athletico PR-PR;2023082702;1;1;0;27/08/2023;2
Fluminense x Athletico PR-PR;2023082703;1;1;0;27/08/2023;3
Fluminense x Athletico PR-PR;2023082710;1;1;0;27/08/2023;10
Fluminense x Athletico PR-PR;2023082711;1;1;0;27/08/2023;11
Fluminense x Athletico PR-PR;2023082715;1;1;0;27/08/2023;15
Fluminense x Athletico PR-PR;2023082718;1;1;0;27/08/2023;18
Fluminense x Athletico PR-PR;2023082722;1;1;0;27/08/2023;22
Fluminense x Atletico MG-MG;2023082519;1;1;0;25/08/2023;19
Fluminense x Atletico MG-MG;2023082610;1;1;0;26/08/2023;10
Fluminense x Atletico MG-MG;2023082621;1;1;0;26/08/2023;21
Fluminense x Bahia-BA;2023082314;1;1;0;23/08/2023;14
Fluminense x Bangu-RJ;2023082110;1;1;0;21/08/2023;10
Fluminense x Bangu-RJ;2023082112;1;1;0;21/08/2023;12
Fluminense x Bangu-RJ;2023082313;1;1;0;23/08/2023;13
Fluminense x Barcelona-Espanha;2023082112;1;1;0;21/08/2023;12
Fluminense x Barretos-SP;2023082603;1;1;0;26/08/2023;3
Fluminense x Bauru-SP;2023082603;1;1;0;26/08/2023;3
Fluminense x Bayern de Munique-Alemanha;2023082121;1;1;1;21/08/2023;21
Fluminense x Bayern de Munique-Alemanha;2023082208;1;1;0;22/08/2023;8
Fluminense x Boca Juniors-Argentina;2023082208;1;1;0;22/08/2023;8
Fluminense x Boca Juniors-Argentina;2023082311;1;1;0;23/08/2023;11
Fluminense x Boca Juniors-Argentina;2023082516;1;1;0;25/08/2023;16
Fluminense x Bolivar-Bolivia;2023082510;1;1;0;25/08/2023;10
Fluminense x Bonsucesso-RJ;2023082106;1;1;0;21/08/2023;6
Fluminense x Bonsucesso-RJ;2023082107;1;1;0;21/08/2023;7
Fluminense x Bonsucesso-RJ;2023082116;1;1;0;21/08/2023;16
Fluminense x Botafogo-RJ;2023082313;1;1;0;23/08/2023;13
Fluminense x Botafogo-RJ;2023082317;1;1;0;23/08/2023;17
Fluminense x Botafogo-RJ;2023082417;1;1;0;24/08/2023;17
Fluminense x Botafogo-RJ;2023082509;1;1;0;25/08/2023;9
Fluminense x Botafogo-RJ;2023082621;1;1;0;26/08/2023;21
Fluminense x Botafogo-RJ;2023082719;1;1;0;27/08/2023;19
Fluminense x Botafogo-RJ;2023082720;1;1;0;27/08/2023;20
Fluminense x Bragantino-SP;2023082317;1;1;0;23/08/2023;17
Fluminense x CEUB-DF;2023082603;1;1;0;26/08/2023;3
Fluminense x Cachoeiro-ES;2023082603;1;1;0;26/08/2023;3
Fluminense x Caiano-PE;2023082311;1;1;0;23/08/2023;11
Fluminense x Caiano-PE;2023082603;1;1;0;26/08/2023;3
Fluminense x Cambaraense-PR;2023082603;1;1;0;26/08/2023;3
Fluminense x Campo Grande-RJ;2023082313;1;1;0;23/08/2023;13
Fluminense x Canto do Rio-RJ;2023082313;1;1;0;23/08/2023;13
