# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20230803
# Data de término: 20230830
Título da página e nome da tela;Data;Sessões;Usuários;Novos usuários;Tempo de engajamento médio por sessão;Conversões;Receita total
Athletico PR 0 X 3 Fluminense;20230828;1;1;0;2;0;0
Athletico PR 1 X 0 Fluminense;20230811;1;1;0;11;0;0
Athletico PR 1 X 1 Fluminense;20230803;1;1;0;2;0;0
Athletico PR 1 X 2 Fluminense;20230827;1;1;0;49;0;0
Athletico PR 1 X 2 Fluminense;20230828;1;1;0;2;0;0
Athletico PR 1 X 3 Fluminense;20230828;1;1;0;2;0;0
Athletico PR 2 X 0 Fluminense;20230828;1;1;0;5;0;0
Athletico PR 3 X 0 Fluminense;20230811;1;1;0;1;0;0
Athletico PR 3 X 0 Fluminense;20230813;1;1;0;2;0;0
Athletico PR 3 X 0 Fluminense;20230818;1;1;0;10;0;0
Athletico PR 3 X 0 Fluminense;20230828;1;1;0;2;0;0
Athletico PR 3 X 1 Fluminense;20230828;1;1;0;4;0;0
Athletico PR 3 X 2 Fluminense;20230828;1;1;0;3;0;0
Athletico PR nos turnos;20230828;1;1;0;28;0;0
Atis 1956;20230807;1;1;0;65;0;0
Atlético GO 0 X 6 Fluminense;20230813;1;1;0;37;0;0
Atlético GO 0 X 6 Fluminense;20230821;1;1;0;11;0;0
Atlético GO 0 X 6 Fluminense;20230823;1;1;0;36;0;0
Atlético GO 1 X 0 Fluminense;20230811;1;1;0;1;0;0
Atlético GO 1 X 0 Fluminense;20230828;1;1;0;10;0;0
Atlético GO 1 X 1 Fluminense;20230828;1;1;0;8;0;0
Atlético GO 1 X 2 Fluminense;20230807;1;1;0;27;0;0
Atlético GO 1 X 5 Fluminense;20230830;1;1;0;4;0;0
Atlético GO 2 X 1 Fluminense;20230811;1;1;0;1;0;0
Atlético GO 3 X 1 Fluminense;20230811;1;1;0;4;0;0
Atlético GO 3 X 2 Fluminense;20230811;1;1;0;2;0;0
Atlético GO 3 X 2 Fluminense;20230828;1;1;0;7;0;0
Atlético GO 3 X 2 Fluminense;20230830;1;1;0;17;0;0
Atlético MG 0 X 0 Fluminense;20230805;1;1;0;3;0;0
Atlético MG 0 X 0 Fluminense;20230813;1;1;0;1;0;0
Atlético MG 0 X 0 Fluminense;20230828;1;1;0;2;0;0
Atlético MG 0 X 0 Fluminense;20230830;1;1;0;2;0;0
Atlético MG 0 X 1 Fluminense;20230807;1;1;0;7;0;0
Atlético MG 1 X 0 Fluminense;20230811;1;1;0;1;0;0
Atlético MG 1 X 0 Fluminense;20230812;1;1;0;2;0;0
Atlético MG 1 X 0 Fluminense;20230825;1;1;0;2;0;0
Atlético MG 1 X 1 Fluminense;20230811;1;1;0;3;0;0
Atlético MG 1 X 1 Fluminense;20230826;1;1;0;5;0;0
Atlético MG 1 X 1 Fluminense;20230827;1;1;0;6;0;0
Atlético MG 1 X 1 Fluminense;20230828;1;1;0;1;0;0
Atlético MG 1 X 1 Fluminense;20230830;1;1;0;11;0;0
Atlético MG 1 X 2 Fluminense;20230815;1;1;0;2;0;0
Atlético MG 1 X 2 Fluminense;20230828;1;1;0;2;0;0
Atlético MG 2 X 0 Fluminense;20230803;1;1;0;1;0;0
Atlético MG 2 X 0 Fluminense;20230804;1;1;0;8;0;0
Atlético MG 2 X 0 Fluminense;20230807;1;1;0;20;0;0
Atlético MG 2 X 0 Fluminense;20230808;1;1;0;2;0;0
Atlético MG 2 X 0 Fluminense;20230811;1;1;0;3;0;0
Atlético MG 2 X 0 Fluminense;20230814;1;1;0;1;0;0
Atlético MG 2 X 0 Fluminense;20230830;1;1;0;8;0;0
Atlético MG 2 X 1 Fluminense;20230807;1;1;0;10;0;0
Atlético MG 2 X 1 Fluminense;20230811;1;1;0;2;0;0
Atlético MG 2 X 1 Fluminense;20230812;1;1;0;7;0;0
Atlético MG 2 X 1 Fluminense;20230813;1;1;0;1;0;0
Atlético MG 2 X 1 Fluminense;20230818;1;1;0;8;0;0
Atlético MG 2 X 1 Fluminense;20230825;1;1;0;1;0;0
Atlético MG 2 X 1 Fluminense;20230826;1;1;0;14;0;0
Atlético MG 2 X 1 Fluminense;20230827;1;1;0;26;0;0
Atlético MG 2 X 1 Fluminense;20230830;1;1;0;12;0;0
Atlético MG 2 X 2 Fluminense;20230810;1;1;0;11;0;0
Atlético MG 3 X 1 Fluminense;20230803;1;1;0;1;0;0
Atlético MG 3 X 1 Fluminense;20230828;1;1;0;3;0;0
Atlético MG 3 X 1 Fluminense;20230830;1;1;0;4;0;0
Atlético MG 4 X 1 Fluminense;20230826;1;1;0;12;0;0
Atlético MG 4 X 1 Fluminense;20230828;1;1;0;14;0;0
Atlético MG 5 X 1 Fluminense;20230828;1;1;0;25;0;0
Atlético MG 5 X 2 Fluminense;20230827;1;1;0;2;0;0
Atlético MG 5 X 2 Fluminense;20230828;1;1;0;2;0;0
Atlético Nacional 1 X 0 Fluminense;20230811;1;1;0;1;0;0
Atlético Nacional 1 X 0 Fluminense;20230813;1;1;0;1;0;0
Atlético Nacional 1 X 0 Fluminense;20230818;1;1;0;9;0;0
Atlético Nacional 1 X 0 Fluminense;20230828;1;1;0;2;0;0
Atlético Nacional 1 X 2 Fluminense;20230809;1;1;0;1;0;0
Atlético Nacional 1 X 2 Fluminense;20230828;1;1;0;1;0;0
Atlético de Madrid 4 X 2 Fluminense;20230809;1;1;0;24;0;0
Augusto 1932;20230829;1;1;0;11;0;0
Avaí 0 X 0 Fluminense;20230810;1;1;0;4;0;0
Avaí 0 X 1 Fluminense;20230828;1;1;0;2;0;0
Avaí 0 X 3 Fluminense;20230820;1;1;0;2;0;0
Avaí 1 X 0 Fluminense;20230828;1;1;0;3;0;0
Avaí 1 X 1 Fluminense;20230811;1;1;0;1;0;0
Avaí 1 X 1 Fluminense;20230828;1;1;0;5;0;0
Avaí 3 X 2 Fluminense;20230828;1;1;0;3;0;0
Ayrton Lucas 2018;20230808;1;1;0;8;0;0
Azteca;20230810;1;1;0;9;0;0
Azteca;20230813;1;1;0;24;0;0
Azul 2019;20230828;1;1;0;18;0;0
Azurra 1 X 5 Fluminense;20230816;1;1;0;7;0;0
Aírton Domingos Bernardoni;20230819;1;1;1;15;0;0
Bacchi 1922;20230822;1;1;0;14;0;0
Bahia - André 2023;20230819;1;1;0;10;0;0
Bahia - André 2023;20230820;1;1;0;0;0;0
Bahia 0 X 0 Fluminense;20230805;1;1;0;3;0;0
Bahia 0 X 0 Fluminense;20230813;1;1;0;1;0;0
Bahia 0 X 0 Fluminense;20230822;1;1;0;2;0;0
Bahia 0 X 0 Fluminense;20230830;1;1;0;2;0;0
Bahia 0 X 1 Fluminense;20230808;1;1;0;1;0;0
Bahia 0 X 1 Fluminense;20230811;1;1;0;1;0;0
Bahia 0 X 1 Fluminense;20230828;1;1;0;1;0;0
Bahia 0 X 2 Fluminense;20230812;1;1;0;6;0;0
Bahia 0 X 2 Fluminense;20230825;1;1;0;3;0;0
Bahia 1 X 0 Fluminense;20230803;1;1;0;2;0;0
Bahia 1 X 1 Fluminense;20230805;1;1;0;52;0;0
Bahia 1 X 1 Fluminense;20230806;1;1;0;4;0;0
Bahia 1 X 1 Fluminense;20230807;1;1;0;1;0;0
Bahia 1 X 1 Fluminense;20230813;1;1;0;21;0;0
Bahia 1 X 2 Fluminense;20230808;1;1;0;22;0;0
Bahia 1 X 2 Fluminense;20230828;1;1;0;12;0;0
Bahia 1 X 2 Fluminense;20230830;1;1;0;16;0;0
Bahia 1 X 3 Fluminense;20230806;1;1;0;6;0;0
Bahia 1 X 3 Fluminense;20230828;1;1;0;2;0;0
Bahia 2 X 0 Fluminense;20230811;1;1;0;1;0;0
Bahia 2 X 0 Fluminense;20230825;1;1;0;14;0;0
Bahia 2 X 0 Fluminense;20230830;1;1;0;2;0;0
Bahia 2 X 1 Fluminense;20230823;1;1;0;12;0;0
Bahia 3 X 2 Fluminense;20230811;1;1;0;2;0;0
Bahia 3 X 2 Fluminense;20230813;1;1;0;2;0;0
Bahia 3 X 2 Fluminense;20230818;1;1;0;6;0;0
Bahia 3 X 2 Fluminense;20230828;1;1;0;2;0;0
Baiano 1982;20230807;1;1;0;7;0;0
Banfield - Copa Sul Americana - São Januário;20230807;1;1;0;3;0;0
Bangu 0 X 0 Fluminense;20230803;1;1;0;1;0;0
Bangu 0 X 0 Fluminense;20230807;1;1;0;3;0;0
Bangu 0 X 0 Fluminense;20230808;1;1;0;21;0;0
Bangu 0 X 0 Fluminense;20230810;1;1;0;12;0;0
Bangu 0 X 0 Fluminense;20230830;1;1;0;2;0;0
Bangu 0 X 1 Fluminense;20230807;1;1;0;1;0;0
Bangu 0 X 1 Fluminense;20230811;1;1;0;1;0;0
Bangu 0 X 1 Fluminense;20230813;1;1;0;1;0;0
Bangu 0 X 1 Fluminense;20230823;1;1;0;10;0;0
Bangu 0 X 1 Fluminense;20230828;1;1;0;1;0;0
Bangu 0 X 2 Fluminense;20230807;1;1;0;1;0;0
Bangu 0 X 2 Fluminense;20230812;1;1;0;1;0;0
Bangu 0 X 2 Fluminense;20230813;1;1;0;0;0;0
Bangu 0 X 2 Fluminense;20230814;1;1;0;16;0;0
Bangu 0 X 2 Fluminense;20230823;1;1;0;3;0;0
Bangu 0 X 2 Fluminense;20230824;1;1;0;11;0;0
Bangu 0 X 2 Fluminense;20230826;1;1;0;101;0;0
Bangu 0 X 2 Fluminense;20230828;1;1;0;13;0;0
Bangu 0 X 3 Fluminense;20230810;1;1;0;10;0;0
Bangu 0 X 3 Fluminense;20230813;1;1;0;3;0;0
Bangu 0 X 3 Fluminense;20230821;1;1;0;7;0;0
Bangu 0 X 4 Fluminense;20230807;1;1;0;3;0;0
Bangu 0 X 4 Fluminense;20230816;1;0;0;0;0;0
Bangu 0 X 4 Fluminense;20230821;1;1;0;21;0;0
Bangu 0 X 4 Fluminense;20230824;1;1;0;41;0;0
Bangu 0 X 4 Fluminense;20230828;1;1;0;4;0;0
Bangu 0 X 4 Fluminense;20230830;1;1;0;2;0;0
Bangu 0 X 5 Fluminense;20230804;1;1;0;79;0;0
Bangu 0 X 5 Fluminense;20230807;1;1;0;2;0;0
Bangu 0 X 5 Fluminense;20230811;1;1;0;2;0;0
Bangu 1 X 0 Fluminense;20230814;1;1;0;13;0;0
Bangu 1 X 0 Fluminense;20230825;1;1;0;6;0;0
Bangu 1 X 1 Fluminense;20230810;1;1;0;15;0;0
Bangu 1 X 1 Fluminense;20230828;1;1;0;3;0;0
Bangu 1 X 2 Fluminense;20230812;1;1;0;2;0;0
Bangu 1 X 2 Fluminense;20230830;1;1;0;19;0;0
Bangu 1 X 3 Fluminense;20230810;1;1;0;10;0;0
Bangu 1 X 3 Fluminense;20230812;1;1;0;65;0;0
Bangu 1 X 3 Fluminense;20230817;1;1;0;1;0;0
Bangu 1 X 3 Fluminense;20230821;1;1;0;8;0;0
Bangu 1 X 3 Fluminense;20230825;1;1;0;68;0;0
Bangu 1 X 3 Fluminense;20230828;1;1;0;3;0;0
Bangu 1 X 5 Fluminense;20230804;1;1;0;194;0;0
Bangu 1 X 5 Fluminense;20230811;1;1;0;2;0;0
Bangu 1 X 5 Fluminense;20230826;1;1;0;9;0;0
Bangu 1 X 5 Fluminense;20230830;1;1;0;8;0;0
Bangu 1 X 6 Fluminense;20230830;1;1;0;13;0;0
Bangu 2 X 0 Fluminense;20230804;1;1;0;4;0;0
Bangu 2 X 1 Fluminense;20230811;1;1;0;22;0;0
Bangu 2 X 1 Fluminense;20230815;1;1;0;2;0;0
Bangu 2 X 1 Fluminense;20230818;1;1;0;1;0;0
Bangu 2 X 1 Fluminense;20230825;1;1;0;4;0;0
Bangu 2 X 10 Fluminense;20230830;1;1;0;66;0;0
Bangu 2 X 2 Fluminense;20230828;1;1;0;1;0;0
Bangu 2 X 4 Fluminense;20230813;1;1;0;1;0;0
Bangu 2 X 4 Fluminense;20230815;1;1;0;8;0;0
Bangu 3 X 0 Fluminense;20230807;1;1;0;5;0;0
Bangu 3 X 0 Fluminense;20230823;1;1;0;2;0;0
Bangu 3 X 2 Fluminense;20230812;1;1;0;19;0;0
Bangu 3 X 3 Fluminense;20230807;1;1;0;5;0;0
Bangu 3 X 3 Fluminense;20230823;1;1;0;4;0;0
Bangu 3 X 5 Fluminense;20230814;1;1;0;126;0;0
Bangu 3 X 5 Fluminense;20230826;1;1;0;115;0;0
Baptista 1918;20230807;1;1;0;0;0;0
Baptista 1918;20230808;1;1;0;3;0;0
Baptista 1918;20230822;1;1;0;7;0;0
Barcelona Guaiaquil 1 X 1 Fluminense;20230808;1;1;0;0;0;0
Barcelona Guaiaquil 1 X 1 Fluminense;20230809;1;1;0;0;0;0
Barcelona Guaiaquil 1 X 1 Fluminense;20230811;1;1;0;3;0;0
Barcelona Guaiaquil 1 X 5 Fluminense;20230825;1;1;0;3;0;0
Barcelona Guaiaquil 3 X 1 Fluminense;20230828;1;1;0;1;0;0
Barrios 1944;20230814;1;1;0;10;0;0
Barroso 3 X 9 Fluminense;20230826;1;1;0;5;0;0
Barroso 3 X 9 Fluminense;20230830;1;1;0;37;0;0
Barthô 1916;20230824;1;1;0;47;0;0
Basel 2 X 4 Fluminense;20230820;1;1;0;11;0;0
Batalha 1983;20230830;1;1;0;67;0;0
Batatais 1946;20230820;1;1;0;6;0;0
Batatais 1946;20230826;1;1;0;145;0;0
Bayern de Munique 1 X 0 Fluminense;20230806;1;1;0;8;0;0
Baztarrica 1945;20230808;1;1;0;4;0;0
Beira Rio;20230808;1;1;0;0;0;0
Beira Rio;20230811;1;0;0;0;0;0
Beira Rio;20230830;1;1;0;54;0;0
Bendel Club 1 X 0 Fluminense;20230807;1;1;0;12;0;0
Benedito Teixeira;20230813;1;1;1;49;0;0
Benfica 1 X 1 Fluminense;20230804;1;1;0;0;0;0
Benfica 1 X 1 Fluminense;20230806;1;1;0;13;0;0
Benfica Huambo 1 X 4 Fluminense;20230809;1;1;0;3;0;0
Benfica Luanda - Amistoso Internacional - Coqueiros;20230807;1;1;0;2;0;0
Benfica Luanda 0 X 7 Fluminense;20230809;1;1;0;3;0;0
Bené 1956;20230815;1;1;0;2;0;0
Betano;20230809;1;1;0;4;0;0
Betano;20230829;1;1;0;9;0;0
Beto 1987;20230828;1;1;0;4;0;0
Beto 1987;20230830;1;1;0;169;0;0
Beto 2006;20230807;1;1;1;0;0;0
Bigode 1956;20230826;1;1;0;24;0;0
Bioró 1944;20230822;1;1;0;12;0;0
Bioró 1944;20230830;1;1;0;28;0;0
Biro Biro 2014 - Gols por Ano;20230827;1;1;0;3;0;0
Blumenau 0 X 0 Fluminense;20230807;1;1;0;23;0;0
Blumenau 0 X 0 Fluminense;20230823;1;1;0;8;0;0
Blumenau 1 X 2 Fluminense;20230827;1;1;0;44;0;0
Boavista 0 X 0 Fluminense;20230811;1;1;0;2;0;0
Boavista 0 X 2 Fluminense;20230811;1;1;0;1;0;0
Boavista 0 X 2 Fluminense;20230828;1;1;0;0;0;0
Boavista 0 X 3 Fluminense;20230818;1;1;0;7;0;0
Boavista 0 X 3 Fluminense;20230828;1;1;0;2;0;0
Boavista 3 X 1 Fluminense;20230828;1;1;0;5;0;0
Bobadilla 2021;20230830;1;1;0;12;0;0
Boca Juniors - Libertadores da América - Engenhão;20230807;1;1;0;10;0;0
Boca Juniors - Libertadores da América - Maracanã;20230807;1;1;0;12;0;0
Boca Juniors 1 X 0 Fluminense;20230822;1;1;0;11;0;0
Boca Juniors 1 X 0 Fluminense;20230824;1;1;0;13;0;0
Boca Juniors 1 X 0 Fluminense;20230828;1;1;0;10;0;0
Boca Juniors 1 X 2 Fluminense;20230809;1;1;0;1;0;0
Boca Juniors 2 X 2 Fluminense;20230809;1;1;0;3;0;0
Boca Juniors 2 X 2 Fluminense;20230828;1;1;0;1;0;0
Bolívar 1 X 2 Fluminense;20230810;1;1;0;90;0;0
Bolívar 1 X 2 Fluminense;20230812;1;1;0;23;0;0
Bonsucesso 0 X 0 Fluminense;20230804;1;1;0;5;0;0
Bonsucesso 0 X 0 Fluminense;20230807;1;1;0;29;0;0
Bonsucesso 0 X 0 Fluminense;20230811;1;1;0;24;0;0
Bonsucesso 0 X 0 Fluminense;20230812;1;1;0;66;0;0
Bonsucesso 0 X 0 Fluminense;20230818;1;1;0;1;0;0
Bonsucesso 0 X 1 Fluminense;20230806;1;1;0;6;0;0
Bonsucesso 0 X 1 Fluminense;20230812;1;1;0;3;0;0
Bonsucesso 0 X 1 Fluminense;20230815;1;1;0;3;0;0
Bonsucesso 0 X 1 Fluminense;20230817;1;1;0;2;0;0
Bonsucesso 0 X 2 Fluminense;20230804;1;1;0;19;0;0
Bonsucesso 0 X 2 Fluminense;20230818;1;1;0;3;0;0
Bonsucesso 0 X 2 Fluminense;20230824;1;1;0;5;0;0
Bonsucesso 0 X 2 Fluminense;20230830;1;1;0;2;0;0
Bonsucesso 0 X 3 Fluminense;20230807;1;1;0;1;0;0
Bonsucesso 0 X 3 Fluminense;20230815;1;1;0;9;0;0
Bonsucesso 0 X 3 Fluminense;20230823;1;1;0;5;0;0
Bonsucesso 0 X 3 Fluminense;20230830;1;1;0;7;0;0
Bonsucesso 0 X 4 Fluminense;20230803;1;1;0;14;0;0
Bonsucesso 0 X 4 Fluminense;20230814;1;1;0;6;0;0
Bonsucesso 0 X 4 Fluminense;20230826;1;1;0;17;0;0
Bonsucesso 0 X 8 Fluminense;20230826;1;1;0;10;0;0
Bonsucesso 0 X 8 Fluminense;20230830;1;1;0;24;0;0
Bonsucesso 1 X 0 Fluminense;20230803;1;1;0;1;0;0
Bonsucesso 1 X 1 Fluminense;20230813;1;1;0;1;0;0
Bonsucesso 1 X 1 Fluminense;20230821;1;1;0;7;0;0
Bonsucesso 1 X 1 Fluminense;20230824;1;1;0;2;0;0
Bonsucesso 1 X 2 Fluminense;20230812;1;1;0;8;0;0
Bonsucesso 1 X 3 Fluminense;20230803;1;1;0;31;0;0
Bonsucesso 1 X 3 Fluminense;20230806;1;1;0;11;0;0
Bonsucesso 1 X 3 Fluminense;20230809;1;1;0;4;0;0
Bonsucesso 1 X 3 Fluminense;20230814;1;1;0;16;0;0
Bonsucesso 1 X 3 Fluminense;20230828;1;1;0;15;0;0
Bonsucesso 1 X 4 Fluminense;20230806;1;1;0;9;0;0
Bonsucesso 1 X 4 Fluminense;20230807;1;1;0;38;0;0
Bonsucesso 1 X 4 Fluminense;20230812;1;1;0;2;0;0
Bonsucesso 1 X 4 Fluminense;20230825;1;1;0;14;0;0
Bonsucesso 1 X 6 Fluminense;20230814;1;1;0;10;0;0
Bonsucesso 1 X 7 Fluminense;20230830;1;1;0;23;0;0
Bonsucesso 2 X 2 Fluminense;20230807;1;1;0;2;0;0
Bonsucesso 2 X 5 Fluminense;20230826;1;1;0;3;0;0
Bonsucesso 2 X 5 Fluminense;20230830;1;1;0;28;0;0
Bordallo 1923;20230829;1;1;0;4;0;0
Bordeaux 0 X 1 Fluminense;20230828;1;1;0;54;0;0
Borgerth 1911;20230807;1;1;0;19;0;0
Botafogo - Copa Sul Americana;20230820;1;1;0;10;0;0
Botafogo - Engenhão;20230821;1;1;0;5;0;0
Botafogo 0 X 0 Fluminense;20230803;1;1;0;1;0;0
Botafogo 0 X 0 Fluminense;20230805;1;1;0;2;0;0
Botafogo 0 X 0 Fluminense;20230807;1;1;0;1;0;0
Botafogo 0 X 0 Fluminense;20230812;1;1;0;3;0;0
Botafogo 0 X 0 Fluminense;20230821;1;1;0;1;0;0
Botafogo 0 X 0 Fluminense;20230825;1;1;0;3;0;0
Botafogo 0 X 0 Fluminense;20230827;1;1;0;2;0;0
Botafogo 0 X 0 Fluminense;20230828;1;1;0;2;0;0
Botafogo 0 X 0 Fluminense;20230830;1;1;0;4;0;0
Botafogo 0 X 1 Fluminense;20230807;1;1;0;3;0;0
Botafogo 0 X 1 Fluminense;20230812;1;1;0;2;0;0
Botafogo 0 X 1 Fluminense;20230814;1;1;0;2;0;0
Botafogo 0 X 1 Fluminense;20230818;1;1;0;3;0;0
Botafogo 0 X 1 Fluminense;20230820;1;1;0;3;0;0
Botafogo 0 X 1 Fluminense;20230827;1;1;0;12;0;0
Botafogo 0 X 2 Fluminense;20230803;1;1;0;39;0;0
Botafogo 0 X 2 Fluminense;20230804;1;1;0;18;0;0
Botafogo 0 X 2 Fluminense;20230806;1;1;0;3;0;0
Botafogo 0 X 2 Fluminense;20230812;1;1;0;2;0;0
Botafogo 0 X 2 Fluminense;20230813;1;1;0;1;0;0
Botafogo 0 X 2 Fluminense;20230814;1;1;0;5;0;0
Botafogo 0 X 2 Fluminense;20230827;1;1;0;29;0;0
Botafogo 0 X 2 Fluminense;20230828;1;1;0;6;0;0
Botafogo 0 X 2 Fluminense;20230830;1;1;0;6;0;0
Botafogo 0 X 3 Fluminense;20230806;1;1;0;12;0;0
Botafogo 0 X 4 Fluminense;20230818;1;1;0;29;0;0
Botafogo 0 X 6 Fluminense;20230806;1;1;1;13;0;0
Botafogo 0 X 6 Fluminense;20230807;1;1;0;14;0;0
Botafogo 1 X 0 Fluminense;20230805;1;1;0;4;0;0
Botafogo 1 X 0 Fluminense;20230806;1;1;0;9;0;0
Botafogo 1 X 0 Fluminense;20230807;1;1;0;1;0;0
Botafogo 1 X 0 Fluminense;20230808;1;1;0;4;0;0
Botafogo 1 X 0 Fluminense;20230811;1;1;0;5;0;0
Botafogo 1 X 0 Fluminense;20230813;1;1;0;5;0;0
Botafogo 1 X 0 Fluminense;20230814;1;1;0;3;0;0
Botafogo 1 X 0 Fluminense;20230817;1;1;0;10;0;0
Botafogo 1 X 0 Fluminense;20230821;1;1;0;4;0;0
Botafogo 1 X 0 Fluminense;20230830;1;1;0;3;0;0
Botafogo 1 X 1 Fluminense;20230808;1;1;0;22;0;0
Botafogo 1 X 1 Fluminense;20230811;1;1;0;4;0;0
Botafogo 1 X 1 Fluminense;20230825;1;1;0;5;0;0
Botafogo 1 X 1 Fluminense;20230830;1;1;0;13;0;0
Botafogo 1 X 2 Fluminense;20230804;1;1;0;40;0;0
Botafogo 1 X 2 Fluminense;20230812;1;1;0;3;0;0
Botafogo 1 X 2 Fluminense;20230819;1;1;0;12;0;0
Botafogo 1 X 3 Fluminense;20230812;1;1;0;7;0;0
Botafogo 2 X 0 Fluminense;20230811;1;1;0;19;0;0
Botafogo 2 X 0 Fluminense;20230812;1;1;1;42;0;0
Botafogo 2 X 0 Fluminense;20230813;1;1;0;2;0;0
Botafogo 2 X 0 Fluminense;20230815;1;1;0;1;0;0
Botafogo 2 X 0 Fluminense;20230821;1;1;0;19;0;0
Botafogo 2 X 0 Fluminense;20230822;1;1;0;1;0;0
Botafogo 2 X 0 Fluminense;20230823;1;1;0;9;0;0
Botafogo 2 X 0 Fluminense;20230824;1;1;0;25;0;0
Botafogo 2 X 1 Fluminense;20230803;1;1;0;1;0;0
Botafogo 2 X 1 Fluminense;20230826;1;1;0;12;0;0
Botafogo 2 X 1 Fluminense;20230828;1;1;0;2;0;0
Botafogo 2 X 1 Fluminense;20230830;1;1;0;10;0;0
Botafogo 2 X 2 Fluminense;20230812;1;1;0;3;0;0
Botafogo 2 X 2 Fluminense;20230829;1;1;0;3;0;0
Botafogo 2 X 3 Fluminense;20230828;1;1;0;2;0;0
Botafogo 3 X 0 Fluminense;20230808;1;1;0;2;0;0
Botafogo 3 X 0 Fluminense;20230830;1;1;0;9;0;0
Botafogo 3 X 1 Fluminense;20230806;1;1;0;3;0;0
Botafogo 3 X 1 Fluminense;20230807;1;1;0;2;0;0
Botafogo 3 X 1 Fluminense;20230823;1;1;0;3;0;0
Botafogo 3 X 1 Fluminense;20230824;1;1;0;4;0;0
Botafogo 3 X 1 Fluminense;20230827;1;1;0;3;0;0
Botafogo 3 X 1 Fluminense;20230830;1;1;0;12;0;0
Botafogo 3 X 3 Fluminense;20230825;1;1;0;8;0;0
Botafogo 3 X 5 Fluminense;20230826;1;1;0;7;0;0
Botafogo 3 X 5 Fluminense;20230830;1;1;0;9;0;0
Botafogo 4 X 0 Fluminense;20230807;1;1;0;1;0;0
Botafogo 4 X 0 Fluminense;20230810;1;1;0;14;0;0
Botafogo 4 X 0 Fluminense;20230813;1;1;0;40;0;0
Botafogo 4 X 0 Fluminense;20230821;1;1;0;2;0;0
Botafogo 4 X 1 Fluminense;20230819;1;1;0;83;0;0
Botafogo 4 X 1 Fluminense;20230830;1;1;0;85;0;0
Botafogo 4 X 2 Fluminense;20230807;1;1;0;13;0;0
Botafogo 4 X 2 Fluminense;20230811;1;1;0;6;0;0
Botafogo 6 X 1 Fluminense;20230807;1;1;0;3;0;0
Botafogo Macaé 0 X 1 Fluminense;20230823;1;1;0;8;0;0
Botafogo PB 0 X 1 Fluminense;20230807;1;1;0;20;0;0
Botafogo PB 1 X 1 Fluminense;20230807;1;1;0;1;0;0
Botafogo SP 1 X 1 Fluminense;20230808;1;1;1;19;0;0
Botafogo SP 1 X 1 Fluminense;20230810;1;1;1;0;0;0
Botafogo SP 1 X 1 Fluminense;20230816;1;1;1;28;0;0
Botafogo SP 1 X 1 Fluminense;20230819;1;1;1;56;0;0
Botafogo SP 1 X 1 Fluminense;20230820;1;1;1;72;0;0
Botafogo SP 1 X 1 Fluminense;20230822;1;1;1;170;0;0
Botafogo SP 1 X 1 Fluminense;20230823;1;1;1;5;0;0
Botafogo SP 1 X 1 Fluminense;20230824;1;1;1;4;0;0
Botafogo SP 1 X 1 Fluminense;20230828;1;1;1;12;0;0
Botafogo SP 1 X 1 Fluminense;20230830;1;1;0;2;0;0
Bragantino 0 X 1 Fluminense;20230811;1;1;0;3;0;0
Bragantino 0 X 1 Fluminense;20230827;1;1;0;1;0;0
Bragantino 0 X 1 Fluminense;20230828;1;1;0;15;0;0
Bragantino 2 X 1 Fluminense;20230811;1;1;0;2;0;0
Bragantino 2 X 2 Fluminense;20230811;1;1;0;1;0;0
Bragantino 2 X 2 Fluminense;20230828;1;1;0;6;0;0
Bragantino 3 X 1 Fluminense;20230825;1;1;0;3;0;0
Branca;20230824;1;1;0;6;0;0
Branca;20230829;1;1;0;47;0;0
Branca 1907 - 1908;20230810;1;1;0;29;0;0
Branca 1909 - 1918;20230810;1;1;0;3;0;0
Branca 1909 - 1918;20230813;1;1;0;4;0;0
Branca 1940 - 1964;20230812;1;1;0;35;0;0
Branca 1940 - 1964;20230825;1;1;0;166;0;0
Branca 1940 - 1964;20230826;1;1;0;209;0;0
Branca 1967 - 1972;20230824;1;1;0;53;0;0
Branca 1984 em clássicos;20230823;1;1;0;24;0;0
Branca 1987 - 1991;20230813;1;1;0;1;0;0
Branca 1996;20230813;1;1;0;1;0;0
Branca 1997;20230813;1;1;0;3;0;0
Branca 2010;20230818;1;1;0;27;0;0
Branca 2013;20230813;1;1;0;1;0;0
Branca 2020;20230810;1;1;0;4;0;0
Branca 2021;20230810;1;1;0;6;0;0
Branca 2022;20230813;1;1;0;0;0;0
Branca 2022 em clássicos;20230804;1;1;0;23;0;0
Branca 2023;20230810;1;1;0;9;0;0
Branca 2023;20230828;1;1;0;20;0;0
Branca 2023 em clássicos;20230804;1;1;0;8;0;0
Branco 1998;20230803;1;1;0;106;0;0
Branco 1998;20230818;1;1;0;25;0;0
Brant 1941;20230822;1;1;0;5;0;0
Brasil RS 2 X 1 Fluminense;20230828;1;1;0;2;0;0
Brasileiro;20230807;1;1;0;8;0;0
Brasileiro;20230814;1;1;0;4;0;0
Brasileiro;20230817;1;1;0;8;0;0
Brasileiro;20230821;1;1;0;99;0;0
Brasileiro;20230824;1;1;0;3;0;0
Brasileiro;20230829;1;1;0;27;0;0
Brasileiro;20230830;1;1;0;41;0;0
